symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
WBD,MED,entertainment and media,media_broadcasting,US9344231041,WARNER BROS DISCOVERY INC,1,"Sirve como líder mundial en la entrega de diversos contenidos multimedia a través de varias plataformas de transmisión, influyendo significativamente en el panorama de la industria y la participación del consumidor.","Warner Bros. Discovery opera como una empresa global de medios y entretenimiento con una presencia significativa en la transmisión de medios a través de sus redes lineales globales, que incluyen redes de televisión nacionales e internacionales. La compañía crea y distribuye contenido a través de plataformas de televisión, cine, streaming y juegos, y su segmento de Redes depende de los ingresos por distribución y publicidad. Si bien la compañía enfrenta vientos en contra en la televisión lineal, ha asegurado acuerdos de renovación multianuales con los principales proveedores de televisión de pago, lo que demuestra una inversión continua, aunque en evolución, en la transmisión de medios junto con su creciente negocio de streaming.","[{'name': 'wbd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wbd-Q224-10-Q.html'}, {'name': 'wbd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wbd-Q324-10-Q.html'}, {'name': 'wbd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wbd-Q125-10-Q.html'}, {'name': 'wbd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wbd-FY24-10-K.html'}]",554208351,USD,SMART,STK
FOXA,MED,entertainment and media,media_broadcasting,US35137L1052,FOX CORP - CLASS A,2,"Opera una cartera diversificada de redes de transmisión de noticias, deportes y entretenimiento, contribuyendo significativamente al panorama del contenido mediático.","FOX Corporation opera como una empresa de noticias, deportes y entretenimiento con operaciones significativas en la radiodifusión de medios. El segmento de Televisión de la empresa produce y distribuye programación a través de la cadena de transmisión FOX, su servicio AVOD Tubi y 29 estaciones de televisión de transmisión. El compromiso de FOX con la radiodifusión de medios se demuestra aún más por su posición de liderazgo en noticias con FOX News, sus transmisiones deportivas de alto perfil como el Super Bowl y su enfoque en la entrega de contenido a través de plataformas de cable tradicionales y digitales.","[{'name': 'foxa-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q225-10-Q.html'}, {'name': 'foxa-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q325-10-Q.html'}, {'name': 'foxa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/foxa-FY24-10-K.html'}, {'name': 'foxa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q125-10-Q.html'}]",356858008,USD,SMART,STK
CMCSA,MED,entertainment and media,media_broadcasting,US20030N1019,COMCAST CORP-CLASS A,3,"Opera extensas redes de televisión en abierto, redes de cable y servicios de streaming, contribuyendo significativamente a la creación y distribución de contenidos dentro de la industria de la radiodifusión.","La participación de Comcast en la difusión de medios es evidente a través de la operación del segmento de Medios como un negocio combinado de televisión y streaming, que incluye redes de televisión lineal, estaciones de televisión de transmisión local afiliadas a NBC y Telemundo, y redes internacionales. La empresa genera ingresos por la distribución de redes de televisión, tanto a nivel nacional como internacional, y difunde entretenimiento, información y noticias a través de estas redes. Si bien Comcast enfrenta desafíos como la disminución de suscriptores y calificaciones de audiencia en sus redes de televisión lineal debido a los patrones cambiantes de consumo de video, está trabajando activamente para mitigar estas disminuciones a través del crecimiento de Peacock y la distribución de redes deportivas.","[{'name': 'cmcsa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmcsa-Q125-10-Q.html'}, {'name': 'cmcsa-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmcsa-Q324-10-Q.html'}, {'name': 'cmcsa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmcsa-FY24-10-K.html'}]",267748,USD,SMART,STK
NXST,MED,entertainment and media,media_broadcasting,US65336K1034,NEXSTAR MEDIA GROUP INC,4,"Opera como un actor destacado en la industria de la radiodifusión, ofreciendo noticias, entretenimiento y contenido deportivo a través de una amplia red de estaciones de televisión y plataformas digitales.","La participación de Nexstar en el tema de la radiodifusión de medios es significativa, como lo demuestra la operación de 201 estaciones de televisión de potencia completa y una estación de radio AM en 116 mercados. Estas estaciones están afiliadas a las principales cadenas como CBS, FOX, NBC y ABC, lo que demuestra la presencia establecida de Nexstar en la radiodifusión tradicional. Además, Nexstar posee una participación sustancial en The CW Network y NewsNation, lo que refuerza su compromiso de ofrecer programación de noticias, deportes y entretenimiento a una amplia audiencia a través de plataformas locales y nacionales.","[{'name': 'nxst-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxst-Q324-10-Q.html'}, {'name': 'nxst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nxst-FY24-10-K.html'}, {'name': 'nxst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxst-Q225-10-Q.html'}]",26904818,USD,SMART,STK
DIS,MED,entertainment and media,media_broadcasting,US2546871060,WALT DISNEY CO/THE,5,"Impulsa la industria de la radiodifusión a través de su completo conjunto de redes de televisión, servicios de streaming y capacidades de producción de contenido, ofreciendo entretenimiento y noticias diversas a una audiencia global.","La participación de Disney en la radiodifusión de medios es evidente a través de sus redes lineales de entretenimiento como ABC y ESPN, junto con las tarifas de afiliación. Esto se demuestra aún más por la adquisición planificada por parte de ESPN de NFL Network y otros activos de medios de la NFL, a cambio de que la NFL reciba una participación del 10% en ESPN. Los gastos de capital de la compañía dentro del segmento de Entretenimiento reflejan inversiones continuas en tecnología, instalaciones y equipos destinados a expandir y mejorar los centros de transmisión y las instalaciones de producción, mientras que los costos de programación y producción nacionales están influenciados por los costos de programación en los canales de cable y la Red ABC.","[{'name': 'dis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dis-Q225-10-Q.html'}]",6459,USD,SMART,STK
AMZN,MED,entertainment and media,media_broadcasting,US0231351067,AMAZON.COM INC,6,"Opera amplias plataformas de streaming y estudios de producción de contenido, incluyendo Prime Video y Twitch, distribuyendo una amplia gama de contenido de video original y licenciado, deportes en vivo y música a una audiencia global.","La participación de Amazon en la radiodifusión de medios es evidente a través de su plataforma Prime Video, particularmente con deportes en vivo. La primera temporada de NASCAR de la compañía atrajo a aproximadamente 2 millones de espectadores por carrera, atrayendo a la audiencia más joven entre los broadcasters de NASCAR en más de una década. Amazon también ha anunciado su equipo de transmisión para la próxima temporada de la NBA y su contratación de Denis Villeneuve para la próxima película de James Bond, lo que indica una mayor inversión en contenido. Estas iniciativas destacan el papel activo de Amazon en la radiodifusión de medios a través de la transmisión de deportes en vivo y contenido original.",,3691937,USD,SMART,STK
NFLX,MED,entertainment and media,media_broadcasting,US64110L1061,NETFLIX INC,7,"Ofrece un servicio de streaming global que proporciona una vasta biblioteca de películas y series de televisión originales y con licencia, impulsando el cambio en los modelos de consumo y distribución de medios.",,,15124833,USD,SMART,STK
NWSA,MED,entertainment and media,media_broadcasting,US65249B1098,NEWS CORP - CLASS A,8,"Opera una cartera diversa de activos dentro del sector de la radiodifusión mediática, contribuyendo significativamente a la creación y distribución de contenido.","La participación de News Corp en el tema de Media Broadcasting es evidente a través de su segmento de News Media, que abarca una variedad de operaciones de radiodifusión. Este segmento presenta entidades clave como Wireless Group, el operador de talkSPORT, una red de radio deportiva líder en el Reino Unido, y Australian News Channel, que opera la red Sky News Australia. Además, el segmento de News Media incluye destacadas publicaciones y sitios web de noticias como News Corp Australia, News UK y el New York Post, lo que contribuye a la presencia de la empresa en la radiodifusión mediática.","[{'name': 'nwsa-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nwsa-Q325-10-Q.html'}, {'name': 'nwsa-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nwsa-Q225-10-Q.html'}]",129348126,USD,SMART,STK
TKO,MED,entertainment and media,media_broadcasting,US87256C1018,TKO GROUP HOLDINGS INC,9,"Ofrece contenido de primer nivel de deportes de combate y entretenimiento, ampliamente difundido a través de plataformas de medios globales a una amplia audiencia.","TKO Group Holdings participa significativamente en la radiodifusión de medios, principalmente a través de la distribución de su contenido de programación de UFC y WWE. La empresa genera ingresos a través de tarifas de derechos de medios nacionales e internacionales, y tanto los segmentos de UFC como los de WWE dependen de estas tarifas como fuente principal de ingresos. TKO utiliza diversos canales de medios, incluyendo televisión, plataformas de streaming y servicios en línea, asociándose con cadenas como ESPN y Netflix para transmitir eventos en vivo y programación original, lo que demuestra aún más su enfoque en la radiodifusión de medios.","[{'name': 'tko-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q225-10-Q.html'}, {'name': 'tko-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q324-10-Q.html'}, {'name': 'tko-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q125-10-Q.html'}, {'name': 'tko-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tko-FY24-10-K.html'}]",652841542,USD,SMART,STK
PSKY,MED,entertainment and media,media_broadcasting,US69932A2042,PARAMOUNT SKYDANCE CL B,10,"Opera extensivamente en el sector de la radiodifusión de medios, abarcando la creación de contenido, la distribución y la gestión de plataformas.","Paramount aprovecha las inversiones en contenido en plataformas lineales y de streaming, con CBS ofreciendo consistentemente grandes audiencias en deportes y entretenimiento. CBS mantiene su posición como la cadena de transmisión más vista, lo que demuestra el compromiso de la empresa con la transmisión de medios. Sin embargo, las tendencias de la televisión lineal están ejerciendo presión sobre los ingresos publicitarios y de afiliados, a pesar de que los medios de televisión generaron $4 mil millones en el segundo trimestre.",,804144296,USD,SMART,STK
