type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
technology,cloud_infrastructure,US5949181045,MICROSOFT CORP,1,"Un proveedor líder de servicios e infraestructura de computación en la nube a través de Azure, que apoya las operaciones empresariales globales y la transformación digital.","La participación de Microsoft en la Infraestructura en la Nube es evidente a través de sus importantes inversiones y énfasis estratégico en la expansión de sus capacidades en la nube. La Nube de Microsoft de la empresa ha superado importantes hitos de ingresos, y Azure también ha demostrado un crecimiento considerable, impulsado por la creciente demanda en diversas cargas de trabajo. Microsoft está expandiendo activamente su huella global de centros de datos, con cientos de centros de datos en numerosas regiones y adiciones sustanciales de nueva capacidad, incluidas capacidades de IA primero y tecnologías de refrigeración líquida. Estas inversiones en infraestructura de nube e IA, incluida la expansión de ubicaciones de centros de datos y el aumento de la capacidad de servidores, reflejan el compromiso de Microsoft de satisfacer las necesidades cambiantes de sus clientes y respaldar la creciente demanda de servicios de IA, aunque estas inversiones están afectando los márgenes brutos.","[{'name': 'msft-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/msft-FY25-10-K.html'}, {'name': 'msft-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q125-10-Q.html'}, {'name': 'msft-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q225-10-Q.html'}, {'name': 'msft-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q325-10-Q.html'}]",272093,USD,MSFT,SMART,STK,True
technology,cloud_infrastructure,US0231351067,AMAZON.COM INC,2,"Ofrece amplios servicios de infraestructura en la nube, proporcionando soluciones escalables de potencia de cálculo, almacenamiento y redes que sustentan una gran variedad de aplicaciones digitales y operaciones empresariales en todo el mundo.","El compromiso de Amazon con la Infraestructura en la Nube es evidente a través de sus importantes inversiones en infraestructura tecnológica, principalmente para respaldar el crecimiento de Amazon Web Services (AWS). Los costos de infraestructura de la empresa abarcan servidores, equipos de red y gastos de centros de datos esenciales para AWS y otros negocios de Amazon. Los gastos de capital reflejan inversiones sustanciales en esta infraestructura tecnológica, incluyendo inversiones continuas en chips, centros de datos y energía para respaldar la expansión de AWS y los servicios de IA, incluyendo silicio personalizado como Trainium.","[{'name': 'amzn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amzn-Q324-10-Q.html'}, {'name': 'amzn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amzn-FY24-10-K.html'}, {'name': 'amzn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amzn-Q125-10-Q.html'}]",3691937,USD,AMZN,SMART,STK,True
technology,cloud_infrastructure,US02079K3059,ALPHABET INC-CL A,3,"Ofrece una amplia gama de servicios de infraestructura y plataforma de computación en la nube, apoyando a empresas globales con soluciones escalables para la gestión de datos, el desarrollo de aplicaciones y cargas de trabajo de inteligencia artificial.","El compromiso de Google con la Infraestructura Cloud es evidente a través de sus sustanciales inversiones y generación de ingresos. La Plataforma Google Cloud de la empresa, que incluye servicios de infraestructura, es un importante motor de ingresos, con ingresos que aumentan sustancialmente año tras año. Esto se ve respaldado aún más por los continuos gastos de capital en infraestructura técnica, incluidos servidores, equipos de red y centros de datos, particularmente para avanzar en productos y servicios de IA. El compromiso de Google se ve subrayado por su sólida red global, que cuenta con millones de millas de fibra y numerosos cables submarinos, y su posición como proveedor líder de servicios en la nube que ofrece GPUs avanzadas, como las GPUs Blackwell B200 y GB200 de NVIDIA.","[{'name': 'googl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q125-10-Q.html'}, {'name': 'googl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q324-10-Q.html'}, {'name': 'googl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q225-10-Q.html'}, {'name': 'googl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/googl-FY24-10-K.html'}]",208813719,USD,GOOGL,SMART,STK,True
technology,cloud_infrastructure,US67066G1040,NVIDIA CORP,4,"Ofrece plataformas de computación GPU avanzadas y software crucial para acelerar la inteligencia artificial, la computación de alto rendimiento y las capacidades de análisis de datos en centros de datos en la nube en todo el mundo.","La participación de NVIDIA en la Infraestructura en la Nube es evidente a través de los ingresos significativos generados por los proveedores de servicios en la nube, quienes contribuyen aproximadamente entre el 45% y el 50% de los ingresos del Centro de Datos de NVIDIA. Estos ingresos están respaldados por la adopción de la plataforma de redes Ethernet NVIDIA Spectrum-X por parte de proveedores de servicios en la nube, proveedores de GPU en la nube y empresas. Además, la plataforma de computación GPU Hopper de NVIDIA, utilizada para entrenar e inferir modelos de lenguaje grandes y aplicaciones de IA generativa, destaca el papel de la empresa en la infraestructura en la nube.","[{'name': 'nvda-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q325-10-Q.html'}, {'name': 'nvda-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q225-10-Q.html'}, {'name': 'nvda-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nvda-FY25-10-K.html'}]",4815747,USD,NVDA,SMART,STK,True
technology,cloud_infrastructure,US68389X1054,ORACLE CORP,5,"Proporciona un conjunto completo de servicios de infraestructura en la nube, lo que permite a las empresas gestionar y ejecutar sus aplicaciones y datos en un entorno escalable y seguro.","El compromiso de Oracle con la Infraestructura en la Nube es sustancial, como lo demuestra la entrega de aplicaciones empresariales y tecnologías de infraestructura a través de modelos basados en la nube. La compañía está invirtiendo fuertemente en esta área, destacada por planes significativos de gasto de capital centrados en equipos de centros de datos que generan ingresos. Oracle también está expandiendo su infraestructura en la nube con centros de datos a gran escala, centrados en GPU y a escala de gigavatios, con planes de construir y operar más centros de datos de infraestructura en la nube que sus competidores, con el objetivo de una posición de liderazgo en el mercado.","[{'name': 'orcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q225-10-Q.html'}, {'name': 'orcl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q125-10-Q.html'}, {'name': 'orcl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q324-10-Q.html'}]",272800,USD,ORCL,SMART,STK,True
technology,cloud_infrastructure,US4581401001,INTEL CORP,6,"Proporciona procesadores y componentes esenciales que potencian los centros de datos y los servidores en la nube, habilitando la infraestructura fundamental para los servicios globales en la nube.","La participación de Intel en la Infraestructura en la Nube es evidente a través de su grupo de Centros de Datos e IA (DCAI), que proporciona soluciones de infraestructura y apoya a los proveedores de nube para satisfacer las crecientes demandas de procesamiento de datos y cargas de trabajo de IA. Esto está respaldado además por la demanda de los hiperescaladores de CPUs host utilizadas en servidores de IA y cómputo de almacenamiento. Además, Intel está desarrollando arquitectura a escala de rack y examinando redes a escala de rack, lo que indica su intención de competir en la expansión de IA de infraestructura en la nube.","[{'name': 'intc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/intc-Q125-10-Q.html'}]",270639,USD,INTC,SMART,STK,True
technology,cloud_infrastructure,US18915M1071,CLOUDFLARE INC - CLASS A,7,"Proporciona una red global que mejora la seguridad, el rendimiento y la confiabilidad de la infraestructura en la nube a través de su red de entrega de contenido, protección DDoS y servicios DNS.",,,382633646,USD,NET,SMART,STK,False
technology,cloud_infrastructure,US24703L2025,DELL TECHNOLOGIES -C,8,"Proporciona soluciones de hardware y software fundamentales, incluidos servidores, almacenamiento y redes, que impulsan el desarrollo y la operación de diversos entornos de infraestructura en la nube.","Dell enfatiza su posición a la vanguardia de las soluciones de infraestructura nativa de la nube, ofreciendo soluciones seguras e integradas que se extienden desde el borde hasta el núcleo y hasta la nube. El compromiso de la empresa se refleja en la expansión de sus ofertas en arreglos de almacenamiento externos, incorporando funcionalidad flexible basada en la nube. La cartera integral de almacenamiento de Dell incluye infraestructura hiperconvergente y almacenamiento definido por software, alineándose con la tendencia de las aplicaciones nativas de la nube en el mercado de infraestructura, solidificando aún más su enfoque en la provisión de soluciones de infraestructura en la nube.","[{'name': 'dell-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q325-10-Q.html'}, {'name': 'dell-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q225-10-Q.html'}, {'name': 'dell-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dell-Q126-10-Q.html'}]",346218218,USD,DELL,SMART,STK,True
technology,cloud_infrastructure,US4592001014,INTL BUSINESS MACHINES CORP,9,"Proporciona soluciones e infraestructura integrales de nube híbrida, lo que permite a las empresas gestionar y desplegar cargas de trabajo en entornos públicos, privados y locales.","La participación de IBM en la Infraestructura Cloud es evidente a través de su estrategia de nube híbrida, que es un motor clave para la empresa. La infraestructura juega un papel importante en la habilitación de entornos de nube híbrida para transacciones críticas y cargas de trabajo de IA, especialmente a medida que los clientes integran la IA con sus datos. Esto está respaldado además por el crecimiento en Red Hat, Automation y Data & AI, todos los cuales dependen de la infraestructura en la nube. Los ingresos de infraestructura de IBM también han experimentado un crecimiento, particularmente en Infraestructura Híbrida con IBM Z, impulsado por el fuerte comienzo de z17, que encarna las capacidades de nube híbrida e IA.","[{'name': 'ibm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q324-10-Q.html'}, {'name': 'ibm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q225-10-Q.html'}, {'name': 'ibm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q125-10-Q.html'}]",8314,USD,IBM,SMART,STK,True
technology,cloud_infrastructure,US2538681030,DIGITAL REALTY TRUST INC.,10,"Proporciona infraestructura crítica para centros de datos, incluyendo servicios de colocation e interconexión, esenciales para respaldar las operaciones y la expansión de los proveedores de servicios en la nube a nivel mundial.","Digital Realty ofrece soluciones de espacio, energía e interconexión, que son esenciales para la infraestructura en la nube, para permitir que los clientes y socios conecten y presten servicios a sus propios clientes en una plataforma global de tecnología y bienes raíces. El enfoque de la empresa en propiedades estratégicamente ubicadas con infraestructura física y de conectividad apoya las aplicaciones y operaciones de los clientes de centros de datos y de la industria tecnológica. Digital Realty apoya a los proveedores de nube que expanden su presencia en PlatformDIGITAL, y su infraestructura de centros de datos es crucial para respaldar los servicios en la nube, como lo demuestra su fondo de centros de datos hiperscale y los proyectos de desarrollo en curso, incluida una capacidad de desarrollo de 5 gigavatios respaldada por más de $15 mil millones de capital privado.","[{'name': 'dlr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dlr-FY24-10-K.html'}]",31832526,USD,DLR,SMART,STK,True
