type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
technology,communication_tools,US30303M1027,META PLATFORMS INC-CLASS A,1,"Desarrolla y opera un conjunto de plataformas de comunicación ampliamente utilizadas, incluidas Facebook, Instagram, WhatsApp y Messenger, que facilitan la interacción digital global y la participación comunitaria.","La participación de Meta en Herramientas de Comunicación es evidente a través de su Familia de Aplicaciones, que incluye plataformas de uso generalizado como WhatsApp y Messenger. Estas plataformas contribuyen a los ingresos de Meta, particularmente a través de la Plataforma de Negocios de WhatsApp, y WhatsApp continúa siendo el principal impulsor de consultas, ya que las personas envían mensajes directamente a Meta AI. Meta también se enfoca en mejorar la mensajería empresarial integrando agentes de IA para soporte al cliente y ventas, probando estos agentes de IA en WhatsApp, Messenger, Facebook e Instagram.","[{'name': 'meta-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meta-Q125-10-Q.html'}, {'name': 'meta-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/meta-FY24-10-K.html'}]",107113386,USD,META,SMART,STK,True
technology,communication_tools,US90138F1021,TWILIO INC - A,2,"Proporciona una plataforma de comunicación en la nube que permite a los desarrolladores integrar capacidades de voz, video y mensajería en sus aplicaciones, facilitando una mayor participación del cliente y operaciones comerciales.","La participación de Twilio con Herramientas de Comunicación es central para su negocio, como lo demuestran sus API de comunicación que permiten a los desarrolladores integrar interacciones de mensajería, voz, correo electrónico y video en aplicaciones dirigidas a clientes. Estas API son el núcleo del segmento de Comunicaciones de Twilio, que incluye Mensajería, Voz, Correo electrónico, Flex, y Autenticación e Identidad de Usuarios. La plataforma de la empresa combina capacidades de comunicación con datos e IA, con el objetivo de revolucionar la participación del cliente. Las ofertas de Twilio, como ConversationRelay para agentes de voz con IA e innovaciones en canales como llamadas de WhatsApp Business y RCS, resaltan aún más el enfoque de la empresa en las herramientas de comunicación.","[{'name': 'twlo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/twlo-FY24-10-K.html'}, {'name': 'twlo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/twlo-Q225-10-Q.html'}, {'name': 'twlo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/twlo-Q125-10-Q.html'}]",237794430,USD,TWLO,SMART,STK,True
technology,communication_tools,US02079K3059,ALPHABET INC-CL A,3,Desarrolla y proporciona un conjunto integral de plataformas y servicios de comunicación digital que facilitan la interacción global tanto para individuos como para empresas.,"El compromiso de Google con el tema de la industria de Herramientas de Comunicación es evidente a través de su oferta de Google Workspace, que proporciona herramientas de comunicación y colaboración basadas en la nube para empresas. Google Workspace incluye suscripciones para herramientas como Calendar, Gmail, Docs, Drive y Meet, mejoradas con funciones como Gemini. Google genera ingresos al ofrecer soluciones basadas en la nube que proporcionan a clientes empresariales de todos los tamaños servicios de infraestructura y plataforma, así como herramientas de comunicación y colaboración.","[{'name': 'googl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q125-10-Q.html'}, {'name': 'googl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q324-10-Q.html'}, {'name': 'googl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/googl-Q225-10-Q.html'}, {'name': 'googl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/googl-FY24-10-K.html'}]",208813719,USD,GOOGL,SMART,STK,True
technology,communication_tools,US98980L1017,ZOOM COMMUNICATIONS INC,4,"Proporciona una plataforma líder de comunicación por video y herramientas de colaboración que facilitan reuniones virtuales, seminarios web y comunicaciones unificadas para empresas y particulares a nivel mundial.","La participación de Zoom en el tema de las herramientas de comunicación es evidente en su plataforma de trabajo abierta con IA, Zoom Workplace con AI Companion, que facilita la conexión humana a través de una comunicación y colaboración fluidas. El diseño de la plataforma incorpora un conjunto de productos, que incluyen Zoom Meetings, Zoom Phone y Zoom Team Chat, todos mejorados con IA para mejorar la productividad y los resultados comerciales. Zoom está ampliando activamente los límites de la colaboración y la comunicación al mejorar la interacción en tiempo real a través de canales de voz, video y digitales, así como al integrar funciones impulsadas por IA. El enfoque de la empresa en mejorar la experiencia del producto y garantizar que Zoom sea la opción preferida por los empleados para la comunicación indica un fuerte compromiso con sus herramientas de comunicación.",,361181057,USD,ZM,SMART,STK,False
technology,communication_tools,US5949181045,MICROSOFT CORP,5,"Proporciona un conjunto integral de herramientas de comunicación y colaboración, que incluyen Microsoft Teams y Outlook, que son fundamentales para la productividad empresarial y la conectividad global.",,,272093,USD,MSFT,SMART,STK,True
technology,communication_tools,DE0005557508,DEUTSCHE TELEKOM AG-REG,6,"Desempeña un papel fundamental en el tema de Herramientas de Comunicación al proporcionar una extensa infraestructura y servicios de telefonía móvil, red fija e internet que permiten la conectividad global y la comunicación digital.",,,2254332,EUR,DTE,SMART,STK,False
technology,communication_tools,US17275R1023,CISCO SYSTEMS INC,7,"Ofrece un conjunto completo de hardware, software y servicios de redes, formando la columna vertebral de diversas herramientas de comunicación y entornos colaborativos.","La participación de Cisco con Herramientas de Comunicación es evidente a través de su categoría de productos de Colaboración, que incluye Webex Suite, Dispositivos de Colaboración, Centro de Contacto y ofertas de CPaaS. Los ingresos en esta categoría han experimentado aumentos, impulsados por el crecimiento en Dispositivos de Colaboración, CPaaS y ofertas de Webex Suite, lo que resalta la importancia de estas herramientas para el negocio de Cisco. Si bien la colaboración experimentó un crecimiento general, impulsado por el centro de contacto, las ofertas de CPaaS y los dispositivos de colaboración, esto se vio parcialmente compensado por una disminución en las ofertas de Webex Suite locales.","[{'name': 'csco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csco-Q225-10-Q.html'}, {'name': 'csco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csco-Q125-10-Q.html'}, {'name': 'csco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csco-FY24-10-K.html'}]",268084,USD,CSCO,SMART,STK,True
technology,communication_tools,JP3436100006,SOFTBANK GROUP CORP,8,"Proporciona e invierte en infraestructura y servicios de telecomunicaciones, facilitando el desarrollo y la adopción de herramientas de comunicación en todo el mundo.",,,14019490,JPY,9984,SMART,STK,False
technology,communication_tools,US79466L3024,SALESFORCE INC,9,"Proporciona un conjunto completo de herramientas de comunicación integradas en su plataforma de gestión de relaciones con los clientes, lo que permite a las empresas optimizar las interacciones con los clientes y la colaboración interna.","La participación de Salesforce en Herramientas de Comunicación es evidente a través de su integración estratégica de Slack en todo su ecosistema. Slack sirve como la interfaz principal para la empresa agéntica de Salesforce, facilitando las operaciones de los agentes en diversas aplicaciones y departamentos. Esto se enfatiza aún más con el lanzamiento de una plataforma de servicio de TI agéntica 'primero Slack' integrada de forma nativa dentro del espacio de trabajo. Además, Salesforce está integrando sus productos principales en Slack, lo que subraya la importancia de la plataforma para mejorar los procesos comerciales y la productividad interna.",,29624264,USD,CRM,SMART,STK,True
technology,communication_tools,US76680R2067,RINGCENTRAL INC-CLASS A,10,"Proporciona soluciones de comunicaciones unificadas en la nube como servicio (UCaaS), integrando voz, video y mensajería para mejorar la comunicación y colaboración empresarial.","La participación de RingCentral con herramientas de comunicación es evidente en su cartera multiproducto impulsada por IA, que incluye Comunicaciones Unificadas como Servicio (UCaaS) y Centro de Contacto como Servicio (CCaaS). La plataforma RingEX de la empresa permite la colaboración a través de voz, mensajería y video, disponible a nivel mundial. RingCentral se enfoca en mejorar la comunicación a través de soluciones impulsadas por IA como AIR, que mejora la experiencia del cliente y la productividad, y está redefiniendo las comunicaciones con el cliente al permitir interacciones más inteligentes, rápidas e intuitivas.","[{'name': 'rng-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rng-Q225-10-Q.html'}, {'name': 'rng-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rng-Q125-10-Q.html'}]",135390580,USD,RNG,SMART,STK,False
