type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
defense and aerospace,missile_defense,US5398301094,LOCKHEED MARTIN CORP,1,"Es el principal contribuyente al tema de Defensa contra Misiles, lo que refleja su máxima importancia a nivel mundial en el sector.","El compromiso de Lockheed Martin con el tema de la Defensa de Misiles es evidente a través de sus diversos programas y capacidades. El sistema de misiles PAC-3 de la compañía ha interceptado con éxito amenazas de misiles balísticos, contribuyendo a un campo de defensa de múltiples capas junto con los sistemas THAAD y Aegis. Lockheed Martin es también el integrador de misiones para la iniciativa 'Golden Dome' y ha demostrado su preparación en tecnologías de alerta de misiles y mando y control, ejemplificado por las pruebas exitosas de su Radar de Discriminación de Largo Alcance (LRDR). Además, la compañía ha obtenido contratos sustanciales para programas de misiles, incluidos THAAD y Misiles de Ataque de Precisión, y está experimentando interés internacional en su línea de productos de defensa aérea y de misiles, en particular los sistemas PAC-3 y THAAD.","[{'name': 'lmt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q324-10-Q.html'}, {'name': 'lmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lmt-FY24-10-K.html'}, {'name': 'lmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q225-10-Q.html'}]",611191,USD,LMT,SMART,STK,True
defense and aerospace,missile_defense,US75513E1010,RTX CORP,2,Es un proveedor principal de sistemas y tecnologías críticos esenciales para la defensa antimisiles global.,"La participación de Raytheon en la industria de defensa antimisiles es significativa, como lo demuestran los importantes pedidos de varios sistemas de defensa antimisiles. Estos incluyen contratos para sistemas de defensa aérea Patriot para Alemania y Rumania, Standard Missile 3 (SM-3) para la Armada de los EE. UU. y clientes internacionales, y Guidance Enhanced Missiles (GEM-T) para la OTAN. Además, Raytheon participa en el programa Lower Tier Air and Missile Defense System (LTAMDS), diseñado para mejorar la protección contra amenazas complejas, y está bien posicionada para contribuir a la iniciativa 'Iron Dome for America', lo que destaca el papel de la compañía en el desarrollo de soluciones de defensa antimisiles de próxima generación.","[{'name': 'rtx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q225-10-Q.html'}, {'name': 'rtx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q324-10-Q.html'}, {'name': 'rtx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q125-10-Q.html'}, {'name': 'rtx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rtx-FY24-10-K.html'}]",415342104,USD,RTX,SMART,STK,True
defense and aerospace,missile_defense,US6668071029,NORTHROP GRUMMAN CORP,3,"Es un contribuyente principal en la industria de Defensa de Misiles, entregando tecnologías esenciales y sistemas integrados para proteger contra amenazas de misiles balísticos y de otro tipo.","Northrop Grumman es un proveedor líder de capacidades de defensa antimisiles, ofreciendo una gama de productos, servicios y soluciones tanto a clientes estadounidenses como internacionales. La compañía enfatiza sus capacidades clave en defensa antimisiles, destacando su papel en el apoyo a los objetivos de la administración para el despliegue rápido y la capacidad operativa inicial, así como su trabajo en nuevas innovaciones como los interceptores basados en el espacio. Productos específicos como IBCS y GPI se posicionan como capacidades clave, y Northrop Grumman desempeña un papel crucial en las iniciativas integradas de defensa aérea y antimisiles, incluido el programa Golden Dome for America y oportunidades en el Medio Oriente.","[{'name': 'noc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/noc-FY24-10-K.html'}, {'name': 'noc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q225-10-Q.html'}, {'name': 'noc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q125-10-Q.html'}, {'name': 'noc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q324-10-Q.html'}]",10376,USD,NOC,SMART,STK,True
defense and aerospace,missile_defense,US5024311095,L3HARRIS TECHNOLOGIES INC,4,Desarrolla y suministra sistemas y componentes avanzados integrales para arquitecturas de defensa antimisiles.,"La participación de L3Harris en la defensa antimisiles es evidente a través de su apoyo a casi todos los programas de interceptores de EE. UU. mediante sistemas de propulsión y control de altitud. La empresa está escalando la fabricación de motores de cohete sólido para satisfacer la demanda nacional, invirtiendo en instalaciones para aumentar las entregas e impulsar niveles de producción récord. Además, L3Harris destaca sus capacidades en advertencia, seguimiento y discriminación de misiles, posicionándola para apoyar iniciativas como Golden Dome. El aumento de los ingresos del segmento AR se atribuye principalmente a mayores ingresos en Soluciones de Misiles, impulsados por un mayor volumen de producción en programas clave de misiles y municiones.","[{'name': 'lhx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q125-10-Q.html'}, {'name': 'lhx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lhx-FY24-10-K.html'}]",371886040,USD,LHX,SMART,STK,True
defense and aerospace,missile_defense,US0970231058,BOEING CO/THE,5,Desarrolla y proporciona sistemas avanzados y tecnologías relacionadas para la defensa antimisiles.,"La participación de Boeing en la defensa antimisiles es evidente a través de sus actividades en el diseño, desarrollo, fabricación, venta, servicio y soporte de estos sistemas, siendo el programa Ground-based Midcourse Defense un ejemplo notable dentro de su segmento de Defensa, Espacio y Seguridad. La empresa se identifica como líder del mercado mundial en defensa antimisiles, aunque la disminución de los ingresos de los programas de defensa antimisiles basados en tierra ha afectado a los ingresos generales de BDS. Si bien la defensa antimisiles no se destaca como una prioridad estratégica de primer nivel, sigue siendo un área de actividad para Boeing.","[{'name': 'ba-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ba-Q125-10-Q.html'}, {'name': 'ba-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ba-FY24-10-K.html'}]",4762,USD,BA,SMART,STK,True
defense and aerospace,missile_defense,GB0002634946,BAE SYSTEMS PLC,6,"Desarrolla y proporciona sistemas y tecnologías avanzadas esenciales para la defensa antimisiles, contribuyendo significativamente a las capacidades de seguridad global.",,,908964,GBP,BA.,SMART,STK,False
defense and aerospace,missile_defense,FR0000121329,THALES SA,7,"Desarrolla y suministra sistemas avanzados y soluciones integradas para la defensa antimisiles, contribuyendo a las capacidades de seguridad global.",,,917799,EUR,HO,SMART,STK,False
defense and aerospace,missile_defense,DE0007030009,RHEINMETALL AG,8,Desarrolla y suministra sistemas y componentes avanzados cruciales para las capacidades de defensa antimisiles.,,,15085,EUR,RHM,SMART,STK,False
defense and aerospace,missile_defense,US3695501086,GENERAL DYNAMICS CORP,9,Desarrolla y proporciona sistemas y tecnologías esenciales para aplicaciones de defensa antimisiles.,,,7496,USD,GD,SMART,STK,True
defense and aerospace,missile_defense,US50077B2079,KRATOS DEFENSE & SECURITY,10,Desempeña un papel en la industria de defensa antimisiles.,"Kratos participa significativamente en la industria de defensa antimisiles, particularmente en sistemas integrados de defensa aérea y antimisiles, donde es reconocida como líder en la industria. Esto se ve respaldado además por el enfoque de Kratos en productos electrónicos C5ISR y de microondas adaptados para defensa antimisiles, radar y sistemas de defensa aérea. Kratos está posicionada de manera única para capitalizar oportunidades como el proyecto Golden Dome, y se espera que los sistemas de defensa aérea de grado militar, radar de misiles y sistemas de contramedidas UAS de la compañía impulsen el crecimiento futuro de los ingresos, especialmente a través de asociaciones con importantes contratistas de defensa como Northrop, Lockheed y Raytheon. El compromiso de la compañía se ve subrayado por sus inversiones, incluida la compra de artículos de largo plazo de producción para SRMs Oriole para misiones relacionadas con la defensa contra misiles balísticos y la expansión de la capacidad de producción para apoyar estos sistemas.","[{'name': 'ktos-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q324-10-Q.html'}, {'name': 'ktos-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q125-10-Q.html'}, {'name': 'ktos-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q225-10-Q.html'}, {'name': 'ktos-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ktos-FY24-10-K.html'}]",68492173,USD,KTOS,SMART,STK,True
