industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
energy and utilities,data_networks,US29444U7000,EQUINIX INC,1,"Proporciona infraestructura crítica y servicios de interconexión que forman la base para la red de datos global, permitiendo a las empresas intercambiar datos y conectarse a servicios en la nube.","La participación de Equinix en Redes de Datos es evidente en su provisión de una plataforma global e independiente de proveedores centrada en centros de datos, interconexión y soluciones de borde, lo que permite a los clientes interconectar e integrar su infraestructura. El enfoque de la empresa en la interconexión se destaca por sus ofertas de soluciones de interconexión e intercambio de datos, que son integrales para las redes de datos, así como por servicios como Equinix Fabric y Network Edge. La plataforma de Equinix facilita la interconexión segura a redes, nubes y contenido, solidificando aún más su papel en la habilitación de la economía digital global impulsada por la información, con clientes que aprovechan Equinix para conectividad de baja latencia y alto rendimiento.","[{'name': 'eqix-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/eqix-Q225-10-Q.html'}, {'name': 'eqix-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/eqix-FY24-10-K.html'}, {'name': 'eqix-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/eqix-Q324-10-Q.html'}, {'name': 'eqix-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/eqix-Q125-10-Q.html'}]",181764593,USD,EQIX,SMART,STK,True,GAS
energy and utilities,data_networks,US17275R1023,CISCO SYSTEMS INC,2,"Proporciona infraestructura de redes, hardware y soluciones de software fundamentales que permiten la comunicación de datos global y la conectividad para empresas, proveedores de servicios y centros de datos.","La participación de Cisco en Redes de Datos es evidente a través de sus tecnologías de red centrales, que incluyen conmutación, enrutamiento, redes inalámbricas y servidores, que forman la base de su categoría de productos de Redes. La cartera de redes seguras líder en el mercado de la empresa desempeña un papel crucial en la conexión y protección de inversiones de capital intensivo, especialmente a medida que Estados Unidos se enfoca en la relocalización de infraestructura estratégica. Además, la solución de redes Meraki para el Gobierno, administrada en la nube y potenciada por IA de Cisco, ha obtenido la autorización FedRAMP, lo que demuestra una diferenciación en el sector gubernamental; sin embargo, los ingresos de la categoría de productos de Redes han disminuido, lo que refleja el escrutinio de los clientes y los retrasos en la implementación.","[{'name': 'csco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csco-Q125-10-Q.html'}, {'name': 'csco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csco-FY24-10-K.html'}]",268084,USD,CSCO,SMART,STK,True,GAS
energy and utilities,data_networks,US67066G1040,NVIDIA CORP,3,"Ofrece soluciones de red de alto rendimiento, incluyendo InfiniBand y Ethernet, cruciales para acelerar el rendimiento de los datos y la conectividad dentro de los centros de datos y los entornos de computación de IA.","La participación de NVIDIA en Redes de Datos es evidente a través de sus plataformas de computación y redes para centros de datos, que impulsan el crecimiento de los ingresos para soluciones de computación acelerada e IA. Los ingresos de redes han experimentado aumentos sustanciales, impulsados por Ethernet para IA, incluida la plataforma Ethernet de extremo a extremo Spectrum-X, así como InfiniBand. Las plataformas de redes de la compañía, como NVLink y Spectrum-X, son esenciales para escalar cargas de trabajo de fábricas de IA, con Spectrum-X anualizando ingresos significativos y experimentando una adopción generalizada en los principales proveedores de servicios en la nube y empresas de Internet de consumo. Estas soluciones de redes contribuyen significativamente a los ingresos generales y al enfoque estratégico de NVIDIA.","[{'name': 'nvda-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q225-10-Q.html'}, {'name': 'nvda-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q126-10-Q.html'}, {'name': 'nvda-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q325-10-Q.html'}, {'name': 'nvda-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nvda-FY25-10-K.html'}]",4815747,USD,NVDA,SMART,STK,True,GAS
energy and utilities,data_networks,US11135F1012,BROADCOM INC,4,Ofrece tecnologías y productos fundamentales que permiten y mejoran la infraestructura subyacente para la red de datos.,"La participación de Broadcom en el tema de Redes de Datos es evidente a través de su desarrollo de dispositivos semiconductores y miles de productos utilizados en redes empresariales y de centros de datos, incluidas redes y conectividad de IA. Notablemente, las redes de IA de la compañía, basadas en Ethernet, han mostrado un rendimiento sólido, representando una parte significativa de sus ingresos de IA y experimentando un crecimiento sustancial año tras año. La cartera de redes de Broadcom, que incluye switches Tomahawk, routers Jericho y NIC, juega un papel crucial para impulsar el éxito dentro de los clústeres de IA en entornos hiperscale, destacando el enfoque de la compañía en proporcionar soluciones para las necesidades de redes de datos impulsadas por IA.","[{'name': 'avgo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q225-10-Q.html'}, {'name': 'avgo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q324-10-Q.html'}, {'name': 'avgo-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q224-10-Q.html'}]",313130367,USD,AVGO,SMART,STK,True,GAS
energy and utilities,data_networks,US0404132054,ARISTA NETWORKS INC,5,"Proporciona soluciones de red de alto rendimiento, impulsadas por software, para grandes centros de datos, entornos de computación en la nube y redes empresariales, contribuyendo significativamente a la infraestructura moderna de redes de datos.","Arista Networks enfatiza su posición como líder de la industria en redes basadas en datos, destacando su enfoque en soluciones de redes de cliente a nube para IA, centros de datos, campus y entornos de enrutamiento. Las plataformas de la compañía ofrecen disponibilidad, agilidad, automatización, análisis y seguridad a través de una pila avanzada de sistemas operativos de red. EOS de Arista, combinado con aplicaciones de red y plataformas de conmutación y enrutamiento Ethernet, proporciona a los clientes una cartera competitiva, y la compañía está construyendo centros de Arista AI a escala de producción. Arista está redefiniendo las redes basadas en datos con clientes estratégicos y es vista como el innovador de redes moderno preferido.","[{'name': 'anet-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/anet-FY24-10-K.html'}, {'name': 'anet-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anet-Q125-10-Q.html'}, {'name': 'anet-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anet-Q324-10-Q.html'}, {'name': 'anet-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/anet-Q225-10-Q.html'}]",740948854,USD,ANET,SMART,STK,True,GAS
energy and utilities,data_networks,US2538681030,DIGITAL REALTY TRUST INC.,6,"Proporciona infraestructura esencial de centros de datos y servicios de interconexión que forman la columna vertebral de la red de datos global, facilitando el flujo de información digital y apoyando los servicios en la nube e internet.","La participación de Digital Realty en la red de datos es evidente en su provisión de soluciones integrales de espacio, energía e interconexión, lo que permite a los clientes y socios conectarse a escala global. La empresa prioriza la mejora de las capacidades y servicios de interconexión en su PlatformDIGITAL, como lo demuestran sus campus metropolitanos ricos en conectividad. Este énfasis se ve reforzado por las reservas récord de interconexión y la expansión de ServiceFabric a nuevos centros de datos de terceros, enriqueciendo las opciones de conectividad global y agregando nuevas rutas de acceso a Azure.","[{'name': 'dlr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dlr-Q125-10-Q.html'}, {'name': 'dlr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dlr-Q225-10-Q.html'}]",31832526,USD,DLR,SMART,STK,True,GAS
energy and utilities,data_networks,US00206R1023,AT&T INC,7,"Proporciona una infraestructura y servicios de redes de datos extensos fundamentales para la conectividad tanto de consumidores como de empresas, permitiendo la transmisión de datos y la comunicación de alta velocidad.",,,37018770,USD,T,SMART,STK,True,GAS
energy and utilities,data_networks,DE0005557508,DEUTSCHE TELEKOM AG-REG,8,"Proporciona una amplia infraestructura y servicios de redes de datos, esenciales para la comunicación digital y la conectividad en diversos mercados.",,,2254332,EUR,DTE,SMART,STK,False,GAS
energy and utilities,data_networks,US5738741041,MARVELL TECHNOLOGY INC,9,"Proporciona soluciones de semiconductores esenciales para el movimiento de datos de alta velocidad y la conectividad en redes empresariales, de centros de datos y de operadores, permitiendo una infraestructura avanzada de redes de datos.","El compromiso de Marvell con las redes de datos es evidente a través de su posición como proveedor líder de soluciones de semiconductores para infraestructura de datos, que abarca desde el núcleo del centro de datos hasta el borde de la red. Esto se ve reforzado por el hecho de que el centro de datos fue el mercado final más grande de la empresa, lo que contribuyó con una parte significativa de los ingresos totales. El enfoque de Marvell se demuestra aún más por sus inversiones en el desarrollo de switches de escalado adaptados a los protocolos de los clientes y su liderazgo en tecnologías PAM y DCI, que permiten la construcción de infraestructura de IA y en la nube, incluido el desarrollo de SerDes PCIe Gen 6 y Gen 7. Además, los mercados finales de redes empresariales e infraestructura de operadores de la empresa están experimentando una recuperación y un crecimiento, respaldados por inversiones en switches de escalado para redes Ethernet y UALink.","[{'name': 'mrvl-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrvl-Q126-10-Q.html'}]",483492393,USD,MRVL,SMART,STK,False,GAS
energy and utilities,data_networks,US7475251036,QUALCOMM INC,10,Desarrolla chipsets y plataformas avanzadas que permiten conectividad inalámbrica de alta velocidad y potencian la infraestructura crítica para redes de datos en diversas industrias.,,,273544,USD,QCOM,SMART,STK,True,GAS
