type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
industrial,construction_materials,US9291601097,VULCAN MATERIALS CO,1,"Produce y suministra agregados de construcción esenciales como piedra triturada, arena y grava, junto con asfalto y hormigón premezclado, que son fundamentales para el desarrollo de infraestructuras y edificios.","Vulcan Materials Company exhibe una fuerte conexión con la industria de materiales de construcción, principalmente a través de su papel como el mayor proveedor de agregados de construcción en los Estados Unidos. El negocio principal de la empresa gira en torno a los agregados, la mezcla asfáltica y el concreto premezclado, que son esenciales para el desarrollo y mantenimiento de la infraestructura. El desempeño financiero y las estrategias de Vulcan están fuertemente influenciados por la demanda de estos materiales en los sectores de construcción pública, privada no residencial y privada residencial, y los agregados constituyen una porción significativa de la mezcla asfáltica y el concreto premezclado por peso. El enfoque de la empresa en los agregados es evidente en su énfasis en las estrategias de precios, la gestión de costos y los gastos de capital destinados a mejorar y expandir su negocio de agregados.","[{'name': 'vmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q324-10-Q.html'}, {'name': 'vmc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q125-10-Q.html'}, {'name': 'vmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q225-10-Q.html'}, {'name': 'vmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vmc-FY24-10-K.html'}]",13515,USD,VMC,SMART,STK,True
industrial,construction_materials,US5732841060,MARTIN MARIETTA MATERIALS,2,Sirve como un productor y proveedor líder de agregados y otros materiales de construcción esenciales para el desarrollo de infraestructuras y proyectos de edificación.,"El negocio de Martin Marietta está significativamente ligado a la industria de materiales de construcción, como lo demuestra su papel como empresa de materiales de construcción basada en recursos naturales. La empresa suministra materiales esenciales como agregados, cemento, concreto premezclado y asfalto, que se utilizan en proyectos de infraestructura, no residenciales y residenciales. Con una vasta red de canteras, minas y patios de distribución, Martin Marietta se enfoca en su negocio de 'Materiales de Construcción', logrando ingresos sustanciales de agregados y productos relacionados. El énfasis de la empresa en adquisiciones lideradas por agregados y el enfoque estratégico en la demanda de infraestructura y centros de datos solidifican aún más su participación en el sector de materiales de construcción.","[{'name': 'mlm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mlm-FY24-10-K.html'}, {'name': 'mlm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mlm-Q125-10-Q.html'}, {'name': 'mlm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mlm-Q324-10-Q.html'}, {'name': 'mlm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mlm-Q225-10-Q.html'}]",9690,USD,MLM,SMART,STK,True
industrial,construction_materials,IE0001827041,CRH PLC,3,Opera como un proveedor global líder de materiales de construcción esenciales.,"La fuerte conexión de CRH con el tema de la industria de Materiales de Construcción es evidente a través de su identificación explícita como un proveedor líder de materiales de construcción. La empresa integra materiales esenciales como agregados y cemento, junto con productos de construcción y servicios de construcción de valor agregado, para ofrecer soluciones completas. El segmento de Soluciones de Materiales para América de CRH enfatiza aún más esta conexión al utilizar una extensa red de ubicaciones de canteras para producir y suministrar materiales como agregados, cemento, concreto premezclado y asfalto. El enfoque estratégico de la empresa se ve subrayado por importantes inversiones, incluidas adquisiciones de empresas con activos de cemento, agregados y concreto, así como proyectos continuos de desarrollo y reemplazo de gastos de capital.","[{'name': 'crh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crh-FY24-10-K.html'}, {'name': 'crh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q225-10-Q.html'}, {'name': 'crh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q125-10-Q.html'}]",12538958,EUR,CRG,SMART,STK,False
industrial,construction_materials,US6907421019,OWENS CORNING,4,"Fabrica y comercializa una amplia gama de materiales de aislamiento, techos y compuestos de fibra de vidrio esenciales para proyectos de construcción residenciales, comerciales e industriales a nivel mundial.","La participación de Owens Corning en el tema de los Materiales de Construcción es evidente a través de su posición como líder en productos para la construcción residencial y comercial, fabricando y vendiendo estos productos en todo el mundo. El enfoque de la empresa se demuestra por sus cuatro segmentos informables: Techos, Aislamiento, Puertas y Compuestos, todos los cuales implican la fabricación y venta de materiales de construcción. Además, Owens Corning está invirtiendo activamente en sus negocios de Techos y Aislamiento para expandir la capacidad y modernizar los activos, incluida la adición de una línea de producción de tejas laminadas y una nueva línea de recubrimiento de no tejidos, lo que demuestra un compromiso con la mejora de sus ofertas de materiales de construcción.","[{'name': 'oc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oc-FY24-10-K.html'}, {'name': 'oc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oc-Q225-10-Q.html'}, {'name': 'oc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oc-Q324-10-Q.html'}, {'name': 'oc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oc-Q125-10-Q.html'}]",41289692,USD,OC,SMART,STK,True
industrial,construction_materials,US6703461052,NUCOR CORP,5,"Fabrica y suministra una amplia gama de productos de acero, incluyendo acero estructural, barras de refuerzo y productos en lámina, que son fundamentales para diversos proyectos de construcción e infraestructura.","La conexión de Nucor con la industria de Materiales de Construcción es evidente a través de su segmento de productos de acero, que abarca una variedad de materiales relacionados con la construcción, como acero corrugado para hormigón armado, losa de acero, productos de pilotes, viguetas de acero y vigas de vigueta. La empresa suministra acero a diversos proyectos de construcción, incluidas instalaciones de semiconductores, proyectos de infraestructura como carreteras y puentes, y centros de datos. Más de la mitad de los productos de Nucor se envían al mercado de la construcción, y la demanda de estos productos de acero está significativamente influenciada por la actividad de construcción no residencial en los Estados Unidos.","[{'name': 'nue-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q324-10-Q.html'}, {'name': 'nue-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nue-FY24-10-K.html'}, {'name': 'nue-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q224-10-Q.html'}]",10557,USD,NUE,SMART,STK,True
industrial,construction_materials,US5463471053,LOUISIANA-PACIFIC CORP,6,Se enfoca en la fabricación y suministro de materiales esenciales para la industria de la construcción.,"La participación de la empresa en el tema de la industria de materiales de construcción es evidente a través de su fabricación y distribución de productos de paneles estructurales OSB y soluciones de revestimiento. Estos productos, que incluyen revestimientos de madera de ingeniería, molduras, soffits y fascias, se dirigen a constructores, remodeladores y propietarios de viviendas. La empresa opera a través de sus segmentos de Revestimientos, OSB y LPSA, con un enfoque en proporcionar soluciones de construcción de alto rendimiento y abordar las fluctuaciones de precios de los materiales para satisfacer las demandas del mercado. El compromiso de la empresa se demuestra aún más con sus gastos de capital y su cambio estratégico hacia soluciones estructurales, lo que solidifica su posición como un actor clave en el sector de materiales de construcción.","[{'name': 'lpx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lpx-FY24-10-K.html'}, {'name': 'lpx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpx-Q125-10-Q.html'}, {'name': 'lpx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpx-Q324-10-Q.html'}, {'name': 'lpx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpx-Q225-10-Q.html'}]",9204,USD,LPX,SMART,STK,True
industrial,construction_materials,IT0001347308,BUZZI SPA,7,"Fabrica y distribuye cemento y concreto premezclado, sirviendo como proveedor fundamental para el sector de materiales de construcción.",,,14905650,EUR,BZU,SMART,STK,False
industrial,construction_materials,DE0006047004,HEIDELBERG MATERIALS AG,8,"Se centra en la producción y distribución de materiales de construcción esenciales, como cemento, áridos y hormigón preparado, que son fundamentales para los proyectos de construcción a nivel mundial.",,,14727,EUR,HEI,SMART,STK,False
industrial,construction_materials,US9621661043,WEYERHAEUSER CO,9,"Sirve como un productor principal de productos de madera sostenibles, incluyendo madera aserrada, contrachapado y madera de ingeniería, que son componentes esenciales para la construcción residencial y comercial.","El compromiso de Weyerhaeuser con el tema de la industria de Materiales de Construcción es significativo, principalmente a través de su segmento de Productos de Madera, que se enfoca en la fabricación y distribución de materiales de construcción esenciales como madera estructural, tableros de hebras orientadas y productos de madera de ingeniería. Las operaciones de la compañía están estrechamente ligadas al mercado de la vivienda y la actividad de construcción en EE. UU., ya que la demanda de sus productos de construcción a base de madera se ve directamente afectada por la construcción residencial y las actividades de reparación/remodelación. Además, el segmento de Bienes Raíces, Energía y Recursos Naturales de la compañía también contribuye a este tema a través de la exploración y extracción de agregados para la construcción. La compañía enfatiza la maximización de oportunidades para materiales de construcción, la fabricación de madera estructural de alta calidad, tableros de hebras orientadas y productos de madera de ingeniería, así como la entrega de productos de construcción complementarios para aplicaciones residenciales, multifamiliares, industriales y comerciales ligeras a costos competitivos.","[{'name': 'wy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wy-Q225-10-Q.html'}, {'name': 'wy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wy-FY24-10-K.html'}, {'name': 'wy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wy-Q324-10-Q.html'}]",13949,USD,WY,SMART,STK,True
industrial,construction_materials,US26969P1084,EAGLE MATERIALS INC,10,"Produce y suministra materiales de construcción esenciales, incluyendo cemento y paneles de yeso, críticos para proyectos de construcción e infraestructura.","La participación de la compañía en el tema de la industria de Materiales de Construcción es significativa, como lo demuestran sus actividades comerciales principales. La compañía fabrica y vende cemento, concreto, agregados y paneles de yeso, que son materiales de construcción esenciales, y también extrae piedra caliza y yeso para su producción. Reforzando este compromiso, la compañía está invirtiendo activamente en la modernización y expansión de sus plantas de cemento y paneles de yeso, y ha realizado adquisiciones estratégicas para aumentar la capacidad de producción de agregados.","[{'name': 'exp-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/exp-Q224-10-Q.html'}, {'name': 'exp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/exp-Q324-10-Q.html'}]",27267807,USD,EXP,SMART,STK,True
