industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,construction_services,US1491231015,CATERPILLAR INC,1,"Proporciona equipos y maquinaria pesada esenciales, sirviendo como proveedor fundamental para una amplia gama de servicios de construcción y proyectos de infraestructura a nivel mundial.","La participación de Caterpillar en Servicios de Construcción es evidente a través de varios factores. La empresa ha experimentado mayores ventas de equipos a usuarios finales, fuertes tasas de pedidos y crecimiento de la cartera de pedidos dentro de su segmento de Industrias de Construcción. Además, el gasto general en construcción en América del Norte se mantiene saludable, respaldado por grandes proyectos multianuales e inversiones en infraestructura relacionadas con el gobierno financiadas por la Ley de Inversión en Infraestructura y Empleos (IIJA). Sin embargo, la empresa anticipa ventas moderadamente menores de equipos a usuarios finales en América del Norte en 2025 en comparación con 2024.","[{'name': 'cat-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q225-10-Q.html'}, {'name': 'cat-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q125-10-Q.html'}, {'name': 'cat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cat-FY24-10-K.html'}]",5437,USD,CAT,SMART,STK,True,CON
industrial,construction_services,IE0001827041,CRH PLC,2,Proporciona una amplia gama de materiales de construcción y soluciones que son fundamentales para diversos proyectos de construcción y desarrollos de infraestructura a nivel mundial.,"La participación de CRH en el tema de Servicios de Construcción es evidente a través de su enfoque integrado para ofrecer soluciones completas al cliente. La empresa integra materiales esenciales, productos de construcción de valor agregado y servicios de construcción, especialmente a través de su segmento Americas Materials Solutions, que ofrece servicios de pavimentación y construcción. Además, las capacidades de CRH se extienden a proyectos de infraestructura crítica y transporte, construcción no residencial compleja y soluciones para exteriores, con Road Solutions experimentando aumentos de ingresos debido a una mayor actividad de pavimentación.","[{'name': 'crh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q125-10-Q.html'}, {'name': 'crh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q225-10-Q.html'}, {'name': 'crh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crh-FY24-10-K.html'}]",12538958,EUR,CRG,SMART,STK,False,CON
industrial,construction_services,US9113631090,UNITED RENTALS INC,3,Proporciona equipos y servicios esenciales que son críticos para la ejecución y finalización exitosa de proyectos de construcción.,"La participación de United Rentals en la industria de servicios de construcción es evidente a través de su papel como la mayor empresa de alquiler de equipos a nivel mundial, sirviendo a una base de clientes diversa que incluye empresas de construcción. El segmento de alquileres generales de la empresa abarca el alquiler de equipos de construcción, y sus mercados finales de construcción han experimentado crecimiento, particularmente en la construcción de infraestructura y no residencial. United Rentals ofrece equipos para alquilar a empresas de construcción, junto con servicios relacionados, y tiene como objetivo brindar un servicio al cliente superior, solidificando aún más su presencia en el sector de la construcción.","[{'name': 'uri-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uri-Q125-10-Q.html'}, {'name': 'uri-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uri-Q324-10-Q.html'}, {'name': 'uri-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uri-Q225-10-Q.html'}, {'name': 'uri-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/uri-FY24-10-K.html'}]",3629755,USD,URI,SMART,STK,True,CON
industrial,construction_services,US9291601097,VULCAN MATERIALS CO,4,"Proporciona agregados de construcción esenciales, mezcla asfáltica y concreto premezclado, que son insumos fundamentales para diversos servicios de construcción.","La empresa participa en la industria de servicios de construcción a través de sus negocios de asfalto y concreto, generando ingresos por servicios de pavimentación de construcción de asfalto y servicios relacionados con agregados. Si bien los agregados representan el enfoque principal de la empresa, buscan la integración vertical con productos posteriores como la mezcla asfáltica y el concreto premezclado para mejorar los rendimientos financieros. La empresa enfatiza el mantenimiento de operaciones para materiales de alta calidad y entrega oportuna, y están licitando activamente en proyectos mientras gestionan los costos, particularmente en la construcción pública, donde ven un crecimiento constante de la demanda.","[{'name': 'vmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vmc-FY24-10-K.html'}, {'name': 'vmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q324-10-Q.html'}]",13515,USD,VMC,SMART,STK,True,CON
industrial,construction_services,FR0000125486,VINCI SA,5,"Se especializa en proporcionar una gama integral de servicios de construcción, que abarcan el diseño, la financiación, la construcción y el mantenimiento de infraestructuras y servicios públicos a nivel mundial.",,,29612226,EUR,DG,SMART,STK,False,CON
industrial,construction_services,US3004261034,EVERUS CONSTRUCTION GROUP,6,"Proporciona un conjunto integral de servicios de construcción, abarcando diversos tipos y fases de proyectos dentro de la industria.","La importante exposición de la empresa al tema de Servicios de Construcción es evidente en sus operaciones principales como proveedor líder de soluciones de construcción, que ofrece servicios de contratación especializada a través de sus segmentos de Electricidad y Mecánica y Transmisión y Distribución. La empresa participa activamente en proyectos de construcción en diversos sectores, incluidos centros de datos y hostelería, y proporciona revisiones de constructibilidad durante la fase de diseño. Además, las actividades de la empresa incluyen preconstrucción, ejecución de proyectos y gestión de cartera, respaldadas por una mano de obra calificada, lo que refuerza su enfoque en la entrega de soluciones de construcción a diversos mercados finales en todo Estados Unidos.","[{'name': 'ecg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecg-Q225-10-Q.html'}, {'name': 'ecg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ecg-FY24-10-K.html'}]",737178111,USD,ECG,SMART,STK,True,CON
industrial,construction_services,ES0167050915,ACS ACTIVIDADES CONS Y SERV,7,"Proporciona una amplia gama de servicios en el sector de la construcción, abarcando el desarrollo de infraestructuras, proyectos de edificación e instalaciones industriales a nivel mundial.",,,30314131,EUR,ACS,SMART,STK,False,CON
industrial,construction_services,US0527691069,AUTODESK INC,8,"Proporciona soluciones de software esenciales que facilitan el diseño, la planificación y la gestión de proyectos en la industria de servicios de construcción, permitiendo flujos de trabajo eficientes e integrados.","La participación de Autodesk en la industria de Servicios de Construcción es evidente a través de su tecnología que abarca arquitectura, ingeniería y construcción. La empresa apoya la transformación digital en Arquitectura, Ingeniería, Construcción y Operaciones (AECO) fortaleciendo sus soluciones a través de inversiones orgánicas e inorgánicas, incluida la adquisición de Payapps Limited, una plataforma de software basada en la nube para la gestión de pagos relacionados con la construcción, para profundizar la huella de Autodesk Construction Cloud. Además, Autodesk Construction Cloud se utiliza como un entorno de datos común para la entrega digital, unificando datos y flujos de trabajo de proyectos para mejorar la colaboración entre diseño, ingeniería y subcontratistas, y está experimentando un fuerte impulso con ingresos sostenidos y crecimiento de nuevos clientes.","[{'name': 'adsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q225-10-Q.html'}, {'name': 'adsk-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q325-10-Q.html'}, {'name': 'adsk-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adsk-FY25-10-K.html'}]",265681,USD,ADSK,SMART,STK,True,CON
industrial,construction_services,US3434121022,FLUOR CORP,9,"Proporciona amplios servicios de ingeniería, adquisición y construcción para proyectos complejos a nivel mundial, contribuyendo significativamente a los sectores de infraestructura e industrial.","La participación de Fluor en la industria de Servicios de Construcción es evidente a través de sus actividades principales de EPC dentro de los segmentos de 'Soluciones Urbanas' y 'Soluciones Energéticas', que involucran varios proyectos de construcción. La empresa ofrece una gama de servicios de construcción, que incluyen ingeniería y diseño, gestión de proyectos, adquisiciones, construcción, operaciones y mantenimiento, y fabricación y modularización. Además, Fluor participa en subcontratos de solo construcción, como lo demuestran los problemas de crecimiento de costos en una empresa conjunta en México, lo que demuestra su participación activa en actividades relacionadas con la construcción.","[{'name': 'flr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q324-10-Q.html'}, {'name': 'flr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q225-10-Q.html'}, {'name': 'flr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flr-FY24-10-K.html'}]",11218575,USD,FLR,SMART,STK,True,CON
industrial,construction_services,US6703461052,NUCOR CORP,10,"Proporciona una amplia gama de productos de acero esenciales para diversos servicios de construcción, incluidas aplicaciones estructurales, proyectos de infraestructura y edificios comerciales.","Nucor está significativamente involucrado en la industria de servicios de construcción, impulsado por inversiones estratégicas y adquisiciones destinadas a expandir sus capacidades de productos de construcción. La compañía está invirtiendo fuertemente en proyectos que comenzarán a operar en dos años y está experimentando una demanda de acero estable a mejorada por parte de clientes involucrados en la relocalización y reconstrucción de la industria estadounidense. Nucor suministra a fabricantes estructurales y se beneficia de tendencias de construcción positivas en centros de datos, almacenes y proyectos de infraestructura, solidificando aún más su posición en el mercado de servicios de construcción. Sus equipos de construcción participan activamente en proyectos de capital, incluyendo diseño, ingeniería y gestión de proyectos.",,10557,USD,NUE,SMART,STK,True,CON
