industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
energy and utilities,carbon_capture,US6745991058,OCCIDENTAL PETROLEUM CORP,1,"Lidera el desarrollo y la comercialización de tecnologías de captura de carbono, desempeñando un papel fundamental en el avance de las soluciones de captura directa de aire y utilización de carbono.","El compromiso de Occidental con la captura de carbono es significativo, impulsado por sus proyectos de bajas emisiones de carbono que tienen como objetivo desarrollar proyectos de captura, utilización y almacenamiento de carbono, incluida la comercialización de la tecnología de captura directa de aire (DAC). El compromiso de la empresa se ve aún más resaltado por la construcción de STRATOS, una instalación DAC a escala comercial, y su enfoque en aprovechar la captura de carbono para la recuperación mejorada de petróleo (EOR). Occidental también está optimizando activamente el uso de CO2 en yacimientos y ha firmado acuerdos comerciales para la eliminación de dióxido de carbono, lo que demuestra un enfoque multifacético para la gestión del carbono.","[{'name': 'oxy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oxy-Q225-10-Q.html'}, {'name': 'oxy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oxy-Q324-10-Q.html'}, {'name': 'oxy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oxy-Q125-10-Q.html'}, {'name': 'oxy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oxy-FY24-10-K.html'}]",10880,USD,OXY,SMART,STK,True,CAR
energy and utilities,carbon_capture,US30231G1022,EXXON MOBIL CORP,2,"Invierte fuertemente y desarrolla proyectos a gran escala de captura y almacenamiento de carbono, con el objetivo de reducir las emisiones industriales y avanzar en soluciones de descarbonización.","ExxonMobil está activamente involucrada en la captura de carbono, como lo demuestra su primer proyecto de captura y almacenamiento de carbono de terceros ya en funcionamiento, que utiliza su red de transporte y almacenamiento de CO2. La compañía ha asegurado su séptimo contrato de cliente de CCS, lo que resulta en una captación total de CO2 de terceros de casi 10 millones de toneladas métricas por año. Además, la Agencia de Protección Ambiental de EE. UU. emitió el borrador del permiso de Clase VI para sus instalaciones de almacenamiento de CO2 de Rose en Texas, lo que destaca su compromiso con la CCS.",,13977,USD,XOM,SMART,STK,True,CAR
energy and utilities,carbon_capture,AN8068571086,SLB LTD,3,"Se enfoca en proporcionar tecnología y servicios para soluciones de captura, utilización y almacenamiento de carbono (CCUS), apoyando los esfuerzos de descarbonización en la industria energética.","La participación de SLB en la Captura de Carbono está significativamente impulsada por el establecimiento de SLB Capturi, una empresa conjunta con Aker Carbon Capture ASA, enfocada en acelerar la adopción de la captura de carbono y la descarbonización industrial a escala. Esta iniciativa combina carteras de tecnología y experiencia, con SLB invirtiendo $0.4 mil millones para adquirir el 80% de Aker Carbon Capture Holdings AS. SLB está participando activamente en toda la cadena de valor de la captura de carbono, desde el punto de captura hasta el almacenamiento permanente, incluida la utilización en el proyecto CCS Longship en Noruega, y anticipa que los ingresos de CCS superarán visiblemente los $1 mil millones en 2025.","[{'name': 'slb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slb-Q324-10-Q.html'}, {'name': 'slb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/slb-FY24-10-K.html'}]",12200,USD,SLB,SMART,STK,True,CAR
energy and utilities,carbon_capture,US05722G1004,BAKER HUGHES CO,4,Contribuye significativamente al avance y la implementación de tecnologías y servicios de captura de carbono.,"Baker Hughes demuestra su compromiso con la captura de carbono a través de varias iniciativas. La empresa espera un crecimiento continuo en nuevas soluciones energéticas, incluida la captura, utilización y almacenamiento de carbono, destinadas a reducir las emisiones de carbono en todo el sector energético. Baker Hughes obtuvo uno de los pedidos de CCS más grandes hasta la fecha, proporcionando tecnología de compresión para un importante centro de CCS en el Medio Oriente, y reservó un premio para suministrar trenes de compresión de CO2 y cajas de cambios para un proyecto de CCS en el noroeste de Europa. Además, la empresa tiene un acuerdo con Frontier Infrastructure para avanzar en soluciones de energía y captura y almacenamiento de carbono a gran escala.","[{'name': 'bkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q225-10-Q.html'}, {'name': 'bkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bkr-FY24-10-K.html'}, {'name': 'bkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q324-10-Q.html'}, {'name': 'bkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q125-10-Q.html'}]",281316445,USD,BKR,SMART,STK,True,CAR
energy and utilities,carbon_capture,IE000S9YS762,LINDE PLC,5,"Proporciona tecnologías y servicios esenciales para los procesos de captura de carbono, incluida la separación y purificación de gases, contribuyendo a los esfuerzos para reducir las emisiones industriales.",,,617155599,USD,LIN,SMART,STK,True,CAR
energy and utilities,carbon_capture,US1252691001,CF INDUSTRIES HOLDINGS INC,6,Implementa proyectos de captura y secuestro de carbono para descarbonizar sus operaciones y producir productos bajos en carbono como amoníaco azul.,"CF Industries está significativamente involucrada en la captura de carbono, principalmente a través de proyectos en sus complejos de Donaldsonville y Yazoo City, destinados a convertir la producción de amoníaco a alternativas de bajas emisiones de carbono. Los esfuerzos de descarbonización de la empresa implican la captura y secuestro de carbono (CCS), utilizando unidades de deshidratación y compresión de CO2 para evitar aproximadamente el 60% de las emisiones de CO2 de la producción de amoníaco. El Proyecto de Captura y Secuestro de Carbono de Donaldsonville de la empresa está operativo, reduciendo las emisiones de dióxido de carbono y generando créditos fiscales 45Q, al tiempo que vende amoníaco bajo en carbono a un precio superior. Además, la empresa conjunta Blue Point construirá una instalación de producción de amoníaco de reformado autotérmico (ATR) equipada con tecnología de captura de CO2.","[{'name': 'cf-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cf-Q324-10-Q.html'}, {'name': 'cf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cf-FY24-10-K.html'}, {'name': 'cf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cf-Q125-10-Q.html'}, {'name': 'cf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cf-Q225-10-Q.html'}]",35447205,USD,CF,SMART,STK,True,CAR
energy and utilities,carbon_capture,FR0000120271,TOTALENERGIES SE,7,"Contribuye significativamente al desarrollo e implementación de tecnologías de captura de carbono, desempeñando un papel clave en los esfuerzos para reducir las emisiones industriales.",,,29612193,EUR,TTE,SMART,STK,False,CAR
energy and utilities,carbon_capture,US1667641005,CHEVRON CORP,8,Avanza en el desarrollo y despliegue de tecnologías de captura y almacenamiento de carbono para mitigar las emisiones industriales y apoyar objetivos de descarbonización más amplios.,"El compromiso de Chevron con la captura de carbono es evidente en sus objetivos estratégicos, que incluyen el crecimiento de negocios de menor carbono con captura de carbono y compensaciones. Esto se demuestra aún más por el objetivo de Chevron de reducir la intensidad de carbono de sus operaciones y desarrollar nuevos negocios en combustibles renovables, captura de carbono y otras tecnologías emergentes. Si bien Chevron identifica la captura de carbono como un área de posible inversión para cumplir con las leyes y regulaciones relacionadas con el cambio climático, el nivel de gasto y las inversiones adicionales necesarias siguen siendo inciertos.","[{'name': 'cvx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvx-Q125-10-Q.html'}, {'name': 'cvx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvx-Q324-10-Q.html'}]",5684,USD,CVX,SMART,STK,True,CAR
energy and utilities,carbon_capture,NO0010096985,EQUINOR ASA,9,Desempeña un papel importante en el avance de las tecnologías y soluciones de captura de carbono.,,,12492456,NOK,EQNR,SMART,STK,False,CAR
energy and utilities,carbon_capture,US0091581068,AIR PRODUCTS & CHEMICALS INC,10,Implica importantes esfuerzos en el desarrollo y despliegue de tecnologías y soluciones de captura de carbono.,"Air Products demuestra su compromiso con la captura de carbono a través de varias iniciativas, incluida la anticipación de beneficios futuros de incentivos fiscales relacionados con proyectos de secuestro de carbono. La empresa está buscando activamente asociaciones para la captura y secuestro de carbono, particularmente en su proyecto Darrow, y cuenta con un equipo dedicado trabajando en estos esfuerzos. Sin embargo, Air Products también está trabajando activamente para desinvertir los elementos de secuestro de carbono de su proyecto en Luisiana, buscando socios para gestionar el secuestro de CO2, ya que no se considera un negocio principal. A pesar de tener un espacio significativo de CO2 en la región, la estrategia de la empresa implica centrarse en la parte de gases industriales de los proyectos y explorar opciones para monetizar los aspectos de captura y almacenamiento de carbono a través de terceros.","[{'name': 'apd-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apd-Q325-10-Q.html'}]",4487,USD,APD,SMART,STK,True,CAR
energy and utilities,carbon_capture,US4385161066,HONEYWELL INTERNATIONAL INC,11,Una empresa líder en el tema de Captura de Carbono.,"El compromiso de Honeywell con el tema de la Captura de Carbono es evidente a través de su negocio UOP, que ofrece soluciones de gestión de carbono a diversos sectores. Estas soluciones se proporcionan a través de tecnología de procesos, catalizadores, adsorbentes, equipos y servicios posventa. Si bien la gestión del carbono es un componente de las ofertas de UOP junto con los combustibles de aviación sostenibles, petroquímica, refinación y tecnologías de licuefacción de gas natural, sigue siendo un aspecto notable de su negocio.","[{'name': 'hon-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hon-FY24-10-K.html'}]",4350,USD,HON,SMART,STK,True,CAR
