symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
JNJ,HE,DR1,health,drug_marketing,US4781601046,JOHNSON & JOHNSON,1,"Se enfoca en el ciclo de vida completo de los productos farmacéuticos, desde la investigación y el desarrollo hasta el marketing y la distribución global, asegurando un amplio acceso a medicamentos innovadores.","El enfoque de Johnson & Johnson en la Comercialización de Medicamentos es evidente a través de sus extensas actividades en la investigación y desarrollo, fabricación y venta de una amplia gama de productos para el cuidado de la salud. La empresa participa activamente en el lanzamiento y la comercialización de varios medicamentos, incluidos TAR-200 para el cáncer de vejiga, RYBREVANT subcutáneo para el cáncer de pulmón no microcítico y TREMFYA para la colitis ulcerosa, con estrategias de lanzamiento integrales que implican la capacitación de la fuerza de ventas, la gestión de la cadena de suministro, los programas de acceso para pacientes y los programas de educación para neurólogos. Además, Johnson & Johnson avanza en su cartera a través de presentaciones regulatorias y aprobaciones para nuevos medicamentos e indicaciones adicionales para medicamentos existentes.","[{'name': 'jnj-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jnj-FY24-10-K.html'}]",8719,USD,SMART,STK
MRK,HE,DR1,health,drug_marketing,US58933Y1055,MERCK & CO INC,2,"Participa activamente en el desarrollo, comercialización y distribución global de una amplia gama de productos farmacéuticos y vacunas, garantizando un amplio acceso al mercado y el éxito comercial.","La participación de Merck en la comercialización de medicamentos es evidente a través de varias actividades clave. El crecimiento de las ventas globales de la compañía está impulsado significativamente por la franquicia de oncología, particularmente el sólido desempeño de medicamentos como Keytruda y Welireg. Además, el exitoso lanzamiento y las ventas de nuevos productos como WINREVAIR y CAPVAXIVE, con WINREVAIR alcanzando mil millones de dólares en ventas acumuladas poco después de su aprobación, resaltan las capacidades de Merck para lanzar nuevos medicamentos al mercado. Esto está respaldado además por su iniciativa de optimización multianual, que redirige la inversión hacia nuevos impulsores de crecimiento, y la expansión de su acuerdo de comercialización conjunta con Daiichi Sankyo para incluir MK-6070.","[{'name': 'mrk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q324-10-Q.html'}]",70101545,USD,SMART,STK
COR,HE,DR1,health,drug_marketing,US03073E1055,CENCORA INC,3,"Proporciona servicios esenciales de distribución y comercialización farmacéutica, conectando a los fabricantes con las farmacias y los proveedores de atención médica para garantizar un acceso eficiente al mercado de los medicamentos.","La participación de Cencora en la comercialización de medicamentos es evidente a través de su apoyo a los lanzamientos de productos de los fabricantes y su papel en la facilitación de la entrada al mercado de nuevas terapias, particularmente en el mercado de la retina. El segmento de Soluciones Sanitarias de EE. UU. de la compañía proporciona servicios integrados para fabricantes, incluido el apoyo posterior a la aprobación y la comercialización, así como análisis de datos e investigación de resultados para fabricantes de biotecnología y farmacéuticos. Además, el crecimiento de los ingresos de Cencora se ve influenciado por la introducción de nuevas terapias y vacunas, y la adquisición de Retina Consultants of America (RCA) por parte de la compañía tiene como objetivo fortalecer su posición en productos farmacéuticos especializados.","[{'name': 'cor-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cor-Q325-10-Q.html'}, {'name': 'cor-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cor-Q225-10-Q.html'}, {'name': 'cor-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cor-FY24-10-K.html'}]",1714996,USD,SMART,STK
MCK,HE,DR1,health,drug_marketing,US58155Q1031,MCKESSON CORP,4,"Facilita la amplia distribución y comercialización de productos farmacéuticos, garantizando su disponibilidad para los proveedores de atención médica y los pacientes en diversos mercados.","McKesson participa en la comercialización de medicamentos a través de varias iniciativas estratégicas. La compañía ofrece soluciones de comercialización a escala a través de sus Prescription Technology Solutions, que conecta a proveedores, farmacéuticos y aseguradoras. McKesson se enfoca estratégicamente en oncología, respaldado por adquisiciones como PRISM Vision y Core Ventures, y la participación en programas de atención basada en el valor. Estos esfuerzos están diseñados para empoderar a los proveedores comunitarios y mejorar la atención al paciente, particularmente dentro de la U.S. Oncology Network, que continúa expandiendo su alcance y base de proveedores.",,9657,USD,SMART,STK
PFE,HE,DR1,health,drug_marketing,US7170811035,PFIZER INC,5,Aprovecha una extensa infraestructura global y estrategias de acceso al mercado para garantizar la disponibilidad y adopción generalizadas de su diversa cartera de productos farmacéuticos.,,,11031,USD,SMART,STK
LLY,HE,DR1,health,drug_marketing,US5324571083,ELI LILLY & CO,6,"Impulsa todo el proceso de llevar productos farmacéuticos desde el desarrollo hasta los ensayos clínicos, la aprobación regulatoria, la comercialización y la venta a pacientes en todo el mundo.","El éxito de Eli Lilly está ligado a su capacidad para comercializar medicamentos innovadores, con un crecimiento de los ingresos significativamente influenciado por medicamentos como Mounjaro y Zepbound. Este enfoque está respaldado por un aumento de los gastos de marketing y administrativos destinados a promover lanzamientos actuales y futuros, junto con inversiones en instalaciones de fabricación globales. Los esfuerzos de comercialización de la compañía se extienden a varios medicamentos, incluidos Verzenio, mirikizumab, pirtobrutinib y orforglipron, como lo demuestran las aprobaciones regulatorias, el crecimiento de los ingresos y las entradas al mercado, al tiempo que se abordan los desafíos de los precios farmacéuticos, el reembolso y el acceso.","[{'name': 'lly-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q125-10-Q.html'}]",9160,USD,SMART,STK
CAH,HE,DR1,health,drug_marketing,US14149Y1082,CARDINAL HEALTH INC,7,"Proporciona amplios servicios de distribución farmacéutica y cadena de suministro, facilitando la entrega y el acceso al mercado de medicamentos desde los fabricantes hasta los proveedores de atención médica y los pacientes.","Cardinal Health participa en la comercialización de medicamentos a través de varias actividades clave. La empresa distribuye productos farmacéuticos, incluyendo productos farmacéuticos especializados y de venta libre, y proporciona servicios a fabricantes biofarmacéuticos a través de su BioPharma Solutions, que incluye programas de acceso y apoyo al paciente. La empresa también se centra en aumentar el acceso de los pacientes, la asequibilidad y la innovación en la atención médica, impulsada por fuertes tendencias de utilización y ejecución en Soluciones Farmacéuticas y Especializadas, y está viendo beneficios positivos de las adquisiciones de GI Alliance e Integrated Oncology Network.","[{'name': 'cah-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cah-Q225-10-Q.html'}]",5407,USD,SMART,STK
CVS,HE,DR1,health,drug_marketing,US1266501006,CVS HEALTH CORP,8,"Desempeña un papel fundamental en la distribución, dispensación y gestión de productos farmacéuticos a través de su extensa red de farmacias minoristas y servicios de gestión de beneficios farmacéuticos.","CVS demuestra su participación en la comercialización de medicamentos a través de varias iniciativas. La empresa opera una organización de compras grupales que negocia precios de productos farmacéuticos y reembolsos, y proporciona servicios administrativos, de gestión y de informes a los fabricantes de productos farmacéuticos. Además, CVS lanzó CordavisTM, una subsidiaria de su propiedad exclusiva, para trabajar directamente con los fabricantes de productos farmacéuticos con el fin de comercializar y coproducir productos biosimilares de alta calidad, lo que indica una prioridad estratégica para la empresa. Adicionalmente, el segmento de Servicios de Salud proporciona una gama completa de soluciones de gestión de beneficios de farmacia.","[{'name': 'cvs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cvs-FY24-10-K.html'}, {'name': 'cvs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvs-Q324-10-Q.html'}]",2585769,USD,SMART,STK
AZN,HE,DR1,health,drug_marketing,GB0009895292,ASTRAZENECA PLC,9,"Se enfoca en la distribución, comercialización y ventas globales de productos farmacéuticos, asegurando un amplio acceso de los pacientes a sus medicamentos innovadores.",,,909330,GBP,SMART,STK
NOVN,HE,DR1,health,drug_marketing,CH0012005267,NOVARTIS AG-REG,10,"Se centra en el desarrollo, la fabricación y la comercialización global de una cartera diversa de medicamentos y terapias innovadoras en diversas áreas de enfermedades, garantizando su disponibilidad para pacientes en todo el mundo.",,,1615110,CHF,SMART,STK
ROG,HE,DR1,health,drug_marketing,CH0012032048,ROCHE HOLDING AG-GENUSSCHEIN,11,"Se dedica al desarrollo, fabricación y distribución global de productos farmacéuticos, incluyendo medicamentos innovadores y soluciones de diagnóstico, para abordar diversas necesidades médicas en todo el mundo.",,,228954,CHF,SMART,STK
TLRY.OLD,HE,DR1,health,drug_marketing,US88688T1007,TILRAY BRANDS INC,12,"Comercializa productos de cannabis de grado farmacéutico y formulaciones de cannabis medicinal para distribución mundial, contribuyendo al panorama más amplio de comercialización de fármacos.","La participación de Tilray en la comercialización de medicamentos es evidente a través de su segmento de distribución farmacéutica en Europa, gestionado principalmente por CC Pharma, que apoya sus operaciones internacionales de cannabis. Este segmento genera un flujo de ingresos sustancial, con 270 millones de dólares atribuidos a la distribución farmacéutica médica. Además, filiales como Aphria RX contribuyen al cultivo de cannabis medicinal, mejorando el acceso de los pacientes a productos de cannabis. La infraestructura internacional de la empresa está orientada a satisfacer las necesidades de los pacientes y ampliar la disponibilidad de productos de cannabis de alta calidad.",,326196509,USD,SMART,STK
ABBV,HE,DR1,health,drug_marketing,US00287Y1091,ABBVIE INC,13,"Se enfoca en todo el ciclo de vida de los productos farmacéuticos, desde el desarrollo y la fabricación hasta su comercialización global, garantizando un amplio acceso de los pacientes a terapias innovadoras.","El compromiso de AbbVie en la comercialización de medicamentos es evidente a través de su énfasis estratégico en maximizar el crecimiento de los ingresos de productos clave en el mercado y garantizar una sólida ejecución comercial de los lanzamientos de nuevos productos. La compañía aprovecha su fortaleza comercial e infraestructura internacional en diversas áreas terapéuticas, vendiendo sus productos en todo el mundo a través de diversos canales, incluyendo mayoristas, distribuidores, agencias gubernamentales, centros de atención médica, farmacias especializadas y ventas directas a proveedores de atención médica. AbbVie también utiliza estrategias de co-marketing y co-promoción, junto con una fuerza laboral global de aproximadamente 55.000 empleados, para apoyar sus esfuerzos de comercialización.","[{'name': 'abbv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/abbv-FY24-10-K.html'}]",118089500,USD,SMART,STK
SAN1,HE,DR1,health,drug_marketing,FR0000120578,SANOFI,14,"Se especializa en la comercialización de productos farmacéuticos, abarcando su lanzamiento, marketing y distribución a nivel mundial a pacientes.",,,29612249,EUR,SMART,STK
