symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
DHR,HE,HE3,health,healthcare_automation,US2358511028,DANAHER CORP,1,Un proveedor líder de tecnologías esenciales y soluciones innovadoras que avanzan significativamente la automatización dentro del sector de la atención médica.,"La participación de DHR en la Automatización Sanitaria se refleja a través de su segmento de Ciencias de la Vida, que ofrece instrumentos y software aplicables a entornos de laboratorio. La empresa reconoce que se enfrenta a un rápido desarrollo tecnológico y a la automatización en sus mercados, incluidas las soluciones de automatización de laboratorios, aunque las ventas principales han disminuido en esta área debido a una menor demanda. Si bien la empresa identifica la automatización como una tendencia tecnológica clave, su impacto en la automatización sanitaria es implícito, sin cifras de ingresos específicas proporcionadas.","[{'name': 'dhr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dhr-Q324-10-Q.html'}, {'name': 'dhr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dhr-FY24-10-K.html'}, {'name': 'dhr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dhr-Q125-10-Q.html'}]",6442,USD,SMART,STK
ABT,HE,HE3,health,healthcare_automation,US0028241000,ABBOTT LABORATORIES .,2,"Desarrolla e implementa soluciones automatizadas en su cartera de sistemas de diagnóstico y dispositivos médicos, optimizando los procesos de atención médica y mejorando la gestión de pacientes.","La participación de Abbott en la Automatización de la Atención Médica se demuestra a través de su colaboración con Epic, que facilita la integración de los datos del sensor Libre en los sistemas de registros médicos electrónicos. Esta integración automatiza el proceso para que los proveedores de atención médica accedan y revisen los datos de glucosa del paciente, agilizando la atención y mejorando potencialmente los resultados de los pacientes. Al permitir una integración de datos fluida, Abbott tiene como objetivo simplificar la prestación de atención a los proveedores de atención médica y mejorar los resultados generales de los pacientes.",,4065,USD,SMART,STK
ISRG,HE,HE3,health,healthcare_automation,US46120E6023,INTUITIVE SURGICAL INC,3,"Desarrolla sistemas quirúrgicos asistidos por robot que automatizan procedimientos médicos complejos, mejorando la precisión y la eficiencia en la atención médica.",,,9063285,USD,SMART,STK
CNC,HE,HE3,health,healthcare_automation,US15135B1017,CENTENE CORP,4,Es una entidad de primer nivel a nivel mundial en el campo de la Automatización Sanitaria.,,,13878278,USD,SMART,STK
BDX,HE,HE3,health,healthcare_automation,US0758871091,BECTON DICKINSON AND CO,5,"Proporciona soluciones que automatizan diversos procesos en entornos de atención médica, mejorando la eficiencia y la atención al paciente.","El compromiso de BD con la Automatización Sanitaria es evidente a través del sólido rendimiento de su unidad de Soluciones de Gestión de Medicamentos, particularmente su cartera de automatización farmacéutica con tecnologías Parata Systems y BD Rowa. Esta unidad experimentó un crecimiento de los ingresos atribuible a adquisiciones recientes de aproximadamente el 9,3% en 2023. Además, la unidad de Soluciones de Diagnóstico demuestra su participación en este tema a través de fuertes ventas de sus plataformas de automatización de laboratorio Kiestra y MAX IVD. Sin embargo, el crecimiento de las Soluciones de Gestión de Medicamentos se vio parcialmente compensado por una comparación desfavorable con las instalaciones de dispensación y automatización farmacéutica en el período del año anterior.","[{'name': 'bdx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bdx-Q125-10-Q.html'}, {'name': 'bdx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bdx-FY24-10-K.html'}]",4886,USD,SMART,STK
HCA,HE,HE3,health,healthcare_automation,US40412C1018,HCA HEALTHCARE INC,6,Ocupa una posición central dentro del dominio de la Automatización Sanitaria.,,,85076790,USD,SMART,STK
SHL,HE,HE3,health,healthcare_automation,DE000SHL1006,SIEMENS HEALTHINEERS AG,7,"Desarrolla y proporciona soluciones de tecnología médica que impulsan la automatización dentro de los procesos y sistemas de atención médica, mejorando la eficiencia y la atención al paciente.",,,310520441,EUR,SMART,STK
A,HE,HE3,health,healthcare_automation,US00846U1016,AGILENT TECHNOLOGIES INC,8,Proporciona soluciones para la Automatización de la Atención Médica.,"La participación de Agilent con la Automatización Sanitaria es evidente a través de su segmento Agilent CrossLab, que proporciona soluciones de automatización de laboratorio, incluida la preparación automatizada de muestras, el manejo de líquidos y la gestión de placas. Este segmento ofrece una gama de soluciones, desde plataformas independientes hasta flujos de trabajo integrados. El negocio de ciencias de la vida y mercados aplicados de la empresa también contribuye proporcionando automatización de laboratorio y sistemas robóticos. Además, la empresa ha experimentado un fuerte crecimiento en la automatización, particularmente dentro de Agilent CrossLab Group, lo que indica su creciente importancia para el rendimiento general de la empresa.","[{'name': 'a-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/a-Q225-10-Q.html'}, {'name': 'a-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/a-FY24-10-K.html'}, {'name': 'a-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/a-Q324-10-Q.html'}, {'name': 'a-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/a-Q125-10-Q.html'}]",1715006,USD,SMART,STK
OMCL,HE,HE3,health,healthcare_automation,US68213N1090,OMNICELL INC,9,"Ofrece soluciones avanzadas de gestión de medicamentos y automatización de farmacias, mejorando significativamente la eficiencia, la seguridad y los flujos de trabajo operativos dentro de los entornos de atención médica.","El enfoque de Omnicell en Automatización Sanitaria es evidente en su compromiso de transformar la prestación de atención farmacéutica y de enfermería a través de robótica, dispositivos inteligentes, software y análisis. La empresa tiene como objetivo equipar a farmacéuticos y enfermeras automatizando tareas administrativas, mejorando así los resultados clínicos, operativos y financieros. Omnicell está evolucionando hacia una empresa de plataforma tecnológica de gestión de medicamentos y suministros médicos, combinando automatización e inteligencia para servir a todo el continuo de atención y para hacer realidad la visión de la Farmacia Autónoma, que tiene como objetivo la gestión de medicamentos sin errores. La empresa cree que una mayor automatización abordará los desafíos en las prácticas farmacéuticas, mejorará la seguridad del paciente y reducirá el desperdicio de medicamentos.","[{'name': 'omcl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/omcl-Q125-10-Q.html'}, {'name': 'omcl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/omcl-Q324-10-Q.html'}, {'name': 'omcl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/omcl-FY24-10-K.html'}, {'name': 'omcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/omcl-Q225-10-Q.html'}]",12853287,USD,SMART,STK
GEHC,HE,HE3,health,healthcare_automation,US36266G1076,GE HEALTHCARE TECHNOLOGY,10,"Impulsa la integración de tecnologías médicas avanzadas y soluciones digitales para automatizar flujos de trabajo clínicos, mejorar la eficiencia operativa y optimizar la prestación de atención al paciente dentro del sector de la salud.",,,601776309,USD,SMART,STK
