symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
UPS,TL,CAR,transportation and logistics,cargo_services,US9113121068,UNITED PARCEL SERVICE-CL B,1,"Sirve como un proveedor global fundamental dentro de la industria de servicios de carga, facilitando el extenso movimiento de mercancías en todo el mundo.","La participación de UPS en los servicios de carga es evidente a través de sus iniciativas estratégicas y ajustes operativos, particularmente dentro de sus operaciones de carga aérea. La compañía ha incorporado volúmenes de carga aérea del Servicio Postal de los Estados Unidos (USPS), convirtiéndose en el principal proveedor de carga aérea para el USPS dentro de los Estados Unidos, y este contrato ha impulsado aumentos en los ingresos de carga aérea. Además, UPS ajusta su red aérea y realiza ajustes frecuentes en los vuelos para adaptarse a las cambiantes políticas comerciales y las necesidades de los clientes, lo que demuestra la importancia de los servicios de carga para la estrategia general de la compañía. La compañía aprovecha su red global integrada para proporcionar soluciones de transporte, logística, manipulación y entrega a través de diversos modos de transporte.","[{'name': 'ups-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ups-Q225-10-Q.html'}, {'name': 'ups-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ups-Q324-10-Q.html'}, {'name': 'ups-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ups-Q125-10-Q.html'}, {'name': 'ups-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ups-FY24-10-K.html'}]",6231002,USD,SMART,STK
FDX,TL,CAR,transportation and logistics,cargo_services,US31428X1063,FEDEX CORPORATION,2,"Proporciona amplios servicios globales de transporte de carga y logística, desempeñando un papel fundamental en la facilitación del comercio mundial y las cadenas de suministro.","El compromiso de Federal Express con los servicios de carga es evidente a través de su extensa red global y su amplia cartera de soluciones de transporte. Como la empresa de transporte exprés más grande del mundo, FedEx conecta una parte significativa del comercio mundial, moviendo billones de dólares en bienes anualmente a través de su red global flexible y eficiente. Los servicios de la compañía incluyen transporte exprés, entrega terrestre de paquetes pequeños y transporte de carga, con un enfoque en el crecimiento del transporte aéreo de carga global y estrategias como la iniciativa Tricolor para mejorar la calidad del servicio y reducir costos. Si bien la compañía ha experimentado un crecimiento en el transporte internacional prioritario y económico, también enfrenta desafíos como la disminución del volumen de carga en EE. UU., lo que indica una participación dinámica pero constante en los servicios de carga.","[{'name': 'fdx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdx-Q125-10-Q.html'}, {'name': 'fdx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdx-Q325-10-Q.html'}, {'name': 'fdx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdx-Q225-10-Q.html'}]",5100583,USD,SMART,STK
KNIN,TL,CAR,transportation and logistics,cargo_services,CH0025238863,KUEHNE + NAGEL INTL AG-REG,3,"Ofrece extensas soluciones globales de transporte de carga y cadena de suministro, facilitando el movimiento y la gestión eficiente de carga a través de redes aéreas, marítimas, terrestres y ferroviarias en todo el mundo.",,,39106394,CHF,SMART,STK
DSV,TL,CAR,transportation and logistics,cargo_services,DK0060079531,DSV A/S,4,"Proporciona soluciones integrales de transporte y logística global, que abarcan carga aérea, marítima y terrestre, para facilitar el movimiento de mercancías en todo el mundo.",,,44165865,DKK,SMART,STK
9104,TL,CAR,transportation and logistics,cargo_services,JP3362700001,MITSUI OSK LINES LTD,5,"Proporciona servicios integrales de transporte de carga global, que abarcan transporte marítimo, operaciones portuarias y soluciones logísticas, facilitando así el comercio internacional y la integridad de la cadena de suministro.",,,13906050,JPY,SMART,STK
UNP,TL,CAR,transportation and logistics,cargo_services,US9078181081,UNION PACIFIC CORP,6,"Proporciona servicios esenciales de transporte de carga a través de una vasta red ferroviaria, facilitando el movimiento de diversa carga para numerosas industrias.",,,13284,USD,SMART,STK
ODFL,TL,CAR,transportation and logistics,cargo_services,US6795801009,OLD DOMINION FREIGHT LINE,7,"Se especializa en la prestación de servicios de transporte de carga por carretera de carga parcial (LTL), lo que permite el transporte de carga regional, interregional y nacional para diversos clientes dentro de la industria de servicios de carga.","Los servicios de carga son centrales para las operaciones de la empresa, ya que es uno de los mayores transportistas de carga parcial (LTL) de América del Norte, que ofrece servicios LTL regionales, interregionales y nacionales. El compromiso de la empresa con los servicios LTL se ve subrayado por el hecho de que deriva más del 98% de sus ingresos del transporte de envíos LTL. Además, la empresa enfatiza su dedicación a brindar un servicio superior, manteniendo un alto rendimiento de servicio a tiempo y manteniendo una baja relación de reclamaciones de carga.","[{'name': 'odfl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q324-10-Q.html'}, {'name': 'odfl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/odfl-FY24-10-K.html'}, {'name': 'odfl-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q224-10-Q.html'}, {'name': 'odfl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q125-10-Q.html'}]",272667,USD,SMART,STK
EXPD,TL,CAR,transportation and logistics,cargo_services,US3021301094,EXPEDITORS INTL WASH INC,8,"Ofrece soluciones logísticas globales integrales, que abarcan el transporte aéreo, marítimo y terrestre, junto con el corretaje de aduanas y la gestión de la cadena de suministro, para facilitar el movimiento eficiente de carga en los mercados internacionales.","Expeditors International of Washington está muy involucrada en Servicios de Carga, proporcionando un conjunto integral de servicios de logística global que incluye la consolidación y el reenvío de carga aérea y marítima. Esto abarca el corretaje de aduanas, el almacenamiento y la distribución, la gestión de órdenes de compra, la consolidación de proveedores, los servicios de transporte con tiempo definido, el tránsito con control de temperatura, el seguro de carga y el monitoreo y seguimiento de carga especializado. Las ofertas principales de la compañía enfatizan explícitamente estas actividades relacionadas con la carga, destacando su importancia para la estrategia comercial de Expeditors.","[{'name': 'expd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q324-10-Q.html'}, {'name': 'expd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/expd-FY24-10-K.html'}, {'name': 'expd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q224-10-Q.html'}, {'name': 'expd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q125-10-Q.html'}]",269082,USD,SMART,STK
R,TL,CAR,transportation and logistics,cargo_services,US7835491082,RYDER SYSTEM INC,9,"Proporciona soluciones integrales de logística y cadena de suministro, que incluyen gestión de flotas, corretaje de carga y servicios de transporte dedicado, esenciales para el movimiento y la gestión eficientes de la carga.",,,11478,USD,SMART,STK
JBHT,TL,CAR,transportation and logistics,cargo_services,US4456581077,HUNT (JB) TRANSPRT SVCS INC,10,"Proporciona un conjunto integral de servicios de transporte de carga y logística, facilitando el movimiento de mercancías a través de varios modos.","El compromiso de J.B. Hunt con los Servicios de Carga es evidente a través de su operación como una de las empresas de transporte terrestre, entrega y logística más grandes de América del Norte, ofreciendo una amplia gama de servicios de transporte, corretaje y entrega. Las ofertas de servicios de la empresa incluyen el transporte de carga contenerizada de camión completo, transportada directamente utilizando equipos controlados por la empresa, conductores de la empresa, contratistas independientes o transportistas externos. J.B. Hunt también proporciona servicios integrales de corretaje de transporte de carga y logística, utilizando miles de transportistas externos confiables, y compra cobertura de seguro para gastos relacionados con daños a la carga.","[{'name': 'jbht-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbht-Q324-10-Q.html'}, {'name': 'jbht-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbht-Q125-10-Q.html'}, {'name': 'jbht-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jbht-FY24-10-K.html'}]",270825,USD,SMART,STK
CHRW,TL,CAR,transportation and logistics,cargo_services,US12541W2098,C.H. ROBINSON WORLDWIDE INC,11,"Proporciona soluciones logísticas integrales, que incluyen transporte de carga y gestión de la cadena de suministro, facilitando el movimiento de mercancías a nivel mundial.","La participación de la compañía en servicios de carga es evidente a través de sus servicios de transporte y logística, que abarcan carga completa, carga parcial, transporte marítimo y aéreo. En 2024, la compañía experimentó un aumento en los volúmenes de carga marítima y el tonelaje de carga aérea, impulsado por las interrupciones en el mercado de carga marítima que llevaron a precios más altos y costos de transporte adquiridos, lo que resultó en un aumento de los ingresos totales. La compañía garantiza la entrega fluida de mercancías entre industrias y continentes, lo que indica un papel en los servicios de carga.","[{'name': 'chrw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chrw-FY24-10-K.html'}, {'name': 'chrw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chrw-Q324-10-Q.html'}]",36320731,USD,SMART,STK
