symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
LLY,DIA,health,diabetes_treatments,US5324571083,ELI LILLY & CO,1,"Desempeña un papel de liderazgo en el desarrollo y la provisión de terapias innovadoras para la diabetes, influyendo significativamente en los paradigmas de tratamiento y la atención al paciente a nivel mundial.","El enfoque de Lilly en los tratamientos para la diabetes es evidente a través de varios desarrollos clave. La compañía tiene una sólida cartera de productos, con múltiples ensayos de Fase 3 en curso para tratamientos como orforglipron, tirzepatida e Insulina Efsitora Alfa, dirigidos tanto a la diabetes tipo 1 como a la tipo 2, así como a resultados cardiovasculares. Mounjaro ha logrado el liderazgo en el mercado de EE. UU. para las prescripciones de incretinas para la diabetes tipo 2 y ha impulsado un crecimiento sustancial de los ingresos, respaldado por resultados positivos de ensayos clínicos. Estos avances, junto con las presentaciones regulatorias para nuevos tratamientos, resaltan el compromiso de la compañía para abordar la diabetes y las condiciones relacionadas.","[{'name': 'lly-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q225-10-Q.html'}, {'name': 'lly-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lly-FY24-10-K.html'}, {'name': 'lly-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q324-10-Q.html'}, {'name': 'lly-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q125-10-Q.html'}]",9160,USD,SMART,STK
ABT,DIA,health,diabetes_treatments,US0028241000,ABBOTT LABORATORIES .,2,Desarrolla y suministra una amplia gama de productos y tecnologías innovadoras críticas para el seguimiento y la gestión de la diabetes.,"La participación de Abbott en el tema de la industria de tratamientos para la diabetes es evidente a través de su sólido negocio de Cuidado de la Diabetes, particularmente sus sistemas de monitoreo continuo de glucosa (MCG). Las ventas de sistemas MCG han mostrado consistentemente un crecimiento sustancial, alcanzando los $6.4 mil millones en 2024, e impulsando el crecimiento general en el segmento de Dispositivos Médicos. Este enfoque se enfatiza aún más mediante iniciativas estratégicas, incluida la adquisición de Bigfoot Biomedical, colaboraciones con empresas como Medtronic y Epic, y el desarrollo de productos innovadores como el sensor de doble analito y nuevos sistemas MCG de venta libre como Lingo™ y Libre Rio™.","[{'name': 'abt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abt-Q324-10-Q.html'}, {'name': 'abt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abt-Q225-10-Q.html'}, {'name': 'abt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/abt-FY24-10-K.html'}, {'name': 'abt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abt-Q125-10-Q.html'}]",4065,USD,SMART,STK
DXCM,DIA,health,diabetes_treatments,US2521311074,DEXCOM INC,3,"Desarrolla y fabrica sistemas de monitorización continua de glucosa que son cruciales para el manejo y tratamiento diario de la diabetes, mejorando la atención al paciente y los resultados de salud.","El negocio de Dexcom se centra en los tratamientos de la diabetes, específicamente a través del diseño, desarrollo y comercialización de sistemas de monitorización continua de glucosa (MCG). Los sistemas de MCG de la empresa, como Dexcom G6, G7 y Stelo, están diseñados para el manejo de la diabetes y la salud metabólica en diversas poblaciones de pacientes, incluyendo aquellos con diabetes tipo 1, tipo 2 y gestacional, así como personas con prediabetes. Dexcom está trabajando activamente para ampliar el acceso a su tecnología de MCG, asegurar la cobertura con las principales PBM y abogar por una cobertura más amplia para las personas con diabetes, incluidas aquellas que no usan insulina, al tiempo que se asocia con empresas de bombas de insulina para mejorar los sistemas automatizados de administración de insulina.","[{'name': 'dxcm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxcm-Q125-10-Q.html'}, {'name': 'dxcm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxcm-Q225-10-Q.html'}, {'name': 'dxcm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dxcm-FY24-10-K.html'}, {'name': 'dxcm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxcm-Q324-10-Q.html'}]",33837089,USD,SMART,STK
PODD,DIA,health,diabetes_treatments,US45784P1012,INSULET CORP,4,"Desarrolla y comercializa sistemas innovadores de administración de insulina, contribuyendo significativamente al manejo avanzado de la diabetes.","Insulet está fuertemente invertida en el tema de Tratamientos para la Diabetes, principalmente a través de su plataforma de productos Omnipod, un sistema continuo de administración de insulina para personas con diabetes dependiente de insulina. La misión principal de la compañía es mejorar la vida de las personas con diabetes, y toda la transcripción de su llamada de resultados gira en torno al sistema Omnipod, que maneja tanto la diabetes tipo 1 como la tipo 2. El enfoque estratégico de Insulet incluye la expansión a los mercados de diabetes tipo 1 y tipo 2 a nivel mundial y es el sistema de administración automatizada de insulina #1 recetado en los Estados Unidos, con una parte significativa de sus ingresos derivada de las ventas de Omnipod.","[{'name': 'podd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/podd-FY24-10-K.html'}, {'name': 'podd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/podd-Q125-10-Q.html'}, {'name': 'podd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/podd-Q324-10-Q.html'}, {'name': 'podd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/podd-Q225-10-Q.html'}]",44061838,USD,SMART,STK
NOVO.B,DIA,health,diabetes_treatments,DK0062498333,NOVO NORDISK A/S-B,5,"Se enfoca en la investigación, desarrollo y comercialización de terapias y soluciones innovadoras para el tratamiento y manejo de la diabetes.",,,652806383,DKK,SMART,STK
MDT,DIA,health,diabetes_treatments,IE00BTN1Y115,MEDTRONIC PLC,6,Desarrolla y fabrica dispositivos médicos y terapias destinadas a mejorar el manejo y tratamiento de la diabetes.,"La participación de Medtronic en el tema de Tratamientos para la Diabetes es evidente a través de su división dedicada a la Diabetes, que ofrece productos que incluyen bombas de insulina, sistemas de monitorización continua de glucosa (MCG) y consumibles relacionados. El negocio de Diabetes de la compañía ha demostrado un crecimiento constante, impulsado por la adopción del sistema de administración automatizada de insulina MiniMed 780G y los sistemas Simplera Sync CGM, y se considera un motor de crecimiento. Si bien Medtronic identifica explícitamente las 'condiciones de diabetes' como una de sus áreas de productos principales, la compañía planea separar su negocio de Diabetes en una empresa pública independiente para centrarse en otros mercados de alto margen y crecimiento.","[{'name': 'mdt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdt-Q225-10-Q.html'}, {'name': 'mdt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdt-Q125-10-Q.html'}, {'name': 'mdt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdt-Q325-10-Q.html'}, {'name': 'mdt-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mdt-FY25-10-K.html'}]",181387075,USD,SMART,STK
AZN,DIA,health,diabetes_treatments,GB0009895292,ASTRAZENECA PLC,7,"Desarrolla y proporciona una gama de tratamientos para la diabetes, contribuyendo significativamente a la atención del paciente y a los avances terapéuticos en el campo.",,,909330,GBP,SMART,STK
SAN1,DIA,health,diabetes_treatments,FR0000120578,SANOFI,8,Desarrolla y comercializa una gama de terapias y soluciones innovadoras destinadas a abordar las complejas necesidades de los pacientes con diabetes.,,,29612249,EUR,SMART,STK
MRK,DIA,health,diabetes_treatments,US58933Y1055,MERCK & CO INC,9,Se centra en el desarrollo y la comercialización de terapias farmacéuticas dirigidas a la diabetes.,"La participación de Merck en los tratamientos para la diabetes es evidente a través de sus medicamentos establecidos, Januvia y Janumet, que están diseñados para reducir los niveles de azúcar en sangre en adultos con diabetes tipo 2. A pesar de un aumento en las ventas combinadas mundiales de estos medicamentos en el primer trimestre de 2025, el crecimiento de las ventas se ha visto parcialmente compensado por menores ventas en la franquicia de diabetes en otros períodos. Además, la compañía anticipa declines significativos en las ventas de Januvia y Janumet en los EE. UU. debido a la fijación de precios por parte del gobierno y las presiones competitivas, a pesar de que los mayores ingresos de la diabetes han compensado parcialmente, en ocasiones, los declines generales de las ventas.","[{'name': 'mrk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q225-10-Q.html'}, {'name': 'mrk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q125-10-Q.html'}, {'name': 'mrk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q324-10-Q.html'}, {'name': 'mrk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mrk-FY24-10-K.html'}]",70101545,USD,SMART,STK
BDX,DIA,health,diabetes_treatments,US0758871091,BECTON DICKINSON AND CO,10,"Proporciona soluciones para el tratamiento y la gestión de la diabetes, contribuyendo a la atención del paciente y al control de la enfermedad.",,,4886,USD,SMART,STK
