symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
FIS,TE,REG,technology,regulatory_technology,US31620M1062,FIDELITY NATIONAL INFO SERV,1,Proporciona tecnología y servicios críticos que permiten a las instituciones financieras cumplir con requisitos regulatorios complejos y gestionar eficazmente los riesgos de cumplimiento.,"El compromiso de FIS con el tema de Tecnología Regulatoria se demuestra a través de su provisión de soluciones de riesgo, seguridad, fraude y cumplimiento destinadas a oportunidades de crecimiento dentro del sector de servicios financieros. Esto está respaldado además por la ayuda de FIS a las instituciones financieras en la adopción de soluciones tecnológicas integradas externalizadas para cumplir con las crecientes demandas regulatorias. Notablemente, varios bancos europeos han seleccionado las soluciones de riesgo y reporte de FIS, incluido Balance Sheet Manager, para abordar sus necesidades regulatorias y de cumplimiento. FIS también reconoce que las iniciativas legislativas, los cambios estatutarios y las regulaciones gubernamentales, incluidas las relacionadas con la privacidad, la protección de datos, la ciberseguridad y la IA, mejorarán su posición a medida que se adopten las tecnologías de pago emergentes.","[{'name': 'fis-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q125-10-Q.html'}]",37866641,USD,SMART,STK
MKTX,TE,REG,technology,regulatory_technology,US57060D1081,MARKETAXESS HOLDINGS INC,2,Contribuye significativamente a la aplicación de la tecnología para el cumplimiento normativo y la supervisión dentro de la industria financiera.,"MarketAxess participa en el tema de Tecnología Regulatoria a través de sus servicios de informes de transacciones regulatorias y el impacto de las regulaciones extensas en sus operaciones. La compañía reconoce la necesidad de dedicar recursos financieros y operativos para cumplir con las regulaciones existentes y nuevas, incluidas DORA y las reglas propuestas por la SEC. Además, MarketAxess cree que puede capitalizar los cambios regulatorios que impulsan a los participantes del mercado a buscar plataformas de negociación electrónica que cumplan con las normativas. Sin embargo, la compañía enfrenta riesgos regulatorios y mayores costos legales debido al complejo panorama regulatorio en los Estados Unidos e internacionalmente.","[{'name': 'mktx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mktx-Q125-10-Q.html'}]",31918430,USD,SMART,STK
SSNC,TE,REG,technology,regulatory_technology,US78467J1007,SS&C TECHNOLOGIES HOLDINGS,3,"Proporciona soluciones integrales de tecnología regulatoria que ayudan a las empresas de servicios financieros a gestionar de manera eficiente los requisitos de cumplimiento, riesgo y presentación de informes.","La participación de SS&C en la Tecnología Regulatoria es evidente en su enfoque en ayudar a los clientes con el cumplimiento en un entorno regulatorio dinámico. La empresa está posicionada de manera única para interpretar las regulaciones e implementar soluciones tecnológicas, ofreciendo soluciones de informes regulatorios y ayudando a los clientes a navegar el cumplimiento con organizaciones gubernamentales y autorreguladoras. GIDS de SS&C aprovecha la experiencia regulatoria global para proporcionar un enfoque global consistente para el cumplimiento regulatorio, incluido el lavado de dinero y la detección de fraude, la administración e informes de valores y la supervisión/vigilancia de operaciones. Además, SS&C introdujo una capa de confianza unificada diseñada para ayudar a los clientes regulados a adoptar tecnologías avanzadas con confianza utilizando salvaguardias integradas y ejecución basada en políticas, posicionando a Blue Prism como un socio de confianza en la transformación empresarial.","[{'name': 'ssnc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ssnc-FY24-10-K.html'}]",73911494,USD,SMART,STK
BR,TE,REG,technology,regulatory_technology,US11133T1034,BROADRIDGE FINANCIAL SOLUTIO,4,Proporciona soluciones tecnológicas que permiten a las empresas de servicios financieros navegar por complejos entornos regulatorios y mantener el cumplimiento en diversas operaciones.,"La participación de Broadridge en Tecnología Regulatoria es evidente a través de la provisión de soluciones que ayudan a los clientes a cumplir con las necesidades de cumplimiento normativo, incluida la distribución de informes regulatorios y soluciones de informes fiscales. Las soluciones de la empresa también automatizan el cumplimiento y la presentación de informes regulatorios para diversos instrumentos financieros. Esto está respaldado además por la adquisición de Acolin, un proveedor europeo de distribución transfronteriza de fondos y servicios regulatorios, y un aumento en los ingresos regulatorios impulsado por el crecimiento de las posiciones en acciones y fondos mutuos/ETFs.","[{'name': 'br-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/br-Q125-10-Q.html'}, {'name': 'br-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/br-Q325-10-Q.html'}, {'name': 'br-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/br-FY25-10-K.html'}, {'name': 'br-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/br-Q225-10-Q.html'}]",43523793,USD,SMART,STK
WK,TE,REG,technology,regulatory_technology,US98139A1051,WORKIVA INC,5,"Desarrolla soluciones de software basadas en la nube que agilizan el cumplimiento normativo, la presentación de informes y la gestión de riesgos empresariales para organizaciones de diversas industrias.","La plataforma de Workiva se centra en Gobernanza, Riesgo y Cumplimiento (GRC), integrándola con informes financieros y gestión de sostenibilidad dentro de una plataforma SaaS unificada. Esta plataforma admite la presentación de informes regulatorios bancarios y ayuda a los clientes a navegar por las divulgaciones financieras, incluidas las críticas para sus operaciones. La empresa enfatiza su capacidad para adaptarse a los cambios regulatorios, ejemplificada por su preparación para el sistema EDGAR NEXT, destacando su papel en la asistencia a las empresas con la innovación en la oficina del CFO y GRC, al tiempo que aborda desafíos en evolución como la gobernanza de IA. Un aspecto clave de la oferta de Workiva es su plataforma unificada, que conecta datos de varios sistemas ERP, HCM y CRM, lo que permite a los clientes crear documentos e informes vinculados a datos con mayor control y precisión, solidificando aún más su posición en tecnología regulatoria.","[{'name': 'wk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wk-Q125-10-Q.html'}, {'name': 'wk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wk-FY24-10-K.html'}, {'name': 'wk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wk-Q225-10-Q.html'}]",176477364,USD,SMART,STK
MCO,TE,REG,technology,regulatory_technology,US6153691059,MOODY'S CORP,6,"Proporciona soluciones avanzadas de análisis, datos y software para ayudar a las instituciones financieras y corporaciones a gestionar el cumplimiento normativo, el fraude financiero y las obligaciones de gestión de riesgos.","El compromiso de Moody's con la Tecnología Regulatoria es evidente a través de sus Soluciones de Decisión de Moody's Analytics, que incluyen soluciones KYC diseñadas para abordar el riesgo de clientes y proveedores. La compañía ha asegurado un acuerdo de KYC multimillonario con un importante banco global para mejorar el cumplimiento de delitos financieros y ha sido elegida como socio estratégico global de datos para su programa KYC, basándose en la calidad de sus conjuntos de datos interconectados. Esto se ve respaldado aún más por la fuerte demanda de soluciones de datos, análisis y flujo de trabajo para KYC, que ha impulsado un crecimiento sustancial de los ingresos y ARR. Además, varios clientes de seguros han adoptado la plataforma unificada de riesgo y KYC Maxsight de Moody's, lo que indica la expansión e integración de sus soluciones de tecnología regulatoria en varios sectores.","[{'name': 'mco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mco-Q225-10-Q.html'}, {'name': 'mco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mco-FY24-10-K.html'}]",6497,USD,SMART,STK
TW,TE,REG,technology,regulatory_technology,US8926721064,TRADEWEB MARKETS INC-CLASS A,7,"Aprovecha la tecnología para navegar y cumplir con los paisajes regulatorios en evolución en el comercio electrónico, proporcionando soluciones que abordan los requisitos de informes, transparencia y cumplimiento para los mercados financieros.",,,359693017,USD,SMART,STK
ORCL,TE,REG,technology,regulatory_technology,US68389X1054,ORACLE CORP,8,"Proporciona aplicaciones en la nube integrales y tecnologías de bases de datos que permiten a las organizaciones gestionar los requisitos de cumplimiento, riesgo e informes regulatorios en diversas industrias.",,,272800,USD,SMART,STK
SPGI,TE,REG,technology,regulatory_technology,US78409V1044,S&P GLOBAL INC,9,"Proporciona soluciones críticas de datos, análisis y tecnología que apoyan a las instituciones financieras en la navegación de complejos entornos regulatorios, garantizando el cumplimiento y la gestión eficaz de riesgos.",,,229629397,USD,SMART,STK
PLTR,TE,REG,technology,regulatory_technology,US69608A1088,PALANTIR TECHNOLOGIES INC-A,10,"Proporciona plataformas avanzadas de integración y análisis de datos que permiten a las organizaciones navegar por complejos entornos regulatorios, garantizar el cumplimiento y gestionar el riesgo de manera eficaz.",,,444857009,USD,SMART,STK
