symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
ALB,BA2,energy and utilities,battery_materials,US0126531013,ALBEMARLE CORP,1,"Desempeña un papel fundamental en la industria de Materiales para Baterías al suministrar componentes esenciales para baterías de iones de litio, cruciales para vehículos eléctricos y almacenamiento de energía.","El compromiso de Albemarle con el tema de los Materiales para Baterías es significativo, impulsado por su papel como líder mundial en la transformación de recursos esenciales en ingredientes críticos para la movilidad y la energía. La empresa enfatiza la fortaleza del mercado de baterías de litio y almacenamiento de energía, particularmente para vehículos eléctricos, y está expandiendo activamente sus operaciones de litio en Australia y China. Esto se ve respaldado además por su acuerdo con el Grupo BMW para suministrar litio de grado de batería y colaborar en tecnología de baterías de iones de litio más seguras y de mayor densidad energética, así como por su enfoque en sales de litio y la anticipación de créditos fiscales para minerales críticos utilizados en baterías.","[{'name': 'alb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/alb-FY24-10-K.html'}, {'name': 'alb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alb-Q324-10-Q.html'}, {'name': 'alb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alb-Q225-10-Q.html'}]",4347,USD,SMART,STK
TSLA,BA2,energy and utilities,battery_materials,US88160R1014,TESLA INC,2,Impulsa una demanda e innovación significativas en materiales para baterías a través de su producción a gran escala de baterías para vehículos eléctricos y soluciones de almacenamiento de energía.,"Tesla demuestra su compromiso con la industria de Materiales para Baterías a través de varias iniciativas clave. La compañía opera una refinería de litio en el sur de Texas, identificada como la más grande fuera de China, y una refinería de cátodos en Austin, adyacente a su gigafábrica, con consideraciones para agregar producción de ánodos. Tesla participa activamente en la fabricación de sus propias celdas de batería y tiene como objetivo lograr el menor costo por kilovatio hora, lo que refleja un enfoque en la eficiencia de costos y el rendimiento. Además, Tesla reconoce que factores como los aranceles de importación y las limitaciones de componentes pueden afectar los gastos de las celdas de batería, lo que resalta la importancia del suministro de materiales para baterías y la gestión de costos para la estrategia general de la compañía.","[{'name': 'tsla-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q225-10-Q.html'}, {'name': 'tsla-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q324-10-Q.html'}, {'name': 'tsla-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tsla-FY24-10-K.html'}]",76792991,USD,SMART,STK
051910,BA2,energy and utilities,battery_materials,KR7051910008,LG CHEM LTD,3,"Fabrica una cartera integral de materiales para baterías, incluidos cátodos, ánodos y separadores, cruciales para la producción de baterías de vehículos eléctricos y sistemas de almacenamiento de energía de alto rendimiento.",,,17382969,KRW,KSE,STK
002460,BA2,energy and utilities,battery_materials,CNE100000SF6,GANFENG LITHIUM GROUP CO L-A,4,"Suministra compuestos y productos de litio críticos esenciales para la fabricación de diversos materiales de baterías, sustentando así el desarrollo y la producción de baterías.",,,257310639,CNH,SEHKSZSE,STK
CBT,BA2,energy and utilities,battery_materials,US1270551013,CABOT CORP,5,Contribuye al desarrollo y suministro de materiales esenciales para la fabricación de baterías.,"Cabot se enfoca estratégicamente en Materiales para Baterías, lo que se demuestra en su estrategia de crecimiento para construir una posición de liderazgo y un aumento del 20% en el margen de contribución durante los primeros tres trimestres del año fiscal 2025. El enfoque de la compañía implica centrarse en el segmento de alto rendimiento en China y desarrollar negocios con clientes que establecen plantas de baterías en economías occidentales. Cabot se destaca como el único actor global capaz de producir tanto carbonos conductores como nanotubos de carbono, y han ampliado la capacidad de CNT en China para materiales de baterías, solidificando aún más su compromiso. Esto también se evidencia en la compra de activos y tecnología licenciada por 27 millones de dólares para fabricar productos para su línea de productos de Materiales para Baterías.","[{'name': 'cbt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cbt-Q325-10-Q.html'}, {'name': 'cbt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cbt-Q225-10-Q.html'}]",5480,USD,SMART,STK
GM,BA2,energy and utilities,battery_materials,US37045V1008,GENERAL MOTORS CO,6,Impulsa una demanda significativa de materiales para baterías a través de su extensa producción de vehículos eléctricos e inversiones estratégicas en tecnología de baterías y desarrollo de la cadena de suministro.,"El compromiso de GM con los Materiales para Baterías es evidente en sus iniciativas estratégicas para asegurar una cadena de suministro sólida y resiliente para su producción de vehículos eléctricos. La empresa está desarrollando activamente fuentes en EE. UU. para componentes esenciales de baterías, incluidos litio, metales de tierras raras, imanes permanentes y material activo catódico, y es el mayor fabricante de celdas de batería en EE. UU. El enfoque de GM incluye inversiones en proveedores y acuerdos de suministro estratégicos de varios años para asegurar materiales críticos, ejemplificado por su empresa conjunta con Lithium Americas para el proyecto Thacker Pass, donde GM tiene un contrato para el 100% de la producción. Además, GM está avanzando en la tecnología de baterías a través del desarrollo de una nueva química de litio-manganeso-rico (LMR) con LGES, destinada a reducir el contenido de níquel y cobalto al tiempo que mejora la densidad de energía, la capacidad de carga y la eficiencia de costos.","[{'name': 'gm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gm-FY24-10-K.html'}, {'name': 'gm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gm-Q324-10-Q.html'}]",80986742,USD,SMART,STK
5713,BA2,energy and utilities,battery_materials,JP3402600005,SUMITOMO METAL MINING CO LTD,7,"Desarrolla y suministra recursos metálicos críticos y materiales avanzados esenciales para la producción de baterías de alto rendimiento, apoyando la expansión de las industrias de vehículos eléctricos y almacenamiento de energía.",,,13905595,JPY,SMART,STK
UMI,BA2,energy and utilities,battery_materials,BE0974320526,UMICORE,8,Desempeña un papel fundamental dentro de la industria de materiales para baterías.,,,291956769,EUR,SMART,STK
F,BA2,energy and utilities,battery_materials,US3453708600,FORD MOTOR CO,9,Impulsa la demanda de materiales para baterías a través de su importante inversión en la producción de vehículos eléctricos y el desarrollo de sus propias capacidades de fabricación de baterías.,"El compromiso de Ford con el tema de Materiales para Baterías es evidente a través de sus iniciativas estratégicas para asegurar recursos críticos para la producción de vehículos eléctricos, incluyendo acuerdos de compra y inversiones en proveedores de materias primas y baterías. Para reforzar su cadena de suministro, Ford se ha comprometido hasta $6.6 mil millones con BlueOval SK, LLC, con $2.6 mil millones ya aportados. La empresa también monitorea la volatilidad de los precios de los productos básicos, particularmente los de litio, cobalto y níquel, que son esenciales para las baterías de vehículos eléctricos. Si bien Ford está invirtiendo en su estrategia de vehículos eléctricos, también está ajustando el gasto y la producción en respuesta a tasas de adopción de vehículos eléctricos más bajas de lo anticipado, lo que genera gastos relacionados con pagos a proveedores relacionados con vehículos eléctricos.","[{'name': 'f-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/f-Q125-10-Q.html'}, {'name': 'f-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/f-FY24-10-K.html'}, {'name': 'f-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/f-Q225-10-Q.html'}, {'name': 'f-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/f-Q324-10-Q.html'}]",9599491,USD,SMART,STK
LAC,BA2,energy and utilities,battery_materials,CA53681J1030,LITHIUM AMERICAS CORP,10,"Desarrolla y produce litio, un componente crítico para la fabricación de baterías utilizadas en vehículos eléctricos y sistemas de almacenamiento de energía.","El compromiso de Lithium Americas Corp. con el tema de Materiales para Baterías es sustancial, impulsado principalmente por el desarrollo de Thacker Pass, un depósito de litio destinado a la producción de carbonato de litio de calidad para baterías. La compañía ha obtenido un préstamo de $2.26 mil millones del DOE para financiar la construcción de instalaciones de procesamiento en Thacker Pass. Además, GM tiene un interés significativo en el proyecto, incluido un acuerdo de compra de hasta el 100% de la producción de la Fase 1, lo que demuestra un fuerte compromiso para obtener materiales para baterías de Lithium Americas.","[{'name': 'lac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lac-Q125-10-Q.html'}, {'name': 'lac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lac-FY24-10-K.html'}, {'name': 'lac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lac-Q225-10-Q.html'}]",657916648,CAD,SMART,STK
QS,BA2,energy and utilities,battery_materials,US74767V1098,QUANTUMSCAPE CORP,11,Se enfoca en el desarrollo de materiales avanzados para tecnología de baterías de estado sólido para mejorar las soluciones de almacenamiento de energía.,"El compromiso de QuantumScape con el tema de los materiales para baterías es evidente en varios aspectos de su tecnología de baterías de estado sólido. La empresa se enfoca en mejorar los materiales del cátodo, incluida la exploración de composiciones sin cobalto como LFP, y también participa activamente en el desarrollo y prueba de varios electrolitos. Su separador cerámico patentado, crucial para su diseño sin ánodo, está hecho de materiales abundantes en la tierra, y están colaborando con Murata Manufacturing para escalar su producción. Además, el diseño de QuantumScape elimina el grafito, lo que reduce los riesgos y costos de la cadena de suministro, lo que demuestra un claro énfasis en la selección de materiales y la innovación dentro del panorama de los materiales para baterías.","[{'name': 'qs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q225-10-Q.html'}, {'name': 'qs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qs-Q125-10-Q.html'}, {'name': 'qs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/qs-FY24-10-K.html'}]",457599435,USD,SMART,STK
MP,BA2,energy and utilities,battery_materials,US5533681012,MP MATERIALS CORP,12,Proporciona materiales críticos de tierras raras que son componentes fundamentales para imanes permanentes utilizados en motores de vehículos eléctricos y diversas aplicaciones de baterías avanzadas.,,,455592408,USD,SMART,STK
MOS,BA2,energy and utilities,battery_materials,US61945C1036,MOSAIC CO/THE,13,Contribuye al tema de Materiales para Baterías.,,,88292752,USD,SMART,STK
