type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
financials,cryptocurrency_trading,US19260Q1076,COINBASE GLOBAL INC -CLASS A,1,"Opera una plataforma líder que facilita la compra, venta y negociación de diversas criptomonedas para una base de usuarios global.","La exposición de Coinbase al Comercio de Criptomonedas es sustancial, ya que es el núcleo de su modelo de negocio. Los ingresos de la empresa dependen en gran medida de los ingresos por transacciones derivados del comercio de criptomonedas, y están trabajando activamente para expandir su plataforma y ofertas de comercio, incluida la integración de exchanges descentralizados y la oferta de productos de comercio avanzados. Este compromiso se ve subrayado por su adquisición de Deribit, un importante exchange de opciones de criptomonedas, con el objetivo de convertirse en la plataforma de derivados de criptomonedas número 1 a nivel mundial. Coinbase se centra en impulsar el crecimiento en negocios centrales como el comercio, con el objetivo de construir un 'exchange de todo' para facilitar el comercio de diversos tipos de activos, incluidos los criptoactivos, y está 100% centrado en las criptomonedas.","[{'name': 'coin-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/coin-Q225-10-Q.html'}, {'name': 'coin-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/coin-FY24-10-K.html'}]",481691285,USD,COIN,SMART,STK,True
financials,cryptocurrency_trading,US8522341036,BLOCK INC,2,Proporciona plataformas y servicios que permiten a los usuarios participar en el comercio de criptomonedas.,"La participación de Block en el comercio de criptomonedas es evidente a través de su Cash App, que permite a millones de usuarios comprar y vender Bitcoin, con un volumen sustancial de Bitcoin negociado. Los ingresos de Bitcoin constituyen una parte notable de los ingresos totales de Block, aunque su contribución a las ganancias brutas es menor. Además, Block posee activamente una cantidad significativa de Bitcoin para fines de inversión a largo plazo y está trabajando activamente para permitir la aceptación de Bitcoin en Square.","[{'name': 'xyz-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xyz-Q125-10-Q.html'}, {'name': 'xyz-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xyz-FY24-10-K.html'}, {'name': 'xyz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xyz-Q225-10-Q.html'}]",212671971,USD,XYZ,SMART,STK,True
financials,cryptocurrency_trading,US09290D1019,BLACKROCK INC,3,"Facilita un mayor acceso institucional y minorista a los activos digitales a través de la introducción de productos de inversión, expandiendo así la participación y la liquidez dentro del mercado de negociación de criptomonedas.","La participación de BlackRock en el comercio de criptomonedas es evidente a través de sus iShares ETPs, que conectan los mercados de capitales tradicionales con el mercado de criptomonedas. El producto cotizado en bolsa (ETP) de Bitcoin de la compañía logró el mayor lanzamiento de ETF de la historia, acumulando rápidamente más de $50 mil millones en activos bajo gestión y superando posteriormente los $80 mil millones. Los ETP de criptomonedas de BlackRock experimentaron un crecimiento sustancial, atrayendo importantes flujos netos, y sus ETP de activos digitales han contribuido con miles de millones en flujos netos, demostrando un compromiso con la expansión del acceso a las inversiones en criptomonedas.","[{'name': 'blk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/blk-Q324-10-Q.html'}, {'name': 'blk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/blk-Q225-10-Q.html'}, {'name': 'blk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/blk-FY24-10-K.html'}]",729193719,USD,BLK,SMART,STK,True
financials,cryptocurrency_trading,US1725731079,CIRCLE INTERNET GROUP INC,4,Sus actividades comerciales principales se dedican a la industria del comercio de criptomonedas.,"La participación de Circle en el comercio de criptomonedas es evidente a través de sus iniciativas estratégicas para promover USDC en los mercados de activos digitales. La participación de la empresa en el volumen de operaciones spot ha aumentado significativamente, creciendo del 1% al 10% desde principios de 2024 debido a estas iniciativas. Para respaldar este crecimiento, Circle ha establecido alianzas clave con importantes bolsas de criptomonedas como Binance y OKX, y se está expandiendo al espacio DeFi con el lanzamiento previsto de USDC en Hyperliquid, un exchange onchain. Además, las stablecoins de Circle están respaldadas por numerosas bolsas y mercados de activos digitales globales, lo que facilita la conversión casi instantánea con las stablecoins de Circle para los traders.","[{'name': 'crcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crcl-Q225-10-Q.html'}]",789044667,USD,CRCL,SMART,STK,False
financials,cryptocurrency_trading,US7707001027,ROBINHOOD MARKETS INC - A,5,"Sirve como una plataforma clave para que los inversores minoristas participen en el comercio de criptomonedas, lo que permite el acceso a diversas monedas digitales.","La exposición de Robinhood al comercio de criptomonedas es significativa, ya que la empresa facilita el comercio de criptomonedas en su plataforma, generando ingresos basados en transacciones al dirigir las órdenes de los clientes a los creadores de mercado. La dedicación de la empresa a las criptomonedas se demuestra aún más a través de la adquisición de Bitstamp, un exchange de criptomonedas a escala global, para expandir su negocio institucional y sus ofertas de criptomonedas. Robinhood también está desarrollando Robinhood Chain, una cadena de bloques de Capa 2 optimizada para activos del mundo real, y experimentando con precios escalonados para criptomonedas, lo que indica su continua innovación e inversión en el espacio de las criptomonedas. La empresa enfatiza sus ofertas de criptomonedas a través de nuevas iniciativas, progreso regulatorio y adquisiciones estratégicas.","[{'name': 'hood-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hood-Q125-10-Q.html'}, {'name': 'hood-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hood-FY24-10-K.html'}, {'name': 'hood-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hood-Q225-10-Q.html'}]",504546674,USD,HOOD,SMART,STK,True
financials,cryptocurrency_trading,US12572Q1058,CME GROUP INC,6,"Proporciona un mercado regulado para la negociación de futuros y opciones de criptomonedas, facilitando la participación institucional y la gestión de riesgos en el espacio de los activos digitales.","La participación de CME Group en el comercio de criptomonedas es evidente a través de la facilitación de futuros y opciones de Bitcoin y Ether por parte de la empresa, y la empresa señala nuevos récords en futuros de criptomonedas. Esto se ve respaldado además por el aumento en el volumen de productos de criptomonedas, atribuido a una mayor aceptación y legislación federal en torno a las stablecoins. La empresa ha experimentado un aumento masivo en los mercados de criptomonedas, con Micro Bitcoin y Ether experimentando un crecimiento significativo. La empresa destaca sólidos niveles de grandes tenedores de interés abierto en futuros de criptomonedas, lo que contribuye a un mayor volumen general de acciones.","[{'name': 'cme-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cme-Q225-10-Q.html'}, {'name': 'cme-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cme-Q125-10-Q.html'}]",45127739,USD,CME,SMART,STK,True
financials,cryptocurrency_trading,US70450Y1038,PAYPAL HOLDINGS INC,7,"Integra capacidades de negociación de criptomonedas directamente en su ecosistema de pagos digitales, lo que permite a los usuarios comprar, vender y mantener diversos activos digitales.","El compromiso de PayPal con el Trading de Criptomonedas es evidente a través de varias iniciativas, incluida la introducción de PYUSD, una moneda estable diseñada para facilitar el comercio global abordando problemas como las altas tarifas y la lentitud de las transacciones. La empresa genera ingresos al facilitar transacciones de criptomonedas y ha introducido 'Paga con Cripto', que permite la conversión instantánea de cripto a moneda estable o fiat en numerosas criptomonedas y billeteras. Además, PayPal incentiva el uso de PYUSD ofreciendo recompensas por mantenerla y fortaleciendo las relaciones con actores importantes de cripto como Coinbase para mejorar la accesibilidad.","[{'name': 'pypl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q125-10-Q.html'}, {'name': 'pypl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pypl-FY24-10-K.html'}, {'name': 'pypl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q324-10-Q.html'}, {'name': 'pypl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q225-10-Q.html'}]",199169591,USD,PYPL,SMART,STK,True
financials,cryptocurrency_trading,US5657881067,MARA HOLDINGS INC,8,"Suministra un volumen sustancial de activos digitales al mercado, facilitando el comercio activo y contribuyendo a la liquidez general de las criptomonedas.","La participación de MARA en el comercio de criptomonedas es significativa, como lo demuestra su negocio principal de minería de Bitcoin y sus sustanciales tenencias de Bitcoin, que superan las 48,000. Los ingresos de la empresa están estrechamente ligados a los precios de Bitcoin, con un aumento notable en los ingresos del primer trimestre de 2025 atribuido al aumento de los valores de Bitcoin. MARA está gestionando activamente sus activos de Bitcoin, incluida una cuenta administrada por separado con Two Prime y la participación en diversas operaciones denominadas en Bitcoin para generar rendimientos, al tiempo que persigue una estrategia de acumulación de Bitcoin a través de la minería y compras estratégicas.","[{'name': 'mara-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mara-Q324-10-Q.html'}, {'name': 'mara-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mara-Q225-10-Q.html'}]",474219659,USD,MARA,SMART,STK,True
financials,cryptocurrency_trading,US6311031081,NASDAQ INC,9,Proporciona tecnología e infraestructura de mercado que permite y apoya la negociación de activos digitales y productos financieros relacionados con criptomonedas.,,,29380756,USD,NDAQ,SMART,STK,True
financials,cryptocurrency_trading,US5949724083,STRATEGY INC,10,"Mantiene importantes tenencias de Bitcoin como activo principal de reserva del tesoro, influyendo significativamente en la dinámica del mercado y ofreciendo a los inversores una exposición indirecta al mercado de criptomonedas.","El sustancial compromiso de MicroStrategy con el Trading de Criptomonedas se deriva de su posición como la primera y más grande Compañía del Tesoro de Bitcoin del mundo, siendo Bitcoin su principal activo de reserva del tesoro. La compañía acumula estratégicamente Bitcoin, utilizando los ingresos de financiamiento de capital y deuda, así como los flujos de efectivo de las operaciones, y aboga por su papel como capital digital. Esta estrategia es evidente en sus significativas tenencias de Bitcoin, que totalizan 553,555 bitcoins, y su participación activa en los mercados de capital para adquirir más, incluido el plan de capital propuesto de 42/42. El desempeño financiero de la compañía está estrechamente ligado al valor de Bitcoin, y toda la llamada de resultados gira en torno a temas relacionados con Bitcoin, lo que solidifica aún más su enfoque en el trading de criptomonedas.","[{'name': 'mstr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mstr-Q125-10-Q.html'}, {'name': 'mstr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mstr-FY24-10-K.html'}, {'name': 'mstr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mstr-Q225-10-Q.html'}]",272110,USD,MSTR,SMART,STK,True
financials,cryptocurrency_trading,US3896371099,GRAYSCALE BITCOIN TRUST ETF,11,Sirve como un vehículo de inversión regulado que permite a los inversores tradicionales obtener exposición y negociar Bitcoin dentro del mercado de criptomonedas más amplio.,,,349966059,USD,GBTC,SMART,STK,False
financials,cryptocurrency_trading,US7672921050,RIOT PLATFORMS INC,12,"Participa en operaciones de minería de Bitcoin a gran escala, que son integrales para la oferta y la infraestructura del mercado de comercio de criptomonedas.","La participación de Riot en el Comercio de Criptomonedas está profundamente arraigada en su negocio principal como empresa de minería de Bitcoin integrada verticalmente. La principal fuente de ingresos de la empresa es la minería de Bitcoin, con ingresos sustanciales reportados, lo que resalta la importancia de Bitcoin para sus operaciones. Riot gestiona activamente sus tenencias de Bitcoin, utilizando estrategias como la interrupción de ventas para aumentar su tesorería de Bitcoin y el empleo de líneas de crédito garantizadas por Bitcoin. Para facilitar estas actividades, Riot utiliza servicios de custodios y corredores como NYDIG y Coinbase para la ejecución de operaciones y el almacenamiento de activos digitales.","[{'name': 'riot-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/riot-Q225-10-Q.html'}, {'name': 'riot-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/riot-Q125-10-Q.html'}, {'name': 'riot-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/riot-FY24-10-K.html'}]",292830677,USD,RIOT,SMART,STK,False
financials,cryptocurrency_trading,US92826C8394,VISA INC-CLASS A SHARES,13,"Facilita transacciones y pagos de criptomonedas al integrar activos digitales en su red global, permitiendo su uso para compras cotidianas y servicios financieros.",,,49462172,USD,V,SMART,STK,True
