symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
AVB,RE2,real estate,residential_reit,US0534841012,AVALONBAY COMMUNITIES INC,1,"Se centra en el desarrollo, adquisición y gestión de comunidades de apartamentos, contribuyendo directamente al sector de REIT residenciales.","AvalonBay Communities se identifica explícitamente como un fideicomiso de inversión inmobiliaria (REIT) y se enfoca en el desarrollo, la reurbanización, la adquisición, la propiedad y la operación de comunidades de apartamentos multifamiliares. Los ingresos de la empresa se derivan principalmente de las operaciones de alquiler de apartamentos, y posee o tiene participaciones en numerosas comunidades en varios estados. AvalonBay también invierte significativamente en nuevas construcciones, enfatizando aún más su dedicación a las propiedades residenciales dentro de su estructura REIT, y discute los Fondos de Operaciones (FFO) y el FFO Central, lo que indica su operación como REIT.","[{'name': 'avb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avb-Q225-10-Q.html'}, {'name': 'avb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avb-Q125-10-Q.html'}, {'name': 'avb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/avb-FY24-10-K.html'}, {'name': 'avb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avb-Q324-10-Q.html'}]",5026974,USD,SMART,STK
EQR,RE2,real estate,residential_reit,US29476L1070,EQUITY RESIDENTIAL,2,"Se enfoca en la adquisición, desarrollo y gestión de propiedades de apartamentos residenciales, proporcionando soluciones de vivienda en mercados clave.","Equity Residential opera como un fideicomiso de inversión inmobiliaria con un enfoque dedicado a las propiedades residenciales. El modelo de negocio principal de la empresa se centra en la adquisición, desarrollo y gestión de estas propiedades, con operaciones realizadas a través de su participación en ERPOP. Este enfoque se demuestra aún más por el énfasis constante de la empresa en los alquileres de apartamentos, los ingresos por alquiler y las operaciones residenciales, y las operaciones residenciales representan una parte importante de los ingresos totales.","[{'name': 'eqr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/eqr-FY24-10-K.html'}, {'name': 'eqr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/eqr-Q225-10-Q.html'}]",6917,USD,SMART,STK
VNA,RE2,real estate,residential_reit,DE000A1ML7J1,VONOVIA SE,3,"Opera como un fideicomiso de inversión inmobiliaria residencial, gestionando y desarrollando una cartera sustancial de unidades de vivienda para ingresos de alquiler.",,,130946869,EUR,SMART,STK
AMH,RE2,real estate,residential_reit,US02665T3068,AMERICAN HOMES 4 RENT- A,4,"Gestiona una cartera de viviendas de alquiler unifamiliares, contribuyendo significativamente al sector de fideicomisos de inversión inmobiliaria residencial a través de la adquisición, desarrollo y gestión profesional de propiedades.","American Homes 4 Rent (AMH) está firmemente integrada en la industria de REIT residenciales, como lo demuestra su identificación explícita como un REIT de Maryland especializado en viviendas unifamiliares. El modelo de negocio principal de la empresa gira en torno a la adquisición, desarrollo, renovación, arrendamiento y gestión de estas propiedades, con una cartera que comprende un número sustancial de viviendas unifamiliares. Este enfoque singular se destaca constantemente en diversas presentaciones y llamadas de resultados, donde las discusiones se centran en métricas financieras como el FFO básico, el crecimiento de los ingresos y las estrategias para la optimización de la cartera dentro del sector residencial, lo que solidifica aún más su posición dentro de esta industria.","[{'name': 'amh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amh-FY24-10-K.html'}, {'name': 'amh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amh-Q225-10-Q.html'}, {'name': 'amh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amh-Q324-10-Q.html'}]",132221970,USD,SMART,STK
INVH,RE2,real estate,residential_reit,US46187W1071,INVITATION HOMES INC,5,"Opera como un fideicomiso de inversión inmobiliaria residencial líder, centrado en la adquisición, renovación y arrendamiento de viviendas unifamiliares en alquiler.","Invitation Homes opera como un fideicomiso de inversión inmobiliaria (REIT), con un modelo de negocio centrado en viviendas unifamiliares para alquiler. La empresa posee una cartera sustancial de viviendas unifamiliares y genera ingresos principalmente a través de operaciones de alquiler, alineándose con las actividades principales de un REIT residencial. Como REIT, Invitation Homes se enfoca en adquirir, administrar y arrendar viviendas unifamiliares, con discusiones sobre métricas financieras como FFO principal y AFFO que reflejan su desempeño operativo e iniciativas estratégicas destinadas a impulsar el valor para el accionista a largo plazo.","[{'name': 'invh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/invh-FY24-10-K.html'}, {'name': 'invh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/invh-Q324-10-Q.html'}]",264405214,USD,SMART,STK
DWNI,RE2,real estate,residential_reit,DE000A0HN5C6,DEUTSCHE WOHNEN SE,6,"Opera como un importante fondo de inversión inmobiliaria residencial, centrándose en la adquisición, gestión y desarrollo de propiedades residenciales para generar ingresos por alquiler y valor a largo plazo.",,,40064795,EUR,SMART,STK
ELS,RE2,real estate,residential_reit,US29472R1086,EQUITY LIFESTYLE PROPERTIES,7,"Se centra en la propiedad y operación de una cartera de comunidades de casas prefabricadas, resorts para vehículos recreativos y marinas, proporcionando una diversa gama de opciones de propiedades residenciales y recreativas dentro del sector de los fideicomisos de inversión inmobiliaria.","El compromiso de la empresa con el tema de REIT Residenciales es sustancial, como lo demuestra su identificación explícita como un fideicomiso de inversión inmobiliaria autoadministrado y autogestionado con un enfoque en propiedades orientadas al estilo de vida. Estas propiedades consisten principalmente en comunidades de casas prefabricadas (MH) y vehículos recreativos (RV), con una cartera significativa de 455 propiedades que contienen 173.340 áreas desarrolladas individuales en los Estados Unidos y Canadá. La estrategia de la empresa incluye aumentar los propietarios de casas prefabricadas en su cartera principal, lo que se refleja en altas tasas de ocupación e ingresos sustanciales del alquiler base de MH, lo que demuestra un claro énfasis en las inversiones inmobiliarias residenciales.","[{'name': 'els-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/els-Q125-10-Q.html'}, {'name': 'els-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/els-Q225-10-Q.html'}, {'name': 'els-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/els-FY24-10-K.html'}, {'name': 'els-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/els-Q324-10-Q.html'}]",9584,USD,SMART,STK
ESS,RE2,real estate,residential_reit,US2971781057,ESSEX PROPERTY TRUST INC,8,"Se enfoca en la propiedad, operación y desarrollo de propiedades residenciales multifamiliares, generando ingresos principalmente de viviendas de alquiler en mercados objetivo.","Essex opera como un REIT autoadministrado y autogestionado, centrándose en la adquisición, desarrollo, redesarrollo y gestión de comunidades de apartamentos principalmente en la costa oeste. El enfoque de la empresa en las comunidades de apartamentos, con intereses de propiedad en 259 comunidades de apartamentos operativas que comprenden 62.842 viviendas, destaca el negocio principal de la empresa como propiedades residenciales. Como REIT, el modelo de negocio de Essex gira fundamentalmente en torno a las propiedades residenciales.","[{'name': 'ess-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ess-Q225-10-Q.html'}, {'name': 'ess-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ess-Q324-10-Q.html'}, {'name': 'ess-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ess-FY24-10-K.html'}]",6946,USD,SMART,STK
SUI,RE2,real estate,residential_reit,US8666741041,SUN COMMUNITIES INC,9,"Se dedica a la adquisición, operación y desarrollo de comunidades residenciales como un fideicomiso de inversión inmobiliaria.","La empresa opera como un REIT totalmente integrado con una cartera significativa de propiedades desarrolladas, incluidas comunidades de casas móviles (MH) y vehículos recreativos (RV), en los EE. UU., Canadá y el Reino Unido. Dado que la empresa opera comunidades de MH y parques de vacaciones en el Reino Unido, su enfoque en comunidades de MH y RV, que son principalmente residenciales, la posiciona como un REIT residencial. La operación de comunidades de MH por parte de la empresa como un REIT se alinea directamente con la definición de un REIT residencial.","[{'name': 'sui-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sui-FY24-10-K.html'}]",12485,USD,SMART,STK
WELL,RE2,real estate,residential_reit,US95040Q1040,WELLTOWER INC,10,"Se especializa en la propiedad y gestión de viviendas para personas mayores y otras propiedades residenciales de atención médica, contribuyendo al sector de REIT residenciales al proporcionar soluciones de vida especializadas.","El enfoque de Welltower en las viviendas para personas mayores demuestra su participación en el tema de los REIT residenciales, ya que la empresa posee participaciones en propiedades concentradas en mercados importantes y de alto crecimiento que consisten en viviendas para personas mayores y comunidades de atención postaguda. La empresa invierte con operadores líderes de viviendas para personas mayores, proveedores de atención postaguda y sistemas de salud para financiar los bienes raíces y la infraestructura necesarios para escalar modelos innovadores de prestación de atención. Esta inversión en viviendas para personas mayores, un segmento del sector inmobiliario residencial, pone de relieve la importancia estratégica de Welltower para el sector de los REIT residenciales.","[{'name': 'well-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/well-Q324-10-Q.html'}, {'name': 'well-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/well-FY24-10-K.html'}]",207739931,USD,SMART,STK
UDR,RE2,real estate,residential_reit,US9026531049,UDR INC,11,"Opera como un destacado fideicomiso de inversión inmobiliaria centrado en la adquisición, desarrollo y gestión de comunidades de apartamentos residenciales en diversos mercados.","UDR opera como un fideicomiso de inversión inmobiliaria (REIT) autoadministrado con un enfoque dedicado en comunidades de apartamentos multifamiliares. Las operaciones principales de la empresa incluyen la propiedad, operación, adquisición, renovación, desarrollo, redesarrollo, disposición y gestión de estas propiedades en mercados específicos de los Estados Unidos. Como REIT residencial, UDR deriva ingresos principalmente de alquileres de apartamentos, lo que convierte el tema de REIT residencial en central para su modelo de negocio y estrategia de inversión.","[{'name': 'udr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/udr-FY24-10-K.html'}, {'name': 'udr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/udr-Q324-10-Q.html'}]",43274444,USD,SMART,STK
