symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
ATO,GA1,energy and utilities,gas_distribution_networks,US0495601058,ATMOS ENERGY CORP,1,"Opera extensas redes de distribución de gas natural, suministrando energía confiable a millones de clientes en varios estados a través de sus operaciones reguladas de servicios públicos.","El negocio de Atmos Energy se centra en redes de distribución de gas, como lo demuestran sus operaciones reguladas de distribución de gas natural y ventas relacionadas en ocho estados, sirviendo a más de 3.3 millones de clientes. El compromiso de la empresa con esto se demuestra aún más por su enfoque en la modernización de los sistemas de distribución, transmisión y almacenamiento de gas natural y sus planes de gastar aproximadamente $24 mil millones entre los años fiscales 2025 y 2029, con más del 80 por ciento dedicado a gastos de seguridad y confiabilidad. Esto incluye proyectos para mejorar la seguridad, confiabilidad y diversificación del suministro de su sistema, así como la adición de nuevos clientes residenciales, comerciales e industriales.","[{'name': 'ato-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ato-FY24-10-K.html'}, {'name': 'ato-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ato-Q125-10-Q.html'}, {'name': 'ato-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ato-Q225-10-Q.html'}, {'name': 'ato-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ato-Q325-10-Q.html'}]",4644,USD,SMART,STK
SRE,GA1,energy and utilities,gas_distribution_networks,US8168511090,SEMPRA,2,"Desempeña un papel importante en la operación y desarrollo de redes de distribución de gas, garantizando el suministro fiable de gas natural a una amplia base de clientes.","El compromiso de Sempra con las Redes de Distribución de Gas se realiza principalmente a través de SoCalGas, una empresa de servicios públicos de distribución de gas natural regulada que atiende a una importante base de clientes en todo el sur de California y partes del centro de California. Además, Sempra Infrastructure tiene una operación de gasoductos de gas natural a través de su gasoducto Sonora. Si bien Sempra Infrastructure anteriormente tenía una empresa de distribución regulada de gas natural (Ecogas) que operaba en México, actualmente se está vendiendo, lo que indica un cambio en su enfoque estratégico dentro del sector de distribución de gas.","[{'name': 'sre-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sre-Q225-10-Q.html'}, {'name': 'sre-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sre-Q324-10-Q.html'}, {'name': 'sre-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sre-FY24-10-K.html'}]",11020,USD,SMART,STK
OGS,GA1,energy and utilities,gas_distribution_networks,US68235P1084,ONE GAS INC,3,"Opera redes de distribución de gas natural, suministrando gas natural a clientes en sus territorios de servicio.","El negocio de ONE Gas se centra en las redes de distribución de gas, ya que la empresa opera como un distribuidor de gas natural 100% regulado, obteniendo ingresos de la entrega de gas natural. Reflejando este compromiso, ONE Gas invierte en su sistema de distribución de gas natural, incluyendo el reemplazo de tuberías y la extensión de servicios, y también busca aumentos de tarifas para respaldar estas inversiones. La dedicación de la empresa se ve aún más subrayada por su compromiso de entregar gas natural de manera segura y confiable a sus 2.3 millones de clientes, incluso en condiciones climáticas severas, y por recibir el Premio a la Seguridad de la American Gas Association durante ocho años consecutivos.","[{'name': 'ogs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ogs-Q324-10-Q.html'}, {'name': 'ogs-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ogs-FY23-10-K.html'}]",141741126,USD,SMART,STK
ENB,GA1,energy and utilities,gas_distribution_networks,CA29250N1050,ENBRIDGE INC,4,"Opera extensas redes de distribución de gas natural que suministran gas natural a millones de clientes residenciales, comerciales e industriales en toda América del Norte.","El compromiso de Enbridge con las redes de distribución de gas es evidente a través de su enfoque estratégico en este sector, demostrado por su segmento de distribución y almacenamiento de gas, que incluye Enbridge Gas Ontario, Enbridge Gas Ohio, Enbridge Gas North Carolina y Enbridge Gas Utah. Estas entidades participan activamente en solicitudes de tarifas de distribución de gas, procedimientos e inversiones en infraestructura. La participación de la empresa se extiende a casos de tarifas y acuerdos relacionados con la transmisión y distribución de gas, junto con inversiones en infraestructura de distribución de gas y expansiones de oleoductos, como las expansiones T-North y T-South. Además, la adquisición por parte de Enbridge de Questar, una empresa de servicios públicos de gas natural que presta servicios de distribución en varios estados, subraya su compromiso e inversión en redes de distribución de gas.","[{'name': 'enb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enb-Q125-10-Q.html'}, {'name': 'enb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enb-Q225-10-Q.html'}]",5082726,CAD,SMART,STK
ED,GA1,energy and utilities,gas_distribution_networks,US2091151041,CONSOLIDATED EDISON INC,5,"Opera y mantiene extensas redes de distribución de gas, asegurando el suministro de gas natural a una base de clientes significativa dentro de sus áreas de servicio.","Con Edison, a través de sus subsidiarias CECONY y O&R, demuestra una fuerte conexión con las redes de distribución de gas, ya que esto es fundamental para sus operaciones comerciales. CECONY suministra gas a aproximadamente 1,1 millones de clientes en varias ubicaciones de Nueva York, mientras que O&R atiende a más de 0,1 millones de clientes en el sureste de Nueva York. Estas operaciones de suministro de gas son actividades comerciales principales tanto para CECONY como para O&R, y CECONY también ha presentado solicitudes de aumento de tarifas de gas, lo que destaca la importancia de la distribución de gas para la empresa.","[{'name': 'ed-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ed-Q125-10-Q.html'}, {'name': 'ed-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ed-Q225-10-Q.html'}, {'name': 'ed-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ed-Q324-10-Q.html'}]",6691,USD,SMART,STK
PCG,GA1,energy and utilities,gas_distribution_networks,US69331C1080,P G & E CORP,6,"Opera extensas redes de distribución de gas natural, suministrando energía a millones de clientes en su territorio de servicio.","La participación de PG&E en las redes de distribución de gas es evidente en sus operaciones, como lo demuestra el aumento de los ingresos operativos de electricidad y gas natural. El costo del gas natural de la empresa incluye gastos relacionados con la adquisición, el almacenamiento y el transporte, además del cumplimiento del programa de comercio de límites de emisiones de California. Además, PG&E se enfoca en mantener un sistema de gas seguro en California y ha reequilibrado el uso de subcontratistas en las operaciones de gas.","[{'name': 'pcg-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pcg-Q224-10-Q.html'}]",2586035,USD,SMART,STK
CNP,GA1,energy and utilities,gas_distribution_networks,US15189T1079,CENTERPOINT ENERGY INC,7,"Opera y mantiene extensas redes de distribución de gas natural, prestando servicios energéticos esenciales a una amplia base de clientes.","CenterPoint Energy está significativamente involucrada en redes de distribución de gas, como lo demuestran sus subsidiarias operativas que poseen y operan sistemas de distribución de gas natural en varios estados. El enfoque de la empresa en este tema está aún más respaldado por discusiones sobre negocios de distribuidores de gas natural (LDC), casos tarifarios relacionados con la distribución de gas natural e inversiones en la seguridad y confiabilidad del sistema de gas natural, incluidos los nuevos medidores de gas natural Intelis. Si bien la empresa está vendiendo su LDC de gas de Ohio y cambiando su enfoque estratégico hacia Texas, también está considerando construir un sistema de distribución de alta presión en su negocio de gas de Texas, lo que indica una inversión continua y una importancia estratégica de las redes de distribución de gas.","[{'name': 'cnp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q225-10-Q.html'}, {'name': 'cnp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q324-10-Q.html'}, {'name': 'cnp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnp-FY24-10-K.html'}]",8093,USD,SMART,STK
NI,GA1,energy and utilities,gas_distribution_networks,US65473P1057,NISOURCE INC,8,"Gestiona y opera extensas redes de distribución de gas, proporcionando servicios de gas natural a una amplia base de clientes.","La participación de NiSource en las redes de distribución de gas es evidente en varios aspectos de sus operaciones. Las filiales de servicios públicos de la empresa operan como servicios públicos de gas natural y electricidad totalmente regulados en seis estados, y NiSource está modernizando activamente su infraestructura de gas a través de iniciativas de fortalecimiento del sistema de gas, con el 48% de su plan base dedicado a este esfuerzo. Este compromiso se demuestra aún más con una inversión de 1.500 millones de dólares en la modernización de la infraestructura, que incluye el reemplazo de 288 millas de tuberías de distribución y líneas de servicio, junto con esfuerzos para mejorar la seguridad y reducir las emisiones de metano a través de programas avanzados de detección y reparación de fugas. Además, NiSource está expandiendo sus redes de distribución de gas para dar soporte a la generación in situ para centros de datos, lo que indica una respuesta a las crecientes demandas de energía.","[{'name': 'ni-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ni-Q324-10-Q.html'}, {'name': 'ni-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ni-Q125-10-Q.html'}, {'name': 'ni-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ni-FY24-10-K.html'}]",10260,USD,SMART,STK
SWX,GA1,energy and utilities,gas_distribution_networks,US8448951025,SOUTHWEST GAS HOLDINGS INC,9,"Opera y mantiene extensas redes de distribución de gas natural, brindando servicios energéticos esenciales a clientes residenciales y comerciales.","Southwest Gas exhibe una fuerte conexión con el tema de las Redes de Distribución de Gas, principalmente a través de sus operaciones comerciales principales. La compañía participa activamente en la compra, distribución y transporte de gas natural para clientes en Arizona, Nevada y California. Como el mayor distribuidor regulado de gas natural en Arizona y Nevada, Southwest Gas opera gasoductos interestatales y realiza importantes inversiones de capital en infraestructura para garantizar la integridad y fiabilidad del sistema, y para satisfacer la demanda de los clientes impulsada por el crecimiento de la población y el desarrollo económico.","[{'name': 'swx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swx-Q125-10-Q.html'}, {'name': 'swx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swx-Q225-10-Q.html'}, {'name': 'swx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/swx-FY24-10-K.html'}, {'name': 'swx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swx-Q324-10-Q.html'}]",12540,USD,SMART,STK
NG.,GA1,energy and utilities,gas_distribution_networks,GB00BDR05C01,NATIONAL GRID PLC,10,"Opera extensas redes de distribución de gas, suministrando gas natural a millones de hogares y empresas en sus territorios de servicio.",,,273234647,GBP,SMART,STK
