industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
consumer and retail,consumer_packaging,JE00BJ1F3079,AMCOR PLC,1,"Proporciona una amplia gama de soluciones de embalaje para productos de consumo en diversas industrias, estableciéndose como un proveedor global líder en el sector de embalaje de consumo.","Amcor es un líder mundial en el desarrollo y la producción de soluciones de embalaje responsables en una variedad de materiales para alimentos, bebidas, productos farmacéuticos, médicos, del hogar y cuidado personal, y otros productos. La empresa ofrece una gama de envases flexibles y rígidos innovadores y diferenciadores, cartones especiales, cierres y servicios. Con 77.000 empleados y 15.000 millones de dólares en ventas anuales, Amcor se centra en la fabricación de envases cada vez más reciclables, reutilizables, ligeros y fabricados con una cantidad cada vez mayor de contenido reciclado, respaldado por una inversión anual en I+D de 180 millones de dólares y más de 1.500 profesionales de I+D.","[{'name': 'amcr-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amcr-Q325-10-Q.html'}, {'name': 'amcr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amcr-Q225-10-Q.html'}, {'name': 'amcr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amcr-Q125-10-Q.html'}, {'name': 'amcr-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amcr-FY25-10-K.html'}]",364845429,USD,AMCR,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US4601461035,INTERNATIONAL PAPER CO,2,"Suministra soluciones de embalaje a base de fibra, críticas para los bienes de consumo, facilitando la protección y distribución de productos en diversos mercados.","La participación de la empresa en el tema de Empaques de Consumo es evidente a través de su negocio de Soluciones de Empaque en América del Norte y EMEA, que implica el diseño y la producción de materiales de empaque. La empresa se enfoca en servir a los clientes con excelencia y ganar cuota de mercado rentable invirtiendo en capacidades comerciales y mejorando la experiencia del cliente. La adquisición de DS Smith ha solidificado aún más la posición de la empresa en soluciones de empaque, ya que la empresa integra soluciones de empaque y aprovecha el valor de marca de ambas empresas, apuntando a $1.1 mil millones en beneficios de mejora comercial para finales de 2027.","[{'name': 'ip-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q225-10-Q.html'}, {'name': 'ip-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q125-10-Q.html'}, {'name': 'ip-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ip-FY24-10-K.html'}, {'name': 'ip-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q324-10-Q.html'}]",8511,USD,IP,SMART,STK,True,CO4
consumer and retail,consumer_packaging,IE00028FXN24,SMURFIT WESTROCK PLC,3,"Sirve como un proveedor global líder dentro de la industria del empaque de consumo, manteniendo una posición prominente debido a sus extensas operaciones e influencia.","El compromiso de Smurfit Westrock con el tema de Empaques de Consumo es evidente, ya que sus ventas netas se derivan principalmente de la venta de empaques de consumo, junto con otros productos a base de papel. La demanda de empaques de consumo está estrechamente ligada al crecimiento económico general y a los patrones de consumo, con cambios en los comportamientos de los consumidores y el auge del comercio electrónico desempeñando un papel importante. Además, las ventas netas de la compañía están en gran medida influenciadas por los volúmenes, precios y costos de los productos de empaque de consumo que vende.","[{'name': 'sw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sw-Q125-10-Q.html'}, {'name': 'sw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sw-Q225-10-Q.html'}, {'name': 'sw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sw-FY24-10-K.html'}]",713434903,USD,SW,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US0584981064,BALL CORP,4,"Fabrica soluciones de envasado de aluminio, principalmente para bebidas, contribuyendo significativamente a la industria del envasado de consumo a través de productos sostenibles e innovadores.","La conexión de Ball Corporation con el tema de Envases para el Consumidor es evidente a través de su posición como proveedor líder de envases de aluminio, al servicio de las principales empresas multinacionales de bebidas, cuidado personal y productos para el hogar. La empresa se centra en ofrecer una cartera de productos innovadores desde sus instalaciones de fabricación. El enfoque estratégico de la empresa en los envases de aluminio se ve aún más subrayado por sus relaciones a largo plazo con sus clientes y su participación en la creciente industria mundial de envases de aluminio.","[{'name': 'bll-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q125-10-Q.html'}, {'name': 'bll-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bll-FY24-10-K.html'}, {'name': 'bll-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q225-10-Q.html'}, {'name': 'bll-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q324-10-Q.html'}]",5052,USD,BALL,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US3886891015,GRAPHIC PACKAGING HOLDING CO,5,"Se especializa en proporcionar soluciones de embalaje esenciales para productos de consumo, sirviendo a diversos mercados finales.","Graphic Packaging se identifica como un productor y proveedor global líder de envases para bienes de consumo, enfatizando soluciones sostenibles hechas de materiales renovables o reciclados. El compromiso de la empresa de reducir el impacto ambiental de los envases de consumo es central para su estrategia, con un crecimiento de las ventas por innovación impulsado por la conversión a estas opciones sostenibles. Su amplia cartera de envases para productos básicos de consumo es la base de su fortaleza, que se encuentra en supermercados y restaurantes de servicio rápido, y están innovando activamente para satisfacer las necesidades de los consumidores, reducir las huellas ambientales y mejorar la imagen de marca. El enfoque de la empresa se extiende a reemplazar el plástico con soluciones de cartón y desarrollar alternativas reciclables, lo que demuestra un compromiso para fortalecer su posición como productor líder de envases de consumo sostenibles.","[{'name': 'gpk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q324-10-Q.html'}, {'name': 'gpk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q125-10-Q.html'}, {'name': 'gpk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q225-10-Q.html'}, {'name': 'gpk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gpk-FY24-10-K.html'}]",49476732,USD,GPK,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US7134481081,PEPSICO INC,6,"Utiliza un amplio embalaje de consumo para su gran variedad de productos de alimentos y bebidas, centrándose en el diseño, la sostenibilidad y la eficiencia para entregar productos a los mercados globales.",,,11017,USD,PEP,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US2283681060,CROWN HOLDINGS INC,7,"Fabrica y suministra una amplia gama de productos de embalaje de consumo, satisfaciendo necesidades críticas en las industrias de alimentos, bebidas y artículos para el hogar.","Crown Holdings está significativamente involucrada en la industria del envasado de consumo, particularmente a través de la fabricación de latas y tapas de aluminio para bebidas, tapas de acero, botellas de vidrio y cierres de aluminio. Las operaciones de la empresa se extienden por varios continentes, incluidas América del Norte y del Sur, Europa y Asia Pacífico, con un enfoque en latas y cierres para bebidas y alimentos, así como latas y cierres para aerosoles. Además, Crown Holdings ha recibido reconocimiento por su compromiso con la sostenibilidad dentro de la categoría de la industria de 'Contenedores y Embalajes', impulsado por un enfoque del consumidor en los beneficios de sostenibilidad del aluminio y un cambio de mercado hacia las latas.","[{'name': 'cck-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q225-10-Q.html'}, {'name': 'cck-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q125-10-Q.html'}, {'name': 'cck-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q324-10-Q.html'}, {'name': 'cck-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cck-FY24-10-K.html'}]",5513,USD,CCK,SMART,STK,True,CO4
consumer and retail,consumer_packaging,US1912161007,COCA-COLA CO/THE,8,"Utiliza una amplia gama de formatos de envases de consumo para su cartera global de bebidas, impulsando la innovación en ciencia de materiales, diseño y prácticas de sostenibilidad en todo el sector del envasado.",,,8894,USD,KO,SMART,STK,True,CO4
consumer and retail,consumer_packaging,AU000000AMC4,AMCOR PLC-CDI,9,Desarrolla y fabrica una amplia gama de soluciones de embalaje diseñadas específicamente para productos de consumo en diversos mercados globales.,,,4109657,AUD,AMC,SMART,STK,False,CO4
consumer and retail,consumer_packaging,US8354951027,SONOCO PRODUCTS CO,10,"Fabrica y suministra una cartera diversa de productos de embalaje de consumo, apoyando a diversas industrias con soluciones que protegen, presentan y entregan bienes a los consumidores.","Sonoco está fuertemente involucrada en la industria del envasado de consumo, lo que se demuestra por su posición como diseñador, desarrollador y fabricante global de productos de envasado de ingeniería y sostenibles. La estructura operativa de la empresa consta de dos segmentos, uno de los cuales es Envasado de Consumo, que produce envases rígidos de papel, acero y plástico, tapas metálicas, cierres y componentes, sirviendo al mercado de productos básicos de consumo con productos alimenticios, bebidas, del hogar, personales y farmacéuticos. Este segmento representa una parte significativa de los ingresos de la empresa, con casi dos tercios de las ventas provenientes del envasado de alimentos para el consumidor. Este compromiso se ve reforzado por iniciativas estratégicas como la adquisición e integración de Eviosys, renombrada como Sonoco Metal Packaging EMEA, e inversiones en la expansión de la capacidad de producción y el desarrollo de soluciones de envasado sostenibles como latas totalmente de papel y con base de papel.","[{'name': 'son-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q324-10-Q.html'}, {'name': 'son-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/son-FY24-10-K.html'}, {'name': 'son-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q125-10-Q.html'}, {'name': 'son-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q225-10-Q.html'}]",611273,USD,SON,SMART,STK,True,CO4
