symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
BA,IN,AER,industrial,aerospace_manufacturing,US0970231058,BOEING CO/THE,1,"Un líder mundial fundamental en la fabricación aeroespacial, impulsando avances en la producción de aeronaves y sistemas relacionados.","El importante compromiso de Boeing con la fabricación aeroespacial es evidente a través de sus actividades comerciales principales, que incluyen el diseño, desarrollo, fabricación y soporte de aviones comerciales, aviones militares, satélites y sistemas espaciales. La participación de la empresa se ve aún más destacada por sus continuos esfuerzos para estabilizar los sistemas de producción, mejorar la calidad y aumentar las tasas de producción de modelos de aviones clave como el 737 y el 787, junto con el desarrollo de nuevos modelos como el 777X-8 Freighter. La selección de Boeing como contratista para el programa F-47, el primer caza de sexta generación del mundo, subraya su compromiso con la fabricación aeroespacial y asegura su posición en la franquicia de cazas durante décadas.","[{'name': 'ba-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ba-Q324-10-Q.html'}, {'name': 'ba-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ba-Q125-10-Q.html'}, {'name': 'ba-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ba-Q225-10-Q.html'}, {'name': 'ba-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ba-FY24-10-K.html'}]",4762,USD,SMART,STK
RTX,IN,AER,industrial,aerospace_manufacturing,US75513E1010,RTX CORP,2,"Contribuye significativamente al sector de la fabricación aeroespacial produciendo motores de aeronaves avanzados, aviónica y diversos sistemas críticos para la aviación comercial, militar y de negocios.","La conexión de RTX con el tema de Fabricación Aeroespacial se ve subrayada por su papel como proveedor principal de sistemas para las industrias aeroespacial y de defensa, con operaciones que incluyen la fabricación de equipos originales (OEM) y amplios servicios posventa. La participación de la empresa se ve aún más destacada por los contratos obtenidos por Collins para diseño e ingeniería y fabricación, y por Pratt & Whitney para el desarrollo de sistemas de propulsión. RTX está invirtiendo en sus capacidades de fabricación, incluyendo la expansión de su fundición en Asheville, Carolina del Norte, y el aumento de la producción de forjado isotérmico para apoyar la producción de MRO, lo que demuestra un compromiso para mejorar los procesos de producción de componentes aeroespaciales.","[{'name': 'rtx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q225-10-Q.html'}, {'name': 'rtx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q324-10-Q.html'}, {'name': 'rtx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q125-10-Q.html'}, {'name': 'rtx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rtx-FY24-10-K.html'}]",415342104,USD,SMART,STK
LMT,IN,AER,industrial,aerospace_manufacturing,US5398301094,LOCKHEED MARTIN CORP,3,"Desarrolla, fabrica e integra una amplia gama de productos aeroespaciales avanzados, como aviones militares, misiles y sistemas espaciales, sirviendo como proveedor principal de soluciones aeroespaciales complejas a nivel mundial.","La conexión de Lockheed Martin con el tema de Fabricación Aeroespacial es evidente en sus actividades comerciales principales. La empresa participa en la investigación, diseño, desarrollo, fabricación, integración y mantenimiento de sistemas, productos y servicios de tecnología avanzada, incluidos aviones, misiles y productos relacionados con el espacio. Esto se demuestra además por el aumento de las ventas de Aeronáutica debido a mayores volúmenes en los contratos de producción del F-35, así como por el aumento de la producción en los sistemas de cohetes de lanzamiento múltiple guiados (GMLRS) y los programas de misiles antibuque de largo alcance (LRASM). La empresa también integra satélites existentes y nuevos, aviones, barcos, lanzadores de misiles y sistemas de comando y control con tecnologías digitales constantemente actualizables.","[{'name': 'lmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q225-10-Q.html'}, {'name': 'lmt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q125-10-Q.html'}, {'name': 'lmt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q324-10-Q.html'}, {'name': 'lmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lmt-FY24-10-K.html'}]",611191,USD,SMART,STK
GE,IN,AER,industrial,aerospace_manufacturing,US3696043013,GENERAL ELECTRIC,4,"Se enfoca en el diseño, fabricación y servicio de motores de aeronaves y sistemas relacionados, proporcionando componentes y tecnologías críticas para plataformas aeroespaciales comerciales y militares a nivel mundial.","GE Aerospace demuestra una fuerte conexión con la fabricación aeroespacial a través de varias actividades clave. La división de Motores y Servicios Comerciales (CES) de la empresa apoya una vasta base instalada comercial, impulsando una parte significativa de los vuelos comerciales a nivel mundial. El compromiso de GE Aerospace se ve aún más subrayado por sus sustanciales inversiones en la manufactura estadounidense, incluida una iniciativa de mil millones de dólares y la creación de miles de empleos, junto con inversiones continuas en instalaciones de fabricación y reacondicionamiento para mejorar las capacidades de producción y la eficiencia de la cadena de suministro. Como líder aeroespacial mundial, GE Aerospace se dedica a avanzar en el futuro del vuelo, respaldado por una cartera sustancial de servicios comerciales y un enfoque en la innovación en los sectores comercial y de defensa.","[{'name': 'ge-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ge-FY24-10-K.html'}, {'name': 'ge-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ge-Q324-10-Q.html'}]",498843743,USD,SMART,STK
NOC,IN,AER,industrial,aerospace_manufacturing,US6668071029,NORTHROP GRUMMAN CORP,5,"Desarrolla y fabrica una amplia gama de sistemas aeroespaciales avanzados, que abarcan aeronaves, naves espaciales y tecnologías de defensa relacionadas.","El importante compromiso de Northrop Grumman con la Fabricación Aeroespacial es evidente a través de su papel de liderazgo como empresa global de tecnología aeroespacial y de defensa, que ofrece una amplia gama de productos y servicios principalmente al Departamento de Defensa de EE. UU. y a la comunidad de inteligencia. La empresa se destaca como un proveedor líder de sistemas espaciales, aeronaves avanzadas y sistemas de defensa antimisiles, y Aeronautics Systems juega un papel crucial en el diseño, desarrollo, producción y modernización de aeronaves militares. Esto se demuestra además por su participación en el programa B-21, incluidos los cambios de proceso para permitir mayores tasas de producción, y las inversiones en instalaciones para mejorar la capacidad y flexibilidad para la fabricación de aeronaves, misiles y naves espaciales.","[{'name': 'noc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/noc-FY24-10-K.html'}, {'name': 'noc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q324-10-Q.html'}, {'name': 'noc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q225-10-Q.html'}]",10376,USD,SMART,STK
SPR,IN,AER,industrial,aerospace_manufacturing,US8485741099,SPIRIT AEROSYSTEMS HOLD-CL A,6,"Desempeña un papel fundamental en la producción de aeroestructuras y componentes para aviones comerciales y de defensa, contribuyendo significativamente a la cadena de suministro global de fabricación aeroespacial.","El negocio de Spirit AeroSystems se centra en la fabricación aeroespacial, principalmente a través de la producción de componentes para aviones Boeing y Airbus. Los ingresos de la empresa están significativamente ligados a estas actividades de fabricación, en particular a programas como el B737, B787, A350 y A220, siendo el programa B737 el que representa una parte sustancial de los ingresos netos. Esto se ve aún más evidenciado por las discusiones sobre tasas de producción, entregas de conjuntos de naves, acuerdos de suministro y los impactos financieros relacionados con estos programas, lo que resalta la profunda participación de la empresa en la industria de fabricación aeroespacial.","[{'name': 'spr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/spr-Q125-10-Q.html'}]",41692407,USD,VALUE,STK
AIR,IN,AER,industrial,aerospace_manufacturing,NL0000235190,AIRBUS SE,7,"Fabrica una amplia gama de aviones comerciales, helicópteros y productos de defensa y aeroespaciales, desempeñando un papel fundamental en la producción e innovación aeroespacial mundial.",,,29612256,EUR,SMART,STK
HON,IN,AER,industrial,aerospace_manufacturing,US4385161066,HONEYWELL INTERNATIONAL INC,8,"Proporciona una amplia cartera de productos y servicios avanzados, que incluyen aviónica, motores y otros sistemas críticos, esenciales para el diseño, la producción y la operación de aeronaves en los sectores comercial, de defensa y espacial.","El compromiso de Honeywell con la Fabricación Aeroespacial es significativo, como lo subraya su segmento de Tecnologías Aeroespaciales, un negocio principal que la compañía tiene la intención de separar en una entidad independiente que cotiza en bolsa. Este segmento es un proveedor global líder de productos, software y servicios para aeronaves, al servicio de fabricantes de equipos originales y otros clientes en diversos mercados finales. El compromiso de la compañía se demuestra aún más a través del aumento de las ventas tanto en el Mercado de Posventa de Aviación Comercial como en Defensa y Espacio, impulsado por mayores volúmenes de ventas y mayores envíos, así como por adquisiciones estratégicas de empresas como CAES y Civitanavi Systems. La posición de liderazgo de la industria aeroespacial como proveedor de sistemas críticos para misiones en verticales y plataformas aeroespaciales es un factor clave en el enfoque estratégico de Honeywell, respaldado por la transformación continua de la cadena de suministro y sólidas inversiones en investigación y desarrollo.","[{'name': 'hon-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hon-Q324-10-Q.html'}, {'name': 'hon-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hon-Q125-10-Q.html'}, {'name': 'hon-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hon-Q225-10-Q.html'}, {'name': 'hon-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hon-FY24-10-K.html'}]",4350,USD,SMART,STK
SAF,IN,AER,industrial,aerospace_manufacturing,FR0000073272,SAFRAN SA,9,"Fabrica una amplia gama de sistemas y componentes críticos, incluidos motores de aeronaves, trenes de aterrizaje y otros equipos esenciales para la industria aeroespacial global.",,,1322028,EUR,SMART,STK
CW,IN,AER,industrial,aerospace_manufacturing,US2315611010,CURTISS-WRIGHT CORP,10,Contribuye significativamente al sector de la fabricación aeroespacial al proporcionar componentes y sistemas esenciales para diversas aplicaciones de aeronaves y defensa.,"La participación de Curtiss-Wright en el tema de Fabricación Aeroespacial es evidente a través de la provisión de productos y soluciones de ingeniería para los mercados aeroespacial y de defensa. El posicionamiento competitivo de la empresa se ve reforzado por su liderazgo en ingeniería y tecnología, sus capacidades de fabricación de precisión y sus sólidas relaciones con los clientes. Esto se apoya además en el sólido crecimiento de las ventas de OEM relacionado con el aumento de la producción en plataformas de aeronaves de fuselaje estrecho y ancho, así como en las ventas de equipos de actuación que respaldan programas como el F-35 y el F-18.","[{'name': 'cw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cw-FY24-10-K.html'}]",6236,USD,SMART,STK
