symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
VRSK,IN2,financials,insurance_solutions,US92345Y1064,VERISK ANALYTICS INC,1,"Proporciona datos, análisis y soluciones tecnológicas críticas que son fundamentales para las operaciones y los procesos de toma de decisiones de la industria mundial de seguros.","Verisk está profundamente involucrado con el tema de Soluciones de Seguros, posicionándose como un proveedor líder de análisis de datos para la industria global de seguros. La compañía ofrece una gama de análisis predictivos y soluciones de apoyo a la toma de decisiones, que abarcan áreas como la tarificación, suscripción, siniestros y gestión de riesgos. El compromiso de Verisk se demuestra aún más a través de adquisiciones estratégicas como SuranceBay y AccuLynx, destinadas a mejorar sus ofertas y expandir su alcance dentro del sector de seguros, así como la adquisición de Rocket Enterprise Solutions GmbH para mejorar sus soluciones de siniestros. Este enfoque se refleja en la parte significativa de sus ingresos derivados de actividades relacionadas con seguros, con una cantidad sustancial proveniente de suscripciones alojadas para sus soluciones.","[{'name': 'vrsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q225-10-Q.html'}, {'name': 'vrsk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q125-10-Q.html'}, {'name': 'vrsk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q324-10-Q.html'}, {'name': 'vrsk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vrsk-FY24-10-K.html'}]",69293559,USD,SMART,STK
MMC,IN2,financials,insurance_solutions,US5717481023,MARSH & MCLENNAN COS,2,"Opera como un proveedor global líder de soluciones integrales de seguros, ofreciendo experiencia en gestión de riesgos, corretaje y servicios de asesoramiento.","Marsh & McLennan Companies (MMC) demuestra una fuerte conexión con el tema de Soluciones de Seguros, principalmente a través de su segmento de Servicios de Riesgos y Seguros (RIS), que incluye soluciones de gestión de riesgos, transferencia de riesgos y control y mitigación de riesgos, así como corretaje y servicios de seguros y reaseguros, realizados principalmente a través de Marsh y Guy Carpenter. MMC enfatiza el papel crítico del seguro en la resiliencia y preparación ante desastres naturales, destacando la necesidad urgente de planificación de mitigación de riesgos. La empresa ayuda activamente a los clientes a navegar por las condiciones del mercado de seguros y proporciona servicios de asesoramiento de riesgos basados en datos y soluciones de seguros a clientes comerciales y consumidores, centrándose en obtener los mejores resultados con una cobertura amplia y valor.","[{'name': 'mmc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmc-Q125-10-Q.html'}, {'name': 'mmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmc-Q324-10-Q.html'}, {'name': 'mmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mmc-FY24-10-K.html'}]",9705,USD,SMART,STK
AON,IN2,financials,insurance_solutions,IE00BLP1HW54,AON PLC-CLASS A,3,"Ofrece una amplia gama de soluciones de seguros, que incluyen gestión de riesgos, reaseguros y servicios de capital humano, a clientes de todo el mundo.","La participación de Aon con Soluciones de Seguros es evidente a través de su provisión de soluciones de Capital de Riesgo, un componente central de su negocio, ya que la empresa es una firma líder mundial de servicios profesionales que ofrece una amplia gama de estas soluciones. Esto se destaca por la personalización de soluciones de crédito por parte de la empresa, como el seguro de riesgo político, los bonos de garantía y el seguro de crédito comercial para ayudar a los clientes a mitigar el riesgo. Los ingresos de Capital de Riesgo de Aon aumentaron a $ 3.2 mil millones, y los ingresos de Soluciones de Riesgo Comercial aumentaron, lo que refleja el crecimiento en todas las geografías principales impulsado por nuevos negocios netos y una fuerte retención continua, lo que demuestra la importancia de las soluciones de seguros para Aon.","[{'name': 'aon-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q225-10-Q.html'}, {'name': 'aon-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aon-FY24-10-K.html'}, {'name': 'aon-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q324-10-Q.html'}, {'name': 'aon-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q125-10-Q.html'}]",414366114,USD,SMART,STK
WTY,IN2,financials,insurance_solutions,IE00BDB6Q211,WILLIS TOWERS WATSON PLC,4,"Proporciona servicios integrales de corretaje de seguros, gestión de riesgos y consultoría, ofreciendo soluciones personalizadas en diversas industrias a nivel mundial.","El compromiso de WTW con las Soluciones de Seguros es evidente a través de sus ofertas integrales en gestión de riesgos y corretaje de seguros. La compañía diseña y ofrece soluciones que gestionan el riesgo, optimizan los beneficios y amplían el capital, actuando como intermediario entre los clientes y las compañías de seguros. WTW proporciona asesoramiento sobre riesgos, corretaje de seguros y servicios de consultoría a través de su segmento de Riesgos y Corretaje, y ofrece soluciones de seguros personalizadas, incluidos programas de gestión de beneficios globales, daños a la propiedad y seguro de responsabilidad civil general integral. La participación de WTW en la industria del corretaje y su comprensión de los patrones de compra de seguros solidifican aún más su enfoque en las soluciones de seguros.","[{'name': 'wtw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wtw-Q125-10-Q.html'}, {'name': 'wtw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wtw-Q324-10-Q.html'}, {'name': 'wtw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wtw-FY24-10-K.html'}]",217947850,EUR,SMART,STK
AEX,IN2,financials,insurance_solutions,CH0044328745,CHUBB LTD,5,"Proporciona una amplia gama de soluciones de seguros en líneas comerciales, personales y de accidentes y salud a nivel mundial, sirviendo a un amplio espectro de clientes e industrias.","El compromiso de Chubb con las Soluciones de Seguros se evidencia a través de su papel como una organización global de seguros y reaseguros, que atiende a una clientela diversa en todo el mundo. El compromiso de la compañía de brindar protección contra riesgos y tranquilidad se refleja en su enfoque integral de gestión de seguros. Chubb opera a través de seis segmentos de negocio, que incluyen Seguros de Propiedad y Accidentes Comerciales y Personales de América del Norte, Seguros Agrícolas, Seguros Generales de Ultramar, Reaseguros Globales y Seguros de Vida, lo que enfatiza aún más la centralidad de las soluciones de seguros en sus operaciones.","[{'name': 'cb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q324-10-Q.html'}, {'name': 'cb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q225-10-Q.html'}, {'name': 'cb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q125-10-Q.html'}, {'name': 'cb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cb-FY24-10-K.html'}]",83007963,EUR,SMART,STK
BRK B,IN2,financials,insurance_solutions,US0846707026,BERKSHIRE HATHAWAY INC-CL B,6,"Ofrece soluciones integrales de seguros y reaseguros en diversos sectores, desempeñando un papel fundamental en el mercado mundial de seguros.","El compromiso de Berkshire Hathaway con las Soluciones de Seguros es evidente a través de sus productos primarios de seguros y reaseguros, que cubren riesgos de propiedad, responsabilidad civil, vida y salud. Estas operaciones de seguros se llevan a cabo a través de GEICO, Berkshire Hathaway Primary Group (BH Primary) y Berkshire Hathaway Reinsurance Group (BHRG). BH Primary ofrece una variedad de soluciones de seguros comerciales, que incluyen responsabilidad profesional de atención médica, compensación laboral, automóviles, responsabilidad general, propiedad y coberturas especializadas, lo que destaca la amplitud de la participación de Berkshire Hathaway en el sector de seguros.","[{'name': 'brkb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q324-10-Q.html'}]",72063691,USD,SMART,STK
MET,IN2,financials,insurance_solutions,US59156R1086,METLIFE INC,7,"Ofrece una completa gama de soluciones de seguros a nivel mundial, incluyendo seguros de vida, accidentes, salud y propiedad y daños, al servicio de particulares y empresas.","La participación de MetLife en Soluciones de Seguros es evidente a través de sus operaciones comerciales principales, ya que la compañía proporciona servicios de seguros, anualidades, beneficios para empleados y gestión de activos. La compañía administra activamente sus pasivos de seguros y derivados en respuesta a los cambiantes factores del mercado, y busca oportunidades para ofrecer soluciones integrales, incluidos servicios de valor agregado junto con productos tradicionales. MetLife también optimiza su negocio heredado a través de transferencias de riesgo, como el acuerdo con Talcott Resolution Life Insurance Company, que reduce significativamente su exposición al riesgo de cola de anualidades variables minoristas. Además, los diversos segmentos de seguros de MetLife, incluidos Beneficios Grupales y Soluciones de Jubilación e Ingresos, contribuyen a su desempeño financiero general.","[{'name': 'met-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/met-Q225-10-Q.html'}, {'name': 'met-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/met-Q324-10-Q.html'}, {'name': 'met-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/met-FY24-10-K.html'}]",8093509,USD,SMART,STK
ALV,IN2,financials,insurance_solutions,DE0008404005,ALLIANZ SE-REG,8,"Ofrece una cartera integral de soluciones de seguros, que abarcan propiedad-accidentes, vida y salud, para satisfacer las diversas necesidades de los clientes a nivel mundial.",,,14079,EUR,SMART,STK
TRV,IN2,financials,insurance_solutions,US89417E1091,TRAVELERS COS INC/THE,9,"Ofrece un conjunto completo de soluciones de seguros a individuos, empresas y otras organizaciones en diversas líneas de cobertura.","La participación de Travelers Companies en Soluciones de Seguros está profundamente arraigada en sus operaciones principales, como lo demuestran sus ofertas integrales en los segmentos de Seguros Comerciales, Seguros de Fianzas y Especialidades, y Seguros Personales. El enfoque de la empresa en el rendimiento de suscripción, reflejado en las discusiones sobre primas netas devengadas, ratios combinados e ingresos de suscripción, resalta la centralidad de las soluciones de seguros para su salud financiera. Además, Travelers proporciona una gama de servicios de gestión de riesgos, administración de reclamaciones y control de pérdidas, lo que refuerza su compromiso de brindar cobertura de seguro integral y protección contra riesgos a los asegurados.","[{'name': 'trv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trv-Q324-10-Q.html'}, {'name': 'trv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trv-Q125-10-Q.html'}, {'name': 'trv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trv-FY24-10-K.html'}]",43150617,USD,SMART,STK
UNH,IN2,financials,insurance_solutions,US91324P1021,UNITEDHEALTH GROUP INC,10,"Ofrece soluciones integrales de seguros de salud y servicios relacionados, atendiendo a un gran número de individuos y organizaciones dentro del mercado de seguros.",,,13272,USD,SMART,STK
