industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
financials,online_banking,US31620M1062,FIDELITY NATIONAL INFO SERV,1,Proporciona tecnología y soluciones de software críticas que impulsan las experiencias y operaciones de la banca digital para instituciones financieras a nivel mundial.,"El enfoque de FIS en la banca en línea es evidente en sus esfuerzos por satisfacer la cambiante preferencia del consumidor de la banca tradicional en sucursales a soluciones digitales. La plataforma Digital One de la empresa está diseñada para proporcionar una experiencia omnicanal coherente en canales de autoservicio, incluida la banca móvil y en línea, así como canales de apoyo para el personal del banco. FIS está agregando activamente funcionalidad a Digital One y ofreciéndola a clientes de bancos comunitarios, con el objetivo de ofrecer una experiencia bancaria integrada única a través de varios canales, como sucursales, banca móvil, internet y banca por voz.","[{'name': 'fis-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q324-10-Q.html'}, {'name': 'fis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fis-FY24-10-K.html'}]",37866641,USD,FIS,SMART,STK,True,ONL
financials,online_banking,US70450Y1038,PAYPAL HOLDINGS INC,2,"Facilita una plataforma global para pagos digitales y transferencias de dinero, sirviendo como un componente crítico del ecosistema de la banca en línea al permitir transacciones financieras seguras y convenientes para consumidores y empresas.",,,199169591,USD,PYPL,SMART,STK,True,ONL
financials,online_banking,US0605051046,BANK OF AMERICA CORP,3,"Proporciona amplios servicios de banca digital, permitiendo a los clientes gestionar cuentas, realizar pagos y acceder a herramientas financieras de forma conveniente a través de plataformas en línea.","La participación de Bank of America en el tema de Banca en Línea es evidente a través de su provisión de plataformas líderes de banca digital que atienden a aproximadamente 69 millones de consumidores y pequeñas empresas. Estas plataformas cuentan con aproximadamente 48 millones de usuarios activos, incluyendo alrededor de 40 millones de usuarios activos móviles. Esta extensa red está respaldada por aproximadamente 3.700 centros financieros, aproximadamente 15.000 cajeros automáticos y centros de llamadas en todo el país, lo que destaca la importante inversión y dependencia de la empresa en los servicios de banca en línea.","[{'name': 'bac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bac-FY24-10-K.html'}]",10098,USD,BAC,SMART,STK,True,ONL
financials,online_banking,US4262811015,JACK HENRY & ASSOCIATES INC,4,Ofrece plataformas y servicios tecnológicos integrales que permiten a las instituciones financieras ofrecer experiencias de banca en línea seguras y eficientes a su clientela.,"La participación de JKHY en el tema de la Banca en Línea es evidente a través de sus segmentos de Pagos y Complementarios. El segmento de Pagos ofrece soluciones de pago de facturas en línea y móviles, mientras que el segmento Complementario proporciona servicios de banca digital/móvil, junto con otras soluciones integradas. Estos servicios indican un enfoque estratégico en la banca en línea, aunque la contribución específica de los ingresos sigue sin definirse.","[{'name': 'jkhy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jkhy-Q125-10-Q.html'}, {'name': 'jkhy-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jkhy-FY25-10-K.html'}]",270869,USD,JKHY,SMART,STK,True,ONL
financials,online_banking,US46625H1005,JPMORGAN CHASE & CO,5,"Se enfoca en proporcionar una amplia gama de servicios de banca digital, permitiendo a los clientes acceder y gestionar sus necesidades financieras a través de diversas plataformas en línea.",,,1520593,USD,JPM,SMART,STK,True,ONL
financials,online_banking,US1729674242,CITIGROUP INC,6,"Ofrece amplias soluciones de banca en línea, lo que permite a los clientes gestionar sus finanzas digitalmente y acceder a diversos servicios bancarios a través de canales digitales.",,,87335484,USD,C,SMART,STK,True,ONL
financials,online_banking,US05465C1009,AXOS FINANCIAL INC,7,"Opera como una institución de servicios financieros digitales, que ofrece un conjunto completo de productos y servicios bancarios enteramente a través de plataformas en línea.","El enfoque de Axos Bank en la Banca en Línea es evidente en su modelo de negocio, ya que la compañía ofrece productos bancarios tanto para consumidores como para empresas a través de sus plataformas digitales de banca en línea y móvil. El Segmento de Negocio Bancario incluye una amplia gama de servicios bancarios, que incluyen banca en línea, banca de conserjería y servicios de préstamos que se ofrecen a través de canales de distribución en línea de bajo costo. Además, el ingreso neto por intereses de la compañía está sujeto a factores competitivos dentro del panorama de la banca en línea, lo que resalta la importancia de este tema para el desempeño financiero de Axos Bank.","[{'name': 'ax-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ax-Q325-10-Q.html'}, {'name': 'ax-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ax-Q125-10-Q.html'}, {'name': 'ax-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ax-FY25-10-K.html'}, {'name': 'ax-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ax-Q225-10-Q.html'}]",333107927,USD,AX,SMART,STK,True,ONL
financials,online_banking,GB0005405286,HSBC HOLDINGS PLC,8,"Ofrece un conjunto integral de servicios bancarios digitales, que incluyen gestión de cuentas, pagos y acceso a productos financieros, facilitando así las transacciones financieras modernas para una base de clientes global.",,,909083,GBP,HSBA,SMART,STK,False,ONL
financials,online_banking,US02005N1000,ALLY FINANCIAL INC,9,"Opera principalmente como una empresa de servicios financieros digitales, que ofrece una gama de productos y servicios bancarios exclusivamente a través de plataformas en línea y móviles.","El enfoque de Ally Financial en la banca en línea es evidente a través de la operación de Ally Bank, el banco en línea más grande de los Estados Unidos, que obtiene depósitos minoristas directamente de los clientes sin depender de una red de sucursales. La empresa ofrece una suite completa de servicios bancarios en línea, que incluyen depósitos, hipotecas y productos de tarjetas de crédito, junto con servicios de corretaje de valores y asesoramiento de inversiones. Este énfasis en los canales digitales es una parte central de la estrategia comercial de Ally, ya que se esfuerza por ser un aliado implacable para los clientes y las comunidades a través de su banco totalmente digital.","[{'name': 'ally-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ally-Q324-10-Q.html'}, {'name': 'ally-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ally-FY24-10-K.html'}]",148233980,USD,ALLY,SMART,STK,True,ONL
financials,online_banking,NL0011821202,ING GROEP NV,10,"Aprovecha los canales digitales y las plataformas en línea innovadoras para ofrecer una amplia gama de productos y servicios bancarios, mejorando la accesibilidad y la experiencia del cliente.",,,240601748,EUR,INGA,SMART,STK,False,ONL
