symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
RKT,FI,MO1,financials,mortgage_financing_services,US77311W1018,ROCKET COS INC-CLASS A,1,"Proporciona servicios integrales de financiación hipotecaria, que abarcan la originación, el procesamiento y el servicio de préstamos hipotecarios residenciales.","Rocket Companies exhibe un fuerte enfoque en los servicios de financiación hipotecaria, originando volúmenes sustanciales de préstamos hipotecarios residenciales, como los $ 21.6 mil millones originados durante los tres meses que finalizaron el 31 de marzo de 2025. Esto se ve respaldado aún más por sus adquisiciones estratégicas de Redfin y Mr. Cooper, destinadas a crear una plataforma integrada de propiedad de vivienda y mejorar sus capacidades de servicio. El compromiso de la compañía también es evidente en su continua innovación a través de programas como RentRewards y 1-0 Rate Break, diseñados para facilitar el proceso de compra de viviendas, junto con su uso de IA para optimizar los procesos hipotecarios y ofrecer diversos productos de préstamo.","[{'name': 'rkt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rkt-Q125-10-Q.html'}]",438058842,USD,SMART,STK
FNMA,FI,MO1,financials,mortgage_financing_services,US3135861090,FANNIE MAE,2,"Desempeña un papel fundamental en el mercado hipotecario secundario al comprar y garantizar hipotecas, proporcionando así liquidez y estabilidad al sistema de financiación de viviendas de EE. UU.","La participación de Fannie Mae en los Servicios de Financiación Hipotecaria es sustancial, como lo demuestra su papel como fuente líder de financiación para hipotecas residenciales en los Estados Unidos. La empresa proporciona una liquidez significativa al mercado hipotecario, con $76.1 mil millones en el primer trimestre de 2025 y $177.5 mil millones en la primera mitad de 2025, lo que permite la financiación de cientos de miles de compras de viviendas, refinanciaciones y unidades de alquiler. Fannie Mae adquiere préstamos unifamiliares de los prestamistas y los tituliza en MBS de Fannie Mae, lo que demuestra su papel central en la prestación de servicios de financiación hipotecaria.","[{'name': 'fnma-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fnma-Q225-10-Q.html'}, {'name': 'fnma-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fnma-Q125-10-Q.html'}, {'name': 'fnma-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fnma-FY24-10-K.html'}]",7278,USD,SMART,STK
FMCC,FI,MO1,financials,mortgage_financing_services,US3134003017,FREDDIE MAC,3,"Desempeña un papel fundamental en el mercado secundario de hipotecas al proporcionar liquidez, estabilidad y asequibilidad a los prestamistas hipotecarios, facilitando así las oportunidades de propiedad de vivienda y alquiler en los Estados Unidos.","La participación de Freddie Mac en los Servicios de Financiación Hipotecaria está profundamente arraigada en su misión principal, ya que la compañía está autorizada para proporcionar liquidez, estabilidad y asequibilidad al mercado de la vivienda de EE. UU. Esto se logra principalmente a través de la compra de préstamos hipotecarios residenciales unifamiliares y multifamiliares originados por prestamistas, que luego se empaquetan en valores garantizados relacionados con hipotecas para su venta en los mercados de capitales globales. Al permitir que las familias accedan a la financiación de préstamos hipotecarios con mejores condiciones y proporcionar liquidez constante a los mercados hipotecarios, Freddie Mac desempeña un papel central en el apoyo al mercado de la vivienda de EE. UU. y a la economía en general, proporcionando una liquidez sustancial, como los 88 mil millones de dólares de liquidez proporcionados en el primer trimestre de 2025.","[{'name': 'fmcc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fmcc-Q225-10-Q.html'}, {'name': 'fmcc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fmcc-Q125-10-Q.html'}, {'name': 'fmcc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fmcc-FY24-10-K.html'}]",7341,USD,SMART,STK
PFSI,FI,MO1,financials,mortgage_financing_services,US70932M1071,PENNYMAC FINANCIAL SERVICES,4,"Ofrece servicios de financiación hipotecaria, especializándose en la originación de préstamos, la administración y la gestión de valores respaldados por hipotecas.","PennyMac Financial Services participa activamente en servicios de financiación hipotecaria, como lo demuestra su enfoque en la producción y administración de préstamos hipotecarios residenciales en EE. UU. Las actividades de la empresa incluyen la originación, compra y venta de préstamos hipotecarios, así como la provisión de préstamos para la compra y refinanciación de propiedades. Con una importante cartera de administración y una posición de liderazgo en préstamos de corresponsales, PennyMac gestiona el riesgo de las tasas de interés y aprovecha el análisis de datos para satisfacer las necesidades de financiación de viviendas de los clientes a través de diversos canales, incluidas las opciones de refinanciación e hipotecas de segundo grado a plazo fijo. PennyMac Loan Services, LLC, una subsidiaria, solidifica aún más este enfoque como productor y administrador de préstamos hipotecarios no bancario.","[{'name': 'pfsi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfsi-Q125-10-Q.html'}, {'name': 'pfsi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfsi-Q225-10-Q.html'}, {'name': 'pfsi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pfsi-FY24-10-K.html'}]",339976292,USD,SMART,STK
RDN,FI,MO1,financials,mortgage_financing_services,US7502361014,RADIAN GROUP INC,5,Proporciona seguros hipotecarios y servicios relacionados que son fundamentales para gestionar el riesgo y facilitar la disponibilidad de capital dentro del sector de servicios de financiación hipotecaria.,"El compromiso de Radian con los Servicios de Financiación Hipotecaria es evidente a través de su principal segmento de negocio, Seguro Hipotecario, que se enfoca en agregar, administrar y distribuir el riesgo crediticio hipotecario de EE. UU., principalmente a través de seguros hipotecarios privados sobre préstamos hipotecarios residenciales de primera línea. Las actividades de este segmento apoyan directamente a las instituciones de préstamos hipotecarios y a los inversores al proporcionar cobertura de seguro relacionada con el crédito, facilitar la propiedad de viviendas y proteger contra pérdidas relacionadas con incumplimientos. La participación de Radian se extiende a la operación de un negocio de Conducto Hipotecario y a la prestación de servicios en las industrias de bienes raíces residenciales y financiación hipotecaria, solidificando aún más su papel en el ecosistema de financiación hipotecaria.","[{'name': 'rdn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rdn-Q125-10-Q.html'}, {'name': 'rdn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rdn-Q225-10-Q.html'}, {'name': 'rdn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rdn-Q324-10-Q.html'}, {'name': 'rdn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rdn-FY24-10-K.html'}]",6478015,USD,SMART,STK
ICE,FI,MO1,financials,mortgage_financing_services,US45866F1049,INTERCONTINENTAL EXCHANGE IN,6,"Proporciona soluciones tecnológicas y de datos críticas que sustentan diversos aspectos de la originación, el servicio y las actividades del mercado secundario de hipotecas, facilitando la eficiencia y la transparencia dentro de la industria.","La participación de ICE en los servicios de financiación hipotecaria es evidente a través de su segmento de Tecnología Hipotecaria, que proporciona una plataforma tecnológica que ofrece herramientas de flujo de trabajo digital integrales diseñadas para abordar las ineficiencias y mitigar los riesgos durante el ciclo de vida del mercado hipotecario residencial de EE. UU. Esta plataforma admite varias etapas, desde la solicitud hasta el cierre, el servicio y el mercado secundario, y tiene como objetivo permitir una mayor eficiencia del flujo de trabajo para los clientes. Los ingresos de tecnología hipotecaria de ICE se derivan de esta plataforma hipotecaria residencial de EE. UU. de extremo a extremo, aunque la demanda de los consumidores e inversores de hipotecas puede afectar los ingresos basados en transacciones en el segmento de tecnología hipotecaria.","[{'name': 'ice-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ice-FY24-10-K.html'}, {'name': 'ice-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ice-Q125-10-Q.html'}, {'name': 'ice-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ice-Q324-10-Q.html'}, {'name': 'ice-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ice-Q225-10-Q.html'}]",136370275,USD,SMART,STK
FNF,FI,MO1,financials,mortgage_financing_services,US31620R3030,FIDELITY NATIONAL FINANCIAL,7,Desempeña un papel fundamental en la facilitación de la financiación hipotecaria a través de sus ofertas de servicios integrales.,"Los ingresos del segmento de títulos de FNF están estrechamente ligados a la actividad inmobiliaria, específicamente a las ventas, la financiación hipotecaria y la refinanciación, lo que hace que la empresa sea sensible a las fluctuaciones de las tasas hipotecarias. La empresa supervisa activamente las tendencias de originación de hipotecas y se basa en las previsiones de la Mortgage Bankers Association para estimar el tamaño del mercado de originaciones de hipotecas residenciales de EE. UU. Los volúmenes de pedidos de refinanciación también reflejan esta sensibilidad, con promedios diarios que fluctúan en respuesta a los movimientos de las tasas hipotecarias. Esto indica que los servicios de financiación hipotecaria son importantes para los ingresos de la empresa.","[{'name': 'fnf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fnf-FY24-10-K.html'}, {'name': 'fnf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fnf-Q125-10-Q.html'}, {'name': 'fnf-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fnf-Q324-10-Q.html'}, {'name': 'fnf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fnf-Q225-10-Q.html'}]",156178034,USD,SMART,STK
FICO,FI,MO1,financials,mortgage_financing_services,US3032501047,FAIR ISAAC CORP,8,Proporciona soluciones esenciales de evaluación y toma de decisiones sobre riesgo crediticio que son fundamentales para la industria de servicios de financiación hipotecaria.,"La participación de FICO en servicios de financiación hipotecaria es sustancial, como lo demuestra el uso generalizado de las puntuaciones FICO en todo el ecosistema de crédito hipotecario, influyendo en la suscripción, los modelos de precios y la evaluación del riesgo crediticio para los inversores. Una parte importante de los ingresos de FICO está ligada a las originaciones hipotecarias, y los ingresos por originación hipotecaria representan el 44% de los ingresos totales de Puntuaciones y el 53% de los ingresos B2B. La empresa también ha visto la adopción de la Puntuación FICO 10 T por parte de instituciones que representan más de 313.000 millones de dólares en originaciones hipotecarias anualizadas y aproximadamente 1,52 billones de dólares en carteras hipotecarias elegibles bajo administración. Además, los aumentos en los ingresos por puntuaciones de empresa a empresa se atribuyen principalmente a precios unitarios más altos y a un mayor volumen de originaciones hipotecarias.","[{'name': 'fico-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fico-Q125-10-Q.html'}]",269280,USD,SMART,STK
NMIH,FI,MO1,financials,mortgage_financing_services,US6292093050,NMI HOLDINGS INC,9,"Desempeña un papel fundamental en el sector de los servicios de financiación hipotecaria al proporcionar seguros hipotecarios privados, lo que facilita la propiedad de viviendas y mitiga el riesgo crediticio para los prestamistas.","El negocio de National MI está significativamente ligado a los Servicios de Financiación Hipotecaria, como lo demuestra su papel en la mitigación del riesgo crediticio hipotecario y la facilitación de la venta de préstamos residenciales con alta relación préstamo-valor. El seguro hipotecario privado (MI) de la compañía protege a los prestamistas e inversores, permitiéndoles aumentar su capacidad de compromisos hipotecarios y ampliar el acceso a la financiación para propietarios existentes y potenciales. Además, National MI trabaja activamente para ampliar el acceso a la propiedad de vivienda, proporcionando un apoyo crítico para el pago inicial y servicios de revisión de préstamos.","[{'name': 'nmih-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nmih-FY24-10-K.html'}, {'name': 'nmih-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nmih-Q324-10-Q.html'}, {'name': 'nmih-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nmih-Q225-10-Q.html'}, {'name': 'nmih-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nmih-Q125-10-Q.html'}]",138031174,USD,SMART,STK
NLY,FI,MO1,financials,mortgage_financing_services,US0357108390,ANNALY CAPITAL MANAGEMENT IN,10,"Invierte en valores respaldados por hipotecas de agencias y otros activos hipotecarios residenciales y comerciales, participando activamente en el mercado más amplio de financiación hipotecaria.","El compromiso de la empresa con los servicios de financiación hipotecaria es evidente a través de sus inversiones en valores respaldados por hipotecas, crédito residencial y carteras de MSR. La empresa gestiona activamente estas carteras, discutiendo la dinámica del mercado, las actividades de titulización y las estrategias de adquisición de préstamos. Han demostrado un crecimiento en su cartera de agencias y una actividad significativa en crédito residencial, junto con expansiones en la capacidad de almacén para negocios de crédito residencial y MSR. La empresa también enfatiza sus volúmenes de cierre y adquisición de canales corresponsales, plataformas de titulización y capacidad para fijar precios de transacciones incluso durante períodos volátiles, ofreciendo HELOCs de crédito de calidad bancaria con documentación completa.","[{'name': 'nly-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nly-Q324-10-Q.html'}]",585013481,USD,SMART,STK
