industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
TL,INV,MANH,transportation and logistics,inventory_management,US5627501092,MANHATTAN ASSOCIATES INC,1,"Proporciona soluciones de software integrales que optimizan los procesos de gestión de inventario, permitiendo a las empresas mejorar la eficiencia y la capacidad de respuesta en sus cadenas de suministro.","Manhattan Associates desarrolla y mantiene soluciones de software diseñadas para gestionar cadenas de suministro, inventario y operaciones omnicanal. Las soluciones de comercio omnicanal unificado de la empresa se centran en las operaciones omnicanal centrales, las operaciones de comercio de la cadena de suministro y la optimización del inventario, con inversiones continuas en I+D dirigidas a mejorar estas soluciones principales. La empresa enfatiza la creciente importancia de la gestión precisa del inventario, especialmente con los aranceles que impactan los costos de inventario y la necesidad de cumplir con las expectativas del cliente, destacando que la ejecución precisa es primordial.","[{'name': 'manh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/manh-FY24-10-K.html'}, {'name': 'manh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/manh-Q125-10-Q.html'}, {'name': 'manh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/manh-Q225-10-Q.html'}, {'name': 'manh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/manh-Q324-10-Q.html'}]",4814485,USD,SMART,STK
TL,INV,AMZN,transportation and logistics,inventory_management,US0231351067,AMAZON.COM INC,2,"Utiliza sofisticados sistemas de gestión de inventario para controlar eficientemente su extensa red global de venta minorista y logística, al tiempo que proporciona estas capacidades avanzadas a comerciantes externos a través de sus servicios integrales de cumplimiento.",,,3691937,USD,SMART,STK
TL,INV,SAP,transportation and logistics,inventory_management,DE0007164600,SAP SE,3,"Ofrece soluciones de software integrales que permiten a las empresas optimizar los niveles de inventario, agilizar las operaciones de la cadena de suministro y mejorar la eficiencia general de la gestión de existencias.",,,14204,EUR,SMART,STK
TL,INV,WMT,transportation and logistics,inventory_management,US9311421039,WALMART INC,4,"Emplea sofisticadas estrategias de cadena de suministro y soluciones tecnológicas para gestionar meticulosamente un vasto inventario en numerosos formatos minoristas, garantizando una rotación eficiente de existencias y satisfaciendo la demanda del cliente.",,,13824,USD,SMART,STK
TL,INV,PLD,transportation and logistics,inventory_management,US74340W1036,PROLOGIS INC,5,"Proporciona bienes raíces logísticos estratégicamente ubicados, incluidos almacenes modernos y centros de distribución, que son esenciales para el almacenamiento, movimiento y gestión general eficientes del inventario dentro de las cadenas de suministro globales.","Prologis enfatiza la necesidad de un posicionamiento de inventario flexible en respuesta a la evolución de la dinámica de la cadena de suministro. La compañía se enfoca en proporcionar soluciones para el posicionamiento de inventario flexible y está asegurando desarrollos de construcción a medida con clientes clave. La compañía arrendó 58 millones de pies cuadrados, un récord cercano, y también señala que la necesidad de inventario aumentó tanto en el Reino Unido como en el continente porque las cadenas de suministro que estaban optimizadas en toda Europa tuvieron que ser reconstruidas por separado para el continente y para el Reino Unido. Prologis anticipa que los niveles de inventario aumentarán a medida que las empresas acumulen existencias y construyan resiliencia.",,88819288,USD,SMART,STK
TL,INV,ORCL,transportation and logistics,inventory_management,US68389X1054,ORACLE CORP,6,"Ofrece sistemas de planificación de recursos empresariales (ERP) que proporcionan sólidas funcionalidades de gestión de inventario, lo que permite a las empresas rastrear, controlar y optimizar sus operaciones de stock y cadena de suministro.",,,272800,USD,SMART,STK
TL,INV,FAST,transportation and logistics,inventory_management,US3119001044,FASTENAL CO,7,"Ofrece soluciones de gestión de inventario para suministros industriales y de construcción, aprovechando máquinas expendedoras y servicios in situ para optimizar el stock y la adquisición de los clientes.","El compromiso de Fastenal con la Gestión de Inventario es evidente a través de su uso estratégico de dispositivos de Inventario Gestionado por Fastenal (FMI) y tecnologías relacionadas como FASTStock, FASTBin y FASTVend. Una parte significativa de los ingresos de la empresa se genera a través de estas plataformas tecnológicas, con más del 43% proveniente de FMI y el 25% de las máquinas expendedoras, lo que demuestra un compromiso con las soluciones de inventario impulsadas por la tecnología. Fastenal se enfoca en mejorar la disponibilidad de productos y la eficiencia de la recolección al aumentar el inventario y gestionarlo para respaldar el crecimiento del cliente, incluido el crecimiento esperado en el espacio de almacenamiento. Esto está respaldado además por sus esfuerzos para racionalizar el inventario en la red de distribución y mejorar los rendimientos de las inversiones en inventario.","[{'name': 'fast-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q125-10-Q.html'}, {'name': 'fast-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q225-10-Q.html'}]",269120,USD,SMART,STK
TL,INV,KGX,transportation and logistics,inventory_management,DE000KGX8881,KION GROUP AG,8,"Proporciona equipos de manejo de materiales y soluciones integradas de cadena de suministro que son cruciales para optimizar el flujo de inventario, el almacenamiento y la gestión dentro de almacenes y centros de distribución.",,,130534388,EUR,SMART,STK
TL,INV,GWW,transportation and logistics,inventory_management,US3848021040,WW GRAINGER INC,9,Implica operaciones directamente relacionadas con la Gestión de Inventario.,"La empresa enfatiza su papel como socio de confianza para ayudar a los clientes con los desafíos diarios de pedir, organizar y gestionar su inventario de MRO, destacando la importancia de la ejecución local y en el sitio. Esto implica ayudar activamente a los clientes a resolver problemas relacionados con la gestión de inventario, demostrando un compromiso de brindar valor en esta área.",,7867,USD,SMART,STK
TL,INV,PI,transportation and logistics,inventory_management,US4532041096,IMPINJ INC,10,"Proporciona soluciones RAIN RFID que permiten el seguimiento, la identificación y la autenticación de artículos en tiempo real, mejorando la visibilidad del inventario y la eficiencia operativa en diversas industrias.","La empresa demuestra su participación en la gestión de inventarios a través de su plataforma, que es utilizada por empresas para digitalizar operaciones para la optimización de la cadena de suministro y la visibilidad del inventario. Sus soluciones facilitan un conteo de inventario más rápido con dispositivos portátiles, reducen los costos laborales y mejoran la gestión de la población de etiquetas, beneficiando la prevención de pérdidas y el análisis de pérdidas. La tecnología de la empresa, como Gen2X, acelera los procesos de inventario y mejora la gestión de etiquetas, mientras que sus IC de punto final se utilizan en paquetes de envío para mejorar la visibilidad de los artículos y la eficiencia operativa en diversos sectores, incluidos el comercio minorista, la cadena de suministro y la logística.","[{'name': 'pi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pi-Q324-10-Q.html'}]",241585158,USD,SMART,STK
