symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
RXO,FRE,transportation and logistics,freight_brokerage,US74982T1034,RXO INC,1,"Se especializa en corretaje de carga, sirviendo como un intermediario crítico en la logística al conectar a los expedidores con una vasta red de transportistas.","RXO opera como una plataforma de transporte intermediado, con su negocio principal de corretaje de camiones representando el componente más grande de sus operaciones. Esto se evidencia en la descripción constante que la empresa hace de sí misma y en las significativas contribuciones de ingresos del corretaje de camiones, incluidos los aumentos impulsados por la adquisición de Coyote. El negocio de corretaje de RXO ha mostrado un rendimiento superior al del mercado y un crecimiento del volumen, particularmente en el volumen de carga parcial (less than truckload), lo que solidifica aún más su enfoque en el corretaje de carga. Las inversiones estratégicas de la empresa en tecnología, como la integración de redes de transportistas en un único sistema de gestión de transporte y el uso de IA y aprendizaje automático para la fijación de precios, subrayan la importancia del corretaje de carga en la estrategia general de negocio de RXO.","[{'name': 'rxo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q125-10-Q.html'}, {'name': 'rxo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q324-10-Q.html'}, {'name': 'rxo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q225-10-Q.html'}, {'name': 'rxo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rxo-FY24-10-K.html'}]",592052137,USD,SMART,STK
CHRW,FRE,transportation and logistics,freight_brokerage,US12541W2098,C.H. ROBINSON WORLDWIDE INC,2,"Se enfoca en brindar servicios de corretaje de carga, conectando a los expedidores con una vasta red de transportistas para facilitar el movimiento eficiente de mercancías a través de varios modos de transporte.","El negocio de C.H. Robinson está significativamente ligado a la intermediación de carga, como lo demuestra su papel en la conexión de expedidores con proveedores de transporte y la facilitación del movimiento de mercancías. La empresa se identifica como uno de los mayores proveedores de logística global, moviendo más carga de camión completo que nadie en América del Norte y manejando un volumen sustancial de envíos LTL. Se enfocan en mejorar el servicio y aumentar el apalancamiento operativo a través de la tecnología y la IA, utilizando su experiencia, escala y soluciones personalizadas para ayudar a los clientes a navegar por cadenas de suministro globales cada vez más complejas.","[{'name': 'chrw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chrw-FY24-10-K.html'}]",36320731,USD,SMART,STK
LSTR,FRE,transportation and logistics,freight_brokerage,US5150981018,LANDSTAR SYSTEM INC,3,"Opera un modelo integral de corretaje de carga, aprovechando una extensa red de agentes independientes y proveedores de capacidad de terceros para ofrecer soluciones de transporte y logística.","La participación de Landstar en el corretaje de carga es evidente a través de su estructura operativa, donde los agentes de ventas independientes por comisión desempeñan un papel crucial en la localización y coordinación de la carga tanto con los clientes como con los proveedores de capacidad. La empresa actúa como proveedor de capacidad de camiones para otras empresas de transporte y corredores de camiones, utilizando transportistas de corretaje de camiones bajo acuerdos contractuales no exclusivos. Una parte sustancial de los ingresos de Landstar está vinculada al transporte de camiones facilitado por los transportistas de corretaje de camiones, lo que destaca la integración de estos transportistas en las soluciones de gestión de transporte más amplias de Landstar.","[{'name': 'lstr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lstr-Q324-10-Q.html'}, {'name': 'lstr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lstr-FY24-10-K.html'}]",271344,USD,SMART,STK
YMM,FRE,transportation and logistics,freight_brokerage,US35969L1089,FULL TRUCK ALLIANCE -SPN ADR,4,"Opera una plataforma digital integral que conecta a los expedidores con los camioneros, facilitando servicios de emparejamiento de carga y transacciones dentro del ecosistema de corretaje.","La intermediación de carga es una fuente de ingresos notable para la empresa, como lo demuestran los ingresos de 965,7 millones de RMB en el primer trimestre y 1.177,9 millones de RMB en el segundo trimestre. El enfoque de la empresa en el transporte de carga nacional y el refinamiento de su sistema de emparejamiento de carga, a través de la optimización de los modelos de comisión y la diferenciación de los precios de carga, subraya aún más su compromiso con la intermediación de carga. Sin embargo, los ajustes en las tarifas de servicio y las caídas anticipadas en el volumen de transacciones indican cambios estratégicos dentro de esta área.",,498287734,USD,SMART,STK
JBHT,FRE,transportation and logistics,freight_brokerage,US4456581077,HUNT (JB) TRANSPRT SVCS INC,5,"Proporciona servicios integrales de corretaje de carga, aprovechando una vasta red de transportistas y tecnología avanzada para optimizar soluciones logísticas para expedidores en diversos modos de transporte.","La participación de J.B. Hunt en la intermediación de carga es evidente a través de sus servicios integrales de intermediación de transporte de carga y logística, utilizando miles de transportistas externos. La empresa opera un segmento de Soluciones de Capacidad Integrada (ICS), que incluye servicios de intermediación de carga, aunque sus ingresos disminuyeron un 18% a $1.14 mil millones en 2024. Si bien la empresa reconoce la necesidad de mejorar en su negocio de intermediación, está trabajando activamente para ajustar la estructura de costos y crecer con los clientes adecuados, centrándose en el crecimiento rentable y la diversificación de su base de clientes.","[{'name': 'jbht-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbht-Q324-10-Q.html'}, {'name': 'jbht-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbht-Q125-10-Q.html'}, {'name': 'jbht-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jbht-FY24-10-K.html'}]",270825,USD,SMART,STK
UBER,FRE,transportation and logistics,freight_brokerage,US90353T1007,UBER TECHNOLOGIES INC,6,"Opera una plataforma digital que conecta a los expedidores con una red de transportistas, facilitando el movimiento de carga y optimizando las operaciones logísticas.","La participación de Uber en la industria de intermediación de carga es evidente a través de su conexión entre Expedidores y Transportistas, ofreciendo servicios como reserva de envíos y gestión de transporte. Esta conexión se facilita por la red, la tecnología y la experiencia operativa de Uber. Si bien Uber Freight es una parte establecida de sus operaciones, enfrenta desafíos como se refleja en una disminución en las Reservas Brutas de Carga e ingresos, lo que indica su importancia estratégica moderada para la empresa.","[{'name': 'uber-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/uber-FY24-10-K.html'}, {'name': 'uber-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uber-Q225-10-Q.html'}, {'name': 'uber-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uber-Q324-10-Q.html'}]",365207014,USD,SMART,STK
DSV,FRE,transportation and logistics,freight_brokerage,DK0060079531,DSV A/S,7,"Es un proveedor global líder de soluciones de transporte y logística, que facilita el movimiento de mercancías a través de diversos modos de transporte a través de sus extensas operaciones de corretaje de carga.",,,44165865,DKK,SMART,STK
KNIN,FRE,transportation and logistics,freight_brokerage,CH0025238863,KUEHNE + NAGEL INTL AG-REG,8,"Proporciona amplios servicios de corretaje de carga, coordinando el transporte global y optimizando soluciones logísticas para clientes de diversas industrias.",,,39106394,CHF,SMART,STK
EXPD,FRE,transportation and logistics,freight_brokerage,US3021301094,EXPEDITORS INTL WASH INC,9,"Proporciona amplios servicios de transporte de carga y corretaje, coordinando el movimiento global de mercancías y optimizando la logística de la cadena de suministro para diversas industrias.","La participación de Expeditors International of Washington en el tema de Corretaje de Carga es evidente a través de sus servicios de corretaje de aduanas, identificados como una de las ofertas principales de la empresa. Los clientes valoran estos servicios de corretaje, especialmente al navegar por un panorama regulatorio en evolución. Los servicios de corretaje de aduanas de la empresa incluyen ayudar a los clientes a despachar envíos, preparar documentación, calcular aranceles y organizar inspecciones, lo que contribuye a un aumento de los ingresos y gastos debido a un mayor volumen de envíos, particularmente en América del Norte.","[{'name': 'expd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q224-10-Q.html'}, {'name': 'expd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/expd-FY24-10-K.html'}, {'name': 'expd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q324-10-Q.html'}]",269082,USD,SMART,STK
SNDR,FRE,transportation and logistics,freight_brokerage,US80689H1023,SCHNEIDER NATIONAL INC-CL B,10,"Proporciona servicios integrales de corretaje de carga, conectando a los expedidores con una amplia red de transportistas cualificados para optimizar y gestionar el transporte de mercancías.","La intermediación de carga es un componente de los servicios de logística de la compañía, que incluyen intermediación de carga de activos ligeros, intermediación tradicional y servicios de Power Only que aprovechan grupos de remolques de propiedad de la empresa a nivel nacional. La compañía identifica la intermediación de carga como una parte importante de su segmento de Logística y espera que sea un motor de crecimiento continuo. Sin embargo, las fluctuaciones de ingresos dentro del negocio de intermediación, como las disminuciones en el volumen y los ingresos por pedido, han compensado parcialmente los aumentos de ingresos de logística.","[{'name': 'sndr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sndr-Q125-10-Q.html'}, {'name': 'sndr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sndr-Q324-10-Q.html'}, {'name': 'sndr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sndr-FY24-10-K.html'}]",271857752,USD,SMART,STK
XPO,FRE,transportation and logistics,freight_brokerage,US9837931008,XPO INC,11,"Ofrece soluciones integrales de corretaje de carga, conectando a los expedidores con una vasta red de transportistas para optimizar la logística y la eficiencia del transporte en diversos modos.","El compromiso de XPO con la intermediación de carga es evidente a través de sus posiciones de liderazgo en geografías europeas clave, particularmente como el corredor de carga completa número 1 en Francia e Iberia. La plataforma de transporte paneuropea única de la empresa apoya una extensa base de clientes en mercados de consumo, comerciales e industriales. La gama de servicios de carga de XPO en Europa incluye carga completa dedicada, LTL (carga fraccionada), intermediación de carga completa, almacenamiento, transporte gestionado, última milla, transitarios y soluciones multimodales, lo que destaca su enfoque integral en la gestión de carga.","[{'name': 'xpo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xpo-Q324-10-Q.html'}, {'name': 'xpo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xpo-Q125-10-Q.html'}, {'name': 'xpo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xpo-Q225-10-Q.html'}, {'name': 'xpo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xpo-FY24-10-K.html'}]",93957038,USD,SMART,STK
HUBG,FRE,transportation and logistics,freight_brokerage,US4433201062,HUB GROUP INC-CL A,12,"Proporciona servicios integrales de corretaje de carga, conectando a los expedidores con opciones de transporte óptimas y gestionando la logística para un movimiento eficiente de la carga.","El segmento de Logística de Hub Group ofrece servicios de intermediación de carga, proporcionando una gama de opciones de transporte por camión, como furgón seco, exprés, carga parcial (LTL), refrigerado y plataforma, utilizando transportistas externos. La empresa ha mencionado explícitamente sus operaciones de intermediación, discutiendo el rendimiento, los desafíos como la disminución del número de cargas y los ingresos, y las estrategias para mejorar los resultados, incluida la reducción de envíos de margen negativo y la maximización del poder de compra. Si bien la intermediación es un componente del segmento de Logística, la empresa se centra en mejorar la eficiencia y la rentabilidad en esta área, lo que indica su continua relevancia.","[{'name': 'hubg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q125-10-Q.html'}, {'name': 'hubg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q324-10-Q.html'}, {'name': 'hubg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hubg-FY24-10-K.html'}, {'name': 'hubg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q225-10-Q.html'}]",4813067,USD,SMART,STK
9147,FRE,transportation and logistics,freight_brokerage,JP3688370000,NIPPON EXPRESS HOLDINGS INC,13,"Se dedica a la organización de servicios de transporte para diversos tipos de carga, conectando a los expedidores con los transportistas para facilitar la logística global.",,,531981186,JPY,SMART,STK
WERN,FRE,transportation and logistics,freight_brokerage,US9507551086,WERNER ENTERPRISES INC,14,"Se dedica a servicios de corretaje de carga, conectando a los expedidores con los transportistas para optimizar las soluciones de transporte para sus clientes.","Werner participa en el corretaje de carga a través de su segmento Werner Logistics, que gestiona los requisitos de transporte y proporciona capacidad de camiones. Este segmento incluye el corretaje de carga completa que complementa su división de Carga Completa, ofreciendo a los clientes capacidad y flexibilidad adicionales. La empresa adquirió ReedTMS, cuyos ingresos por corretaje de carga se reportan en el segmento Werner Logistics, y ha experimentado un crecimiento en el corretaje de carga completa y los volúmenes intermodales. Además, Werner utiliza transportistas externos a través de su solución Power Only y está ampliando el uso de IA conversacional para la comunicación con los transportistas de corretaje.","[{'name': 'wern-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q125-10-Q.html'}, {'name': 'wern-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q225-10-Q.html'}, {'name': 'wern-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wern-FY24-10-K.html'}]",276009,USD,SMART,STK
UPS,FRE,transportation and logistics,freight_brokerage,US9113121068,UNITED PARCEL SERVICE-CL B,15,"Proporciona servicios de transporte de carga y logística que conectan a los expedidores con varios modos de transporte y transportistas, complementando sus operaciones principales de entrega de paquetes.",,,6231002,USD,SMART,STK
R,FRE,transportation and logistics,freight_brokerage,US7835491082,RYDER SYSTEM INC,16,"Proporciona servicios de corretaje de carga como parte de sus soluciones logísticas integrales, conectando a los expedidores con los transportistas para optimizar la eficiencia del transporte y la cadena de suministro.",,,11478,USD,SMART,STK
ARCB,FRE,transportation and logistics,freight_brokerage,US03937C1053,ARCBEST CORP,17,"Se dedica a servicios de corretaje de carga, conectando a los expedidores con los transportistas para facilitar el transporte de mercancías.","ArcBest demuestra su compromiso con la industria de corretaje de carga a través de su segmento Asset-Light, que incluye MoLo Solutions, una empresa de corretaje de carga. La empresa se centra estratégicamente en este segmento reduciendo los volúmenes de carga completa menos rentables e invirtiendo en automatización para mejorar la eficiencia, como la consolidación y el enrutamiento de envíos. Además, la adquisición de MoLo ha ampliado los servicios de corretaje de carga completa de ArcBest y el acceso a socios de capacidad, mientras que la hoja de ruta digital de la empresa, incluida la adopción del Portal de Transportistas y los envíos completados digitalmente, continúa avanzando.","[{'name': 'arcb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arcb-Q324-10-Q.html'}, {'name': 'arcb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arcb-Q225-10-Q.html'}, {'name': 'arcb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arcb-FY24-10-K.html'}]",150304976,USD,SMART,STK
