symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
WY,FOR,industrial,forest_products,US9621661043,WEYERHAEUSER CO,1,"Opera como un importante propietario privado de tierras forestales, gestionando de manera sostenible los bosques para producir y suministrar una amplia gama de productos de madera y fibras de celulosa esenciales para la construcción, el embalaje y diversos usos industriales.","El compromiso de Weyerhaeuser con la temática de Productos Forestales está profundamente arraigado en su negocio principal, ya que la empresa se dedica principalmente al cultivo y la cosecha de madera, la fabricación, distribución y venta de productos hechos de árboles. Como uno de los mayores fabricantes de productos de madera en América del Norte, Weyerhaeuser produce una amplia gama de productos, que incluyen madera estructural, tablero de virutas orientadas y productos de madera de ingeniería, suministrando estos principalmente a los mercados residenciales, multifamiliares, de reparación y remodelación, industriales y comerciales ligeros. El enfoque de la empresa en maximizar el valor de la madera y garantizar un suministro sostenible de fibra de madera, junto con discusiones significativas sobre terrenos madereros, demanda de troncos, mercados de madera y volúmenes de cosecha, subraya el papel central de los productos forestales en sus operaciones y estrategia; esto se evidencia aún más en los segmentos de Terrenos Madereros y Productos de Madera de la empresa.","[{'name': 'wy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wy-Q324-10-Q.html'}, {'name': 'wy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wy-Q225-10-Q.html'}, {'name': 'wy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wy-FY24-10-K.html'}]",13949,USD,SMART,STK
IP,FOR,industrial,forest_products,US4601461035,INTERNATIONAL PAPER CO,2,"Opera como un productor global líder de embalajes a base de fibra, pulpa y papel, utilizando recursos renovables para satisfacer diversas necesidades industriales y de consumo.","La conexión de International Paper con la industria de productos forestales es evidente a través de varios aspectos operativos y financieros. La empresa se enfoca en el embalaje a base de fibra, que protege y promociona bienes. También enfatizan la optimización de su huella de fábricas y plantas de cajas, incluyendo el cierre de la planta de Red River. Además, los costos de madera y fibra se señalan como costos de insumos para varios segmentos de negocio, incluyendo Soluciones de Embalaje EMEA y Fibras de Celulosa Globales. Adicionalmente, la empresa tiene una capacidad de producción en EE. UU. de aproximadamente 13 millones de toneladas anuales.","[{'name': 'ip-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q125-10-Q.html'}, {'name': 'ip-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ip-FY24-10-K.html'}, {'name': 'ip-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q225-10-Q.html'}, {'name': 'ip-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q324-10-Q.html'}]",8511,USD,SMART,STK
STERV,FOR,industrial,forest_products,FI0009005961,STORA ENSO OYJ-R SHS,3,"Proporciona soluciones renovables en los sectores de embalaje, biomateriales, construcción de madera y papel, aprovechando los recursos forestales para impulsar el desarrollo de productos sostenibles y una bioeconomía circular.",,,29816588,EUR,HEX,STK
SW,FOR,industrial,forest_products,IE00028FXN24,SMURFIT WESTROCK PLC,4,"Fabrica y suministra una amplia gama de productos de papel y embalaje, dependiendo en gran medida de recursos forestales gestionados de forma sostenible como materias primas principales.",,,713434903,USD,SMART,STK
UPM,FOR,industrial,forest_products,FI0009005987,UPM-KYMMENE OYJ,5,"Opera ampliamente dentro de la industria de productos forestales, produciendo una amplia gama de materiales a base de madera, que incluyen pulpa, papel, madera y biocombustibles, al tiempo que enfatiza la gestión sostenible de los recursos.",,,29816600,EUR,HEX,STK
BCC,FOR,industrial,forest_products,US09739D1000,BOISE CASCADE CO,6,"Opera como un participante clave dentro de la industria de Productos Forestales, contribuyendo al suministro y procesamiento de materiales a base de madera.","El importante compromiso de Boise Cascade con el tema de los productos forestales se deriva de sus operaciones principales como un gran fabricante integrado de productos de madera y distribuidor de materiales de construcción. El segmento de Productos de Madera de la compañía, que fabrica principalmente productos de madera de ingeniería (EWP) y contrachapado, depende en gran medida de la fibra de madera, y los troncos constituyen una parte sustancial de sus costos de fibra de madera. Los esfuerzos de modernización en instalaciones como la planta de Oakdale, que produce contrachapado y chapa, subrayan aún más la importancia de los productos forestales para el negocio de Boise Cascade, ya que se espera que estas mejoras mejoren la eficiencia operativa y contribuyan a la fortaleza de su franquicia de EWP.","[{'name': 'bcc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bcc-Q225-10-Q.html'}, {'name': 'bcc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bcc-FY24-10-K.html'}, {'name': 'bcc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bcc-Q324-10-Q.html'}]",121826487,USD,SMART,STK
MNDI,FOR,industrial,forest_products,GB00BMWC6P49,MONDI PLC,7,"Se enfoca en productos de embalaje y papel, abarcando toda la cadena de valor desde la silvicultura sostenible hasta la producción de pulpa, papel y soluciones de embalaje avanzadas.",,,680537912,GBP,SMART,STK
LPX,FOR,industrial,forest_products,US5463471053,LOUISIANA-PACIFIC CORP,8,"Fabrica una amplia gama de productos de madera de ingeniería, incluyendo tableros de partículas orientadas, revestimientos y otros paneles estructurales, integrales para el sector de la construcción y los materiales de construcción.","La conexión de la empresa con el tema de Productos Forestales es evidente a través de su fabricación de paneles estructurales OSB y revestimientos de madera de ingeniería, que dependen de hebras de madera y otros productos forestales como materias primas. Esto se ve respaldado por el hecho de que la fibra de madera constituye una parte importante de los insumos de costos para la producción de OSB. Además, las operaciones de la empresa se extienden a países con importantes industrias forestales, y también poseen una licencia forestal, lo que destaca su compromiso con este tema.","[{'name': 'lpx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpx-Q225-10-Q.html'}, {'name': 'lpx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpx-Q324-10-Q.html'}, {'name': 'lpx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lpx-FY24-10-K.html'}]",9204,USD,SMART,STK
PCH,FOR,industrial,forest_products,US7376301039,POTLATCHDELTIC CORP,9,"Opera como un fideicomiso de inversión inmobiliaria centrado en tierras forestales y la fabricación de productos de madera, contribuyendo significativamente a la cadena de suministro de diversos materiales forestales.","La exposición de la empresa al tema de la industria de Productos Forestales es significativa, como lo demuestran sus actividades comerciales principales. La empresa es un REIT líder en tierras forestales con la propiedad y gestión de más de 2.1 millones de acres de tierras forestales, seis aserraderos y una planta de contrachapado de grado industrial. Sus operaciones se organizan en segmentos de Tierras Forestales, Productos de Madera y Bienes Raíces, con el segmento de Tierras Forestales suministrando fibra de madera al segmento de Productos de Madera. El rendimiento de la empresa está fuertemente influenciado por los precios de la madera y los niveles de cosecha, y participa activamente en la gestión de tierras forestales, la venta de madera y la fabricación y venta de productos de madera, lo que convierte a los productos forestales en un aspecto central de sus operaciones e ingresos.","[{'name': 'pch-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pch-Q324-10-Q.html'}, {'name': 'pch-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pch-Q125-10-Q.html'}, {'name': 'pch-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pch-FY24-10-K.html'}]",37894274,USD,SMART,STK
SCA.B,FOR,industrial,forest_products,SE0000112724,SVENSKA CELLULOSA AB SCA-B,10,"Gestiona extensos activos forestales y produce una gama de productos a base de madera, incluyendo pulpa, papel y madera maciza, integrales en la industria de productos forestales en general.",,,917879,SEK,SMART,STK
