symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
IQV,TE,AI1,technology,ai_in_healthcare,US46266C1053,IQVIA HOLDINGS INC,1,"Impulsa la innovación en el sector de la salud aprovechando la inteligencia artificial y el análisis avanzado para transformar los procesos de descubrimiento de fármacos, desarrollo clínico y comercialización.","La participación de IQVIA en la IA en la atención médica es evidente a través de su integración de 'IA de grado sanitario' en sus soluciones, que potencian IQVIA Connected Intelligence para ofrecer información y servicios prácticos basados en datos de salud de alta calidad. La empresa enfatiza su compromiso de utilizar la IA de manera responsable, garantizando la privacidad, el cumplimiento normativo y la seguridad del paciente. IQVIA está desarrollando activamente agentes de IA para simplificar las operaciones en ciencias de la vida, con más de 20 agentes en producción en aplicaciones comerciales, del mundo real e I+D, y está colaborando con NVIDIA para desarrollar agentes de IA personalizados diseñados para optimizar los procesos y acelerar la obtención de información.","[{'name': 'iqv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iqv-Q125-10-Q.html'}, {'name': 'iqv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iqv-Q324-10-Q.html'}, {'name': 'iqv-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iqv-Q225-10-Q.html'}, {'name': 'iqv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/iqv-FY24-10-K.html'}]",295757261,USD,SMART,STK
MSFT,TE,AI1,technology,ai_in_healthcare,US5949181045,MICROSOFT CORP,2,"Desarrolla e implementa soluciones y plataformas avanzadas de inteligencia artificial que mejoran los diagnósticos, el tratamiento y la eficiencia operativa dentro de la industria de la salud.","La participación de Microsoft en la IA en la atención médica está impulsada significativamente por su Dragon Copilot, que facilita la documentación de los encuentros entre médicos y pacientes. Los clientes han utilizado las soluciones de IA ambiental de Microsoft para documentar un número sustancial de interacciones médico-paciente, con un aumento notable de casi siete veces año tras año, alcanzando más de 13 millones de encuentros este trimestre. Por ejemplo, el sistema Mercyhealth ha integrado Copilot para más de 1.000 médicos para aliviar las tareas administrativas, lo que ha resultado en un considerable ahorro de tiempo y planes para una mayor expansión.",,272093,USD,SMART,STK
PFE,TE,AI1,technology,ai_in_healthcare,US7170811035,PFIZER INC,3,"Aprovecha la inteligencia artificial para mejorar el descubrimiento de fármacos, acelerar el desarrollo clínico y optimizar los resultados de los pacientes dentro del sector farmacéutico.","Pfizer está incorporando IA y automatización para mejorar la eficiencia operativa y la productividad en toda la organización. La empresa planea mejorar la productividad de I+D a través de la implementación de IA y capacidades digitales. Pfizer cree que el aprovechamiento de la tecnología, incluida la IA, les permitirá ejecutar prioridades estratégicas de manera más efectiva. Si bien la IA se identifica como una herramienta para aumentar la productividad, no se describe como un producto o servicio principal.","[{'name': 'pfe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pfe-FY24-10-K.html'}]",11031,USD,SMART,STK
GOOGL,TE,AI1,technology,ai_in_healthcare,US02079K3059,ALPHABET INC-CL A,4,Desarrolla aplicaciones de inteligencia artificial adaptadas a la industria de la salud.,"El compromiso de Google con la IA en la atención médica se demuestra a través del lanzamiento de AI co-scientist, un sistema de investigación de IA multiagente. El impacto se amplifica aún más por el uso generalizado de AlphaFold, que ha sido utilizado por más de 2.5 millones de investigadores. Si bien estas iniciativas indican una presencia en IA dentro de la atención médica, no sugieren un compromiso financiero importante y son secundarias a las ofertas principales de IA de la empresa.",,208813719,USD,SMART,STK
TMO,TE,AI1,technology,ai_in_healthcare,US8835561023,THERMO FISHER SCIENTIFIC INC,5,"Proporciona instrumentos científicos esenciales, reactivos y soluciones de software que generan y analizan datos biológicos complejos, contribuyendo directamente a la aplicación de la inteligencia artificial en la investigación sanitaria, el diagnóstico y el descubrimiento de fármacos.","La participación de Thermo Fisher en la IA en la atención médica se demuestra por su agresiva adopción de la IA en sus procesos. Esta adopción tiene como objetivo principal acelerar los plazos de investigación clínica. Si bien la empresa está invirtiendo en IA para mejorar los procesos, no hay mención explícita de la contribución de ingresos o la asignación de personal dedicado a este esfuerzo.",,12869,USD,SMART,STK
NVDA,TE,AI1,technology,ai_in_healthcare,US67066G1040,NVIDIA CORP,6,"Permite avances en IA para la atención médica a través de procesadores y plataformas especializadas, acelerando la investigación, el descubrimiento de fármacos, la imagen médica y las aplicaciones clínicas.",,,4815747,USD,SMART,STK
DHR,TE,AI1,technology,ai_in_healthcare,US2358511028,DANAHER CORP,7,Contribuye al avance y la aplicación de tecnologías de inteligencia artificial en el sector de la salud.,"La participación de Danaher en la IA en la atención médica es evidente a través de su uso de tecnologías de Leica Biosystems, centrándose en la patología digital y computacional. Esto incluye el desarrollo de algoritmos asistidos por IA diseñados para mejorar el diagnóstico y permitir decisiones de terapia más específicas. Danaher ve la IA como un impulso, potencialmente reduciendo los gastos relacionados con la identificación de ideas compuestas y acelerando el desarrollo y la comercialización de terapias. La asociación de Danaher con AstraZeneca aprovecha estas tecnologías, junto con los Centros Danaher recién lanzados para habilitar la medicina de precisión, para apoyar un proceso de desarrollo de extremo a extremo más optimizado.","[{'name': 'dhr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dhr-FY24-10-K.html'}]",6442,USD,SMART,STK
JNJ,TE,AI1,technology,ai_in_healthcare,US4781601046,JOHNSON & JOHNSON,8,Se encuentra entre los contribuyentes destacados al tema de la industria de IA en la Atención Médica.,,,8719,USD,SMART,STK
MDT,TE,AI1,technology,ai_in_healthcare,IE00BTN1Y115,MEDTRONIC PLC,9,"Integra inteligencia artificial en sus dispositivos médicos y plataformas de salud digital para mejorar el diagnóstico, personalizar tratamientos y optimizar los flujos de trabajo de atención al paciente.","Medtronic demuestra su compromiso con la IA en la atención médica a través de varias iniciativas clave. La oferta AiBLE de la empresa integra implantes espinales con tecnologías como StealthStation y robótica Mazor, incorporando UNiD Adaptive Spine Intelligence, una tecnología impulsada por IA, para la planificación quirúrgica e implantes espinales personalizados. Además, Medtronic está expandiendo su ecosistema Touch Surgery impulsado por IA y utiliza BrainSense Adaptive DBS, una interfaz cerebro-computadora de bucle cerrado que proporciona terapia personalizada en tiempo real basada en la retroalimentación de la actividad cerebral para pacientes con Parkinson. La empresa también aprovecha software de planificación preoperatoria impulsado por IA dentro de su negocio de Tecnologías Craneales y Espinales, lo que resalta un enfoque multifacético para integrar la IA en sus soluciones de atención médica.","[{'name': 'mdt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdt-Q225-10-Q.html'}, {'name': 'mdt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdt-Q125-10-Q.html'}]",181387075,USD,SMART,STK
UNH,TE,AI1,technology,ai_in_healthcare,US91324P1021,UNITEDHEALTH GROUP INC,10,Aprovecha la inteligencia artificial para mejorar diversos aspectos de las operaciones sanitarias y la prestación de servicios.,"UnitedHealth Group demuestra su compromiso con la IA en la atención médica a través de varias mejoras operativas y desarrollos orientados al futuro. La empresa ha ampliado los esfuerzos de IA en las operaciones de los planes de salud para mejorar las experiencias de los pacientes y proveedores, al tiempo que se dirige al ahorro de costos. Esto incluye dirigir 26 millones de llamadas de consumidores con mayor precisión utilizando un agente de IA y esperar que la IA dirija más de la mitad de sus llamadas al mejor recurso durante 2025. Además, OptumInsight está reclutando activamente talento para desarrollar la próxima generación de productos basados en IA, lanzando herramientas de eficiencia de reclamaciones impulsadas por IA que ya han aumentado la productividad en más del 20% para los clientes de gestión del ciclo de ingresos.",,13272,USD,SMART,STK
