symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
TSLA,VEH,automotive,electric_vehicle_charging,US88160R1014,TESLA INC,1,"Impulsa la adopción de vehículos eléctricos a través de su extensa red patentada de Supercargadores, ofreciendo soluciones de carga amplias y confiables.","El compromiso de Tesla con el tema de la Carga de Vehículos Eléctricos (VE) es evidente a través de la expansión de la red Supercharger y la infraestructura de carga a nivel mundial, que incluye personal y optimización de las ubicaciones de Supercharger. Esta expansión está impulsada en parte por la adopción del Estándar de Carga de América del Norte (NACS) por parte de otros fabricantes de automóviles, lo que lleva a acuerdos para que utilicen los Superchargers de Tesla y que se necesite una expansión para satisfacer las demandas de los clientes. Además, Tesla ofrece una gama de servicios relacionados con sus productos, incluida la carga, y las mejoras en los márgenes de servicio se atribuyen en parte a mayores ganancias de la supercarga.","[{'name': 'tsla-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q324-10-Q.html'}, {'name': 'tsla-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q125-10-Q.html'}, {'name': 'tsla-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q225-10-Q.html'}, {'name': 'tsla-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tsla-FY24-10-K.html'}]",76792991,USD,SMART,STK
ABBN,VEH,automotive,electric_vehicle_charging,CH0012221716,ABB LTD-REG,2,"Desarrolla y proporciona una cartera integral de soluciones de carga de vehículos eléctricos, que incluyen cargadores de pared de CA y cargadores rápidos de CC, apoyando la expansión de la infraestructura de carga para diversas aplicaciones.",,,2682965,CHF,SMART,STK
SIE,VEH,automotive,electric_vehicle_charging,DE0007236101,SIEMENS AG-REG,3,"Desarrolla y proporciona soluciones integrales para la infraestructura de carga de vehículos eléctricos, incluyendo hardware, software y servicios para la gestión inteligente de energía y la integración a la red.",,,14217,EUR,SMART,STK
3EC,VEH,automotive,electric_vehicle_charging,IE00B8KQN827,EATON CORP PLC,4,Proporciona infraestructura eléctrica crítica y soluciones de gestión de energía esenciales para la operación confiable y eficiente de redes de carga de vehículos eléctricos.,"La participación de Eaton en el tema de Carga de Vehículos Eléctricos se destaca por su asociación con ChargePoint, un proveedor líder de carga de vehículos eléctricos, para desarrollar soluciones globales integradas de carga de vehículos eléctricos, distribución de energía y software, lo que permite la electrificación de vehículos a escala. Además, Resilient Power Systems es relevante para la carga de vehículos eléctricos y el almacenamiento de baterías.",,118017864,EUR,SMART,STK
SU,VEH,automotive,electric_vehicle_charging,FR0000121972,SCHNEIDER ELECTRIC SE,5,"Proporciona soluciones integrales para la infraestructura de carga de vehículos eléctricos, abarcando hardware, software y sistemas de gestión de energía para apoyar la expansión y eficiencia de las redes de vehículos eléctricos.",,,29612196,EUR,SMART,STK
GM,VEH,automotive,electric_vehicle_charging,US37045V1008,GENERAL MOTORS CO,6,"Contribuye activamente al desarrollo y la expansión de la infraestructura de carga de vehículos eléctricos, incluyendo alianzas estratégicas e iniciativas de red, para apoyar la creciente adopción de sus modelos de vehículos eléctricos.","GM se enfoca en facilitar la adopción de vehículos eléctricos a través de colaboraciones de carga rápida y el despliegue de cargadores GM Energy de 350 kilovatios en centros de viaje. Las iniciativas de la compañía incluyen el despliegue de estaciones de carga IONNA y planes para expandirse a más de 65.000 bahías de carga rápida públicas para fin de año, con un mayor crecimiento esperado en los próximos años. Estos esfuerzos se concentran en corredores interestatales regionales, con el objetivo de hacer que los viajes por carretera eléctricos sean más accesibles.",,80986742,USD,SMART,STK
F,VEH,automotive,electric_vehicle_charging,US3453708600,FORD MOTOR CO,7,Contribuye a la expansión y accesibilidad de la infraestructura de carga de vehículos eléctricos para dar soporte a su creciente flota de vehículos eléctricos.,,,9599491,USD,SMART,STK
VNT,VEH,automotive,electric_vehicle_charging,US9288811014,VONTIER CORP,8,Contribuye al avance y la accesibilidad de las soluciones de carga de vehículos eléctricos.,"La participación de Vontier en el tema de la Carga de Vehículos Eléctricos es evidente a través de su segmento de Tecnologías de Movilidad, que proporciona una plataforma de software para redes de carga de vehículos eléctricos. La plataforma Drives, parte de Vontier, también ofrece software para la gestión de flotas de cargadores eléctricos, con una presencia significativa de aproximadamente 110.000 enchufes bajo gestión en todo el mundo. Esta plataforma ofrece alta disponibilidad y capacidades de gestión de energía, convirtiendo a los operadores de puntos de carga a su plataforma.","[{'name': 'vnt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vnt-Q225-10-Q.html'}, {'name': 'vnt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vnt-Q125-10-Q.html'}, {'name': 'vnt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vnt-FY24-10-K.html'}, {'name': 'vnt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vnt-Q324-10-Q.html'}]",445554157,USD,SMART,STK
BWA,VEH,automotive,electric_vehicle_charging,US0997241064,BORGWARNER INC,9,Contribuye a la industria de carga de vehículos eléctricos proporcionando componentes y sistemas clave para la infraestructura de carga de vehículos eléctricos y tecnologías relacionadas.,"El compromiso de BorgWarner con la carga de vehículos eléctricos es complejo, marcado tanto por la inversión como por la desinversión. Si bien la compañía adquirió Hubei Surpass Sun Electric para expandir su presencia de carga a China y reportó un aumento en las ventas de su segmento de Sistemas de Baterías y Carga, finalmente decidió salir del negocio de carga, incurriendo en cargos e amortizaciones significativos. Este cambio estratégico sugiere un alejamiento de la participación directa en la carga de vehículos eléctricos, a pesar de reconocer la influencia de las políticas gubernamentales relacionadas con la infraestructura de vehículos eléctricos en las preferencias de los consumidores.","[{'name': 'bwa-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bwa-Q324-10-Q.html'}, {'name': 'bwa-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bwa-Q225-10-Q.html'}, {'name': 'bwa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bwa-Q125-10-Q.html'}, {'name': 'bwa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bwa-FY24-10-K.html'}]",5336,USD,SMART,STK
RIVN,VEH,automotive,electric_vehicle_charging,US76954A1034,RIVIAN AUTOMOTIVE INC-A,10,"Fabrica vehículos eléctricos, aumentando así la demanda y la inversión en redes de carga de vehículos eléctricos para dar soporte a sus productos.","El compromiso de Rivian con la Carga de Vehículos Eléctricos es evidente a través de su diseño, desarrollo, fabricación y operación de los cargadores rápidos de corriente continua Rivian Adventure Network en toda América del Norte. La compañía ha abierto la Rivian Adventure Network a vehículos eléctricos que no son Rivian para aumentar la utilización y aprovechar los costos fijos asociados con cada sitio de carga. Los vehículos Rivian también obtuvieron acceso a miles de Supercargadores Tesla, y la compañía está integrando el Estándar de Carga de América del Norte, con el objetivo de convertir cada sitio de carga en un centro de ganancias y cumplir con los requisitos de subvenciones gubernamentales para expandir los cargadores rápidos fabricados a nivel nacional.","[{'name': 'rivn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rivn-Q125-10-Q.html'}, {'name': 'rivn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rivn-FY24-10-K.html'}, {'name': 'rivn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rivn-Q225-10-Q.html'}]",525768800,USD,SMART,STK
