symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
CBOE,FI,IN4,unclassified,institutional_negotiation,US12503M1080,CBOE GLOBAL MARKETS INC,1,"Impulsa el trading institucional operando mercados globales críticos y ofreciendo diversos productos y servicios en derivados, acciones y datos de mercado.","La participación de Cboe en el trading institucional es evidente a través de su negocio principal como una red de bolsas líder a nivel mundial, que ofrece soluciones de trading, compensación e inversión en acciones, derivados y divisas. Esto se destaca por la operación de la empresa de las principales bolsas de opciones y acciones, y su presencia en América del Norte, Europa y Asia Pacífico. Cboe atiende explícitamente al trading institucional a través de su plataforma de divisas y BIDS Holdings, que posee un ATS líder en el trading de bloques, lo que demuestra un enfoque en facilitar el trading institucional a gran escala.","[{'name': 'cboe-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cboe-Q125-10-Q.html'}, {'name': 'cboe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cboe-Q324-10-Q.html'}, {'name': 'cboe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cboe-Q225-10-Q.html'}, {'name': 'cboe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cboe-FY24-10-K.html'}]",76227954,USD,SMART,STK
TW,FI,IN4,unclassified,institutional_negotiation,US8926721064,TRADEWEB MARKETS INC-CLASS A,2,"Proporciona plataformas de negociación electrónica y soluciones de datos de mercado para clientes institucionales en una amplia gama de mercados de renta fija, derivados y de renta variable, facilitando la negociación institucional eficiente y transparente.","La empresa demuestra una fuerte conexión con el tema de Trading Institucional a través de su extensa red y servicios. La red de la empresa abarca sectores de clientes institucionales, mayoristas, minoristas y corporativos, incluidas entidades importantes como gestores de activos, fondos de cobertura, compañías de seguros y bancos centrales. La empresa conecta activamente a los inversores institucionales con pools de liquidez a través de sistemas flexibles de órdenes y negociación en más de 85 países y 30 divisas, lo que indica un papel importante en la facilitación de actividades de trading institucional. Además, los ingresos de la empresa del sector de clientes institucionales alcanzaron los 308,1 millones de dólares, lo que subraya la importancia financiera de este sector para la empresa.","[{'name': 'tw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tw-Q125-10-Q.html'}, {'name': 'tw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tw-Q225-10-Q.html'}, {'name': 'tw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tw-FY24-10-K.html'}]",359693017,USD,SMART,STK
MS,FI,IN4,unclassified,institutional_negotiation,US6174464486,MORGAN STANLEY,3,"Proporciona amplios servicios de negociación institucional, facilitando la ejecución de clientes en mercados globales y contribuyendo significativamente a la liquidez del mercado y al descubrimiento de precios.","La participación de la compañía en el trading institucional es evidente a través de su segmento de Valores Institucionales, que ofrece una gama de servicios que incluyen ventas, financiamiento, prime brokerage y market making a corporaciones, gobiernos, instituciones financieras y clientes de patrimonio ultra alto. El negocio de Mercados, que abarca Renta Variable y Renta Fija, apoya aún más este tema al proporcionar servicios de ventas, financiamiento, prime brokerage y market making. El trading es un componente clave de ingresos dentro de Valores Institucionales, específicamente el trading de Renta Variable y Renta Fija, servicios de ejecución y financiamiento.","[{'name': 'ms-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ms-Q125-10-Q.html'}, {'name': 'ms-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ms-Q324-10-Q.html'}, {'name': 'ms-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ms-Q225-10-Q.html'}]",2841574,USD,SMART,STK
GS,FI,IN4,unclassified,institutional_negotiation,US38141G1040,GOLDMAN SACHS GROUP INC,4,"Desempeña un papel fundamental en el trading institucional al ofrecer servicios integrales de creación de mercado, ejecución y prime brokerage a una amplia gama de clientes institucionales a nivel mundial.",,,4627828,USD,SMART,STK
JPM,FI,IN4,unclassified,institutional_negotiation,US46625H1005,JPMORGAN CHASE & CO,5,"Ofrece amplios servicios de negociación institucional, que incluyen creación de mercado, ejecución y una amplia gama de productos financieros, al servicio de clientes institucionales a nivel mundial.",,,1520593,USD,SMART,STK
BAC,FI,IN4,unclassified,institutional_negotiation,US0605051046,BANK OF AMERICA CORP,6,"Proporciona servicios integrales de negociación institucional, que incluyen ejecución, prime brokerage y market making, en una amplia gama de instrumentos financieros para sus clientes institucionales.","La participación de Bank of America en el trading institucional es evidente a través de su división de Mercados Globales, que proporciona servicios de ventas, trading e investigación a clientes institucionales en diversas clases de activos, incluyendo renta fija, crédito, divisas, materias primas y acciones. La posición de la empresa como líder mundial en banca corporativa y de inversión y trading, al servicio de corporaciones, gobiernos, instituciones e individuos, subraya aún más su enfoque en el trading institucional. Además, un aumento sustancial de 37.1 mil millones de dólares en activos de cuentas de trading, impulsado principalmente por la actividad de los clientes dentro de Mercados Globales, resalta la importancia de este sector para el rendimiento financiero de la empresa.","[{'name': 'bac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q125-10-Q.html'}, {'name': 'bac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q225-10-Q.html'}, {'name': 'bac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bac-FY24-10-K.html'}]",10098,USD,SMART,STK
NDAQ,FI,IN4,unclassified,institutional_negotiation,US6311031081,NASDAQ INC,7,"Facilita la negociación institucional a través de sus mercados globales, tecnología de mercado avanzada y soluciones integrales de datos y análisis.",,,29380756,USD,SMART,STK
MKTX,FI,IN4,unclassified,institutional_negotiation,US57060D1081,MARKETAXESS HOLDINGS INC,8,"Proporciona una plataforma de negociación electrónica y soluciones de datos de mercado para que los inversores institucionales ejecuten operaciones en valores de renta fija, mejorando la eficiencia y la transparencia dentro de la negociación institucional.","La plataforma de MarketAxess se utiliza ampliamente en la negociación institucional, con aproximadamente 2.100 inversores institucionales y empresas de corretaje-agente que emplean su tecnología de negociación patentada. Esta tecnología facilita la negociación eficiente de diversos valores de renta fija, incluidos bonos de alta calificación de EE. UU., bonos de alto rendimiento, deuda de mercados emergentes, eurobonos, bonos municipales y bonos del gobierno de EE. UU. La plataforma también permite a los inversores institucionales interactuar directamente con contrapartes de corretaje-agente, al tiempo que accede a contrapartes adicionales a través de soluciones anónimas de Open Trading.","[{'name': 'mktx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mktx-Q324-10-Q.html'}, {'name': 'mktx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mktx-Q125-10-Q.html'}]",31918430,USD,SMART,STK
LSEG,FI,IN4,unclassified,institutional_negotiation,GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,9,Proporciona infraestructura y servicios críticos que facilitan las actividades de negociación institucional en los mercados financieros globales.,,,39234929,GBP,SMART,STK
VIRT,FI,IN4,unclassified,institutional_negotiation,US9282541013,VIRTU FINANCIAL INC-CLASS A,10,"Participa en operaciones de alta frecuencia y creación de mercado, proporcionando liquidez crítica y servicios de ejecución que respaldan las actividades de negociación institucional en diversos mercados financieros.","La participación de la empresa en el trading institucional es evidente a través de la provisión de servicios de ejecución para clientes y plataformas de trading que facilitan el trading transparente en diversas clases de activos, incluyendo acciones globales, ETFs, renta fija, divisas y materias primas, específicamente para instituciones, bancos y brokers-dealers. Además, la empresa interactúa directamente con un amplio espectro de entidades financieras, incluyendo brokers minoristas, asesores de inversión registrados, redes de clientes privados, brokers del lado de la venta e instituciones del lado de la compra. Las comisiones, derivadas principalmente de las órdenes de clientes institucionales, se reconocen sobre la base de la fecha de la operación, lo que pone de relieve la generación directa de ingresos de la empresa a partir de actividades de trading institucional.","[{'name': 'virt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/virt-Q225-10-Q.html'}]",190480975,USD,SMART,STK
