symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
BA,DA,AVI,defense and aerospace,aviation_systems,US0970231058,BOEING CO/THE,1,"Desarrolla, fabrica y presta servicios a aeronaves comerciales, productos de defensa y sistemas espaciales, sirviendo como pilar fundamental de los sistemas de aviación global.","El compromiso de Boeing con los Sistemas de Aviación se demuestra a través de sus programas de desarrollo y certificación en curso, incluida la expansión de las actividades de prueba de vuelo para el 777X y la continuación de los esfuerzos de certificación para los modelos 737-7 y 737-10. Esto está respaldado además por el énfasis de la empresa en la capacitación de la fuerza laboral, el control de calidad y la cultura de seguridad para abordar los requisitos de la FAA. Boeing también está trabajando activamente con la administración para garantizar que comprendan las implicaciones de los aranceles en la industria de la aviación. Sin embargo, la desinversión de partes de su negocio de Soluciones de Aviación Digital indica una optimización de su cartera.","[{'name': 'ba-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ba-Q225-10-Q.html'}]",4762,USD,SMART,STK
GE,DA,AVI,defense and aerospace,aviation_systems,US3696043013,GENERAL ELECTRIC,2,Desempeña un papel central en los Sistemas de Aviación.,"GE Aerospace mantiene una sólida posición en sistemas de aviación, impulsada por su extensa flota de propulsión comercial y servicios de posventa, que constituyen una parte importante de sus ingresos. La participación de la empresa se extiende al diseño, desarrollo, fabricación y servicio de motores a reacción, aviónica y sistemas de potencia tanto para aplicaciones comerciales como militares a través de su división de Defensa y Sistemas. Esto se apoya además en contratos sustanciales, como el acuerdo de $1.1 mil millones para suministrar motores de turbina de la serie T700 al Ejército de EE. UU., y en pedidos crecientes de motores y sistemas de gestión de vuelo.","[{'name': 'ge-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ge-Q324-10-Q.html'}, {'name': 'ge-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ge-FY24-10-K.html'}]",498843743,USD,SMART,STK
RTX,DA,AVI,defense and aerospace,aviation_systems,US75513E1010,RTX CORP,3,Proporciona sistemas y tecnologías esenciales que sustentan las operaciones e infraestructura de la aviación mundial.,"La participación de RTX en Aviation Systems es evidente a través de su negocio de aviónica Collins, que se enfoca en modernizar los sistemas de la FAA con radares y automatización en el control del tráfico aéreo. Esto incluye una reserva significativa de $470 millones para el mantenimiento del sistema de automatización del control del tráfico aéreo de la FAA. Los ingenieros de RTX también están aprovechando el análisis de datos y la IA para acelerar el desarrollo de software, permitiendo actualizaciones de software más rápidas y frecuentes para los clientes, particularmente dentro del sector de aviónica de Collins.","[{'name': 'rtx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rtx-FY24-10-K.html'}]",415342104,USD,SMART,STK
LMT,DA,AVI,defense and aerospace,aviation_systems,US5398301094,LOCKHEED MARTIN CORP,4,"Diseña, desarrolla y produce una amplia cartera de plataformas y sistemas de aviación avanzados, incluidos aviones y helicópteros militares, lo que contribuye significativamente a las capacidades aeroespaciales y de defensa a nivel mundial.","El segmento de negocio de Aeronáutica de Lockheed Martin contribuye significativamente a la industria de Sistemas de Aviación a través de su participación en la investigación, diseño, desarrollo, fabricación, integración, mantenimiento, soporte y mejora de aeronaves militares avanzadas, incluyendo aeronaves de combate y de movilidad aérea, y vehículos aéreos no tripulados. Este segmento abarca programas importantes como el F-35, F-16 y C-130, lo que refleja una dedicación sustancial de personal y recursos. Si bien las ventas netas en Aeronáutica experimentaron fluctuaciones, la continua participación de la empresa en estos programas clave de aviación subraya su importancia para el tema de Sistemas de Aviación.","[{'name': 'lmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lmt-FY24-10-K.html'}, {'name': 'lmt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q324-10-Q.html'}]",611191,USD,SMART,STK
SAF,DA,AVI,defense and aerospace,aviation_systems,FR0000073272,SAFRAN SA,5,"Es un importante desarrollador y proveedor de tecnologías y sistemas críticos, esenciales para la funcionalidad y el avance de la industria de la aviación mundial.",,,1322028,EUR,SMART,STK
BRK B,DA,AVI,defense and aerospace,aviation_systems,US0846707026,BERKSHIRE HATHAWAY INC-CL B,6,Es una entidad central dentro de la industria de Sistemas de Aviación.,"La participación de Berkshire Hathaway en Sistemas de Aviación es evidente a través de su propiedad de NetJets y FlightSafety, ambas parte de sus negocios de grupo de servicios. NetJets ofrece programas de propiedad compartida para aeronaves de aviación general, mientras que FlightSafety proporciona productos y servicios de capacitación de alta tecnología a operadores de aeronaves. Esto significa una dedicación a los servicios de aviación, y ambas empresas contribuyen a la participación de Berkshire Hathaway en el sector de la aviación a través de servicios especializados.","[{'name': 'brk.b-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brk.b-Q225-10-Q.html'}]",72063691,USD,SMART,STK
NOC,DA,AVI,defense and aerospace,aviation_systems,US6668071029,NORTHROP GRUMMAN CORP,7,"Es un importante contribuyente al diseño, desarrollo y producción de sistemas de aviación avanzados, apoyando capacidades de defensa críticas y avances tecnológicos en la aeroespacial.","La sólida posición de Northrop Grumman en Sistemas de Aviación es evidente a través de su papel como proveedor líder de aviones militares y sistemas de misión. La compañía está desarrollando activamente el bombardero sigiloso B-21 Raider, un programa insignia que representa un avance importante en los sistemas de aviación, con un progreso continuo en pruebas y producción. Además, Northrop Grumman ofrece una amplia gama de productos, servicios y soluciones relacionados con la aviación al Departamento de Defensa de EE. UU. y a la comunidad de inteligencia, lo que solidifica su importancia en este sector.","[{'name': 'noc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q324-10-Q.html'}, {'name': 'noc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q225-10-Q.html'}]",10376,USD,SMART,STK
HO,DA,AVI,defense and aerospace,aviation_systems,FR0000121329,THALES SA,8,Desarrolla y suministra una amplia gama de sistemas críticos y soluciones avanzadas para la industria de la aviación.,,,917799,EUR,SMART,STK
LHX,DA,AVI,defense and aerospace,aviation_systems,US5024311095,L3HARRIS TECHNOLOGIES INC,9,"Proporciona tecnologías y sistemas avanzados para la gestión del tráfico aéreo, la aviónica y las plataformas aéreas, mejorando la seguridad y la eficiencia operativa en la aviación mundial.","La participación de L3Harris en Sistemas de Aviación se demuestra a través de varias actividades clave. La división de Redes de Misión de la empresa participa en negocios críticos para la seguridad del vuelo de la FAA y apoya los esfuerzos de modernización del control del tráfico aéreo. L3Harris también es un proveedor líder de misiones para jets corporativos, entregando aeronaves Global 6500 equipadas para misiones y actualizando la infraestructura de telecomunicaciones en los aeropuertos. Sin embargo, ha habido una disminución en los ingresos de ISR debido a un menor volumen de misiones de aeronaves.","[{'name': 'lhx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q324-10-Q.html'}, {'name': 'lhx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q225-10-Q.html'}, {'name': 'lhx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lhx-FY24-10-K.html'}, {'name': 'lhx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q125-10-Q.html'}]",371886040,USD,SMART,STK
BA.,DA,AVI,defense and aerospace,aviation_systems,GB0002634946,BAE SYSTEMS PLC,10,Desarrolla y suministra sistemas de aviación avanzados esenciales para operaciones de defensa y seguridad.,,,908964,GBP,SMART,STK
