type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
telecommunications,satellite_communications,US46269C1027,IRIDIUM COMMUNICATIONS INC,1,"Proporciona servicios globales de comunicación por satélite, aprovechando su constelación única para ofrecer conectividad de voz y datos en todo el mundo.","El negocio de Iridium se centra en las comunicaciones por satélite, como lo demuestran sus servicios de voz y datos móviles entregados a través de una constelación de satélites en órbita. La compañía enfatiza su posición única como el único proveedor comercial que ofrece cobertura global real, conectando personas, organizaciones y activos en tiempo real. El compromiso de Iridium se extiende al desarrollo de Iridium NTN Direct, un servicio que utiliza chipsets estándar para roaming global rentable, y su participación con la Agencia de Desarrollo Espacial (SDA) en la construcción y operación de la red del combatiente.","[{'name': 'irdm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q225-10-Q.html'}, {'name': 'irdm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q324-10-Q.html'}, {'name': 'irdm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q125-10-Q.html'}, {'name': 'irdm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/irdm-FY24-10-K.html'}]",69195736,USD,IRDM,SMART,STK,True
telecommunications,satellite_communications,US92552V1008,VIASAT INC,2,"Desarrolla y opera sistemas y servicios satelitales avanzados, proporcionando conectividad de banda ancha global, redes seguras y soluciones de comunicación para diversas aplicaciones gubernamentales, comerciales y de consumo.","Las comunicaciones por satélite son centrales para el negocio de Viasat, como lo demuestra su plataforma multibanda de extremo a extremo de satélites, infraestructura terrestre y terminales de usuario que permiten una amplia gama de soluciones de conectividad en diversos sectores. La empresa aprovecha su propia flota de satélites, incluida la serie ViaSat-3, y se asocia con otras constelaciones de satélites para proporcionar servicios de comunicación de banda ancha y banda estrecha a nivel mundial a usuarios de aviación, marítimos, empresariales, de consumo, militares y gubernamentales. Además, el negocio gubernamental de Viasat incluye productos y servicios de comunicación por satélite en diversas bandas de frecuencia, enfatizando su papel en la provisión de comunicaciones resilientes basadas en satélites, y la empresa se enfoca en la transición de su negocio global de NTN directo a dispositivo a través de los servicios emergentes de radio nueva 5G.","[{'name': 'vsat-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsat-Q325-10-Q.html'}, {'name': 'vsat-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsat-Q126-10-Q.html'}, {'name': 'vsat-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsat-Q225-10-Q.html'}]",6746554,USD,VSAT,SMART,STK,True
telecommunications,satellite_communications,LU0088087324,SES,3,"Opera una flota global de satélites, brindando servicios de comunicación esenciales para la transmisión, conectividad de datos y aplicaciones gubernamentales en todo el mundo.",,,33222760,EUR,SESG,SMART,STK,False
telecommunications,satellite_communications,US2787681061,ECHOSTAR CORP-A,4,Proporciona servicios para comunicaciones satelitales.,"EchoStar demuestra una fuerte conexión con el tema de las Comunicaciones por Satélite a través de varias iniciativas clave. El segmento de Servicios Satelitales y de Banda Ancha de la compañía ofrece soluciones globales utilizando tecnologías de redes, proporcionando servicios a diversos sectores, incluyendo empresas, telecomunicaciones, aerolíneas y entidades gubernamentales, utilizando el satélite EchoStar XXIV. Además, EchoStar está desarrollando una nueva constelación de satélites LEO de conexión directa a dispositivos, habilitada por derechos de espectro global en banda S, para proporcionar servicios de banda ancha global directamente a dispositivos 5G NTN estándar, con planes de servicios comerciales a partir de 2029. Estos esfuerzos, incluyendo inversiones significativas en espectro en banda S y satélites geoestacionarios, subrayan el compromiso de EchoStar con las soluciones de comunicación y conectividad basadas en satélites.","[{'name': 'sats-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sats-Q125-10-Q.html'}, {'name': 'sats-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sats-Q324-10-Q.html'}, {'name': 'sats-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sats-FY24-10-K.html'}]",47965865,USD,SATS,SMART,STK,True
telecommunications,satellite_communications,US5024311095,L3HARRIS TECHNOLOGIES INC,5,Desarrolla y proporciona sistemas y tecnologías avanzadas de comunicación por satélite para diversas aplicaciones.,"L3Harris está significativamente involucrada en las comunicaciones por satélite, como lo demuestran varias actividades clave. La empresa se asocia con Kuiper Government Solutions para ofrecer soluciones híbridas de SATCOM resilientes, combinando sus sistemas de comunicación táctica con la red de satélites de órbita terrestre baja de Amazon. L3Harris también se está preparando para desplegar una constelación completa de satélites HBTSS y está ampliando la fabricación de sensores espaciales y la integración de cargas útiles, además de asegurar importantes adjudicaciones para motores de etapa superior RL10. Además, la empresa está entregando sistemas de comunicación interoperables y definidos por software, cruciales para la preparación operativa entre los aliados de la OTAN, y participa en SATCOM segura como parte del programa Titan del Ejército de EE. UU.","[{'name': 'lhx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q125-10-Q.html'}]",371886040,USD,LHX,SMART,STK,True
telecommunications,satellite_communications,FR0010221234,EUTELSAT COMMUNICATIONS,6,"Opera una flota de satélites geoestacionarios para proporcionar servicios de radiodifusión, banda ancha y comunicación de datos a nivel mundial, conectando personas y permitiendo la transformación digital en diversos sectores.",,,37082760,EUR,ETL,SMART,STK,False
telecommunications,satellite_communications,US3789735079,GLOBALSTAR INC,7,Proporciona servicios de comunicaciones móviles por satélite de voz y datos a nivel mundial a través de su constelación de satélites de órbita terrestre baja (LEO).,"El negocio principal de Globalstar se centra en las comunicaciones por satélite, como lo demuestra su provisión de Servicios de Satélite Móvil (MSS) a través de una red de satélites global. Están expandiendo activamente la capacidad de su red, la resiliencia y el alcance mediante el lanzamiento de nuevos satélites, la mejora de la infraestructura terrestre y el desarrollo de soluciones habilitadas por satélite. Este compromiso se demuestra aún más con la apertura de un nuevo Centro de Control de Operaciones Satelitales y un acuerdo de investigación cooperativa con el Ejército de EE. UU. para evaluar soluciones de procesamiento de borde habilitadas por satélite, lo que resalta la importancia estratégica de la tecnología satelital para la empresa.","[{'name': 'gsat-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gsat-Q225-10-Q.html'}, {'name': 'gsat-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gsat-Q125-10-Q.html'}]",760229174,USD,GSAT,SMART,STK,False
telecommunications,satellite_communications,US5398301094,LOCKHEED MARTIN CORP,8,"Desarrolla y fabrica satélites de comunicación avanzados y proporciona sistemas integrados de comunicación por satélite para aplicaciones de defensa, inteligencia y comerciales.","La empresa demuestra su participación en las comunicaciones satelitales a través de la adquisición de Terran Orbital, una empresa especializada en diseño, producción, planificación de lanzamiento, operaciones de misión y soporte en órbita de satélites para las industrias aeroespacial y de defensa. Se espera que esta adquisición, que se integrará en el segmento de negocios espaciales, amplíe las capacidades de la empresa y proporcione soluciones innovadoras para satisfacer los requisitos de los clientes. Con las ofertas de servicios integrales de Terran Orbital, la empresa tiene como objetivo fortalecer su posición y crear oportunidades ampliadas.","[{'name': 'lmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lmt-FY24-10-K.html'}]",611191,USD,LMT,SMART,STK,True
telecommunications,satellite_communications,US0231351067,AMAZON.COM INC,9,Ocupa una posición destacada dentro de la industria de las comunicaciones por satélite.,"La participación de Amazon en el tema de las Comunicaciones por Satélite es evidente a través del desarrollo del Proyecto Kuiper, una constelación de satélites en órbita terrestre baja diseñada para proporcionar conectividad de banda ancha global. Esta iniciativa incluye inversiones en la construcción y despliegue de software y dispositivos electrónicos innovadores, así como el establecimiento de una red de satélites. La empresa está incurriendo en costos significativos relacionados con este proyecto, que cubren producción, lanzamiento, nómina y depósitos de servicios de lanzamiento, y ya ha asegurado acuerdos con clientes empresariales y gubernamentales, lo que destaca la importancia estratégica de esta empresa y su integración perfecta con AWS.","[{'name': 'amzn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amzn-Q324-10-Q.html'}, {'name': 'amzn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amzn-FY24-10-K.html'}]",3691937,USD,AMZN,SMART,STK,True
telecommunications,satellite_communications,US6668071029,NORTHROP GRUMMAN CORP,10,Está activa en la industria de las Comunicaciones por Satélite.,,,10376,USD,NOC,SMART,STK,True
