symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
PANW,TE,ZER,technology,zero_trust_cybersecurity,US6974351057,PALO ALTO NETWORKS INC,1,"Proporciona plataformas y soluciones integrales que implementan y avanzan los principios de seguridad de Confianza Cero, permitiendo a las organizaciones asegurar sus redes verificando continuamente a cada usuario y dispositivo.","Palo Alto Networks demuestra un fuerte compromiso con la Ciberseguridad de Confianza Cero, posicionándose como un proveedor líder de soluciones de confianza cero. La plataforma de seguridad de red de la empresa está diseñada específicamente para ofrecer soluciones completas de confianza cero a los clientes, incorporando firewalls de próxima generación basados en ML (hardware y software) y un servicio de borde de acceso seguro (SASE) entregado en la nube. Esta plataforma combina múltiples factores de forma construidos sobre una arquitectura coherente, abordando la creciente necesidad de confianza cero a medida que las aplicaciones se expanden en diversos entornos.","[{'name': 'panw-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q325-10-Q.html'}, {'name': 'panw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q324-10-Q.html'}, {'name': 'panw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q125-10-Q.html'}, {'name': 'panw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/panw-FY24-10-K.html'}]",110619459,USD,SMART,STK
ZS,TE,ZER,technology,zero_trust_cybersecurity,US98980G1022,ZSCALER INC,2,"Proporciona una plataforma de seguridad nativa en la nube que permite a las organizaciones implementar acceso de confianza cero, asegurando usuarios, dispositivos y aplicaciones independientemente de su ubicación.","Zscaler ha transformado fundamentalmente la ciberseguridad al ser pionero en la plataforma Zscaler Zero Trust Exchange, pasando de un modelo basado en fibra a una arquitectura de Confianza Cero donde cada usuario, carga de trabajo y dispositivo no es confiable. Esta plataforma protege una parte significativa de las principales empresas mundiales, con casi el 40% de las Global 2000 y más del 45% de las Fortune 500 confiando en las soluciones de Confianza Cero de Zscaler. Zscaler se enfoca en expandir sus capacidades de Confianza Cero para usuarios, sucursales y cargas de trabajo en la nube, con el objetivo de reemplazar las VPN heredadas basadas en SD-WAN y firewalls con su enfoque de Confianza Cero, y está innovando en áreas como Zero Trust Everywhere, Zero Trust Branch y Zero Trust Cloud.","[{'name': 'zs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zs-Q125-10-Q.html'}, {'name': 'zs-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zs-Q325-10-Q.html'}]",310621426,USD,SMART,STK
MSFT,TE,ZER,technology,zero_trust_cybersecurity,US5949181045,MICROSOFT CORP,3,"Proporciona soluciones y servicios integrales de seguridad Zero Trust, integrando la protección de identidad, puntos finales, datos y red en sus ofertas en la nube y empresariales para mejorar la resiliencia organizacional contra amenazas cibernéticas.",,,272093,USD,SMART,STK
CSCO,TE,ZER,technology,zero_trust_cybersecurity,US17275R1023,CISCO SYSTEMS INC,4,Desarrolla e integra una cartera integral de soluciones de seguridad que permiten a las organizaciones implementar arquitecturas de confianza cero verificando cada intento de acceso y aplicando políticas granulares en diversos entornos de red.,,,268084,USD,SMART,STK
OKTA,TE,ZER,technology,zero_trust_cybersecurity,US6792951054,OKTA INC,5,"Proporciona soluciones de gestión de identidad y acceso cruciales para implementar arquitecturas de ciberseguridad de Confianza Cero, garantizando un acceso y verificación seguros para usuarios y dispositivos.","El enfoque de Okta en la gestión de identidades está estrechamente ligado a los principios de ciberseguridad Zero Trust, ya que la empresa reconoce explícitamente el cambio a nivel de industria de la seguridad tradicional basada en red a un modelo Zero Trust. Okta enfatiza que la identidad se ha convertido en el método más fiable para gestionar el acceso de los usuarios y salvaguardar los activos digitales dentro de este panorama de seguridad en evolución. Al priorizar controles adaptables y conscientes del contexto, las soluciones de identidad de Okta permiten a los clientes agilizar y ampliar eficientemente sus infraestructuras de seguridad en alineación con los principios Zero Trust.","[{'name': 'okta-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/okta-Q325-10-Q.html'}, {'name': 'okta-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/okta-Q126-10-Q.html'}, {'name': 'okta-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/okta-FY25-10-K.html'}]",272356196,USD,SMART,STK
FTNT,TE,ZER,technology,zero_trust_cybersecurity,US34959E1091,FORTINET INC,6,"Ofrece una cartera integral de soluciones de seguridad que integran principios de Zero-Trust para proteger redes, usuarios y aplicaciones en diversos entornos.","Fortinet reconoce la creciente importancia de un marco de confianza cero a medida que las aplicaciones migran a la nube y el trabajo híbrido se vuelve más prevalente, integrando el Acceso a la Red de Confianza Cero (ZTNA) en su FortiOS, una capacidad SASE central. La solución Fortinet Unified SASE incorpora ZTNA junto con otras características como firewall, SD-WAN, gateway seguro web, broker de servicios de acceso a la nube y DLP para ofrecer acceso seguro a los usuarios. Al integrar ZTNA dentro de su ecosistema de seguridad más amplio, Fortinet tiene como objetivo ayudar a los clientes a adoptar y actualizar su infraestructura de seguridad al tiempo que reduce los costos y mejora la experiencia del usuario; la empresa ha desarrollado todas las capacidades SASE centrales en un único sistema operativo, el FortiOS.","[{'name': 'ftnt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ftnt-FY24-10-K.html'}, {'name': 'ftnt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ftnt-Q125-10-Q.html'}]",70236214,USD,SMART,STK
NET,TE,ZER,technology,zero_trust_cybersecurity,US18915M1071,CLOUDFLARE INC - CLASS A,7,"Proporciona una plataforma integral de Confianza Cero que asegura aplicaciones, redes y datos, permitiendo a las organizaciones adoptar un modelo de seguridad donde ningún usuario o dispositivo es confiable por defecto.","El enfoque de Cloudflare en la ciberseguridad Zero Trust es evidente a través de varios desarrollos clave, incluido el cierre del contrato de mayor duración en la historia de la empresa específicamente para Zero Trust. Este énfasis se demuestra aún más por una empresa de tecnología Fortune 500 que amplía su relación con Cloudflare al firmar un contrato Zero Trust multianual. Cloudflare también ofrece una solución de seguridad Zero Trust escalable por asiento, lo que destaca su compromiso de proteger a los usuarios y los recursos internos, y está recuperando acuerdos de proveedores de SASE o Zero Trust de primera generación.","[{'name': 'net-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/net-Q225-10-Q.html'}, {'name': 'net-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/net-FY24-10-K.html'}]",382633646,USD,SMART,STK
CRWD,TE,ZER,technology,zero_trust_cybersecurity,US22788C1053,CROWDSTRIKE HOLDINGS INC - A,8,"Proporciona soluciones avanzadas de detección y respuesta de puntos finales, protección de identidad y seguridad en la nube, esenciales para establecer y aplicar arquitecturas de Confianza Cero, verificando continuamente el acceso y mitigando amenazas en entornos de TI complejos.",,,370757467,USD,SMART,STK
AKAM,TE,ZER,technology,zero_trust_cybersecurity,US00971T1016,AKAMAI TECHNOLOGIES INC,9,Se enfoca en ciberseguridad de confianza cero.,"El enfoque de Akamai en la ciberseguridad de confianza cero se destaca por su reconocimiento como el único proveedor nombrado ""Favorito del Cliente"" en el informe Forrester Wave: Plataformas de Confianza Cero, donde obtuvo puntuaciones perfectas en segmentación y control, flexibilidad de precios y servicios de soporte. Este reconocimiento se ve subrayado por un contrato de 5 millones de dólares con una importante empresa de servicios financieros que busca modernizar su entorno con Guardicore para la confianza cero, abordando los desafíos de visibilidad en redes obsoletas. Además, los ingresos combinados de Akamai por seguridad de API y seguridad empresarial de confianza cero alcanzaron los 67 millones de dólares, lo que representa un aumento sustancial del 48% interanual, lo que demuestra la creciente importancia de estas soluciones para la cartera de seguridad de la empresa.",,6220356,USD,SMART,STK
CHKP,TE,ZER,technology,zero_trust_cybersecurity,IL0010824113,CHECK POINT SOFTWARE TECH,10,"Ofrece soluciones integrales de ciberseguridad Zero-Trust que protegen redes, datos y aplicaciones al aplicar un modelo de seguridad de 'nunca confiar, siempre verificar' en toda la infraestructura digital.","La prominencia de Check Point en Ciberseguridad de Confianza Cero se ve subrayada por su reconocimiento como líder en Forrester Wave para Plataformas de Confianza Cero, lo que señala la sólida posición de la empresa en este dominio. Nadav destacó que la Confianza Cero es alcanzable con las capacidades existentes de Check Point, enfatizando aún más su liderazgo en el campo.",,4172987,USD,SMART,STK
CYBR,TE,ZER,technology,zero_trust_cybersecurity,IL0011334468,CYBERARK SOFTWARE LTD/ISRAEL,11,"Se enfoca en asegurar identidades y accesos privilegiados, que son componentes críticos para implementar y mantener un marco de ciberseguridad de confianza cero robusto.",,,168078418,USD,SMART,STK
