symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
CLF,automotive,automotive_steel_products,US1858991011,CLEVELAND-CLIFFS INC,1,"Es un productor y proveedor líder de productos de acero avanzados, esenciales para la fabricación e innovación dentro del sector automotriz global.","Cleveland-Cliffs enfatiza su papel como proveedor principal de acero para la industria automotriz norteamericana, y el sector automotriz representa el mercado más grande de la compañía. La compañía está estratégicamente posicionada para suministrar acero producido a nivel nacional y colabora activamente con clientes automotrices para reindustrializar la fabricación en los Estados Unidos, esperando beneficios significativos en EBITDA. Además, Cliffs ha invertido capital sustancial para mejorar sus capacidades, incluyendo inversiones en instalaciones y equipos para satisfacer las estrictas demandas de la producción de acero de grado automotriz, con un enfoque en productos de chapa de alto valor y acero de alta resistencia avanzado.","[{'name': 'clf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q125-10-Q.html'}, {'name': 'clf-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q324-10-Q.html'}, {'name': 'clf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q225-10-Q.html'}, {'name': 'clf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/clf-FY24-10-K.html'}]",286030327,USD,SMART,STK,True,AUT_11
005490,automotive,automotive_steel_products,KR7005490008,POSCO HOLDINGS INC,2,Un productor líder de productos de acero de alta calidad esenciales para la industria automotriz mundial.,,,17382512,KRW,KSE,STK,False,AUT_11
5401,automotive,automotive_steel_products,JP3381000003,NIPPON STEEL CORP,3,"Un proveedor global líder de productos de acero de alto rendimiento diseñados específicamente para la industria automotriz, que aporta materiales esenciales para la fabricación e innovación de vehículos.",,,13905555,JPY,SMART,STK,False,AUT_11
5411,automotive,automotive_steel_products,JP3386030005,JFE HOLDINGS INC,4,"Desempeña un papel importante en el sector de productos de acero para automóviles, contribuyendo al desarrollo y suministro de soluciones avanzadas de acero para la industria automotriz mundial.",,,16003230,JPY,SMART,STK,False,AUT_11
NUE,automotive,automotive_steel_products,US6703461052,NUCOR CORP,5,Sirve como un importante proveedor de productos de acero esenciales para la industria automotriz.,,,10557,USD,SMART,STK,True,AUT_11
TKA,automotive,automotive_steel_products,DE0007500001,THYSSEN-KRUPP AG,6,Desarrolla y suministra productos y materiales de acero especializados cruciales para la fabricación y la integridad estructural de los vehículos en la industria automotriz.,,,4465866,EUR,SMART,STK,False,AUT_11
WS,automotive,automotive_steel_products,US9821041012,WORTHINGTON STEEL INC,7,"Proporciona productos y soluciones de acero especializados, críticos para la fabricación y el desarrollo de componentes automotrices.","El compromiso de Worthington Steel con el tema de Productos de Acero para Automoción es significativo, ya que la industria automotriz representa su mercado final más grande. Esto se ve subrayado por el hecho de que más del 50% de los ingresos de la empresa provienen del sector automotriz. Para fortalecer aún más su posición, Worthington Steel está invirtiendo activamente en el mercado del acero eléctrico, incluidas expansiones en México y Canadá, y ha adquirido una participación en Sitem, un fabricante europeo de laminación de acero eléctrico. Estos movimientos estratégicos, junto con el reconocimiento de importantes fabricantes de automóviles como General Motors y John Deere, resaltan el compromiso de Worthington Steel con la industria automotriz.","[{'name': 'ws-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ws-Q225-10-Q.html'}, {'name': 'ws-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ws-Q325-10-Q.html'}, {'name': 'ws-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ws-Q125-10-Q.html'}]",667403608,USD,SMART,STK,True,AUT_11
STLD,automotive,automotive_steel_products,US8581191009,STEEL DYNAMICS INC,8,Contribuye al sector automotriz proporcionando productos de acero especializados para la fabricación de vehículos.,"La empresa demuestra su compromiso con el tema de Productos de Acero para Automoción a través de varias actividades clave. Se ha convertido en un proveedor de elección para los fabricantes de automóviles, en particular los fabricantes europeos y asiáticos con sede en EE. UU., debido a sus capacidades superiores de contenido de carbono y su programa de acero bajo en carbono, que les valió el Premio Global del Grupo Volkswagen a la Sostenibilidad. Están aumentando activamente su cuota de mercado tanto en aceros de conformado en caliente como en aceros SBQ dentro del sector automotriz, y progresando en paquetes de calificación de OEM para clientes automotrices. Además, la empresa está invirtiendo en operaciones de aluminio para suministrar productos de conformado en caliente al sector automotriz, diversificando aún más sus ofertas a esta industria, que ha sido una fuente líder de demanda de sus productos de acero.","[{'name': 'stld-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q324-10-Q.html'}, {'name': 'stld-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q125-10-Q.html'}, {'name': 'stld-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/stld-FY24-10-K.html'}]",6478095,USD,SMART,STK,True,AUT_11
RS,automotive,automotive_steel_products,US7595091023,RELIANCE INC,9,Fabrica y suministra productos de acero diseñados específicamente para diversas aplicaciones dentro de la industria automotriz.,"La conexión de Reliance con el tema de Productos de Acero para Automoción se deriva de varias operaciones. Las operaciones de procesamiento por contrato de la compañía sirven al mercado automotriz, representando aproximadamente el 4% de las ventas del segundo trimestre de 2025. Además, MidWest Materials, adquirida por Reliance, proporciona productos de acero, incluidos productos laminados en caliente, laminados en caliente de alta resistencia, recubiertos y laminados en frío, a fabricantes de remolques, así como a los mercados agrícola, de fabricación de metales y de productos de construcción. Reliance también procesa metal para fabricantes de automóviles y apoya a las acerías en sus envíos a la industria automotriz.","[{'name': 'rs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rs-Q324-10-Q.html'}, {'name': 'rs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rs-FY24-10-K.html'}]",11735,USD,SMART,STK,True,AUT_11
CRS,automotive,automotive_steel_products,US1442851036,CARPENTER TECHNOLOGY,10,"Proporciona productos de acero especializados para el sector automotriz, contribuyendo a la fabricación de diversos componentes de vehículos.","La empresa produce y distribuye aleaciones especiales, incluidos aceros inoxidables y aceros aleados, para el mercado del transporte, que incluye aplicaciones automotrices. Si bien la empresa reconoce su presencia en el mercado del transporte, las ventas a este sector han disminuido, lo que refleja una menor demanda en las aplicaciones de vehículos ligeros, medianos y pesados. Las ventas de la empresa al mercado de uso final de transporte incluyen submercados de vehículos ligeros y especiales.","[{'name': 'crs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crs-Q225-10-Q.html'}, {'name': 'crs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crs-Q125-10-Q.html'}, {'name': 'crs-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crs-FY25-10-K.html'}]",6077,USD,SMART,STK,True,AUT_11
