symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
MAR,HO,LUX,hospitality,luxury_hotels,US5719032022,MARRIOTT INTERNATIONAL -CL A,1,"Comanda una posición de liderazgo en el mercado mundial de hoteles de lujo, operando una vasta cartera de marcas premium que atienden a viajeros exigentes en todo el mundo.","El enfoque de Marriott en hoteles de lujo es evidente a través de varios indicadores clave. Los hoteles de lujo de la compañía impulsaron el crecimiento de RevPAR en CALA y experimentaron un ADR sólido, y se espera que los segmentos de lujo y servicio completo continúen superando a las cadenas de menor categoría. Marriott posee una cartera de lujo global líder, significativamente más grande que su competidor más cercano, y se expande activamente con la apertura de nuevas propiedades, incluido el W Punta Cana y el JW Marriott Crete Resort & Spa, y una importante cartera de proyectos futuros. Además, la compañía continúa fortaleciendo su cartera de lujo, incluidas ofertas como The Ritz-Carlton Yacht Collection, con un aumento en el gasto de F&B de lujo.","[{'name': 'mar-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mar-Q125-10-Q.html'}, {'name': 'mar-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mar-FY24-10-K.html'}, {'name': 'mar-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mar-Q225-10-Q.html'}]",9358,USD,SMART,STK
HLT,HO,LUX,hospitality,luxury_hotels,US43300A2033,HILTON WORLDWIDE HOLDINGS IN,2,"Opera una cartera diversa de marcas de hoteles de lujo, estableciéndose como un proveedor de primer nivel en el mercado global de hospitalidad de alta gama.","El compromiso de Hilton con el tema de Hoteles de Lujo es evidente a través de su cartera de marcas de primer nivel, que incluye marcas de hoteles de lujo, y el crecimiento significativo de sus categorías de Lujo y Estilo de Vida, que representan el 30% de todas las aperturas de hoteles en el trimestre. Esto se ve respaldado aún más por la celebración por parte de la compañía de la apertura de su propiedad número 1.000 en las categorías de lujo y estilo de vida y los planes de dar la bienvenida a tres nuevos hoteles por semana en 2025. La reapertura del Waldorf Astoria en Nueva York y las aperturas del Waldorf Astoria Osaka y Costa Rica, junto con los planes de debutar Waldorf Astoria en Helsinki, Bali y Nueva Delhi, y los hoteles NoMad en Singapur y Detroit, resaltan el enfoque estratégico y las inversiones de Hilton en la expansión de su oferta de hoteles de lujo.","[{'name': 'hlt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlt-Q225-10-Q.html'}, {'name': 'hlt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlt-Q324-10-Q.html'}, {'name': 'hlt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hlt-FY24-10-K.html'}]",257944570,USD,SMART,STK
IHG,HO,LUX,hospitality,luxury_hotels,GB00BHJYC057,INTERCONTINENTAL HOTELS GROU,3,"Gestiona y amplía una destacada cartera de marcas de hoteles de lujo y de alta gama, ofreciendo experiencias de hospitalidad premium a una clientela global.",,,349588652,GBP,SMART,STK
H,HO,LUX,hospitality,luxury_hotels,US4485791028,HYATT HOTELS CORP - CL A,4,"Desempeña un papel de liderazgo en la industria de Hoteles de Lujo, ofreciendo una cartera de experiencias de hospitalidad premium a nivel mundial.","El compromiso de Hyatt con el tema de Hoteles de Lujo es evidente a través de varios aspectos clave de su negocio. Las marcas de lujo de la compañía han mostrado un sólido desempeño, con un crecimiento del RevPAR más pronunciado en este segmento, y el RevPAR de ocio transitorio aumentando aproximadamente un 6% para las marcas de lujo. Este énfasis está aún más respaldado por los movimientos estratégicos de Hyatt, como la adquisición de Playa Hotels & Resorts, que fortalece su cartera en el segmento de todo incluido de lujo, y la operación de Mr & Mrs Smith, una plataforma global de viajes boutique y de lujo. Además, Hyatt ha expandido deliberadamente su presencia en el espacio de lujo, aumentando significativamente su mezcla de habitaciones de escala de cadena de lujo desde 2017 y cultivando experiencia en el segmento de todo incluido de lujo.","[{'name': 'h-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q324-10-Q.html'}, {'name': 'h-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q225-10-Q.html'}, {'name': 'h-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/h-FY24-10-K.html'}]",70084337,USD,SMART,STK
WYNN,HO,LUX,hospitality,luxury_hotels,US9831341071,WYNN RESORTS LTD,5,"Ofrece alojamiento en hoteles de lujo y experiencias integradas en resorts, dirigidas al segmento de lujo de la industria hotelera.","El compromiso de Wynn Resorts con el tema de Hoteles de Lujo es evidente en la operación de resorts integrados que cuentan con habitaciones de hotel de lujo, un componente central de su modelo de negocio. La empresa enfatiza el posicionamiento premium, como lo demuestra el sólido desempeño de Wynn Las Vegas y la priorización de las tarifas entre semana sobre la ocupación. Además, Wynn invierte en el mantenimiento y la mejora de su oferta de lujo a través de proyectos como la remodelación de la Torre Encore y la expansión de áreas de juego exclusivas, lo que refleja el enfoque de la empresa en atraer a una clientela de alto nivel y mantener tarifas altas incluso en mercados fluctuantes.","[{'name': 'wynn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wynn-Q225-10-Q.html'}, {'name': 'wynn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wynn-Q324-10-Q.html'}, {'name': 'wynn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wynn-FY24-10-K.html'}]",16454492,USD,SMART,STK
LVS,HO,LUX,hospitality,luxury_hotels,US5178341070,LAS VEGAS SANDS CORP,6,"Opera una cartera de propiedades hoteleras de lujo integradas dentro de sus resorts globales, contribuyendo significativamente al sector de la hostelería de alta gama.","LVS demuestra su compromiso con el tema de Hoteles de Lujo a través de varias iniciativas clave. La empresa enfatiza las ofertas de lujo, en particular la conversión del Sheraton Grand Macao en el Londoner Grand, el primer hotel de Marriott International Luxury Collection en Macao, y la introducción de suites de clase mundial y comodidades de lujo en Marina Bay Sands. La empresa también se enfoca en indicadores clave de rendimiento como la tasa de ocupación, la tarifa diaria promedio de habitación (ADR) y los ingresos por habitación disponible (RevPAR) dentro de sus resorts integrados, al tiempo que invierte continuamente en renovaciones y expansiones, como el proyecto de expansión de Marina Bay Sands, que incluye una torre de hotel con habitaciones y suites de lujo.","[{'name': 'lvs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lvs-Q125-10-Q.html'}, {'name': 'lvs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lvs-Q324-10-Q.html'}, {'name': 'lvs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lvs-Q225-10-Q.html'}, {'name': 'lvs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lvs-FY24-10-K.html'}]",32602412,USD,SMART,STK
AC,HO,LUX,hospitality,luxury_hotels,FR0000120404,ACCOR SA,7,"Gestiona una importante cartera global de reconocidas marcas de hoteles de lujo, ofreciendo experiencias de hospitalidad de alta gama y expandiendo su presencia en el segmento premium.",,,29612126,EUR,SMART,STK
CZR,HO,LUX,hospitality,luxury_hotels,US12769G1004,CAESARS ENTERTAINMENT INC,8,"Opera una cartera de resorts de hoteles y casinos de lujo, atendiendo a los mercados de hostelería y entretenimiento de alta gama.",,,435774408,USD,SMART,STK
MGM,HO,LUX,hospitality,luxury_hotels,US5529531015,MGM RESORTS INTERNATIONAL,9,"Opera una cartera de hoteles y resorts de lujo, integrando alojamientos de alta gama con experiencias de entretenimiento y juegos.","MGM Resorts demuestra una conexión significativa con el tema de Hoteles de Lujo a través de la operación de propiedades de ultra lujo como el Bellagio, Aria y Cosmopolitan en Las Vegas. La compañía cultiva activamente el segmento premium centrándose en atraer jugadores premium, manteniendo la integridad de las tarifas y expandiendo ofertas de lujo como el Alpha Club en MGM Macau. Solidificando aún más este enfoque se encuentra la exclusiva asociación con Marriott, que impulsa el rendimiento con clientes de mayor calidad que gastan más por noche de habitación, junto con volúmenes récord de máquinas tragamonedas en las propiedades de ultra lujo de la compañía.","[{'name': 'mgm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mgm-Q324-10-Q.html'}]",9560,USD,SMART,STK
VICI,HO,LUX,hospitality,luxury_hotels,US9256521090,VICI PROPERTIES INC,10,"Implica la propiedad de destinos de hospitalidad y entretenimiento de lujo de primer nivel, contribuyendo al segmento de alta gama del mercado hotelero.","La participación de VICI Properties en el tema de los Hoteles de Lujo es evidente a través de su propiedad de activos experienciales, incluyendo propiedades icónicas como Caesars Palace Las Vegas, MGM Grand y The Venetian Resort, que colectivamente contienen aproximadamente 60.300 habitaciones de hotel. Reforzando este enfoque, VICI compró una participación en un préstamo mezzanine para el desarrollo de One Beverly Hills, un centro de estilo de vida de lujo anclado por Aman Beverly Hills, que presenta un Hotel Aman y residencias de marca, junto con una renovación a gran escala de The Beverly Hilton.","[{'name': 'vici-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vici-Q125-10-Q.html'}]",292080616,USD,SMART,STK
