symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
KMI,EN4,energy and utilities,energy_sector_supply,US49456B1017,KINDER MORGAN INC,1,"Proporciona infraestructura energética crítica, incluidas tuberías y terminales, esencial para el transporte y almacenamiento de gas natural, petróleo crudo y productos refinados que sustentan la cadena de suministro del sector energético.","Las operaciones de Kinder Morgan están significativamente ligadas a la cadena de suministro del sector energético a través de su extensa red de gasoductos de gas natural, oleoductos de productos y terminales. Los ingresos de la empresa se derivan de los servicios de transporte y midstream, incluidas las ventas de gas natural, NGL, petróleo crudo y CO2. Kinder Morgan transporta una parte sustancial del gas de alimentación para las instalaciones de GNL y se centra en expandir las capacidades de transporte y almacenamiento para apoyar el creciente mercado del gas natural. Además, la empresa enfatiza la importancia de la seguridad del suministro y el papel de las terminales de licuefacción de EE. UU., destacando su posición para garantizar una cadena de suministro energética confiable.","[{'name': 'kmi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmi-Q324-10-Q.html'}, {'name': 'kmi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kmi-Q225-10-Q.html'}, {'name': 'kmi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kmi-FY24-10-K.html'}]",83975037,USD,SMART,STK
ET,EN4,energy and utilities,energy_sector_supply,US29273V1008,ENERGY TRANSFER LP,2,"Desempeña un papel fundamental en el sector energético al poseer y operar una extensa red de activos de midstream, facilitando el transporte, procesamiento y almacenamiento de gas natural, petróleo crudo y productos refinados.","La conexión de Energy Transfer con el tema de la cadena de suministro del sector energético es evidente a través de sus extensas operaciones de gas natural, que incluyen servicios de midstream, transporte interestatal e intraterritorial y almacenamiento. La empresa posee una vasta red de gasoductos de gas natural en las principales cuencas productoras de EE. UU., que abarcan más de 105.000 millas junto con un importante almacenamiento de gas, y maneja aproximadamente el 30% de la producción de gas natural de EE. UU. Además, Energy Transfer transporta y almacena petróleo crudo, líquidos de gas natural (LGN) y productos refinados, enfatizando su compromiso de satisfacer la creciente demanda de recursos energéticos.","[{'name': 'et-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/et-Q225-10-Q.html'}, {'name': 'et-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/et-FY24-10-K.html'}]",37830920,USD,SMART,STK
EPD,EN4,energy and utilities,energy_sector_supply,US2937921078,ENTERPRISE PRODUCTS PARTNERS,3,"Opera una extensa infraestructura de transporte intermedio para el transporte, procesamiento y almacenamiento de petróleo crudo, gas natural y líquidos de gas natural, desempeñando un papel fundamental en la cadena de suministro del sector energético.","Enterprise Products Partners está fuertemente involucrado en la cadena de suministro del sector energético, como lo demuestra su papel como proveedor líder en América del Norte de servicios energéticos de transporte y almacenamiento para productores y consumidores de diversas materias primas energéticas. La red de activos energéticos de transporte y almacenamiento totalmente integrada de la empresa conecta a los productores de las principales cuencas de suministro con los consumidores nacionales y los mercados internacionales. Sus operaciones, que incluyen transporte, procesamiento y almacenamiento, son esenciales para la cadena de suministro de energía, y la mayoría de sus proyectos de capital en construcción apoyan directamente su estrategia de suministro. Además, la empresa está significativamente conectada con los usuarios finales, con vínculos con un alto porcentaje de plantas de etileno en los EE. UU. y refinerías al este de las Montañas Rocosas, y su desempeño financiero depende de la oferta y la demanda de las materias primas energéticas que manejan.","[{'name': 'epd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/epd-FY24-10-K.html'}]",6607910,USD,SMART,STK
OXY,EN4,energy and utilities,energy_sector_supply,US6745991058,OCCIDENTAL PETROLEUM CORP,4,"Se dedica a la exploración, desarrollo y producción de petróleo y gas natural, contribuyendo significativamente al suministro del sector energético global.","La participación de Occidental en la cadena de suministro del sector energético es evidente a través de su producción de petróleo y gas, donde la empresa produjo 1.4 millones de BOE por día. El segmento de midstream y marketing juega un papel crucial al comprar, comercializar, recolectar, procesar, transportar y almacenar petróleo, NGL, gas natural, CO2 y energía, esforzándose por maximizar el valor optimizando su infraestructura y brindando acceso a mercados nacionales e internacionales. Occidental también se enfoca en gestionar los impactos de la inflación asegurando el suministro de materiales críticos, demostrando una conciencia de la importancia de las cadenas de suministro del sector energético.","[{'name': 'oxy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oxy-Q324-10-Q.html'}, {'name': 'oxy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oxy-Q225-10-Q.html'}, {'name': 'oxy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oxy-FY24-10-K.html'}]",10880,USD,SMART,STK
XOM,EN4,energy and utilities,energy_sector_supply,US30231G1022,EXXON MOBIL CORP,5,"Impulsa el suministro global de energía a través de sus vastas operaciones integradas, que abarcan la exploración, producción, refinación y comercialización de petróleo, gas y productos derivados del petróleo.",,,13977,USD,SMART,STK
SHEL,EN4,energy and utilities,energy_sector_supply,GB00BP6MXD84,SHELL PLC,6,"Sustenta la cadena de suministro del sector energético mundial a través de sus extensas operaciones integradas, que abarcan la exploración, producción, refinación y distribución de petróleo y gas natural, y el desarrollo de nuevas soluciones energéticas.",,,542125742,GBP,SMART,STK
SHEL,EN4,energy and utilities,energy_sector_supply,US7802593050,SHELL PLC-ADR,7,"Es un contribuyente principal al sector energético mundial al suministrar diversos productos energéticos, incluidos petróleo, gas y productos refinados, a través de sus operaciones integradas upstream y downstream.",,,540900810,USD,SMART,STK
PSX,EN4,energy and utilities,energy_sector_supply,US7185461040,PHILLIPS 66,8,"Contribuye a la cadena de suministro del sector energético a través de amplias operaciones en refinación, transporte intermedio y comercialización de productos petrolíferos.","Phillips 66 demuestra su papel en la cadena de suministro del sector energético a través de sus operaciones integradas como proveedor de energía downstream, que incluye los segmentos Midstream, Químicos, Refinación, Marketing y Especialidades, y Combustibles Renovables. La estrategia de la empresa de ""wellhead to market"" (del pozo al mercado) mejora sus operaciones integradas desde la producción hasta la distribución, con expansiones en capacidad de oleoductos, plantas de procesamiento y activos de Coastal Bend. Phillips 66 se enfoca en maximizar el valor de su cadena de valor de líquidos de gas natural (LGN) totalmente integrada, ""wellhead-to-market"", dentro de su segmento Midstream, que brinda servicios de transporte, terminalización y procesamiento de petróleo crudo, productos de petróleo refinado y LGN.","[{'name': 'psx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/psx-Q225-10-Q.html'}, {'name': 'psx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/psx-FY24-10-K.html'}]",105669270,USD,SMART,STK
CVX,EN4,energy and utilities,energy_sector_supply,US1667641005,CHEVRON CORP,9,"Desempeña un papel fundamental en el suministro de energía global a través de sus extensas operaciones en la exploración, producción, refinación y comercialización de petróleo crudo y gas natural.",,,5684,USD,SMART,STK
MPC,EN4,energy and utilities,energy_sector_supply,US56585A1025,MARATHON PETROLEUM CORP,10,"Proporciona una parte significativa de productos de petróleo refinado y apoyo logístico, esencial para mantener la cadena de suministro del sector energético y satisfacer la demanda de combustibles de transporte y otros derivados.","La participación de MPC en el tema del suministro del sector energético es evidente a través de sus extensas operaciones de midstream, que abarcan la recolección, el transporte, el almacenamiento y la distribución de petróleo crudo, productos refinados y líquidos de gas natural. Estas operaciones, realizadas principalmente a través del segmento Midstream, son cruciales para abastecer al segmento de Refinación y Comercialización y se ven directamente afectadas por el suministro de petróleo crudo y la demanda de los refinadores. La participación de MPC incluye la gestión de sistemas de oleoductos, operaciones marinas y operaciones de terminales, aunque la empresa también depende del transporte de terceros, lo que indica un enfoque estándar de la cadena de suministro.","[{'name': 'mpc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpc-Q324-10-Q.html'}, {'name': 'mpc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mpc-Q225-10-Q.html'}, {'name': 'mpc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mpc-FY24-10-K.html'}]",89495776,USD,SMART,STK
TTE,EN4,energy and utilities,energy_sector_supply,FR0000120271,TOTALENERGIES SE,11,"Funciona como un proveedor global líder de recursos energéticos, contribuyendo significativamente a la cadena de suministro general dentro del sector energético.",,,29612193,EUR,SMART,STK
BP.,EN4,energy and utilities,energy_sector_supply,GB0007980591,BP PLC,12,"Proporciona una parte sustancial del suministro del sector energético mundial a través de sus operaciones integradas que abarcan la exploración, producción, refinación y distribución de petróleo y gas.",,,228891,GBP,SMART,STK
DVN,EN4,energy and utilities,energy_sector_supply,US25179M1036,DEVON ENERGY CORP,13,"Se dedica a la exploración, desarrollo y producción de petróleo y gas natural, proporcionando recursos esenciales que sustentan la oferta del sector energético mundial.","El compromiso de Devon con el tema de Suministro del Sector Energético es evidente a través de varias iniciativas operativas y estratégicas. La empresa se enfoca en maximizar la producción de gas para capitalizar la creciente demanda de la expansión de GNL y la generación de energía, subrayada por acuerdos de venta de gas con entidades como Competitive Power Ventures. Devon anticipa una mejora de $200 millones en los márgenes, principalmente dentro de la Cuenca Delaware, lograda a través de la reducción de costos en recolección, procesamiento, transporte y fraccionamiento. Además, Devon está renegociando activamente contratos para reducir costos y mejorar la eficiencia en el negocio de NGL dentro de la Cuenca Delaware, lo que refleja un compromiso con la optimización de su cadena de suministro del sector energético.","[{'name': 'dvn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dvn-Q324-10-Q.html'}, {'name': 'dvn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dvn-FY24-10-K.html'}]",754442,USD,SMART,STK
TRGP,EN4,energy and utilities,energy_sector_supply,US87612G1013,TARGA RESOURCES CORP,14,"Proporciona infraestructura y servicios esenciales de transmisión intermedia, incluida la recolección, el procesamiento y el transporte de gas natural, fundamentales para el suministro continuo de productos energéticos.","Targa Resources desempeña un papel importante en la cadena de suministro del sector energético a través de sus extensas operaciones de midstream. El sistema integrado de la empresa gestiona la cadena de suministro de gas natural y líquidos de gas natural (LGN), desde el pozo hasta la exportación, y sus operaciones abarcan toda la cadena de suministro, desde la recolección y el procesamiento hasta el transporte, almacenamiento y venta de estas materias primas. Targa se centra en el suministro de gas natural y LGN, incluido el transporte y la fraccionamiento, respaldado por infraestructura y contratos a largo plazo. A medida que la producción continúa creciendo, Targa está moviendo cada vez más gas natural para sus clientes en las cuencas Midland y Delaware.","[{'name': 'trgp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q324-10-Q.html'}, {'name': 'trgp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trgp-FY24-10-K.html'}, {'name': 'trgp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q225-10-Q.html'}]",81671838,USD,SMART,STK
