industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
health,regenerative_medicine,US91307C1027,UNITED THERAPEUTICS CORP,1,"Sirve como una fuerza principal en el tema de la Medicina Regenerativa, impulsando su desarrollo y aplicación.","La participación de United Therapeutics en la medicina regenerativa es evidente a través de su enfoque multifacético para abordar la escasez de órganos trasplantables. La empresa participa activamente en la investigación y el desarrollo de tecnologías, incluida la xenotrasplantación, alternativas de órganos bioartificiales y bioimpresión 3D, destinadas a aumentar el suministro de órganos trasplantables y mejorar los resultados de los pacientes. Este compromiso se demuestra aún más a través de adquisiciones estratégicas como Miromatrix Medical Inc., centrada en el desarrollo de riñones y alternativas de hígado fabricados, y el desarrollo de alternativas de órganos como ULobe y ULung. Además, United Therapeutics está progresando con estudios clínicos, incluido el estudio EXPAND-UKidney, y ha presentado solicitudes IND para UThymoKidney y UHeart, lo que ilustra un fuerte enfoque en avanzar las tecnologías de medicina regenerativa hacia la aplicación clínica.","[{'name': 'uthr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uthr-Q225-10-Q.html'}, {'name': 'uthr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uthr-Q324-10-Q.html'}, {'name': 'uthr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uthr-Q125-10-Q.html'}, {'name': 'uthr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/uthr-FY24-10-K.html'}]",6746357,USD,UTHR,SMART,STK,True,REG
health,regenerative_medicine,CH0334081137,CRISPR THERAPEUTICS AG,2,"Desarrolla terapias transformadoras de edición genética que aprovechan la tecnología CRISPR, contribuyendo directamente a la medicina regenerativa mediante la corrección de defectos genéticos y la promoción de la reparación de tejidos.","La participación de la compañía en Medicina Regenerativa está impulsada principalmente por el desarrollo de terapias derivadas de células madre editadas genéticamente para tratar la Diabetes Tipo 1 (DT1). Esto incluye esfuerzos para crear un candidato a producto de reemplazo de células beta, que potencialmente ofrezca beneficios duraderos sin inmunosupresión a largo plazo, con tres enfoques paralelos en marcha. La compañía tiene como objetivo aprovechar sus capacidades de edición genética para diseñar terapias celulares avanzadas, interrumpiendo, eliminando, corrigiendo e insertando genes para abordar enfermedades genéticas.","[{'name': 'crsp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crsp-Q125-10-Q.html'}, {'name': 'crsp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crsp-FY24-10-K.html'}]",252260612,USD,CRSP,SMART,STK,False,REG
health,regenerative_medicine,US92532F1003,VERTEX PHARMACEUTICALS INC,3,Desarrolla terapias innovadoras centradas en la regeneración y reparación de tejidos y órganos enfermos en el campo de la medicina regenerativa.,,,275850,USD,VRTX,SMART,STK,True,REG
health,regenerative_medicine,US07373V1052,BEAM THERAPEUTICS INC,4,"Desarrolla y avanza nuevas medicinas genéticas que abordan las causas subyacentes de enfermedades graves, contribuyendo significativamente al campo de la medicina regenerativa.",,,402800754,USD,BEAM,SMART,STK,False,REG
health,regenerative_medicine,US35958N1072,FUJIFILM HOLDINGS-UNSP ADR,5,Contribuye a los avances dentro del tema de Medicina Regenerativa.,,,41120909,USD,FUJIY,SMART,STK,False,REG
health,regenerative_medicine,JP3463000004,TAKEDA PHARMACEUTICAL CO LTD,6,"Se dedica a la investigación, el desarrollo y la comercialización de terapias enfocadas en reparar, reemplazar o regenerar tejidos y órganos dañados.",,,13905462,JPY,4502,SMART,STK,False,REG
health,regenerative_medicine,JP3942400007,ASTELLAS PHARMA INC.,7,Contribuye al campo de la Medicina Regenerativa a través de su enfoque en el desarrollo de enfoques terapéuticos novedosos.,,,13905465,JPY,4503,SMART,STK,False,REG
health,regenerative_medicine,US92346J1088,VERICEL CORP,8,"Desarrolla y comercializa terapias celulares y génicas avanzadas, contribuyendo al campo de la medicina regenerativa al restaurar y reparar tejidos y órganos dañados.","Vericel es una empresa biofarmacéutica en etapa comercial que ofrece terapias avanzadas para medicina deportiva y cuidado de quemaduras graves, con un enfoque en terapia celular y productos biológicos especializados. El compromiso de la empresa con la medicina regenerativa es evidente en su uso de ingeniería de tejidos para regenerar piel y cartílago de rodilla sano. Vericel proporciona terapias avanzadas para reparar lesiones graves y restaurar vidas, y fue una de las primeras en lograr el éxito comercial en terapias celulares utilizando ingeniería de tejidos.","[{'name': 'vcel-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vcel-Q324-10-Q.html'}, {'name': 'vcel-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vcel-FY24-10-K.html'}]",174968098,USD,VCEL,SMART,STK,True,REG
health,regenerative_medicine,AU000000MSB8,MESOBLAST LTD,9,Participa activamente en el desarrollo de terapias de medicina regenerativa.,,,44203004,AUD,MSB,SMART,STK,False,REG
health,regenerative_medicine,US8776191061,TAYSHA GENE THERAPIES INC,10,Es reconocida por su participación en el tema de Medicina Regenerativa.,"La FDA otorgó la designación de Terapia Avanzada de Medicina Regenerativa (RMAT) a TSHA-102 para el síndrome de Rett, tras una revisión de los datos de seguridad y eficacia de pacientes en los ensayos REVEAL de Fase 1/2. Esta designación se basó en datos de ensayos en adolescentes, adultos y pediátricos, y destaca el potencial de TSHA-102 como terapia de medicina regenerativa para el síndrome de Rett. La empresa declara explícitamente que la FDA otorgó la designación de Terapia Avanzada de Medicina Regenerativa para TSHA-102 en el síndrome de Rett.","[{'name': 'tsha-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsha-Q125-10-Q.html'}, {'name': 'tsha-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsha-Q225-10-Q.html'}]",446986948,USD,TSHA,SMART,STK,False,REG
