industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
unclassified,oncological_medications,US58933Y1055,MERCK & CO INC,1,"Desempeña un papel de liderazgo en el desarrollo y la comercialización de fármacos oncológicos, avanzando significativamente las opciones de tratamiento contra el cáncer a nivel mundial.","El enfoque de Merck en los medicamentos oncológicos es evidente a través del crecimiento de su franquicia oncológica, impulsada por Keytruda y Welireg. Esto está respaldado además por las numerosas aprobaciones de Keytruda en diversos tipos de cáncer y sus significativas cifras de ventas. La empresa también está diversificando su cartera oncológica con inmunoterapia, focalización molecular de precisión y focalización de tejidos, y a través de transacciones de desarrollo de negocio como la adquisición de Harpoon Therapeutics y el acuerdo de licencia para MK-2010.","[{'name': 'mrk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mrk-FY24-10-K.html'}, {'name': 'mrk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q324-10-Q.html'}, {'name': 'mrk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q125-10-Q.html'}, {'name': 'mrk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q225-10-Q.html'}]",70101545,USD,MRK,SMART,STK,True,ON1
unclassified,oncological_medications,US1101221083,BRISTOL-MYERS SQUIBB CO,2,"Es una empresa farmacéutica líder profundamente involucrada en la investigación, el desarrollo y la comercialización de fármacos oncológicos.","Bristol-Myers Squibb mantiene un fuerte enfoque en oncología, evidente en su misión de ofrecer medicamentos transformadores para enfermedades graves, siendo la oncología un área terapéutica central. Este compromiso se ve reforzado por una cartera diversa de fármacos oncológicos, como Opdivo, Yervoy, Krazati y otros, dirigidos a diversos tipos de cáncer y que impulsan el crecimiento. La empresa está ampliando activamente su liderazgo en inmuno-oncología y diversificándose más allá de ella, como lo demuestran asociaciones estratégicas como la de BioNTech para codesarrollar BNT327 y el acuerdo de licencia con Philochem para OncoACP3, además de avanzar en programas de tumores sólidos de próxima generación.","[{'name': 'bmy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bmy-Q125-10-Q.html'}, {'name': 'bmy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bmy-Q324-10-Q.html'}, {'name': 'bmy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bmy-FY24-10-K.html'}, {'name': 'bmy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bmy-Q225-10-Q.html'}]",5111,USD,BMY,SMART,STK,True,ON1
unclassified,oncological_medications,US4781601046,JOHNSON & JOHNSON,3,"Desarrolla y proporciona una cartera sustancial de medicamentos oncológicos, desempeñando un papel importante en el avance del tratamiento del cáncer.","Johnson & Johnson demuestra un fuerte enfoque en Fármacos Oncológicos, respaldado por ventas y crecimiento sustanciales en esta área terapéutica. El segmento de Medicina Innovadora prioriza la Oncología, con productos oncológicos que logran ventas significativas, así como crecimiento en ventas operativas. Este compromiso se evidencia aún más en la ambición de la compañía de convertirse en la empresa número 1 en oncología para 2030, con un objetivo de más de $50 mil millones en ventas, y una sólida cartera de productos oncológicos, que incluyen DARZALEX, CARVYKTI, TECVAYLI, TALVEY y RYBREVANT/LAZCLUZE.","[{'name': 'jnj-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jnj-Q324-10-Q.html'}, {'name': 'jnj-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jnj-FY24-10-K.html'}, {'name': 'jnj-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jnj-Q225-10-Q.html'}, {'name': 'jnj-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jnj-Q125-10-Q.html'}]",8719,USD,JNJ,SMART,STK,True,ON1
unclassified,oncological_medications,US00287Y1091,ABBVIE INC,4,"Se enfoca en la investigación, desarrollo y comercialización de terapias innovadoras para abordar una amplia gama de tipos de cáncer.","AbbVie mantiene una sólida posición en oncología, demostrada por su liderazgo en inmunología, neurociencia, oncología, estética y cuidado ocular. El compromiso de la empresa es evidente a través de su diversa cartera de fármacos oncológicos, incluyendo Imbruvica, Venclexta, Elahere y Epkinly, así como su cartera de aproximadamente 90 compuestos. El énfasis estratégico de AbbVie se ve aún más subrayado por su adquisición de ImmunoGen para reforzar su cartera de tumores sólidos y su continua inversión en investigación y desarrollo oncológico.","[{'name': 'abbv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abbv-Q324-10-Q.html'}, {'name': 'abbv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abbv-Q125-10-Q.html'}, {'name': 'abbv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/abbv-FY24-10-K.html'}, {'name': 'abbv-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/abbv-Q225-10-Q.html'}]",118089500,USD,ABBV,SMART,STK,True,ON1
unclassified,oncological_medications,US7170811035,PFIZER INC,5,"Un importante desarrollador y proveedor de medicamentos oncológicos, que contribuye significativamente a las opciones de tratamiento e investigación del cáncer.","Pfizer demuestra un fuerte enfoque en medicamentos oncológicos, destacado por su objetivo de lograr un liderazgo oncológico de clase mundial y la integración de su organización comercial oncológica en la División Comercial de Pfizer en EE. UU. Este énfasis está respaldado además por su diversa cartera de medicamentos oncológicos, que incluyen Padcev, Elrexfio y Lorbreena, con Padcev reconocido como una terapia central y un tratamiento líder para el cáncer urotelial. El compromiso de la empresa también es evidente en sus iniciativas estratégicas, como el acuerdo de licencia interna con 3SBio para SSGJ-707, un anticuerpo biespecífico en ensayos clínicos para diversos tumores, y sus esfuerzos para expandir la población de pacientes abordables para terapias clave como Padcev.","[{'name': 'pfe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfe-Q324-10-Q.html'}, {'name': 'pfe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pfe-FY24-10-K.html'}, {'name': 'pfe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfe-Q225-10-Q.html'}]",11031,USD,PFE,SMART,STK,True,ON1
unclassified,oncological_medications,US03073E1055,CENCORA INC,6,"Sirve como un distribuidor clave de terapias oncológicas, conectando a fabricantes con sistemas de atención médica y farmacias para ofrecer tratamientos esenciales contra el cáncer.","El negocio de Cencora está conectado con el tema de Medicamentos Oncológicos a través de su segmento de Soluciones de Atención Médica de EE. UU., que proporciona distribución farmacéutica y servicios adicionales a médicos especialistas en oncología y otros proveedores de atención médica. El enfoque de la empresa en oncología se demuestra aún más por sus iniciativas que brindan información procesable sobre el tratamiento del cáncer de vejiga y la combinación de investigación clínica y de mercado para mostrar cómo los oncólogos comunitarios implementan nuevos paradigmas de tratamiento. Sin embargo, la empresa anticipa una posible pérdida de un cliente de oncología tras su adquisición pendiente, lo que sugiere que, si bien la oncología es importante, puede que no sea un enfoque principal.","[{'name': 'cor-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cor-Q125-10-Q.html'}, {'name': 'cor-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cor-FY24-10-K.html'}]",1714996,USD,COR,SMART,STK,True,ON1
unclassified,oncological_medications,US3755581036,GILEAD SCIENCES INC,7,"Es un desarrollador y proveedor destacado de medicamentos oncológicos, que avanza en tratamientos para diversos tipos de cáncer.","La participación de Gilead en el tema de la industria de medicamentos oncológicos es evidente a través de su compromiso de desarrollar medicamentos innovadores para el tratamiento del cáncer. La cartera oncológica de la empresa incluye productos clave como Trodelvy, Yescarta y Tecartus, y Trodelvy ha demostrado resultados positivos en ensayos de Fase III para el cáncer de mama y ha recibido la designación de Terapia Innovadora de la FDA para el cáncer de pulmón de células pequeñas. El enfoque de Gilead se ve aún más resaltado por los ensayos clínicos en curso, las actividades regulatorias y las colaboraciones de investigación destinadas a desarrollar nuevas terapias contra el cáncer, incluidos nuevos degradadores orales de moléculas de pegamento CDK2 y activadores de células T trispecíficos basados en anticuerpos. Si bien las ventas de oncología contribuyen una parte notable a los ingresos totales de Gilead, la empresa está ampliando activamente sus programas oncológicos y tiene productos específicos como Trodelvy y terapias celulares que generan ingresos significativos.","[{'name': 'gild-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gild-Q225-10-Q.html'}, {'name': 'gild-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gild-Q125-10-Q.html'}, {'name': 'gild-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gild-FY24-10-K.html'}, {'name': 'gild-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gild-Q324-10-Q.html'}]",269753,USD,GILD,SMART,STK,True,ON1
unclassified,oncological_medications,CH0012032048,ROCHE HOLDING AG-GENUSSCHEIN,8,"Desarrolla y proporciona una cartera integral de medicamentos innovadores y herramientas de diagnóstico para diversos tipos de cáncer, contribuyendo significativamente al avance de los tratamientos oncológicos.",,,228954,CHF,ROG,SMART,STK,False,ON1
unclassified,oncological_medications,US0311621009,AMGEN INC,9,"Desarrolla y comercializa una cartera significativa de medicamentos oncológicos, abordando diversos tipos de cáncer y necesidades terapéuticas.","Amgen muestra un enfoque sustancial en medicamentos oncológicos, respaldado por su innovadora cartera oncológica, que incluye medicamentos como BLINCYTO, IMDELLTRA, LUMAKRAS, Vectibix, KYPROLIS, Nplate y XGEVA. Esta cartera contribuyó con casi 8.000 millones de dólares en ventas, con un crecimiento interanual impulsado por el volumen y precios de venta netos más altos. La plataforma de activadores biespecíficos de células T de la empresa también está desarrollando nuevos estándares de atención, con BLINCYTO avanzando al tratamiento de primera línea e IMDELLTRA demostrando beneficios significativos de supervivencia en el cáncer de pulmón de células pequeñas. Los ensayos clínicos, como el ensayo de Fase 3 DeLLphi-304 para IMDELLTRA/IMDYLLTRA, subrayan aún más el compromiso de Amgen con el avance del tratamiento del cáncer.","[{'name': 'amgn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amgn-Q324-10-Q.html'}, {'name': 'amgn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amgn-Q225-10-Q.html'}, {'name': 'amgn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amgn-FY24-10-K.html'}]",266145,USD,AMGN,SMART,STK,True,ON1
unclassified,oncological_medications,US5324571083,ELI LILLY & CO,10,Contribuye significativamente al tema de Medicamentos Oncológicos a través de su desarrollo y provisión de soluciones terapéuticas para el tratamiento del cáncer.,"La participación de Lilly en Oncología de Fármacos es evidente a través de varios desarrollos clave. La Comisión Europea aprobó el pirtobrutinib para la leucemia linfocítica crónica, y un ensayo de Fase 3 para el pirtobrutinib en LCC y LLC satisfizo su criterio principal. Además, se iniciaron ensayos de Fase 3 para el olomorasib tanto en cáncer de pulmón no microcítico resecado adyuvante como no resecado. Este compromiso se ve aún más subrayado por la adquisición del programa inhibidor de PI3Kα de Scorpion, STX-478, financiado por una emisión de notas a tasa fija de $6.50 mil millones, y la retroalimentación positiva de los médicos sobre Jaypirca.","[{'name': 'lly-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q225-10-Q.html'}, {'name': 'lly-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q125-10-Q.html'}, {'name': 'lly-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lly-Q324-10-Q.html'}, {'name': 'lly-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lly-FY24-10-K.html'}]",9160,USD,LLY,SMART,STK,True,ON1
