type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
energy and utilities,clean_energy,US65339F1012,NEXTERA ENERGY INC,1,"Sirve como un impulsor principal y desarrollador líder en el sector de la energía limpia, avanzando significativamente la adopción e implementación de soluciones de energía renovable.","La participación de NextEra Energy (NEE) en Energía Limpia es significativa, destacada por el hecho de que NextEra Energy Resources (NEER) es el mayor generador de energía renovable del mundo a partir de viento y sol. El enfoque de la empresa en energías renovables y almacenamiento se demuestra aún más mediante inversiones en instalaciones de energía eólica, solar y de almacenamiento de baterías. El rendimiento operativo de NEE está notablemente impulsado por NEER, con nuevas inversiones que aumentan debido a mayores ganancias de estas fuentes de energía limpia, y la empresa enfatiza su compromiso de construir más infraestructura energética en los Estados Unidos.","[{'name': 'nee-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nee-Q125-10-Q.html'}, {'name': 'nee-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nee-Q324-10-Q.html'}, {'name': 'nee-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nee-FY24-10-K.html'}, {'name': 'nee-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nee-Q225-10-Q.html'}]",75960201,USD,NEE,SMART,STK,True,CLE
energy and utilities,clean_energy,US21037T1097,CONSTELLATION ENERGY,2,"Opera como un contribuyente significativo al sector de la energía limpia, generando cantidades sustanciales de electricidad a partir de fuentes que no emiten carbono.","Constellation Energy se identifica como el mayor productor de energía libre de carbono de la nación, enfatizando su compromiso con soluciones energéticas limpias, confiables y asequibles. La capacidad de generación de la compañía incluye una cartera diversa de activos nucleares, eólicos, solares e hidroeléctricos. Este compromiso se demuestra aún más a través de iniciativas estratégicas como un acuerdo de compra de energía de 20 años con Meta para el Clinton Clean Energy Center y el reinicio del Crane Clean Energy Center en asociación con Microsoft, con el objetivo de alimentar centros de datos con energía limpia. Constellation también destaca sus soluciones de energía limpia como una ventaja competitiva, particularmente en el apoyo al desarrollo de centros de datos y tecnologías de IA.","[{'name': 'ceg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ceg-Q125-10-Q.html'}, {'name': 'ceg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ceg-Q225-10-Q.html'}, {'name': 'ceg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ceg-FY24-10-K.html'}, {'name': 'ceg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ceg-Q324-10-Q.html'}]",538132976,USD,CEG,SMART,STK,True,CLE
energy and utilities,clean_energy,US3364331070,FIRST SOLAR INC,3,"Fabrica módulos solares avanzados de película delgada, que son fundamentales para la generación de electricidad limpia y renovable y la expansión de la infraestructura global de energía limpia.","First Solar demuestra un fuerte enfoque en la energía limpia a través de su negocio principal de fabricación y venta de módulos solares fotovoltaicos, que ofrecen una alternativa con menor huella de carbono a las fuentes de energía tradicionales. La empresa aboga activamente por el mantenimiento y la modificación de los créditos fiscales para la energía limpia, reconociendo su importancia para permitir el despliegue de la generación solar. First Solar está expandiendo su capacidad de fabricación en EE. UU. y proporcionando ofertas de módulos a escala de servicios públicos en mercados geográficos clave, alineándose con la creciente demanda de servicios públicos y corporativos de energía limpia. Además, la empresa enfatiza el papel de políticas como la Ley de Reducción de la Inflación en la aceleración de la transición a la energía limpia, destacando su compromiso e inversión en este sector.","[{'name': 'fslr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q324-10-Q.html'}, {'name': 'fslr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fslr-FY24-10-K.html'}, {'name': 'fslr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q225-10-Q.html'}]",41622169,USD,FSLR,SMART,STK,True,CLE
energy and utilities,clean_energy,US36828A1016,GE VERNOVA INC,4,Desarrolla y proporciona tecnologías y soluciones fundamentales para la generación y distribución de energía limpia.,"La participación de GE Vernova en Energía Limpia es evidente a través de su enfoque en la descarbonización y la creciente demanda de alternativas de energía renovable, a medida que la industria energética cambia del carbón a fuentes de energía de cero o bajas emisiones de carbono. La empresa simplifica su oferta de productos para centrarse en productos clave, incluidas las turbinas eólicas, que desempeñan un papel crucial en la transición energética. GE Vernova apoya la energía renovable a través de sus productos y servicios, como los condensadores síncronos que ayudan a equilibrar la red con la intermitencia renovable, y está ayudando a los clientes a transitar hacia una combinación de gas y energías renovables.","[{'name': 'gev-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gev-Q225-10-Q.html'}, {'name': 'gev-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gev-Q324-10-Q.html'}]",691984365,USD,GEV,SMART,STK,True,CLE
energy and utilities,clean_energy,US88160R1014,TESLA INC,5,"Desarrolla y fabrica vehículos eléctricos, sistemas de almacenamiento de energía en baterías y productos de energía solar, contribuyendo significativamente a la transición hacia el transporte sostenible y la generación de energía renovable.","La dedicación de Tesla al tema de la Energía Limpia es evidente en su misión principal de acelerar la transición mundial hacia la energía sostenible. Este compromiso está respaldado por el diseño, desarrollo, fabricación, arrendamiento y venta de vehículos eléctricos, sistemas de generación de energía solar y productos de almacenamiento de energía de la empresa. El enfoque de Tesla en la energía sostenible es un aspecto central de sus operaciones.","[{'name': 'tsla-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q125-10-Q.html'}, {'name': 'tsla-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsla-Q324-10-Q.html'}]",76792991,USD,TSLA,SMART,STK,True,CLE
energy and utilities,clean_energy,US86771W1053,SUNRUN INC,6,"Proporciona sistemas y servicios residenciales de energía solar, acelerando la adopción de energía limpia y renovable para los hogares.","La misión principal de Sunrun se centra en conectar a las personas con energía limpia, y su objetivo es ser la empresa de referencia para la electrificación del hogar limpia y fiable. Como proveedor líder nacional de energía limpia como servicio de suscripción, Sunrun ofrece soluciones residenciales de energía solar y almacenamiento, transformando la industria solar al eliminar las barreras financieras a la energía renovable. La empresa también se centra en la construcción de plantas de energía distribuidas y la promoción de la independencia energética, contribuyendo a la electrificación de la economía estadounidense con energía limpia.","[{'name': 'run-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q225-10-Q.html'}, {'name': 'run-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q125-10-Q.html'}, {'name': 'run-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/run-FY24-10-K.html'}, {'name': 'run-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q324-10-Q.html'}]",202225016,USD,RUN,SMART,STK,True,CLE
energy and utilities,clean_energy,DK0061539921,VESTAS WIND SYSTEMS A/S,7,"Desarrolla, fabrica, instala y presta servicios de turbinas eólicas a nivel mundial, contribuyendo significativamente a la expansión de la generación de electricidad renovable y la transición hacia la energía limpia.",,,481449559,DKK,VWS,SMART,STK,False,CLE
energy and utilities,clean_energy,BMG162581083,BROOKFIELD RENEWABLE PARTNER,8,"Desarrolla, posee y opera una cartera a gran escala de activos de energía renovable a nivel mundial, contribuyendo significativamente a la generación y distribución de energía limpia.",,,98342599,CAD,BEP.UN,SMART,STK,False,CLE
energy and utilities,clean_energy,DK0060094928,ORSTED A/S,9,"Desarrolla, construye y opera parques eólicos marinos y otros activos de energía renovable, desempeñando un papel clave en la transición energética global hacia energías limpias.",,,242060078,DKK,ORSTED,SMART,STK,False,CLE
energy and utilities,clean_energy,CA11285B1085,BROOKFIELD RENEWABLE CORP,10,"Desarrolla, opera y adquiere una cartera diversa de instalaciones de generación de energía renovable, incluidos activos hidroeléctricos, eólicos y solares, lo que contribuye significativamente a la producción mundial de energía limpia.","El enfoque de la empresa en la energía limpia es evidente en sus operaciones, particularmente dentro de su segmento hidroeléctrico, que se beneficia de precios favorables impulsados por la sólida demanda de energía limpia. La empresa destaca que las tecnologías renovables, incluida la eólica terrestre, la solar y las baterías, son esenciales para satisfacer la creciente demanda de energía debido a su rentabilidad, sus capacidades de implementación rápida y sus cadenas de suministro maduras. Además, la empresa está bien preparada para el crecimiento futuro, respaldada por un saludable manto de nieve y niveles de embalses, lo que indica una sólida posición en el mercado de la energía limpia.",,751356955,CAD,BEPC,SMART,STK,False,CLE
