symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
UNP,TRA,transportation and logistics,transportation_of_goods_by_rail,US9078181081,UNION PACIFIC CORP,1,"Opera una de las redes ferroviarias de carga más grandes de América del Norte, brindando servicios de transporte críticos para una amplia gama de productos básicos en todo el continente.","Las operaciones de Union Pacific se centran en el transporte de carga ferroviaria, como lo demuestran los informes financieros, las iniciativas estratégicas y las inversiones en infraestructura de la empresa. El único segmento operativo reportable de la empresa gira en torno a su red ferroviaria, con ingresos y métricas de rendimiento centrados en gran medida en las operaciones de carga. Union Pacific transporta una variedad de productos básicos, incluidos carbón, grano, productos químicos industriales y contenedores intermodales, y se enfoca en mejorar el servicio, la eficiencia y el volumen. El compromiso de la empresa se demuestra aún más mediante inversiones de capital continuas en material ferroviario y de vías, así como en proyectos de expansión como nuevas terminales intermodales.","[{'name': 'unp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/unp-Q225-10-Q.html'}, {'name': 'unp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/unp-Q125-10-Q.html'}, {'name': 'unp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/unp-FY24-10-K.html'}]",13284,USD,SMART,STK
CSX,TRA,transportation and logistics,transportation_of_goods_by_rail,US1264081035,CSX CORP,2,"Opera una extensa red ferroviaria en el este de los Estados Unidos, brindando servicios de transporte críticos para diversas materias primas y desempeñando un papel importante en el sistema nacional de logística de carga.","El negocio principal de CSX gira en torno al transporte de carga ferroviaria, como lo demuestra su extensa red ferroviaria que abarca 26 estados y su enfoque en la prestación de servicios de transporte basados en ferrocarril, incluido el servicio ferroviario tradicional, el transporte intermodal y las operaciones de productos básicos a granel. Las iniciativas estratégicas de la empresa, como las mejoras en el rendimiento de la red, los proyectos de infraestructura como la reconstrucción de la subdivisión de Blue Ridge y las medidas de eficiencia operativa, están directamente relacionadas con el transporte de carga ferroviaria. Además, el desempeño financiero de CSX está estrechamente ligado a sus operaciones ferroviarias, con ingresos derivados principalmente del transporte de carga, específicamente mercancías, intermodal y carbón.","[{'name': 'csx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csx-Q125-10-Q.html'}, {'name': 'csx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csx-Q225-10-Q.html'}, {'name': 'csx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csx-FY24-10-K.html'}]",6150,USD,SMART,STK
NSC,TRA,transportation and logistics,transportation_of_goods_by_rail,US6558441084,NORFOLK SOUTHERN CORP,3,"Opera una vasta red ferroviaria en el este de Estados Unidos, brindando servicios esenciales de transporte de carga para una amplia gama de productos básicos, apoyando así la actividad económica y las cadenas de suministro.","El negocio principal de Norfolk Southern gira en torno al transporte de carga ferroviaria, como lo demuestran sus operaciones en 22 estados y el Distrito de Columbia y su papel en el movimiento de bienes y materiales que impulsan la economía estadounidense. La empresa entrega una amplia variedad de productos básicos anualmente, incluidos productos agrícolas, forestales, de consumo, químicos y metálicos, utilizando su extensa red intermodal, particularmente en el este de EE. UU. Además, la empresa se enfoca en mejorar su servicio ferroviario y ganar cuota de mercado, transportando mercancías, intermodales y carbón por ferrocarril.","[{'name': 'nsc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nsc-Q225-10-Q.html'}, {'name': 'nsc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nsc-Q324-10-Q.html'}]",10497,USD,SMART,STK
WAB,TRA,transportation and logistics,transportation_of_goods_by_rail,US9297401088,WABTEC CORP,4,"Proporciona equipos, componentes y soluciones digitales críticos que son esenciales para la operación, seguridad y eficiencia de los sistemas globales de transporte ferroviario de mercancías.","El compromiso de Wabtec con la industria del transporte de carga ferroviaria es evidente a través de su provisión global de locomotoras, equipos, sistemas y servicios basados en tecnología adaptados al sector de carga ferroviaria. La empresa está experimentando oportunidades significativas en todo el mundo, impulsadas por la demanda de locomotoras nuevas, modernizaciones y tecnologías digitales, incluido el progreso en la finalización de pedidos en Kazajstán y la obtención de pedidos de locomotoras nuevas en América del Norte. El segmento de carga de Wabtec ha visto un aumento en las ventas orgánicas debido a mayores entregas de modernizaciones de locomotoras y revisiones de motores, lo que destaca el enfoque de la empresa en mejorar la seguridad, aumentar la productividad y reducir los costos de mantenimiento para sus clientes en la industria del transporte de carga ferroviaria.","[{'name': 'wab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q324-10-Q.html'}, {'name': 'wab-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q225-10-Q.html'}, {'name': 'wab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wab-FY24-10-K.html'}, {'name': 'wab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q125-10-Q.html'}]",661633,USD,SMART,STK
GATX,TRA,transportation and logistics,transportation_of_goods_by_rail,US3614481030,GATX CORP,5,"Proporciona servicios críticos de arrendamiento y mantenimiento de vagones de ferrocarril, lo que permite un transporte de carga ferroviaria eficiente y fiable para una amplia gama de industrias.","El negocio de GATX está significativamente ligado al transporte de carga ferroviaria, como lo demuestra su actividad principal en el arrendamiento de vagones en América del Norte, Europa e India a través de sus segmentos Rail North America y Rail International. Las altas tasas de utilización de su flota, las sólidas tasas de renovación y los cambios positivos en el índice de precios de los arrendamientos subrayan su dependencia del transporte ferroviario para obtener ingresos. El enfoque de GATX en el mercado ferroviario se demuestra aún más por sus importantes compromisos de compra de vagones y sus inversiones estratégicas para expandir y diversificar sus flotas de vagones.","[{'name': 'gatx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gatx-Q324-10-Q.html'}, {'name': 'gatx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gatx-Q125-10-Q.html'}, {'name': 'gatx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gatx-FY24-10-K.html'}, {'name': 'gatx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gatx-Q225-10-Q.html'}]",7690,USD,SMART,STK
CP,TRA,transportation and logistics,transportation_of_goods_by_rail,CA13646K1084,CANADIAN PACIFIC KANSAS CITY,6,"Opera una extensa red ferroviaria transcontinental que proporciona servicios de transporte de carga en toda América del Norte, conectando mercados clave y facilitando el comercio.","Las operaciones de CPKC se basan fundamentalmente en el transporte de carga ferroviaria, y los ingresos se derivan principalmente de esta actividad. El desempeño financiero de la compañía está estrechamente ligado a los volúmenes de carga, lo que afecta los ingresos y los gastos variables como el combustible y los costos de tripulación. Indicadores de desempeño como las toneladas-millas brutas (GTM) y las toneladas-millas de ingresos (RTM) son medidas clave del desempeño operativo de la compañía, con aumentos en las RTM impulsados por mayores volúmenes de productos básicos como granos, intermodal y potasa, lo que refleja la dependencia de la compañía del transporte de carga ferroviaria.","[{'name': 'cp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cp-Q225-10-Q.html'}, {'name': 'cp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cp-FY24-10-K.html'}]",622812537,CAD,SMART,STK
CNR,TRA,transportation and logistics,transportation_of_goods_by_rail,CA1363751027,CANADIAN NATL RAILWAY CO,7,"Opera una extensa red ferroviaria en América del Norte, brindando servicios críticos de transporte de carga para una amplia gama de industrias y productos básicos.",,,4458894,CAD,SMART,STK
GBX,TRA,transportation and logistics,transportation_of_goods_by_rail,US3936571013,GREENBRIER COMPANIES INC,8,"Fabrica y arrienda una amplia gama de vagones de carga, sirviendo como un proveedor crítico para el sector del transporte de carga ferroviaria.","El negocio de Greenbrier está significativamente ligado a la industria del transporte ferroviario de mercancías, como lo demuestra su fabricación de diversos tipos de vagones, incluidos vagones de carga, cisterna e intermodales, que operan desde instalaciones en varios países. La empresa colabora activamente con los clientes para proporcionar soluciones a sus necesidades de transporte ferroviario de mercancías, asegurando pedidos sustanciales y demostrando un compromiso con el crecimiento del sector. Sus operaciones de arrendamiento y gestión de flotas contribuyen aún más, con ingresos recurrentes que muestran un fuerte crecimiento y planes de expansión continua, respaldados por importantes inversiones en adiciones a su flota de vagones.","[{'name': 'gbx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gbx-FY24-10-K.html'}, {'name': 'gbx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q325-10-Q.html'}, {'name': 'gbx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q125-10-Q.html'}, {'name': 'gbx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q225-10-Q.html'}]",7472,USD,SMART,STK
TRN,TRA,transportation and logistics,transportation_of_goods_by_rail,US8965221091,TRINITY INDUSTRIES INC,9,"Fabrica y alquila una flota diversa de vagones de carga, facilitando el transporte de mercancías a través de la red de transporte ferroviario de carga.","Trinity Industries se identifica como un proveedor líder de productos y servicios de vagones de ferrocarril en América del Norte, operando principalmente a través de su marca TrinityRail. La participación de la empresa en el transporte de carga ferroviaria es evidente a través de su participación en el arrendamiento y la gestión de vagones, la fabricación, el mantenimiento y los servicios de logística. Las actividades de Trinity incluyen la fabricación de vagones, la gestión de una importante flota de arrendamiento y la prestación de servicios relacionados, todo lo cual contribuye a su posición en el sector del transporte de carga ferroviaria. La empresa también monitorea la dinámica del mercado, los volúmenes de pedidos y las tendencias de la industria, ajustando las estrategias de producción e inversión en consecuencia.","[{'name': 'trn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trn-Q125-10-Q.html'}, {'name': 'trn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trn-Q324-10-Q.html'}]",12974,USD,SMART,STK
BRK B,TRA,transportation and logistics,transportation_of_goods_by_rail,US0846707026,BERKSHIRE HATHAWAY INC-CL B,10,"Opera una vasta red de transporte de carga ferroviaria a través de su subsidiaria, BNSF Railway, brindando servicios de transporte críticos para diversos bienes en toda América del Norte.","El compromiso de Berkshire Hathaway con el tema del transporte de carga ferroviaria es sustancial, principalmente a través de su propiedad de Burlington Northern Santa Fe (BNSF), uno de los sistemas ferroviarios más grandes de América del Norte, que opera a lo largo de 32,500 millas de ruta en 28 estados y tres provincias canadienses. La importancia de BNSF se ve subrayada por su clasificación de grupos empresariales importantes según los productos enviados, incluidos productos de consumo, industriales, agrícolas, energéticos y carbón. Además, la contribución financiera de BNSF es notable, con una parte significativa de las ganancias netas de Berkshire Hathaway atribuida a las operaciones de BNSF.","[{'name': 'brkb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q324-10-Q.html'}, {'name': 'brkb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q125-10-Q.html'}, {'name': 'brkb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/brkb-FY24-10-K.html'}, {'name': 'brk.b-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brk.b-Q225-10-Q.html'}]",72063691,USD,SMART,STK
