symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
KEX,MAR,unclassified,maritime_transport,US4972661064,KIRBY CORP,1,"Opera como un destacado proveedor de servicios de transporte marítimo, ofreciendo extensas flotas de barcazas interiores y en alta mar para el movimiento de petroquímicos, productos refinados y otras materias primas a granel.","La participación de Kirby Corporation en la industria del transporte marítimo es significativa, ya que la empresa se identifica como el mayor operador de barcazas cisterna a nivel nacional, transportando productos líquidos a granel a través de vías fluviales clave y costas de EE. UU. Este segmento, que incluye operaciones tanto interiores como costeras, contribuye consistentemente con una parte sustancial de los ingresos de la empresa, y KMT genera un gran porcentaje de los ingresos de la empresa. El enfoque de la empresa en mantener altas tasas de utilización de barcazas, expandir su flota y asignar capital para el mantenimiento y las mejoras marinas subraya la importancia estratégica del transporte marítimo para el negocio general de Kirby.","[{'name': 'kex-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kex-Q125-10-Q.html'}, {'name': 'kex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kex-Q324-10-Q.html'}, {'name': 'kex-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kex-Q225-10-Q.html'}, {'name': 'kex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kex-FY24-10-K.html'}]",2585501,USD,SMART,STK
CCL,MAR,unclassified,maritime_transport,PA1436583006,CARNIVAL CORP,2,"Opera una flota global de cruceros, brindando servicios de transporte marítimo de pasajeros para ocio y turismo en diversos destinos.","El negocio de Carnival Corporation se centra en el transporte marítimo, como lo demuestra la operación de sus cruceros. El enfoque de la empresa en las operaciones de cruceros implica inherentemente el transporte marítimo, con importantes gastos de capital asignados a la expansión y mejora de su flota con nuevos barcos. Esto está respaldado además por las iniciativas estratégicas de la empresa para mejorar las experiencias a bordo y en el destino, incluidas las inversiones en destinos como Celebration Key y RelaxAway, todos los cuales dependen de la infraestructura marítima para acomodar barcos y pasajeros.","[{'name': 'ccl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ccl-Q324-10-Q.html'}, {'name': 'ccl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ccl-Q225-10-Q.html'}]",5516,USD,SMART,STK
INSW,MAR,unclassified,maritime_transport,MHY410531021,INTERNATIONAL SEAWAYS INC,3,"Participa directamente en el transporte marítimo, operando una flota de buques para el transporte marítimo global de petróleo crudo y productos derivados del petróleo.","El negocio de International Seaways se centra en el transporte marítimo, específicamente en el transporte oceánico de petróleo crudo y productos petrolíferos refinados. Esto es evidente en la operación de una gran flota, que consta de 75 a 78 buques oceánicos de propiedad total o financiados mediante arrendamiento, con planes de expandirse a 84 buques con nuevas construcciones. El enfoque de la empresa en este sector se destaca aún más por las discusiones sobre la demanda de buques cisterna, la gestión de flotas, las perspectivas del mercado y las decisiones estratégicas relacionadas con la venta, compra y exposición de fletamento por tiempo de buques, todo lo cual subraya la centralidad del transporte marítimo en sus operaciones y generación de ingresos.","[{'name': 'insw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/insw-Q324-10-Q.html'}, {'name': 'insw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/insw-Q125-10-Q.html'}, {'name': 'insw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/insw-Q225-10-Q.html'}, {'name': 'insw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/insw-FY24-10-K.html'}]",254791638,USD,SMART,STK
MATX,MAR,unclassified,maritime_transport,US57686G1058,MATSON INC,4,"Opera como un proveedor líder de servicios de transporte marítimo, conectando varios puertos y facilitando el comercio mundial a través de sus operaciones de envío y logística.","El negocio principal de Matson gira en torno al transporte marítimo, como lo demuestra su amplia discusión sobre volúmenes de contenedores y tarifas de flete en regiones clave como Hawái, China, Guam y Alaska. El rendimiento financiero de la empresa se ve significativamente influenciado por su segmento de transporte marítimo, y los aumentos de ingresos resaltan su importancia. Este enfoque se ve reforzado aún más por sus continuas inversiones en nuevos buques de la Ley Jones y la detallada presentación de informes sobre el rendimiento operativo dentro de este sector, lo que demuestra un énfasis claro y estratégico en el transporte marítimo.","[{'name': 'matx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/matx-FY24-10-K.html'}, {'name': 'matx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/matx-Q324-10-Q.html'}, {'name': 'matx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/matx-Q225-10-Q.html'}, {'name': 'matx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/matx-Q125-10-Q.html'}]",108649896,USD,SMART,STK
HII,MAR,unclassified,maritime_transport,US4464131063,HUNTINGTON INGALLS INDUSTRIE,5,"Construye una amplia gama de buques navales y comerciales, formando un componente fundamental de la infraestructura de transporte marítimo.","El compromiso de Huntington Ingalls Industries con el tema de Transporte Marítimo es evidente en su negocio principal de construcción naval, particularmente de buques navales. La compañía construye y entrega buques navales, incluyendo destructores, submarinos y buques anfibios, enfatizando su papel como socio de defensa global. Las divisiones Ingalls y Newport News de HII se centran en el diseño, construcción, reparación y mantenimiento de buques, contribuyendo a una importante cartera de pedidos que incluye buques de combate. Las actividades recientes incluyen el lanzamiento del DDG 129 Jeremiah Denton, el bautismo del LPD 30 Harrisburg y el inicio de la fabricación del LPD 32 Philadelphia, lo que demuestra una participación continua en el transporte marítimo.","[{'name': 'hii-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hii-Q324-10-Q.html'}, {'name': 'hii-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hii-Q225-10-Q.html'}, {'name': 'hii-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hii-FY24-10-K.html'}]",86033355,USD,SMART,STK
CUK,MAR,unclassified,maritime_transport,US14365C1036,CARNIVAL PLC-ADR,6,"Opera una flota global de cruceros, proporcionando transporte marítimo de pasajeros para ocio y turismo a través de diversos itinerarios.","Las operaciones de la compañía se centran en operaciones de cruceros, dependiendo fundamentalmente del transporte marítimo para el transporte de pasajeros a través de barcos. Las discusiones sobre operaciones de barcos, capacidad, rutas, número de pasajeros, reparaciones de barcos, mantenimiento, remodelaciones y programas de construcción naval en América del Norte y Europa resaltan este aspecto central del negocio. El modelo de negocio de la compañía depende del transporte de pasajeros a través de rutas marítimas, con datos disponibles sobre días de crucero de pasajeros, días de literas inferiores disponibles y la capacidad de varios barcos.","[{'name': 'cuk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cuk-Q225-10-Q.html'}]",13796753,USD,SMART,STK
TDW,MAR,unclassified,maritime_transport,US88642R1095,TIDEWATER INC,7,Ofrece soluciones esenciales de transporte marítimo que sustentan las industrias marítimas y facilitan la logística global.,"La participación de Tidewater en el tema del Transporte Marítimo está profundamente arrateigada en su negocio principal, ya que la empresa posee y opera una gran flota de embarcaciones, que suman 211, que brindan soporte esencial para las actividades offshore, incluido el transporte de suministros y personal. Estas embarcaciones dan soporte a todas las fases de la exploración, desarrollo de yacimientos, producción y mantenimiento de petróleo crudo y gas natural en alta mar, así como al desarrollo de parques eólicos. Como uno de los mayores operadores internacionales en la industria de la energía offshore, los servicios de Tidewater también abarcan el remolque y el manejo de anclas para unidades móviles de perforación en alta mar, la construcción en alta mar y el soporte submarino, lo que destaca el papel integral de la empresa en la facilitación del transporte marítimo para el sector de la energía offshore en diversas regiones, incluidas Brasil, Australia, Malasia e Indonesia.","[{'name': 'tdw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdw-Q125-10-Q.html'}, {'name': 'tdw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdw-Q225-10-Q.html'}, {'name': 'tdw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdw-Q324-10-Q.html'}, {'name': 'tdw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tdw-FY24-10-K.html'}]",284447308,USD,SMART,STK
LPG,MAR,unclassified,maritime_transport,MHY2106R1100,DORIAN LPG LTD,8,"Se centra en el transporte marítimo mundial de gas licuado de petróleo (GLP), prestando servicios de transporte marítimo vitales que apoyan al sector energético.","La participación de la empresa en el tema de Transporte Marítimo es sustancial, ya que su negocio principal gira en torno a la propiedad y operación de una flota de VLGC (Very Large Gas Carriers) centrada principalmente en el transporte de GLP. La flota de la empresa consta de veintiséis transportadores VLGC, y también ha invertido en un VLGC/AC de nueva construcción capaz de transportar GLP o amoníaco. Una parte significativa de los ingresos de la empresa se genera a través de su participación en el Helios Pool, donde se emplean todos sus VLGC, lo que solidifica aún más su dedicación a los servicios de transporte marítimo.","[{'name': 'lpg-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpg-Q325-10-Q.html'}, {'name': 'lpg-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpg-Q126-10-Q.html'}, {'name': 'lpg-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lpg-FY25-10-K.html'}, {'name': 'lpg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lpg-Q225-10-Q.html'}]",150632114,USD,SMART,STK
MAERSK.B,MAR,unclassified,maritime_transport,DK0010244508,AP MOLLER-MAERSK A/S-B,9,"Opera como líder mundial en logística de contenedores, brindando servicios integrales de transporte marítimo que facilitan el comercio internacional y la eficiencia de la cadena de suministro.",,,12605265,DKK,SMART,STK
NCLH,MAR,unclassified,maritime_transport,BMG667211046,NORWEGIAN CRUISE LINE HOLDIN,10,"Opera una flota mundial de cruceros, prestando servicios de transporte marítimo de pasajeros y contribuyendo significativamente al sector de viajes de ocio dentro de la industria del transporte marítimo.","El negocio de NCLH se centra en las operaciones de cruceros, clasificando los ingresos en boletos de pasajeros y actividades a bordo, lo que inherentemente implica transporte marítimo. Los barcos de la compañía son sus activos más importantes, con todo el modelo de negocio enfocado en transportar pasajeros a través de cruceros. El desempeño financiero de la compañía, con ingresos totales que aumentaron a $2.8 mil millones en 2024, está impulsado principalmente por el aumento de la capacidad y el gasto de los pasajeros, lo que enfatiza aún más la importancia del transporte marítimo para NCLH.","[{'name': 'nclh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nclh-Q324-10-Q.html'}, {'name': 'nclh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nclh-FY24-10-K.html'}]",120643512,USD,SMART,STK
