type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
health,biopharmaceutical_manufacturing,US8835561023,THERMO FISHER SCIENTIFIC INC,1,"Proporciona productos, servicios y tecnologías esenciales que apoyan y habilitan diversas etapas de la fabricación biofarmacéutica, desde la investigación y el desarrollo hasta la producción.","La participación de Thermo Fisher en la fabricación biofarmacéutica es evidente a través de varias iniciativas estratégicas. La empresa apoya activamente el desarrollo y la fabricación de terapias que cambian vidas, sirviendo a los mercados farmacéutico y biotecnológico, y su negocio de bioproducción impulsa significativamente el crecimiento de los ingresos. Esto se demuestra aún más por la expansión de Thermo Fisher de su cartera de biorreactores de un solo uso DynaDrive y su adquisición del negocio de Purificación y Filtración de Solventum, mejorando sus capacidades de bioproducción.","[{'name': 'tmo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tmo-Q324-10-Q.html'}, {'name': 'tmo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tmo-Q225-10-Q.html'}, {'name': 'tmo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tmo-Q125-10-Q.html'}, {'name': 'tmo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tmo-FY24-10-K.html'}]",12869,USD,TMO,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,US2358511028,DANAHER CORP,2,"Proporciona herramientas, tecnologías y servicios críticos esenciales para los procesos de investigación, desarrollo y producción dentro de la fabricación biofarmacéutica.","El compromiso de Danaher con la fabricación biofarmacéutica es evidente a través de su segmento de Biotecnología, que proporciona una gama de equipos, consumibles y servicios destinados a acelerar la investigación, el desarrollo, la fabricación y la entrega de medicamentos biológicos. La cartera Cytiva de la compañía juega un papel crucial, ofreciendo soluciones para la purificación y producción, incluido el biorreactor Xcellerex X-platform diseñado para mejorar la productividad del cultivo celular y reducir los costos de fabricación. Además, Danaher está comprometida con la innovación en esta área, como lo demuestra el lanzamiento de nuevas resinas de Proteína A y las inversiones de aproximadamente $2 mil millones desde 2020 para expandir la capacidad y garantizar la seguridad del suministro para su franquicia de bioprocesamiento, que apoya el desarrollo y la entrega de terapias que salvan vidas.","[{'name': 'dhr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dhr-Q324-10-Q.html'}, {'name': 'dhr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dhr-Q225-10-Q.html'}, {'name': 'dhr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dhr-FY24-10-K.html'}]",6442,USD,DHR,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,US58933Y1055,MERCK & CO INC,3,"Participa en la investigación, desarrollo y producción de productos biofarmacéuticos, contribuyendo significativamente al suministro global de medicamentos innovadores.","El compromiso de Merck con el tema de Fabricación Biofarmacéutica se demuestra a través de la adquisición de las instalaciones de WuXi Vaccines en Dundalk, Irlanda, una transacción contabilizada como adquisición de activos. Esta adquisición implicó un pago de 437 millones de dólares al cierre, que, combinado con la contraprestación previa relacionada con la instalación, resultó en 759 millones de dólares registrados como activos en construcción. Esta adquisición significa la inversión de Merck en capacidades de fabricación biofarmacéutica.","[{'name': 'mrk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrk-Q225-10-Q.html'}]",70101545,USD,MRK,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,CH0012032048,ROCHE HOLDING AG-GENUSSCHEIN,4,"Se dedica a la fabricación de productos biofarmacéuticos, desempeñando un papel crucial en el desarrollo y suministro de terapias avanzadas.",,,228954,CHF,ROG,SMART,STK,False,BI2
health,biopharmaceutical_manufacturing,US3755581036,GILEAD SCIENCES INC,5,"Se dedica a la investigación, desarrollo y fabricación de productos biofarmacéuticos, desempeñando un papel importante en la producción y suministro de medicamentos innovadores.","La participación de Gilead en la Fabricación Biofarmacéutica es evidente a través de su identidad como empresa biofarmacéutica comprometida con el avance de medicamentos innovadores, asignando $1.4 mil millones a investigación y desarrollo. Esto incluye priorizar los esfuerzos basándose en datos científicos, desarrollo técnico, aprobación regulatoria y potencial de mercado. El enfoque de la empresa se destaca por las discusiones sobre ventas de productos oncológicos, terapia celular y estudios clínicos, con atención específica a la fabricación clínica, lo que significa un énfasis estratégico en la fabricación biofarmacéutica.","[{'name': 'gild-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gild-Q125-10-Q.html'}, {'name': 'gild-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gild-Q225-10-Q.html'}, {'name': 'gild-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gild-FY24-10-K.html'}]",269753,USD,GILD,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,CH0012005267,NOVARTIS AG-REG,6,"Participa en la producción a gran escala de productos biofarmacéuticos, contribuyendo significativamente al suministro de medicamentos y terapias esenciales.",,,1615110,CHF,NOVN,SMART,STK,False,BI2
health,biopharmaceutical_manufacturing,US7599161095,REPLIGEN CORP,7,Apoya los procesos de fabricación biofarmacéutica a través de sus operaciones.,"El negocio de Repligen se centra en la fabricación biofarmacéutica, ya que la empresa desarrolla y comercializa tecnologías y sistemas de bioprocesamiento que aumentan la eficiencia y la flexibilidad en la fabricación de medicamentos biológicos. Los productos de Repligen ayudan a establecer nuevos estándares sobre cómo se fabrican los biológicos y se utilizan en la producción de anticuerpos monoclonales, proteínas recombinantes, vacunas y terapias celulares y génicas. El proceso de planificación estratégica de la empresa tiene como objetivo posicionar a Repligen como líder mundial en innovación en bioprocesamiento, lo que se demuestra aún más con la adquisición de Polymem para aumentar la capacidad de fabricación y la adquisición de la cartera de PAT de bioprocesamiento de 908 Devices para acelerar la digitalización del bioprocesamiento.","[{'name': 'rgen-Q222-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rgen-Q222-10-Q.html'}, {'name': 'rgen-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rgen-Q125-10-Q.html'}]",273816,USD,RGEN,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,GB0009895292,ASTRAZENECA PLC,8,"Se especializa en el desarrollo y la producción a gran escala de productos biofarmacéuticos, contribuyendo a la atención sanitaria mundial a través de sus capacidades de fabricación.",,,909330,GBP,AZN,SMART,STK,False,BI2
health,biopharmaceutical_manufacturing,US00287Y1091,ABBVIE INC,9,"Participa en el desarrollo, la fabricación y la distribución global de una cartera diversa de productos biofarmacéuticos.",,,118089500,USD,ABBV,SMART,STK,True,BI2
health,biopharmaceutical_manufacturing,US7170811035,PFIZER INC,10,"Lleva a cabo la fabricación a gran escala de diversos productos biofarmacéuticos, incluidas vacunas críticas y terapias biológicas avanzadas, para abordar las necesidades de salud global.","La participación de Pfizer en la Fabricación Biofarmacéutica es evidente a través de varias actividades clave. Una parte significativa de los ingresos de Pfizer se deriva de la fabricación y venta de productos biofarmacéuticos. Esto está respaldado además por el Programa de Optimización de la Fabricación de la empresa, una iniciativa de varios años destinada a reducir el costo de los bienes vendidos a través de eficiencias operativas y cambios en la estructura de la red. Además, la participación de Pfizer se destaca por su acuerdo de licencia interna con 3SBio para el desarrollo, la fabricación y la comercialización de SSGJ-707.","[{'name': 'pfe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfe-Q225-10-Q.html'}, {'name': 'pfe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfe-Q324-10-Q.html'}, {'name': 'pfe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pfe-FY24-10-K.html'}, {'name': 'pfe-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfe-Q125-10-Q.html'}]",11031,USD,PFE,SMART,STK,True,BI2
