symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
NUE,STE,industrial,steel_industry,US6703461052,NUCOR CORP,1,"Es un productor líder de productos de acero en América del Norte, utilizando el reciclaje de chatarra para fabricar una amplia gama de aceros para diversas aplicaciones.","El negocio principal de Nucor gira en torno a la industria del acero, ya que la empresa fabrica acero y productos de acero. Nucor informa sus resultados en los siguientes segmentos: acerías, productos de acero y materias primas. La empresa también se enfoca en la reinstauración y ampliación de los aranceles del acero de la Sección 232 para fortalecer la industria del acero de EE. UU., considerando una industria del acero estadounidense sólida como esencial para la seguridad nacional. Nucor es la empresa de productos de acero más grande y capaz de América del Norte.","[{'name': 'nue-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q324-10-Q.html'}, {'name': 'nue-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q125-10-Q.html'}, {'name': 'nue-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q224-10-Q.html'}, {'name': 'nue-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nue-FY24-10-K.html'}]",10557,USD,SMART,STK
STLD,STE,industrial,steel_industry,US8581191009,STEEL DYNAMICS INC,2,"Opera como un importante productor de acero, fabricando y suministrando una amplia gama de productos de acero a diversas industrias.","El acero es fundamental para las operaciones de la empresa, como lo demuestra su posición como uno de los mayores productores de acero y recicladores de metales a nivel nacional en los Estados Unidos. Esto se apoya en una capacidad de producción y recubrimiento de acero de aproximadamente 16 millones de toneladas, y las acerías de la empresa operan consistentemente a tasas de utilización de producción más altas en comparación con el promedio de la industria siderúrgica nacional. Las operaciones de acero abarcan una amplia gama de instalaciones, que incluyen acerías de horno de arco eléctrico (EAF), operaciones de recubrimiento y procesamiento de acero, y operaciones de almacén, lo que contribuye significativamente al desempeño financiero de la empresa, representando una parte sustancial de las ventas netas consolidadas.","[{'name': 'stld-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/stld-FY24-10-K.html'}, {'name': 'stld-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q125-10-Q.html'}, {'name': 'stld-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q324-10-Q.html'}, {'name': 'stld-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q225-10-Q.html'}]",6478095,USD,SMART,STK
CLF,STE,industrial,steel_industry,US1858991011,CLEVELAND-CLIFFS INC,3,"Opera como un importante productor integrado de acero, suministrando diversos productos de acero a sectores industriales clave.","Cleveland-Cliffs está fuertemente involucrada con la industria del acero, particularmente como un importante productor de acero norteamericano enfocado en productos de chapa de valor agregado para la industria automotriz. El compromiso de la empresa se ve subrayado por su integración vertical, desde la minería de mineral de hierro hasta el acabado posterior, y su posicionamiento estratégico en la intersección de los sectores del acero y la automoción. La dirección enfatiza la importancia de la producción nacional de acero, abogando por aranceles y protecciones estratégicas para apoyar una industria siderúrgica nacional fuerte y garantizar la viabilidad a largo plazo.","[{'name': 'clf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q125-10-Q.html'}, {'name': 'clf-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q324-10-Q.html'}, {'name': 'clf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q225-10-Q.html'}, {'name': 'clf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/clf-FY24-10-K.html'}]",286030327,USD,SMART,STK
005490,STE,industrial,steel_industry,KR7005490008,POSCO HOLDINGS INC,4,"Opera como líder mundial en la producción de productos de acero, contribuyendo significativamente a la cadena de suministro y a los avances tecnológicos dentro de la industria del acero.",,,17382512,KRW,KSE,STK
5401,STE,industrial,steel_industry,JP3381000003,NIPPON STEEL CORP,5,"Sirve como un importante productor global dentro de la industria del acero, fabricando y suministrando una amplia gama de productos de acero.",,,13905555,JPY,SMART,STK
TATASTEEL,STE,industrial,steel_industry,INE081A01020,TATA STEEL LTD,6,"Ocupando la 6ª posición entre 50 empresas globales, es un contribuyente e impulsor significativo dentro de la Industria del Acero.",,,574916131,INR,NSE,STK
CMC,STE,industrial,steel_industry,US2017231034,COMMERCIAL METALS CO,7,"Contribuye a la industria del acero a través de sus operaciones en la fabricación, reciclaje y distribución de una amplia gama de productos de acero y metal.","La participación de CMC en la industria del acero es evidente a través de su extensa red de fabricación ubicada principalmente en los EE. UU. y Europa Central, lo que les permite satisfacer las necesidades de refuerzo del sector de la construcción mundial. Las operaciones de la empresa se llevan a cabo a través de segmentos como el North America Steel Group y el Europe Steel Group, ambos dedicados a productos de acero como barras de refuerzo y barras comerciales, y las ventas de productos de acero constituyen una parte importante de los ingresos. El enfoque de CMC en el acero se demuestra aún más por sus inversiones en instalaciones de producción de acero, incluida la construcción de nuevas microacerías, y las discusiones durante las llamadas de resultados a menudo giran en torno a las condiciones del mercado del acero, los precios y la producción.","[{'name': 'cmc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmc-Q325-10-Q.html'}, {'name': 'cmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmc-Q225-10-Q.html'}, {'name': 'cmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmc-FY24-10-K.html'}]",5811,USD,SMART,STK
RS,STE,industrial,steel_industry,US7595091023,RELIANCE INC,8,Mantiene una destacada posición global en la Industria del Acero.,"La participación de Reliance en la industria del acero es evidente a través de sus operaciones como centro de servicios de metales, procesando y distribuyendo productos de acero terminados como tubos, vigas, placas y barras. Esto se ve reforzado por las adquisiciones estratégicas de la empresa de múltiples centros de servicios de acero, incluyendo Cooksey Steel, American Alloy, Mid-West Materials y FerrouSouth, expandiendo sus capacidades en el procesamiento, distribución y procesamiento por contrato de diversos productos de acero. Además, las ventas de acero al carbono constituyen una parte importante de los ingresos de Reliance, representando las ventas más del 50% de las ventas totales, lo que hace que la empresa sea sensible a las fluctuaciones en los precios de los productos de acero al carbono.","[{'name': 'rs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rs-Q125-10-Q.html'}, {'name': 'rs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rs-Q225-10-Q.html'}, {'name': 'rs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rs-Q324-10-Q.html'}, {'name': 'rs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rs-FY24-10-K.html'}]",11735,USD,SMART,STK
AMR,STE,industrial,steel_industry,US0207641061,ALPHA METALLURGICAL RESOURCE,9,"Suministra carbón metalúrgico esencial a siderúrgicos a nivel mundial, apoyando directamente la producción de acero.","Alpha Metallurgical Resources mantiene una fuerte conexión con la industria del acero, ya que se identifica como un proveedor líder de productos de carbón metalúrgico, con ventas dirigidas principalmente a empresas siderúrgicas de Asia, Europa y América. El desempeño de la empresa está estrechamente ligado a la industria del acero, como lo demuestra el hecho de que las ventas de carbón metalúrgico representaron aproximadamente entre el 92% y el 94% de su volumen de ventas de carbón. Además, la empresa monitorea los índices relacionados con la demanda de acero y el crecimiento económico, y sus mercados de carbón metalúrgico están fuertemente influenciados por la demanda de acero.","[{'name': 'amr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amr-Q324-10-Q.html'}, {'name': 'amr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amr-Q125-10-Q.html'}, {'name': 'amr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amr-Q225-10-Q.html'}, {'name': 'amr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amr-FY24-10-K.html'}]",468056568,USD,SMART,STK
VOE,STE,industrial,steel_industry,AT0000937503,VOESTALPINE AG,10,"Contribuye significativamente a la industria global del acero, ocupando una posición destacada entre sus pares.",,,3306495,EUR,SMART,STK
