type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
industrial,civil_infrastructure,US9291601097,VULCAN MATERIALS CO,1,"Proporciona agregados de construcción esenciales, mezcla asfáltica y hormigón premezclado, que son materiales fundamentales para el desarrollo y mantenimiento de proyectos de infraestructura civil.","El compromiso de Vulcan Materials con el tema de Infraestructura Civil es evidente en su papel como proveedor de materiales básicos esenciales para mantener y expandir la infraestructura de los EE. UU., con estos materiales utilizados en una variedad de proyectos de construcción pública, incluidas carreteras, puentes, aeropuertos y sistemas de agua. La empresa se beneficia de la financiación del IIJA, que apoya las actividades de carreteras y otras infraestructuras públicas, como se refleja en la aceleración de la adjudicación de contratos de carreteras dentro de los mercados de Vulcan. La empresa enfatiza que proporciona los materiales básicos para la infraestructura necesaria para mantener y expandir la economía de los EE. UU.","[{'name': 'vmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q324-10-Q.html'}, {'name': 'vmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q225-10-Q.html'}, {'name': 'vmc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vmc-Q125-10-Q.html'}]",13515,USD,VMC,SMART,STK,True
industrial,civil_infrastructure,IE0001827041,CRH PLC,2,"Proporciona materiales y soluciones de construcción esenciales, críticos para el desarrollo y mantenimiento de proyectos de infraestructura civil a nivel mundial.","La participación de CRH en el tema de Infraestructura Civil es evidente a través de su papel como socio en proyectos de transporte e infraestructura crítica. La empresa integra materiales esenciales y servicios de construcción para ofrecer soluciones completas, enfatizando sus capacidades y experiencia en este sector. CRH anticipa un crecimiento futuro en los Estados Unidos, impulsado por la inversión pública en construcción, y tiene la intención de expandir sus operaciones, respaldado por iniciativas gubernamentales de infraestructura. Además, aproximadamente el 35% de los ingresos de CRH se derivan de actividades de infraestructura, y se espera que las empresas norteamericanas experimenten un impulso positivo debido a la financiación estatal y federal, incluida la IIJA.","[{'name': 'crh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q225-10-Q.html'}, {'name': 'crh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crh-Q125-10-Q.html'}, {'name': 'crh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crh-FY24-10-K.html'}]",12538958,EUR,CRG,SMART,STK,False
industrial,civil_infrastructure,US5732841060,MARTIN MARIETTA MATERIALS,3,"Suministra agregados, hormigón y productos de asfalto esenciales que son fundamentales para la construcción y el mantenimiento de proyectos de infraestructura civil críticos, incluidas carreteras, puentes y obras públicas.","El compromiso de Martin Marietta con el tema de la Infraestructura Civil es evidente a través del uso de sus materiales de construcción pesada en proyectos de infraestructura, incluyendo autopistas, calles, carreteras y puentes. La empresa se beneficia de los proyectos de infraestructura y la IIJA, con una parte significativa de los envíos de agregados dirigidos al mercado de infraestructura, lo que representa del 35% al 39% de los envíos. Con casi el 70% de los fondos para carreteras y puentes de la IIJA aún por invertir, Martin Marietta anticipa un crecimiento continuo en este sector, particularmente en estados clave como Texas, Florida, Carolina del Norte y Carolina del Sur.","[{'name': 'mlm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mlm-Q225-10-Q.html'}, {'name': 'mlm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mlm-Q324-10-Q.html'}, {'name': 'mlm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mlm-FY24-10-K.html'}]",9690,USD,MLM,SMART,STK,True
industrial,civil_infrastructure,US46982L1089,JACOBS SOLUTIONS INC,4,"Ofrece servicios profesionales integrales y soluciones para la planificación, el diseño y la implementación de proyectos de infraestructura civil críticos a nivel mundial.","Jacobs demuestra su compromiso con el tema de Infraestructura Civil a través de varias iniciativas clave y segmentos de negocio. La empresa se enfoca en ampliar su liderazgo en sectores de alto crecimiento alineados con tendencias seculares a largo plazo, como la renovación e inversión en infraestructura y la transición global hacia formas de vida más sostenibles. La línea de negocio de Infraestructura e Instalaciones Avanzadas de Jacobs proporciona soluciones integrales para los desafíos más complejos de los clientes relacionados con edificios e infraestructura. La empresa también participa en proyectos como el proyecto River Torrens a Darlington en Australia del Sur y el programa BusConnects Dublin, lo que resalta aún más su papel en el desarrollo de infraestructura civil.","[{'name': 'j-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/j-Q225-10-Q.html'}, {'name': 'j-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/j-Q125-10-Q.html'}, {'name': 'j-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/j-FY24-10-K.html'}]",582332987,USD,J,SMART,STK,True
industrial,civil_infrastructure,US1491231015,CATERPILLAR INC,5,Proporciona maquinaria y equipos pesados cruciales para la construcción y el mantenimiento de proyectos de infraestructura civil en todo el mundo.,"El compromiso de Caterpillar con el tema de Infraestructura Civil es evidente a través de su segmento de Industrias de la Construcción, que apoya a los clientes que utilizan maquinaria en la construcción de infraestructuras y edificios. La compañía anticipa proyectos de infraestructura saludables relacionados con el gobierno, particularmente aquellos respaldados por la Ley de Inversión en Infraestructura y Empleos (IIJA). Caterpillar también señala que el gasto general en construcción se mantiene en niveles saludables y que los proyectos de infraestructura financiados por la IIJA continúan adjudicándose, lo que contribuye a las ventas de la compañía en América del Norte.","[{'name': 'cat-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q324-10-Q.html'}]",5437,USD,CAT,SMART,STK,True
industrial,civil_infrastructure,FR0000125486,VINCI SA,6,"Diseña, financia, construye y opera activamente proyectos de infraestructura pública crítica a nivel mundial, abarcando redes de transporte, instalaciones energéticas y desarrollos urbanos.",,,29612226,EUR,DG,SMART,STK,False
industrial,civil_infrastructure,US00766T1007,AECOM,7,"Participa en la planificación, diseño y ejecución de una amplia gama de proyectos de infraestructura civil a nivel mundial.","La exposición de AECOM al tema de Infraestructura Civil es evidente en su papel como proveedor líder mundial de servicios profesionales de consultoría y asesoramiento en infraestructura. Los ingresos de la compañía han aumentado en la mayoría de los mercados finales debido al aumento de la inversión por parte de programas de infraestructura globales grandes, financiados públicamente, incluido el Ley de Inversión en Infraestructura y Empleos en EE. UU. y programas similares a nivel mundial. AECOM se enfoca en mercados finales importantes como transporte y agua, y su mercado final de Transporte se ha beneficiado de inversiones incrementales para modernizar la infraestructura de transporte y abordar las tendencias de crecimiento y urbanización. Si bien AECOM ha salido de sus negocios de construcción de infraestructura civil de riesgo autoejecutado, continúa brindando servicios de consultoría de infraestructura, lo que indica su participación continua en el tema.","[{'name': 'acm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acm-Q325-10-Q.html'}, {'name': 'acm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acm-Q125-10-Q.html'}, {'name': 'acm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acm-Q225-10-Q.html'}, {'name': 'acm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/acm-FY24-10-K.html'}]",43980401,USD,ACM,SMART,STK,True
industrial,civil_infrastructure,NL0015001FS8,FERROVIAL SE,8,"Participa activamente en la planificación, financiación, construcción y operación de proyectos de infraestructura civil críticos.",,,636678546,EUR,FER,SMART,STK,False
industrial,civil_infrastructure,US08265T2087,BENTLEY SYSTEMS INC-CLASS B,9,"Proporciona soluciones integrales de software y gemelos digitales que respaldan el diseño, la construcción y la operación de proyectos de infraestructura civil críticos en todo el mundo.","Bentley Systems se identifica como la empresa de software de ingeniería de infraestructuras, con el propósito de avanzar en la infraestructura global para una mejor calidad de vida. Este compromiso se refleja en su apoyo a productos estructurales, particularmente para redes de infraestructura horizontal, y en su enfoque en empoderar a las personas para diseñar, construir y operar infraestructuras resilientes a través de soluciones de gemelos digitales. La empresa enfatiza que la inversión en infraestructura civil sigue siendo una prioridad nacional, como lo demuestra el trabajo temprano del Congreso en la reautorización del transporte de superficie de la IIJA. Bentley Systems también reconoce el informe de la Sociedad Estadounidense de Ingenieros Civiles que destaca la necesidad de una inversión significativa para mejorar la infraestructura de EE. UU.","[{'name': 'bsy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bsy-Q125-10-Q.html'}]",446864692,USD,BSY,SMART,STK,False
industrial,civil_infrastructure,US2441991054,DEERE & CO,10,"Proporciona equipos pesados esenciales para la construcción y el mantenimiento de proyectos de infraestructura civil, apoyando el desarrollo y la conservación de obras públicas.","La participación de Deere & Company en el tema de Infraestructura Civil es evidente a través de varios factores que impactan las ventas de sus equipos de construcción. Si bien la compañía anticipa una disminución en las ventas de equipos de construcción en EE. UU. y Canadá, esperan que los altos niveles de gasto en infraestructura del gobierno de EE. UU. compensen parcialmente estas condiciones desfavorables. Deere & Company también destaca el Centro de Operaciones John Deere para la construcción de carreteras, mostrando su capacidad para aprovechar las inversiones existentes y extenderlas a nuevos segmentos, ya que las organizaciones activas de construcción de carreteras en el centro de operaciones se han duplicado con creces. Además, se espera que el gasto continuo en infraestructura y el posible impulso de la depreciación adicional influyan positivamente en la demanda minorista de movimiento de tierras al final de 2025.","[{'name': 'de-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/de-Q225-10-Q.html'}, {'name': 'de-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/de-Q324-10-Q.html'}]",6393,USD,DE,SMART,STK,True
