symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
V,DIG,financials,expansion_of_digital_banking,US92826C8394,VISA INC-CLASS A SHARES,1,Proporciona la red de pagos fundamental y la infraestructura financiera digital que sustenta y acelera la expansión global de los servicios de banca digital.,"El compromiso de Visa con la expansión de la banca digital es evidente a través de varias iniciativas. La adquisición de Pismo Holdings, una plataforma de procesamiento de emisores nativa de la nube y de banca central, demuestra una inversión significativa en esta área. Esto se ve respaldado aún más por el trabajo de Visa con Caixa en Brasil para desarrollar una superaplicación para sus clientes, destinada a mejorar el compromiso digital y la lealtad. Visa también está impulsando un futuro más digital a través de soluciones como Flex Credential, que permite pagos de cuenta a cuenta más simples y seguros con Visa A2A en el Reino Unido, y lanzando una nueva experiencia de Unified Checkout.","[{'name': 'v-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/v-FY24-10-K.html'}]",49462172,USD,SMART,STK
MA,DIG,financials,expansion_of_digital_banking,US57636Q1040,MASTERCARD INC - A,2,"Facilita la expansión global de la banca digital a través de su extensa red de pagos, permitiendo transacciones electrónicas seguras y eficientes para consumidores y empresas en todo el mundo.","La participación de Mastercard en la expansión de la banca digital es evidente a través de varias iniciativas, que incluyen la habilitación de billeteras de valor almacenado a nivel mundial mediante asociaciones con Alipay en Hong Kong y GCash, lo que facilita las transacciones transfronterizas. La compañía también está trabajando con Garanti BBVA para renovar su billetera digital e impulsar las ventas de tarjetas de crédito a través de canales digitales. Además, Mastercard está implementando la credencial Mastercard One para proporcionar una credencial única y conectada digitalmente, e integrando capacidades de banca abierta en la plataforma Galileo, así como asociándose con Samsung para potenciar su nueva oferta P2P de billetera.",,38685693,USD,SMART,STK
JPM,DIG,financials,expansion_of_digital_banking,US46625H1005,JPMORGAN CHASE & CO,3,Impulsa una expansión significativa de la banca digital a través de la inversión continua en tecnología y servicios financieros en línea y móviles innovadores.,"La participación de JPMorgan Chase en la expansión de la banca digital se refleja en el crecimiento de su base de clientes móviles activos, que ha aumentado un 8%. Este crecimiento en la participación móvil se combina con un aumento en el volumen de ventas de tarjetas de débito y crédito, lo que demuestra aún más el progreso de la compañía en servicios financieros digitales. Si bien hay un crecimiento en los clientes móviles activos, no existe un enfoque propietario o único explícito para la banca digital.","[{'name': 'jpm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jpm-Q225-10-Q.html'}]",1520593,USD,SMART,STK
FIS,DIG,financials,expansion_of_digital_banking,US31620M1062,FIDELITY NATIONAL INFO SERV,4,Proporciona soluciones y servicios tecnológicos críticos que permiten a las instituciones financieras expandir sus capacidades y ofertas de banca digital.,"FIS está enfocada en la expansión de la banca digital, impulsada por el cambio en las preferencias de los consumidores hacia soluciones digitales primero. La plataforma Digital One de la compañía es una oferta clave, que proporciona una experiencia bancaria unificada a través de varios canales como escritorio, tableta y smartphone, admitiendo una amplia gama de servicios financieros para diversos tipos de clientes. FIS está expandiendo la plataforma Digital One a clientes de bancos comunitarios, con el objetivo de ofrecer una experiencia omnicanal consistente y satisfacer la creciente demanda de soluciones de banca digital integradas.","[{'name': 'fis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q225-10-Q.html'}, {'name': 'fis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fis-FY24-10-K.html'}, {'name': 'fis-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q324-10-Q.html'}]",37866641,USD,SMART,STK
MELI,DIG,financials,expansion_of_digital_banking,US58733R1023,MERCADOLIBRE INC,5,"Proporciona un ecosistema financiero digital integral a través de su plataforma Mercado Pago, ofreciendo procesamiento de pagos, crédito, inversiones y otros servicios bancarios a millones de usuarios y empresas en América Latina.","MercadoLibre está expandiendo activamente sus servicios de banca digital con el objetivo de transformar el acceso a los servicios financieros en toda América Latina, con el objetivo de ofrecer productos como cuentas remuneradas, crédito, inversiones y seguros a una audiencia más amplia. La empresa se está posicionando como el banco digital líder con la ambición de convertirse en la cuenta digital más grande y mejor de la región. Esta estrategia incluye ofrecer una remuneración atractiva por los depósitos para mejorar la lealtad del cliente y aumentar el uso del mercado, todo lo cual contribuye a la visión de MercadoLibre de un ecosistema unificado.",,45602025,USD,SMART,STK
XYZ,DIG,financials,expansion_of_digital_banking,US8522341036,BLOCK INC,6,Desempeña un papel fundamental en la expansión de la banca digital al proporcionar tecnologías y servicios fundamentales que permiten a las instituciones financieras modernizar y ampliar sus ofertas digitales.,"La aplicación Cash App de Block se centra estratégicamente en la expansión de la banca digital, con el objetivo de convertirse en una parte central de la vida financiera de sus usuarios. Esto se evidencia en el hecho de que millones de usuarios gestionan activamente su dinero a través de las soluciones bancarias de Cash App, con 8 millones de usuarios activos en junio que depositaron un cheque de pago o gastaron al menos $500. La empresa también está explorando activamente formas de profundizar la participación de los usuarios, incluyendo pruebas de límites de préstamo más altos para los usuarios activos que depositan su cheque de pago y la expansión de los beneficios bancarios basados en umbrales de gasto, y está lanzando campañas de marketing centradas en la banca para dirigirse a mercados con fuertes efectos de red.",,212671971,USD,SMART,STK
BAC,DIG,financials,expansion_of_digital_banking,US0605051046,BANK OF AMERICA CORP,7,"Expande activamente sus capacidades de banca digital, ofreciendo una amplia gama de servicios financieros en línea y móviles para mejorar la experiencia y accesibilidad del cliente.","El compromiso de Bank of America con la expansión de la banca digital se evidencia a través de su huella de banca minorista, que incluye plataformas líderes de banca digital que atienden a una base de clientes sustancial. La empresa atiende a aproximadamente 69 millones de clientes de consumo y pequeñas empresas en los principales mercados de EE. UU., respaldada por aproximadamente 3,700 centros financieros minoristas y 15,000 cajeros automáticos. Estas plataformas digitales cuentan con aproximadamente 49 millones de usuarios activos, con aproximadamente 40 a 41 millones utilizando la banca móvil, lo que demuestra el enfoque e inversión de la empresa en la expansión de sus capacidades de banca digital.","[{'name': 'bac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q125-10-Q.html'}, {'name': 'bac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q225-10-Q.html'}]",10098,USD,SMART,STK
PYPL,DIG,financials,expansion_of_digital_banking,US70450Y1038,PAYPAL HOLDINGS INC,8,"Impulsa la expansión de la banca digital al proporcionar una plataforma integral para pagos en línea, transferencias de dinero y otros servicios financieros digitales a nivel mundial.","El compromiso de PayPal con la expansión de la banca digital es evidente a través de varias iniciativas. El enfoque de la empresa en habilitar pagos digitales y simplificar las experiencias comerciales es fundamental para sus operaciones, ya que sus productos están diseñados para facilitar las transacciones en línea y fuera de línea para consumidores y comerciantes. PayPal también se enfoca en expandir la base de usuarios de Venmo y aumentar las cuentas activas mensuales, con un aumento significativo en el TPV de Pagar con Venmo y las MAA. Además, PayPal está expandiendo los servicios de banca digital en Europa, incluidas las capacidades NFC en Alemania y una nueva experiencia de aplicación en el Reino Unido, así como introduciendo innovaciones en el mercado con programas de recompensas y opciones de ""compre ahora, pague después"".","[{'name': 'pypl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pypl-FY24-10-K.html'}]",199169591,USD,SMART,STK
C,DIG,financials,expansion_of_digital_banking,US1729674242,CITIGROUP INC,9,"Invierte y desarrolla activamente plataformas digitales para expandir sus servicios bancarios, mejorando la experiencia del cliente y la eficiencia operativa en su red global.",,,87335484,USD,SMART,STK
INGA,DIG,financials,expansion_of_digital_banking,NL0011821202,ING GROEP NV,10,"Contribuye significativamente a la expansión de los servicios de banca digital, aprovechando plataformas en línea avanzadas y soluciones móviles para mejorar la experiencia y accesibilidad del cliente.",,,240601748,EUR,SMART,STK
WFC,DIG,financials,expansion_of_digital_banking,US9497461015,WELLS FARGO & CO,11,"Impulsa la expansión de la banca digital invirtiendo y mejorando continuamente sus plataformas financieras en línea y móviles, brindando a los clientes soluciones digitales integrales.","Wells Fargo se enfoca en la expansión de la banca digital, como lo demuestran sus esfuerzos continuos para mejorar la experiencia digital de los clientes. Esto se refleja en el creciente número de cuentas corrientes de consumo abiertas digitalmente y una base creciente de usuarios activos de dispositivos móviles, que ahora supera los 32 millones, lo que representa un aumento del 4% interanual. Las inversiones de la empresa en ofertas de marketing y mejoras tanto en la experiencia digital como en la de sucursales contribuyen al crecimiento de las cuentas corrientes principales.",,10375,USD,SMART,STK
323410,DIG,financials,expansion_of_digital_banking,KR7323410001,KAKAOBANK CORP,12,"Ofrece una gama completa de servicios financieros a través de una plataforma exclusivamente digital, contribuyendo así a la expansión y evolución de la banca digital.",,,519293910,KRW,KSE,STK
GPN,DIG,financials,expansion_of_digital_banking,US37940X1028,GLOBAL PAYMENTS INC,13,"Proporciona infraestructura y servicios tecnológicos críticos que permiten a las instituciones financieras expandir y mejorar sus ofertas de banca digital, facilitando transacciones digitales seguras y eficientes y la participación del cliente.",,,11477774,USD,SMART,STK
WISE,DIG,financials,expansion_of_digital_banking,GB00BL9YR756,WISE PLC - A,14,"Proporciona una plataforma digital para transferencias internacionales de dinero y cuentas multidivisa, facilitando transacciones financieras globales con transparencia y eficiencia, contribuyendo a la expansión de los servicios de banca digital.",,,501271364,GBP,SMART,STK
ALLY,DIG,financials,expansion_of_digital_banking,US02005N1000,ALLY FINANCIAL INC,15,"Opera como una empresa líder en servicios financieros digitales, ofreciendo un conjunto completo de productos y servicios bancarios en línea que contribuyen a la expansión de las soluciones financieras digitales.","El compromiso de Ally Financial con la expansión de la banca digital es significativo, principalmente debido a su posición como el banco totalmente digital más grande del país, que atiende a millones de clientes a través de un conjunto de herramientas digitales y una aplicación móvil. La empresa continúa invirtiendo en la entrega de experiencias y productos digitales de primer nivel, incluida la plataforma Ally Credit Card, para mejorar las relaciones con los clientes. Con un enfoque en el crecimiento de su banco directo digital y el aprovechamiento de las preferencias de los consumidores por la banca directa, Ally se dedica a expandir sus capacidades digitales y productos centrados en el cliente.","[{'name': 'ally-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ally-Q225-10-Q.html'}, {'name': 'ally-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ally-Q324-10-Q.html'}, {'name': 'ally-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ally-FY24-10-K.html'}]",148233980,USD,SMART,STK
GRAB,DIG,financials,expansion_of_digital_banking,KYG4124C1096,GRAB HOLDINGS LTD - CL A,16,"Desempeña un papel importante en la expansión de los servicios de banca digital, lo que indica una participación sustancial en este sector.","Grab está expandiendo activamente sus servicios de banca digital a través de su subsidiaria GXS Bank, con un enfoque en el crecimiento de préstamos a consumidores y socios mientras gestiona el riesgo crediticio. Esta expansión incluye adquisiciones estratégicas como Validus para mejorar las capacidades de financiación de facturas de suministro para pequeñas empresas que operan en la plataforma de Grab. La empresa enfatiza la venta cruzada de servicios financieros dentro de su ecosistema, aprovechando su plataforma para adquirir nuevos clientes de servicios financieros e integrando servicios en diferentes verticales. El negocio de fintech de Grab está creciendo rápidamente en múltiples mercados, respaldado por sus operaciones bancarias en tres mercados.",,530319709,USD,SMART,STK
SAN,DIG,financials,expansion_of_digital_banking,ES0113900J37,BANCO SANTANDER SA,17,"Impulsa la expansión de los servicios de banca digital a través de inversiones estratégicas en tecnología y plataformas en línea, con el objetivo de mejorar la experiencia del cliente y ampliar el alcance del mercado.",,,30314144,EUR,SMART,STK
