industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
materials and mining,aluminum_production,US0138721065,ALCOA CORP,1,"Es un productor mundial líder de bauxita, alúmina y productos de aluminio, desempeñando un papel fundamental en toda la cadena de valor del aluminio.","La importante exposición de Alcoa al tema de la Producción de Aluminio es evidente en sus operaciones comerciales principales, ya que la empresa se identifica como productora de productos de aluminio y tiene un segmento operativo completo dedicado a la producción de aluminio. La empresa es una empresa de aluminio integrada verticalmente que comprende la minería de bauxita, el refinado de alúmina, la producción de aluminio (fundición y colada) y la generación de energía. La empresa gestiona la exposición a los cambios en el valor razonable de los compromisos firmes para la compra o venta de aluminio, y sus flujos de ingresos están significativamente ligados al aluminio, y el segmento de Aluminio contribuye sustancialmente a los ingresos generales.","[{'name': 'aa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aa-FY24-10-K.html'}]",251962528,USD,AA,SMART,STK,True,ALU
materials and mining,aluminum_production,GB0007188757,RIO TINTO PLC,2,"Es un importante productor mundial de aluminio, que contribuye significativamente a la cadena de suministro y al desarrollo de la industria.",,,2852762,GBP,RIO,SMART,STK,False,ALU
materials and mining,aluminum_production,NO0005052605,NORSK HYDRO ASA,3,"Opera como líder mundial en la producción de aluminio, abarcando la extracción de bauxita, el refinado de alúmina, la fundición de aluminio primario y la fabricación de productos de aluminio laminado y extruido.",,,3268762,NOK,NHY,SMART,STK,False,ALU
materials and mining,aluminum_production,US1564311082,CENTURY ALUMINUM COMPANY,4,"Opera como un productor clave de aluminio primario, suministrando materiales esenciales para diversas industrias a nivel mundial.","Las operaciones de Century Aluminum se centran en gran medida en la producción de aluminio, como lo demuestran sus instalaciones de reducción de aluminio en los Estados Unidos e Islandia. El compromiso de la compañía de expandir su capacidad de producción de aluminio se demuestra a través de la reanudación de la producción en Mt. Holly y los planes para un nuevo proyecto de fundición que podría aumentar significativamente la producción de aluminio de EE. UU. Además, la compañía gestiona la exposición a las fluctuaciones del precio del aluminio primario en la LME a través de instrumentos financieros, lo que destaca la importancia de la producción de aluminio para su estrategia comercial general.","[{'name': 'cenx-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cenx-Q224-10-Q.html'}, {'name': 'cenx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cenx-Q225-10-Q.html'}, {'name': 'cenx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cenx-Q125-10-Q.html'}, {'name': 'cenx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cenx-FY24-10-K.html'}]",4727883,USD,CENX,SMART,STK,True,ALU
materials and mining,aluminum_production,US0584981064,BALL CORP,5,"Sirve como un consumidor importante de aluminio, transformando el material en diversos productos de embalaje y, por lo tanto, impulsando la demanda en el sector de la producción de aluminio.","Ball Corporation se identifica como uno de los principales proveedores mundiales de envases de aluminio, lo cual es fundamental para sus operaciones. La empresa gestiona su exposición a los cambios en los precios del aluminio a través de disposiciones contractuales e instrumentos derivados. Además, las fluctuaciones en los costos del aluminio impactan significativamente el costo de las ventas de Ball, como lo demuestran los aumentos de $310 millones y $489 millones en el costo de las ventas para los tres y seis meses finalizados el 30 de junio de 2025, respectivamente.","[{'name': 'bll-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bll-FY24-10-K.html'}, {'name': 'bll-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q324-10-Q.html'}, {'name': 'bll-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q225-10-Q.html'}, {'name': 'bll-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bll-Q125-10-Q.html'}]",5052,USD,BALL,SMART,STK,True,ALU
materials and mining,aluminum_production,INE038A01020,HINDALCO INDUSTRIES LIMITED,6,"Es un productor global líder de aluminio primario y productos de aluminio de valor agregado, al servicio de diversas aplicaciones industriales.",,,44652119,INR,HINDALCO,NSE,STK,False,ALU
materials and mining,aluminum_production,AU000000S320,SOUTH32 LTD,7,"Sirve como un productor clave en la industria del aluminio, contribuyendo a la cadena de suministro global de este metal de uso generalizado.",,,193494541,AUD,S32,SMART,STK,False,ALU
materials and mining,aluminum_production,US2283681060,CROWN HOLDINGS INC,8,Impulsa la demanda de aluminio a través de sus extensas operaciones de fabricación de envases de aluminio.,"La participación de Crown Holdings en el tema de Producción de Aluminio es evidente a través de su fabricación de latas y tapas de aluminio para bebidas en sus segmentos de Bebidas de América y Europa. Las ventas netas de la empresa se ven directamente influenciadas por las fluctuaciones en los costos del aluminio, como lo demuestra la transferencia de estos costos a los clientes. Además, Crown Holdings está experimentando una mayor demanda de latas de aluminio para bebidas, impulsada por un alejamiento de otros sustratos, y está expandiendo su capacidad de producción para satisfacer esta demanda, como lo destaca la adición de una nueva línea de producción de alta velocidad en Brasil.","[{'name': 'cck-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q125-10-Q.html'}, {'name': 'cck-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q324-10-Q.html'}, {'name': 'cck-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cck-Q225-10-Q.html'}]",5513,USD,CCK,SMART,STK,True,ALU
materials and mining,aluminum_production,FR0013467479,CONSTELLIUM SE,9,"Se centra en la producción y transformación de productos de aluminio, sirviendo a diversas industrias con soluciones avanzadas de aluminio.","El negocio de Constellium se centra en los productos de aluminio, ya que la empresa es líder mundial en el desarrollo, la fabricación y la venta de aluminio laminado y extruido especial. El precio que Constellium paga por el aluminio primario incluye el precio LME y las primas regionales, y las prácticas de gestión de riesgos de la empresa tienen como objetivo mitigar la exposición a los cambios en los precios del aluminio. Debido a la falta de capacidad de fundición en los EE. UU., Constellium importa aluminio primario de Canadá y tiene acuerdos comerciales para ayudar a mitigar el impacto de los aranceles.","[{'name': 'cstm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cstm-Q125-10-Q.html'}, {'name': 'cstm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cstm-Q225-10-Q.html'}, {'name': 'cstm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cstm-FY24-10-K.html'}]",394959368,USD,CSTM,SMART,STK,False,ALU
materials and mining,aluminum_production,US4830077040,KAISER ALUMINUM CORP,10,Contribuye a la industria de producción de aluminio fabricando una variedad de productos de aluminio para diversas aplicaciones.,"El negocio de Kaiser Aluminum Corporation se centra en la producción de aluminio, como lo demuestra la fabricación y venta de productos semielaborados de aluminio especializado. Las operaciones de la empresa implican la compra de aluminio primario, lingotes laminados y chatarra de aluminio, que sirven como su principal materia prima. Además, el modelo de negocio de la empresa tiene como objetivo permanecer neutral a las fluctuaciones del precio de mercado del aluminio, centrándose en obtener beneficios de la conversión de aluminio en productos semielaborados, con políticas de precios diseñadas para trasladar el coste del aluminio a los clientes.","[{'name': 'kalu-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kalu-Q225-10-Q.html'}, {'name': 'kalu-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kalu-FY24-10-K.html'}, {'name': 'kalu-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kalu-Q125-10-Q.html'}, {'name': 'kalu-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kalu-Q324-10-Q.html'}]",39204349,USD,KALU,SMART,STK,True,ALU
