industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
consumer and retail,online_marketplace,US2786421030,EBAY INC,1,"Opera una plataforma global de comercio electrónico que conecta a millones de compradores y vendedores de productos nuevos y de segunda mano, facilitando transacciones en diversas categorías.","La conexión de eBay con el tema del Mercado en Línea es fuerte, ya que la empresa opera una plataforma de comercio global líder que conecta a millones de compradores y vendedores en numerosos mercados. Las plataformas de mercado de la empresa, incluido su mercado en línea en www.ebay.com, mercados fuera de la plataforma y aplicaciones móviles, facilitan un vasto intercambio de bienes y servicios. Las iniciativas estratégicas y el desempeño financiero de eBay se centran en su plataforma de mercado, con un enfoque en impulsar el crecimiento y mejorar la experiencia del mercado. La empresa identifica explícitamente sus plataformas de mercado como una parte central de su negocio, creando oportunidades económicas y empoderando a usuarios en todo el mundo.","[{'name': 'ebay-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ebay-Q225-10-Q.html'}, {'name': 'ebay-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ebay-Q125-10-Q.html'}, {'name': 'ebay-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ebay-Q324-10-Q.html'}, {'name': 'ebay-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ebay-FY24-10-K.html'}]",4347086,USD,EBAY,SMART,STK,True,ON1
consumer and retail,online_marketplace,US58733R1023,MERCADOLIBRE INC,2,Opera una plataforma líder de mercado en línea que facilita las transacciones de comercio electrónico en América Latina.,"El fuerte compromiso de MercadoLibre con el tema del Mercado en Línea es evidente a través de la operación de la plataforma líder de comercio electrónico en América Latina, el Mercado Libre Marketplace. Esta plataforma, accesible a través de una aplicación móvil o sitio web, facilita las transacciones entre compradores y vendedores en una amplia gama de categorías de productos, y los vendedores externos representan la mayor parte del GMV. La empresa se enfoca en atraer nuevos usuarios, aumentar la participación y expandir su surtido, con iniciativas estratégicas destinadas a llevar el comercio minorista offline a línea y mejorar la propuesta de valor general tanto para compradores como para vendedores. Como el ecosistema de comercio y fintech más grande de América Latina, MercadoLibre se compromete a invertir en sus sectores de comercio, fintech y publicidad.","[{'name': 'meli-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meli-Q125-10-Q.html'}, {'name': 'meli-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meli-Q225-10-Q.html'}, {'name': 'meli-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/meli-FY24-10-K.html'}]",45602025,USD,MELI,SMART,STK,False,ON1
consumer and retail,online_marketplace,US25809K1051,DOORDASH INC - A,3,Opera un mercado en línea líder que conecta a los consumidores con comerciantes locales para servicios de entrega a pedido en varias categorías.,"El compromiso de DoorDash con el tema del Mercado en Línea es central para su negocio, como lo demuestran sus ofertas principales: el Mercado DoorDash y el Mercado Wolt. Estos mercados operan en más de 30 países, proporcionando un conjunto integrado de servicios que permiten a los comerciantes establecer una presencia en línea, conectarse con los consumidores y gestionar funciones esenciales como la adquisición de clientes, la generación de demanda, la ejecución de pedidos y el procesamiento de pagos. La empresa genera una mayoría sustancial de sus ingresos a partir de pedidos completados a través de estos Mercados, lo que resalta su papel fundamental en el rendimiento financiero y el enfoque estratégico de DoorDash.","[{'name': 'dash-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dash-FY24-10-K.html'}, {'name': 'dash-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q125-10-Q.html'}, {'name': 'dash-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q324-10-Q.html'}, {'name': 'dash-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q225-10-Q.html'}]",459309417,USD,DASH,SMART,STK,True,ON1
consumer and retail,online_marketplace,US0231351067,AMAZON.COM INC,4,"Opera una plataforma global de comercio electrónico que conecta a millones de vendedores con clientes en todo el mundo, facilitando una amplia gama de transacciones de productos e impulsando el comercio minorista digital.","Los ingresos de Amazon se derivan significativamente de su mercado en línea, que incluye tanto mercancías como contenido comprado para su reventa, así como productos ofrecidos por vendedores externos. La principal fuente de ingresos de la empresa proviene de la venta de una diversa gama de productos y servicios a clientes a través de sus tiendas, donde los vendedores externos contribuyen a las ventas generales. Amazon facilita estas ventas, confirmando su papel como mercado en línea.","[{'name': 'amzn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amzn-FY24-10-K.html'}]",3691937,USD,AMZN,SMART,STK,True,ON1
consumer and retail,online_marketplace,KYG017191142,ALIBABA GROUP HOLDING LTD,5,"Opera plataformas líderes de comercio electrónico que conectan a millones de consumidores con comerciantes y marcas, facilitando una amplia gama de transacciones en línea y actividades minoristas.",,,391638829,HKD,9988,SEHK,STK,False,ON1
consumer and retail,online_marketplace,US22160N1090,COSTAR GROUP INC,6,"Opera plataformas en línea líderes que funcionan como mercados para bienes raíces comerciales, facilitando la publicación de propiedades, transacciones e intercambio de datos dentro de la industria.","El negocio de CoStar Group está significativamente entrelazado con el tema de los Mercados en Línea, ya que la empresa identifica sus servicios principales como tales. Opera una variedad de mercados en línea, que incluyen CoStar, LoopNet, Apartments.com, Homes.com, Ten-X, Land.com Network y BizBuySell Network, que atienden a diferentes segmentos del mercado inmobiliario, como propiedades comerciales, alquileres de apartamentos, listados residenciales, ventas de terrenos y ventas de negocios/franquicias. Estas plataformas facilitan las interacciones entre compradores, vendedores, propietarios, arrendadores, agentes inmobiliarios e inquilinos, permitiéndoles anunciar propiedades, buscar listados y facilitar transacciones. La empresa también está adquiriendo Domain Holdings, uno de los portales inmobiliarios más grandes de Australia, lo que solidifica aún más su presencia en el ámbito de los mercados en línea.","[{'name': 'csgp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csgp-Q324-10-Q.html'}, {'name': 'csgp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csgp-Q125-10-Q.html'}, {'name': 'csgp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csgp-FY24-10-K.html'}, {'name': 'csgp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csgp-Q225-10-Q.html'}]",6726677,USD,CSGP,SMART,STK,True,ON1
consumer and retail,online_marketplace,US09857L1089,BOOKING HOLDINGS INC,7,"Opera un mercado en línea global que conecta a los consumidores con una amplia gama de servicios de viaje, que incluyen alojamiento, vuelos, alquiler de automóviles y experiencias, facilitando transacciones en todo el mundo.",,,308728373,USD,BKNG,SMART,STK,True,ON1
consumer and retail,online_marketplace,US90353T1007,UBER TECHNOLOGIES INC,8,"Opera un mercado en línea global que conecta a los consumidores con servicios de movilidad y entrega, facilitando transacciones entre usuarios y proveedores de servicios en numerosos mercados.",,,365207014,USD,UBER,SMART,STK,True,ON1
consumer and retail,online_marketplace,US48238T1097,OPENLANE INC,9,"Opera plataformas digitales que facilitan la comercialización mayorista de vehículos usados, conectando compradores y vendedores en un mercado en línea eficiente.","El negocio principal de OPENLANE gira en torno a su principal mercado digital de vehículos usados, que conecta a compradores y vendedores en América del Norte y Europa. La empresa enfatiza hacer que la venta al por mayor sea fácil a través de la tecnología y la experiencia del cliente, impulsando el cambio de lo físico a lo digital en el mercado de concesionario a concesionario. OPENLANE se enfoca en expandir su mercado para atraer a más compradores y vendedores, y ofrecer la mejor experiencia de mercado, ya que su estrategia de crecimiento se basa en hacer que la venta al por mayor sea fácil para los clientes.","[{'name': 'kar-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kar-FY24-10-K.html'}, {'name': 'kar-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kar-Q324-10-Q.html'}, {'name': 'kar-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kar-Q125-10-Q.html'}, {'name': 'kar-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kar-Q225-10-Q.html'}]",70907405,USD,OPLN,SMART,STK,True,ON1
consumer and retail,online_marketplace,US30212P3038,EXPEDIA GROUP INC,10,"Opera un mercado en línea global que conecta a los viajeros con una amplia gama de productos y servicios de viaje, que incluyen alojamiento, vuelos, alquiler de coches y actividades.","La conexión de Expedia Group con el tema del Mercado en Línea se produce principalmente a través de Vrbo, que opera un mercado en línea específicamente para alojamientos alternativos. La cartera de Vrbo incluye sitios web localizados y marcas regionales, lo que destaca su enfoque dentro del sector de alojamientos alternativos. Si bien Vrbo es una marca importante dentro de Expedia Group, su enfoque de nicho sugiere una asignación específica de recursos al panorama más amplio del mercado en línea.","[{'name': 'expe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/expe-FY24-10-K.html'}]",98542021,USD,EXPE,SMART,STK,True,ON1
