symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
BX,ALT,financials,alternative_investments,US09260D1072,BLACKSTONE INC,1,"Es un líder mundial en gestión de activos alternativos, que ofrece un conjunto integral de soluciones de inversión en capital privado, bienes raíces, crédito y fondos de cobertura, dando forma significativamente a la industria.","El negocio principal de Blackstone gira en torno a las inversiones alternativas, ya que se identifica como el mayor gestor de activos alternativos del mundo. Sus operaciones de gestión de activos abarcan estrategias de inversión globales en diversos activos alternativos, como bienes raíces, capital privado, infraestructura, ciencias de la vida, capital de crecimiento, crédito, activos reales, secundarios y fondos de cobertura. Además, Blackstone gestiona $270 mil millones sustanciales en su canal de riqueza privada, lo que representa casi una cuarta parte de los activos bajo gestión totales de la firma, y está expandiendo sus ofertas de inversión alternativa a través de alianzas estratégicas y diversas estrategias de inversión.","[{'name': 'bx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bx-Q324-10-Q.html'}, {'name': 'bx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bx-Q125-10-Q.html'}, {'name': 'bx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bx-FY24-10-K.html'}]",372834689,USD,SMART,STK
KKR,ALT,financials,alternative_investments,US48251W1045,KKR & CO INC,2,"Opera como una firma de inversión global especializada en la gestión de activos alternativos, que abarca estrategias de capital privado, crédito y activos reales.","La presencia insignia de KKR en inversiones alternativas es evidente a través de su gestión activa y esfuerzos de recaudación de fondos en diversas clases de activos, incluidas capital privado, activos reales y estrategias de crédito. La firma administra un AUM significativo, patrocinando fondos que invierten en estas áreas y expandiendo continuamente sus estrategias de inversión y ofertas de productos. El compromiso de KKR se demuestra aún más con sus adquisiciones estratégicas, como HCR, y su enfoque en obtener alternativas adicionales para aumentar los rendimientos, lo que refleja un gran énfasis estratégico en las inversiones alternativas.","[{'name': 'kkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q225-10-Q.html'}, {'name': 'kkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q125-10-Q.html'}, {'name': 'kkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kkr-FY24-10-K.html'}, {'name': 'kkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kkr-Q324-10-Q.html'}]",321328198,USD,SMART,STK
APO,ALT,financials,alternative_investments,US03769M1062,APOLLO GLOBAL MANAGEMENT INC,3,"Gestiona un capital sustancial en una amplia gama de clases de activos alternativos, desempeñando un papel importante en el panorama global de la inversión alternativa.","El compromiso de Apollo con las Inversiones Alternativas es evidente a través de su identidad principal como gestor global de activos alternativos. El enfoque de la empresa se destaca por su segmento de Gestión de Activos, que enfatiza estrategias de inversión en crédito y renta variable y atiende a destacados inversores institucionales. Apollo Aligned Alternatives (AAA), un vehículo de inversión híbrido, muestra el enfoque innovador de la empresa y está experimentando un crecimiento sustancial, con un creciente interés de los inversores institucionales que exploran estrategias de reemplazo de renta variable. Además, las iniciativas estratégicas de Apollo, como la adquisición de Bridge Investment Group, demuestran un compromiso para expandir su presencia y experiencia en diversas clases de activos alternativos.","[{'name': 'apo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apo-Q324-10-Q.html'}, {'name': 'apo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/apo-FY24-10-K.html'}, {'name': 'apo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apo-Q225-10-Q.html'}, {'name': 'apo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apo-Q125-10-Q.html'}]",535288388,USD,SMART,STK
HLNE,ALT,financials,alternative_investments,US4074971064,HAMILTON LANE INC-CLASS A,4,"Funciona como un gestor global de inversiones en mercados privados, ofreciendo una amplia gama de soluciones de inversión alternativa y servicios de asesoramiento a clientes institucionales y de gestión patrimonial privada.","El enfoque de Hamilton Lane en las inversiones alternativas es evidente a través de su identidad como proveedor global de soluciones de inversión en mercados alternativos, que ofrece una variedad de soluciones de inversión en capital privado, crédito privado, bienes raíces, infraestructura y otras clases de activos alternativos. La dedicación de la empresa se demuestra aún más a través de su plataforma de fondos especializada, que incluye fondos perennes semilíquidos, y su inversión tecnológica estratégica en 73 Strings, que proporciona soluciones de extracción y monitoreo de datos para mercados privados. Hamilton Lane enfatiza la entrega de resultados a largo plazo para los clientes a través de carteras de mercados privados bien diversificadas y la capitalización de oportunidades durante las dislocaciones del mercado, reforzando la importancia de las inversiones alternativas para su estrategia comercial.","[{'name': 'hlne-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlne-Q325-10-Q.html'}, {'name': 'hlne-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlne-Q225-10-Q.html'}, {'name': 'hlne-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlne-Q126-10-Q.html'}, {'name': 'hlne-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hlne-FY25-10-K.html'}]",268212409,USD,SMART,STK
ARES,ALT,financials,alternative_investments,US03990B1017,ARES MANAGEMENT CORP - A,5,"Gestiona un conjunto integral de estrategias de inversión alternativas, que incluyen crédito, capital privado, bienes raíces e infraestructura, sirviendo a una base de clientes global.","El negocio de Ares se centra en gran medida en estrategias de inversión alternativas, como lo demuestra su importante AUM y FPAUM en crédito, activos reales, capital privado y secundarias. La adquisición de GCP International solidifica aún más este enfoque al agregar capacidades complementarias de inversión en bienes raíces e infraestructura digital, ampliando la presencia geográfica de la empresa. Ares también se posiciona como un gestor alternativo de primer nivel de activos de mercados privados, especialmente para inversores individuales, y está ampliando el acceso a alternativas a través de canales de riqueza y seguros. La empresa se beneficia de la creciente adopción de inversiones alternativas, con un AUM sustancial en productos semilíquidos en diversas clases de activos.","[{'name': 'ares-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ares-Q125-10-Q.html'}, {'name': 'ares-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ares-Q225-10-Q.html'}, {'name': 'ares-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ares-FY24-10-K.html'}]",341904548,USD,SMART,STK
GS,ALT,financials,alternative_investments,US38141G1040,GOLDMAN SACHS GROUP INC,6,"Sirve como una institución financiera global líder que origina, estructura y administra una amplia gama de estrategias y fondos de inversión alternativos para clientes institucionales y de alto patrimonio neto.","Goldman Sachs demuestra una sólida posición en inversiones alternativas, impulsada por una recaudación de fondos y activos sustanciales bajo supervisión. La firma ha recaudado capital significativo en alternativas, incluyendo $18 mil millones en un trimestre, impulsado por la demanda de fondos insignia en estrategias como secundarias, capital híbrido y capital de crecimiento. Sus activos alternativos bajo supervisión han alcanzado niveles sustanciales, generando importantes honorarios de gestión y otros. Además, la empresa destaca las oportunidades en alternativas como un área clave para el crecimiento y los ingresos duraderos, respaldada por un largo historial de rendimiento y el lanzamiento de múltiples fondos insignia.","[{'name': 'gs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q225-10-Q.html'}, {'name': 'gs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q324-10-Q.html'}]",4627828,USD,SMART,STK
OWL,ALT,financials,alternative_investments,US09581B1035,BLUE OWL CAPITAL INC,7,"Gestiona una diversa cartera de activos alternativos, proporcionando soluciones de capital y oportunidades de inversión en diversos mercados privados.","Blue Owl demuestra un fuerte enfoque en inversiones alternativas, gestionando una cartera diversa en varias clases de activos. Los activos bajo gestión de la compañía incluyen asignaciones significativas a Crédito, Activos Reales y Capital Estratégico de GP. Este enfoque se ve reforzado por iniciativas estratégicas como acuerdos de flujo a futuro en crédito alternativo y la adquisición de Atalaya, expandiendo la presencia de crédito alternativo de Blue Owl. Además, Blue Owl está ampliando activamente el acceso a soluciones de inversión alternativas dentro de las carteras de jubilación, asociándose con empresas como Voya y teniendo estrategias incluidas en soluciones modelo de Morgan Stanley y Wells Fargo.","[{'name': 'owl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/owl-Q125-10-Q.html'}, {'name': 'owl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/owl-FY24-10-K.html'}, {'name': 'owl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/owl-Q225-10-Q.html'}]",491635677,USD,SMART,STK
CG,ALT,financials,alternative_investments,US14316J1088,CARLYLE GROUP INC/THE,8,"Gestiona una cartera global diversa de activos alternativos, incluyendo capital privado, crédito y bienes raíces, contribuyendo significativamente a la asignación de capital y la creación de valor dentro de la industria de inversiones alternativas.","El compromiso de Carlyle con las Inversiones Alternativas es evidente a través de su operación como una firma de inversión global que despliega capital privado en sus negocios. Esto se ejecuta principalmente a través de sus tres segmentos clave: Private Equity Global, Crédito Global y Carlyle AlpInvest, cada uno enfocado en diferentes facetas de las inversiones alternativas. Carlyle AlpInvest, que se especializa en secundarias y coinversiones, demuestra aún más la exposición diversificada de la empresa y su compromiso con las estrategias de inversión alternativa, mientras que el énfasis de la firma en activos privados que generan mayores rendimientos en comparación con sus equivalentes públicos subraya la importancia estratégica de este sector para Carlyle.","[{'name': 'cg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cg-Q324-10-Q.html'}, {'name': 'cg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cg-Q125-10-Q.html'}, {'name': 'cg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cg-Q225-10-Q.html'}, {'name': 'cg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cg-FY24-10-K.html'}]",397999651,USD,SMART,STK
BLK,ALT,financials,alternative_investments,US09290D1019,BLACKROCK INC,9,"Proporciona un conjunto diverso de soluciones de inversión alternativa, que abarcan capital privado, bienes raíces y fondos de cobertura, para satisfacer las necesidades cambiantes de su base de clientes global.","La participación de BlackRock en inversiones alternativas es evidente a través de su diversa plataforma, que incluye mercados privados y alternativas líquidas, ofreciendo a los clientes una gama de opciones de inversión. La compañía ha construido una amplia plataforma de mercados privados con activos sustanciales bajo gestión en infraestructura, crédito privado, bienes raíces, capital privado y multi-alternativas. El enfoque estratégico de BlackRock en inversiones alternativas se demuestra aún más por su expansión en mercados privados y su respuesta a la demanda de los clientes de alternativas, incluida la infraestructura, el crédito privado y las alternativas líquidas. Con las adquisiciones de GIP y HPS, se espera que la plataforma de alternativas de BlackRock se convierta en un proveedor entre los cinco principales, representando una parte significativa de los activos de sus clientes.","[{'name': 'blk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/blk-Q225-10-Q.html'}, {'name': 'blk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/blk-FY24-10-K.html'}, {'name': 'blk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/blk-Q125-10-Q.html'}, {'name': 'blk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/blk-Q324-10-Q.html'}]",729193719,USD,SMART,STK
MS,ALT,financials,alternative_investments,US6174464486,MORGAN STANLEY,10,"Se especializa en la gestión y distribución de productos de inversión alternativos, como capital privado, bienes raíces y fondos de cobertura, para una base de clientes global.","El segmento de Gestión de Inversiones de la empresa ofrece una gama de estrategias y productos, incluidas alternativas, en diversas geografías, clases de activos y mercados públicos y privados. Estas estrategias y productos están disponibles a través de diversos vehículos de inversión y atienden a una base de clientes diversa. Si bien las alternativas se mencionan como parte de las estrategias de inversión, no hay detalles explícitos sobre la escala de la fuerza laboral dedicada a inversiones alternativas, ni sobre la contribución de ingresos.","[{'name': 'ms-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ms-Q125-10-Q.html'}, {'name': 'ms-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ms-Q324-10-Q.html'}]",2841574,USD,SMART,STK
