symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
ORCL,TE,DA2,technology,data_infrastructure,US68389X1054,ORACLE CORP,1,"Proporciona soluciones integrales de infraestructura de bases de datos y en la nube que son fundamentales para gestionar, procesar y analizar grandes cantidades de datos en diversas industrias.","El compromiso de Oracle con el tema de la Infraestructura de Datos es evidente en su enfoque estratégico en las capacidades de bases de datos y las ofertas de infraestructura en la nube. Oracle enfatiza su papel como el mayor custodio de datos empresariales privados de alto valor del mundo, destacando sus esfuerzos para vectorizar todos los datos para modelos de IA, poniendo los datos a disposición de los modelos de IA a través de las aplicaciones de Oracle. Esto se demuestra aún más con la introducción de Oracle 23 AI, posicionada como una plataforma de datos de IA, y la Base de Datos Autónoma de Oracle, diseñada para gestionar el conjunto completo de datos de una empresa con seguridad mejorada para LLM. Los servicios de infraestructura en la nube de Oracle contribuyen significativamente al crecimiento de los ingresos, con ingresos de IaaS mostrando aumentos sustanciales, lo que subraya la importancia de la infraestructura de datos para la estrategia general de Oracle.","[{'name': 'orcl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q225-10-Q.html'}]",272800,USD,SMART,STK
AMZN,TE,DA2,technology,data_infrastructure,US0231351067,AMAZON.COM INC,2,"Proporciona extensos servicios de computación en la nube a través de AWS, ofreciendo infraestructura crítica de almacenamiento, procesamiento y redes de datos que sustenta una amplia gama de operaciones digitales globales.","El enfoque de Amazon en la Infraestructura de Datos es evidente a través de sus sustanciales inversiones en infraestructura tecnológica, principalmente para impulsar el crecimiento de su negocio AWS. Este compromiso se refleja en importantes gastos de capital, que cubren los costos asociados con servidores, equipos de red y centros de datos esenciales para respaldar tanto AWS como otras operaciones comerciales de Amazon. Una gran parte de la fuerza laboral tecnológica de Amazon se dedica al mantenimiento y la expansión de esta infraestructura, lo que subraya la importancia estratégica de la infraestructura de datos para la empresa.","[{'name': 'amzn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amzn-Q324-10-Q.html'}]",3691937,USD,SMART,STK
GOOGL,TE,DA2,technology,data_infrastructure,US02079K3059,ALPHABET INC-CL A,3,"Opera una vasta infraestructura de datos global, que incluye centros de datos y servicios en la nube, que respalda sus propias operaciones y proporciona capacidades críticas de almacenamiento, procesamiento y redes de datos a empresas de todo el mundo.",,,208813719,USD,SMART,STK
MSFT,TE,DA2,technology,data_infrastructure,US5949181045,MICROSOFT CORP,4,"Proporciona plataformas y soluciones de software basadas en la nube que facilitan el almacenamiento, la gestión, el procesamiento y el análisis de datos a gran escala, sustentando la infraestructura de datos empresarial y en la nube.","El enfoque de Microsoft en la infraestructura de datos es evidente a través de su integración de IA con su pila de datos. Esto se destaca por el creciente uso de PostgreSQL y Cosmos DB, siendo este último la base de datos preferida para cargas de trabajo NoSQL distribuidas globalmente. Microsoft Fabric, que unifica cargas de trabajo de datos e inteligencia en tiempo real, ha experimentado un crecimiento sustancial en clientes de pago, y el lago de datos multicloud, OneLake, ha experimentado un crecimiento significativo de datos.",,272093,USD,SMART,STK
SNOW,TE,DA2,technology,data_infrastructure,US8334451098,SNOWFLAKE INC,5,"Proporciona una plataforma nativa de la nube para almacenamiento de datos, lagos de datos, ingeniería de datos, ciencia de datos y uso compartido seguro de datos, formando un componente crítico de la infraestructura de datos moderna.","El enfoque de Snowflake en la infraestructura de datos es evidente en su misión de empoderar a las empresas a través de datos e IA, con su AI Data Cloud diseñada para ayudar a los clientes a obtener un mayor valor de sus datos. La empresa enfatiza su papel como proveedor de tecnología de extremo a extremo, destacando la accesibilidad, la conectividad y la confianza de los datos, lo que se demuestra aún más con Snowflake Connectors, que facilitan la conectividad perfecta y la integración de datos con plataformas clave. El compromiso de Snowflake también se refleja en la adquisición de Datavolo, una empresa especializada en infraestructura de flujo de datos, para respaldar la creación, gestión y observabilidad de canalizaciones de datos multimodales para IA empresarial, y la capacidad de la plataforma para consolidar datos en una única fuente de verdad.","[{'name': 'snow-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snow-Q126-10-Q.html'}, {'name': 'snow-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snow-FY25-10-K.html'}]",444884769,USD,SMART,STK
CFLT,TE,DA2,technology,data_infrastructure,US20717M1036,CONFLUENT INC-CLASS A,6,"Proporciona una plataforma de transmisión de eventos en tiempo real que sirve como componente fundamental para la infraestructura de datos moderna, lo que permite a las organizaciones procesar, conectar y administrar datos en movimiento a través de diversos sistemas.","Confluent se identifica como una plataforma de streaming de datos, pionera en la categoría de Plataforma de Streaming de Datos y estableciendo una nueva categoría de infraestructura de datos diseñada para potenciar operaciones y análisis en tiempo real. La plataforma de Confluent permite a las organizaciones transmitir, conectar, procesar y gobernar datos en movimiento en toda su empresa, actuando como el tejido conectivo inteligente que une aplicaciones, sistemas y capas de datos. Confluent se está convirtiendo en una base estratégica para el streaming de datos en toda la empresa, como lo demuestran empresas como Wix procesando más de 30 mil millones de eventos por día utilizando Confluent Cloud y Notion construyendo una arquitectura impulsada por eventos completamente administrada con Confluent Cloud.","[{'name': 'cflt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cflt-Q225-10-Q.html'}, {'name': 'cflt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cflt-Q125-10-Q.html'}, {'name': 'cflt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cflt-FY24-10-K.html'}]",498854138,USD,SMART,STK
CSCO,TE,DA2,technology,data_infrastructure,US17275R1023,CISCO SYSTEMS INC,7,"Proporciona equipos, software y soluciones de red esenciales que forman la columna vertebral de los centros de datos modernos y la infraestructura de TI empresarial.",,,268084,USD,SMART,STK
NTAP,TE,DA2,technology,data_infrastructure,US64110D1046,NETAPP INC,8,"Ofrece una cartera integral de soluciones de infraestructura de datos inteligentes, que incluyen almacenamiento y gestión de datos unificados, que permiten a las organizaciones optimizar, proteger y escalar sus entornos de datos en arquitecturas híbridas multicloud.","El enfoque de NetApp en la infraestructura de datos es evidente en su estrategia comercial principal, que gira en torno a ayudar a los clientes a optimizar su infraestructura de datos para que sea más fluida, dinámica y de alto rendimiento. Este compromiso está respaldado por su almacenamiento de datos unificado, servicios de datos integrados y soluciones CloudOps diseñadas para hacer que la infraestructura de datos sea inteligente. Además, la arquitectura de datos unificada de NetApp facilita la construcción de infraestructuras de datos inteligentes, y la empresa participa activamente en la negociación de importantes acuerdos de modernización de IA e infraestructura de datos con numerosas grandes empresas. La plataforma de infraestructura de datos inteligente de la empresa, impulsada por ONTAP, desempeña un papel crucial en la asistencia a los clientes para modernizar su infraestructura de datos, especialmente en el contexto de las aplicaciones de IA.","[{'name': 'ntap-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ntap-Q125-10-Q.html'}, {'name': 'ntap-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ntap-Q325-10-Q.html'}, {'name': 'ntap-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ntap-Q225-10-Q.html'}]",49921110,USD,SMART,STK
MDB,TE,DA2,technology,data_infrastructure,US60937P1066,MONGODB INC,9,"Ofrece una plataforma líder de datos para desarrolladores construida sobre una arquitectura de base de datos documental, proporcionando la infraestructura fundamental para aplicaciones modernas y gestión de datos escalable.","El fuerte compromiso de MongoDB con el tema de la Infraestructura de Datos es evidente en su identidad central como una empresa de plataforma de datos para desarrolladores, con su misión centrada en empoderar a los desarrolladores a través de software y datos. Su plataforma, respaldada por una base de datos de propósito general líder, ofrece capacidades como análisis de series temporales, gestión del ciclo de vida de los datos y procesamiento de flujos. La plataforma Atlas de MongoDB permite a las empresas superar las limitaciones de escalabilidad, consolidar la infraestructura y admitir aplicaciones intensivas en datos, como lo demuestra su uso en la gestión de millones de vehículos conectados y la plataforma de datos de clientes de Deutsche Telekom.","[{'name': 'mdb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdb-Q325-10-Q.html'}, {'name': 'mdb-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mdb-Q126-10-Q.html'}, {'name': 'mdb-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mdb-FY25-10-K.html'}]",292833239,USD,SMART,STK
EQIX,TE,DA2,technology,data_infrastructure,US29444U7000,EQUINIX INC,10,Proporciona instalaciones de centros de datos y servicios de interconexión que respaldan y habilitan la infraestructura digital global.,"El compromiso de Equinix con la Infraestructura de Datos es evidente en sus inversiones estratégicas y el papel crucial que desempeña para sus clientes. El gasto de capital de la empresa se centra en la expansión de la capacidad, incluida la construcción de nuevos centros de datos IBX y el desarrollo de ofertas de productos digitales, para acelerar el crecimiento de los ingresos. La infraestructura de Equinix permite a los clientes implementar infraestructura de inferencia y entrenamiento compleja e interconectada, y para soportar y escalar sus modelos de IA a medida que adoptan estrategias híbridas y multicloud. Además, los ecosistemas y la huella global de Equinix proporcionan puertas de enlace de conectividad para los clientes, lo que permite flujos de trabajo de IA empresarial eficientes a escala, al tiempo que garantiza la privacidad de los datos, la flexibilidad y la conectividad de borde.",,181764593,USD,SMART,STK
