symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
PFSI,FI,LOA,financials,loan_origination,US70932M1071,PENNYMAC FINANCIAL SERVICES,1,Impulsa una actividad significativa en la originación de préstamos como un aspecto central de sus ofertas de servicios financieros.,"La originación de préstamos es una función central para PennyMac, particularmente dentro de su segmento de producción, que realiza actividades de originación, adquisición y venta de préstamos. La empresa es el segundo mayor productor de préstamos hipotecarios y tiene volúmenes significativos de originación de préstamos, incluida una producción de corresponsales de aproximadamente $100 mil millones en los últimos 12 meses. PennyMac enfatiza las mejoras tecnológicas y de procesos para optimizar la originación de préstamos, con la visión de un proceso totalmente automatizado y de autoservicio y una plataforma tecnológica avanzada que brinda un soporte inigualable durante todo el proceso de originación.","[{'name': 'pfsi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfsi-Q125-10-Q.html'}, {'name': 'pfsi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pfsi-Q225-10-Q.html'}, {'name': 'pfsi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pfsi-FY24-10-K.html'}]",339976292,USD,SMART,STK
APO,FI,LOA,financials,loan_origination,US03769M1062,APOLLO GLOBAL MANAGEMENT INC,2,"Sirve como una institución global líder en originación de préstamos, facilitando un despliegue de crédito sustancial en diversos mercados.","El compromiso de Apollo con la originación de préstamos es evidente en su enfoque estratégico para generar rendimientos excesivos a través de la suscripción y originación de crédito de alta calidad, un componente clave de su estrategia de crédito. Esta estrategia abarca varios pilares de inversión, incluida la originación directa, y busca originar activos atractivos y de rendimiento seguro a través de sus plataformas de originación. El énfasis de la empresa en la originación se ve aún más resaltado por el volumen significativo de activos originados, con $81 mil millones originados en un trimestre reciente, lo que representa un crecimiento sustancial año tras año. Las actividades de originación de Apollo están diversificadas en varios canales, incluidas plataformas, crédito central, soluciones de capital de alta calificación, capital privado e híbrido, lo que demuestra la amplitud y profundidad de su participación en el mercado de originación de préstamos.","[{'name': 'apo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apo-Q324-10-Q.html'}, {'name': 'apo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apo-Q225-10-Q.html'}, {'name': 'apo-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/apo-FY24-10-K.html'}]",535288388,USD,SMART,STK
RKT,FI,LOA,financials,loan_origination,US77311W1018,ROCKET COS INC-CLASS A,3,"Sirve como originador principal de préstamos, contribuyendo y dando forma significativamente a la industria crediticia.","El compromiso de la empresa con el tema de Originación de Préstamos es evidente a través de su importante originación de préstamos hipotecarios residenciales, por un total de 29.100 millones de dólares durante los tres meses finalizados el 30 de junio de 2025, lo que supone un aumento del 18% en comparación con 2024. Esta actividad está respaldada por líneas de financiación que permiten la originación y agregación de préstamos para su venta en el mercado secundario. Además, la empresa originó 50.600 millones de dólares en préstamos hipotecarios residenciales durante los seis meses finalizados el 30 de junio de 2025, un aumento del 13% en comparación con el año anterior, con flujos de ingresos que incluyen ganancias por la venta de préstamos.",,438058842,USD,SMART,STK
BAC,FI,LOA,financials,loan_origination,US0605051046,BANK OF AMERICA CORP,4,"Origina activamente una amplia gama de préstamos, formando una parte fundamental de su negocio de servicios financieros.",,,10098,USD,SMART,STK
8306,FI,LOA,financials,loan_origination,JP3902900004,MITSUBISHI UFJ FINANCIAL GRO,5,"Participa activamente en la originación y provisión de diversos productos de préstamo, sirviendo a un amplio espectro de clientes en los sectores de consumo, corporativo e institucional.",,,13905935,JPY,SMART,STK
SLM,FI,LOA,financials,loan_origination,US78442P1066,SLM CORP,6,"Principalmente involucrado en la originación de préstamos para educación privada, apoyando a los estudiantes a financiar su educación superior.","El negocio de Sallie Mae está significativamente ligado a la originación de préstamos, particularmente en el ámbito de los préstamos educativos privados, donde el logro de los objetivos anuales de originación es un motor principal de crecimiento y solidez financiera. La empresa gestiona y origina activamente varios tipos de préstamos, incluidos los préstamos Smart Option, Graduate y Parent, mientras monitorea de cerca las características del prestatario, como las puntuaciones FICO. Sallie Mae reportó $686 millones en originación de préstamos para el segundo trimestre y anticipa un aumento sustancial en el volumen anual de originación de préstamos educativos privados, potencialmente entre $4.5 mil millones y $5 mil millones, debido a reformas en los préstamos federales; también están explorando asociaciones de financiación alternativas para apoyar el crecimiento en las originaciones.","[{'name': 'slm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/slm-FY24-10-K.html'}, {'name': 'slm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slm-Q324-10-Q.html'}]",12211,USD,SMART,STK
WFC,FI,LOA,financials,loan_origination,US9497461015,WELLS FARGO & CO,7,"Participa activamente en la originación de una amplia gama de préstamos, incluyendo hipotecas, préstamos al consumidor y financiación comercial, sirviendo a una base de clientes diversa en varios mercados.",,,10375,USD,SMART,STK
HSBA,FI,LOA,financials,loan_origination,GB0005405286,HSBC HOLDINGS PLC,8,"Como organización líder mundial de servicios financieros, origina una amplia gama de préstamos, incluidos hipotecas, préstamos personales y préstamos corporativos, sirviendo a diversos segmentos de clientes en numerosos mercados.",,,909083,GBP,SMART,STK
SAN,FI,LOA,financials,loan_origination,ES0113900J37,BANCO SANTANDER SA,9,"Origina activamente una amplia gama de préstamos, desempeñando un papel fundamental en la provisión de crédito y la facilitación de transacciones financieras en diversos mercados.",,,30314144,EUR,SMART,STK
AFRM,FI,LOA,financials,loan_origination,US00827B1061,AFFIRM HOLDINGS INC,10,"Se centra en la originación de préstamos al consumidor a través de su plataforma ""compre ahora, pague después"", lo que permite pagos a plazos en el punto de venta.","Affirm participa significativamente en la originación de préstamos a través de su modelo de riesgo propietario para la suscripción y asociaciones con bancos, incluyendo Cross River Bank, Celtic Bank y Lead Bank, para la financiación. Affirm también origina directamente préstamos bajo sus licencias de préstamo, servicio y corretaje en Canadá, el Reino Unido y en la mayoría de los estados de EE. UU. La empresa originó directamente aproximadamente $6.3 mil millones en préstamos para el año finalizado el 30 de junio de 2025, lo que demuestra un compromiso sustancial con la originación de préstamos, incluyendo la oferta de préstamos con 0% de APR para atraer nuevos clientes y mejorar la calidad crediticia.","[{'name': 'afrm-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/afrm-FY25-10-K.html'}]",465119069,USD,SMART,STK
