type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
technology,quantum_computing,US4592001014,INTL BUSINESS MACHINES CORP,1,"Desarrolla y comercializa sistemas, software y servicios de computación cuántica, liderando avances y fomentando la adopción en el campo.","IBM demuestra su compromiso con la Computación Cuántica a través de despliegues y asociaciones estratégicas, incluida la instalación del IBM Quantum System Two en Japón con RIKEN, marcando el primer despliegue fuera de los Estados Unidos, y una asociación con el Gobierno Vasco para desplegar el primer IBM Quantum System Two de Europa en España. Estas iniciativas subrayan el compromiso de IBM con el liderazgo mundial en computación cuántica y reflejan las inversiones continuas en tecnologías emergentes, incluida la apertura del primer Centro de Datos Cuánticos de IBM en Europa. Si bien IBM está aumentando sus inversiones en investigación y desarrollo para impulsar la innovación en computación cuántica, a menudo se menciona junto con la IA y la nube híbrida, lo que sugiere que no es necesariamente un enfoque importante en comparación con estas otras áreas.","[{'name': 'ibm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q125-10-Q.html'}, {'name': 'ibm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q225-10-Q.html'}, {'name': 'ibm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibm-Q324-10-Q.html'}]",8314,USD,IBM,SMART,STK,True
technology,quantum_computing,US46222L1089,IONQ INC,2,"Se especializa en el desarrollo y la comercialización de sistemas y software avanzados de computación cuántica, aprovechando la tecnología de iones atrapados para impulsar la innovación en el campo.","El negocio de IonQ se centra en la computación cuántica, como lo demuestra su desarrollo de computadoras y redes cuánticas, junto con hardware, firmware y sistemas operativos personalizados para orquestar estos sistemas. Este enfoque se ve reforzado por sus ventas de hardware especializado de computación cuántica y acceso a computadoras cuánticas a través de plataformas en la nube. El compromiso de la empresa se ve subrayado por adquisiciones estratégicas como ID Quantique y Lightsynq, destinadas a mejorar las capacidades de computación y redes cuánticas, así como por asociaciones con organizaciones como G-QuAT de AIST, el Instituto KISTI y EPB para avanzar en las iniciativas de computación cuántica a nivel mundial. La dedicación de IonQ también se refleja en sus importantes inversiones en investigación y desarrollo y su objetivo de extender el liderazgo en el espacio de la computación y las redes cuánticas.","[{'name': 'ionq-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ionq-FY24-10-K.html'}, {'name': 'ionq-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ionq-Q225-10-Q.html'}, {'name': 'ionq-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ionq-Q125-10-Q.html'}]",517593749,USD,IONQ,SMART,STK,False
technology,quantum_computing,US5949181045,MICROSOFT CORP,3,"Desarrolla un ecosistema integral de computación cuántica, que abarca hardware, software y servicios en la nube, para avanzar en la investigación y permitir aplicaciones prácticas de tecnologías cuánticas.","El compromiso de Microsoft con la computación cuántica se destaca por su progreso hacia una computadora cuántica a escala de servicios públicos, particularmente con la introducción de Majorana 1. La compañía también ha anunciado la primera implementación operativa del mundo de una computadora cuántica de Nivel 2 a través de una asociación con Atom Computing, lo que demuestra un compromiso para avanzar en los sistemas en la nube con capacidades cuánticas. Estos avances señalan una prioridad estratégica y una inversión en tecnología de computación cuántica.",,272093,USD,MSFT,SMART,STK,True
technology,quantum_computing,US02079K3059,ALPHABET INC-CL A,4,"Lidera el desarrollo de hardware y software de computación cuántica, avanzando activamente en el campo a través de la investigación y la innovación.",,,208813719,USD,GOOGL,SMART,STK,True
technology,quantum_computing,US26740W1099,D-WAVE QUANTUM INC,5,"Desarrolla y proporciona sistemas y soluciones de computación cuántica, contribuyendo al avance y la comercialización de la tecnología cuántica.","El compromiso de D-Wave con la Computación Cuántica está profundamente arraigado en su negocio principal, ya que la empresa se identifica como una entidad comercial de computación cuántica que ofrece una gama de servicios, incluido el acceso web a sistemas de computadoras cuánticas superconductoras y la venta de sistemas de computadoras cuánticas de recocido. Su compromiso se ve aún más evidenciado por el desarrollo del sistema D-Wave Advantage2 y los continuos esfuerzos de investigación y desarrollo destinados a mejorar las computadoras cuánticas de recocido y desarrollar computadoras cuánticas de modelo de puerta. D-Wave también enfatiza su posición como líder en el campo, afirmando ser el primer proveedor comercial de computadoras cuánticas del mundo y destacando su experiencia en control criogénico, una tecnología crucial para escalar procesos cuánticos.","[{'name': 'qbts-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qbts-Q125-10-Q.html'}, {'name': 'qbts-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qbts-Q225-10-Q.html'}]",578031277,USD,QBTS,SMART,STK,False
technology,quantum_computing,US67066G1040,NVIDIA CORP,6,Proporciona plataformas de computación de alto rendimiento y herramientas de software que son esenciales para simular sistemas cuánticos y acelerar la investigación en computación cuántica.,"La participación de NVIDIA en la computación cuántica se demuestra a través de su plataforma cuántica CUDA-Q, que es utilizada por varios centros de supercomputación cuántica e investigación a nivel mundial. Estos incluyen ULIC, AIST, NNF y NERSC. El próximo FugakuNEXT en Japón integrará las CPU de Fujitsu con la arquitectura de NVIDIA a través de NVLink Fusion para manejar cargas de trabajo, incluida la computación cuántica, y la plataforma CUDA-Q cuenta con el respaldo de más de 300 socios del ecosistema, incluidos AWS, Google Quantum AI, Quantinuum, QuEra y PsiQuantum.",,4815747,USD,NVDA,SMART,STK,True
technology,quantum_computing,US76655K1034,RIGETTI COMPUTING INC,7,"Desarrolla y entrega sistemas y software de computación cuántica, proporcionando tecnología fundamental para el avance del campo de la computación cuántica.","El negocio principal de Rigetti Computing gira en torno a la computación cuántica, ya que la empresa construye computadoras cuánticas y los procesadores cuánticos superconductores que las impulsan. Comercializan una unidad de procesamiento cuántico (QPU) de 9 qubits bajo el nombre comercial Novera™ QPU y ofrecen una plataforma de Computación Cuántica como Servicio (""QCaaS""), integrando sus máquinas en nubes públicas, privadas o híbridas. Rigetti también se enfoca en escalar el recuento de qubits utilizando chiplets, mejorar la fidelidad de las puertas y ha sido seleccionada para participar en la iniciativa de benchmarking cuántico de DARPA para avanzar en la computación cuántica a escala de utilidad. La empresa participa activamente en investigación y desarrollo, incluidas colaboraciones con Riverlane, el Centro Nacional de Computación Cuántica, la Universidad de Harvard y el MIT, para avanzar en la computación cuántica superconductora y las capacidades de corrección de errores cuánticos.","[{'name': 'rgti-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rgti-Q125-10-Q.html'}, {'name': 'rgti-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rgti-Q225-10-Q.html'}]",547605251,USD,RGTI,SMART,STK,False
technology,quantum_computing,US0231351067,AMAZON.COM INC,8,"Proporciona acceso basado en la nube a hardware de computación cuántica y herramientas de desarrollo de software a través de su servicio Amazon Braket, fomentando la innovación y la investigación en el ecosistema de tecnología cuántica.",,,3691937,USD,AMZN,SMART,STK,True
technology,quantum_computing,US49338L1035,KEYSIGHT TECHNOLOGIES IN,9,"Proporciona soluciones avanzadas de prueba y medición críticas para la investigación, el desarrollo y la comercialización de tecnologías de computación cuántica.","El compromiso de Keysight con la computación cuántica se destaca por su colaboración con AIST en Japón para establecer una plataforma de 1.000 qubits, estableciendo un nuevo punto de referencia para la investigación en computación cuántica, demostrando un compromiso con la innovación a largo plazo y las inversiones en I+D avanzada. Además, la empresa identifica lo 'cuántico' como parte del desarrollo de nuevas tecnologías de comunicación. Los clientes de Keysight también están realizando inversiones en I+D en tecnologías y aplicaciones de próxima generación, incluido el desarrollo de nuevas tecnologías de comunicación como la cuántica.","[{'name': 'keys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q225-10-Q.html'}, {'name': 'keys-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q125-10-Q.html'}]",170167160,USD,KEYS,SMART,STK,True
technology,quantum_computing,US4581401001,INTEL CORP,10,"Se enfoca en avanzar en la investigación y desarrollo de la computación cuántica, con el objetivo de contribuir a las tecnologías fundamentales para futuros sistemas cuánticos.",,,270639,USD,INTC,SMART,STK,True
