symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
CAT,materials and mining,mining_services,US1491231015,CATERPILLAR INC,1,"Proporciona un conjunto integral de maquinaria pesada, equipos y servicios integrados cruciales para optimizar y sostener las operaciones mineras en todo el mundo.","La participación de Caterpillar en Servicios de Minería es evidente a través de su sector de Industrias de Recursos, que muestra fuertes tasas de pedidos y crecimiento de la cartera, particularmente para camiones mineros grandes. Si bien las ventas de minería experimentaron ligeros contratiempos debido al momento de las entregas de camiones todoterreno, las ventas a usuarios en los sectores de construcción pesada, canteras y agregados tuvieron un mejor desempeño de lo esperado. La participación de la compañía en la minería también se caracteriza por la desinversión de una entidad minera no estadounidense, junto con un beneficio fiscal discreto registrado en el primer trimestre de 2025, junto con ventas totales de $12.389 mil millones en 2024 para Industrias de Recursos.","[{'name': 'cat-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q125-10-Q.html'}, {'name': 'cat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cat-FY24-10-K.html'}]",5437,USD,SMART,STK,True,MI3
SAND,materials and mining,mining_services,SE0000667891,SANDVIK AB,2,"Ofrece una cartera integral de equipos, herramientas y servicios que son fundamentales para optimizar la productividad y la seguridad en las operaciones mineras a nivel mundial.",,,8769361,SEK,SMART,STK,False,MI3
ORI,materials and mining,mining_services,AU000000ORI1,ORICA LTD,3,"Proporciona una amplia gama de productos y servicios críticos para las operaciones mineras globales, apoyando la eficiencia y la productividad en todo el sector.",,,4109681,AUD,SMART,STK,False,MI3
EPI.A,materials and mining,mining_services,SE0015658109,EPIROC AB-A,4,"Proporciona equipos, tecnología y servicios esenciales que respaldan y mejoran la productividad en la industria minera global.",,,490627944,SEK,SMART,STK,False,MI3
FLR,materials and mining,mining_services,US3434121022,FLUOR CORP,5,"Proporciona servicios integrales de ingeniería, adquisición y construcción para proyectos mineros a gran escala a nivel mundial, apoyando el desarrollo y la optimización de las operaciones mineras.","La participación de Fluor en la industria de servicios de minería es evidente a través de varios proyectos, incluido el proyecto de minería de cobre y oro Reko Diq. El segmento de Soluciones Urbanas de la empresa incluye un gran proyecto minero, con aumentos de ingresos en 2024 y 2025 atribuidos al aumento de las actividades de ejecución en proyectos mineros. Además, las ganancias antes de impuestos mejoraron significativamente en 2024 debido al aumento de las actividades de ejecución en proyectos mineros recientemente adjudicados.","[{'name': 'flr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q225-10-Q.html'}, {'name': 'flr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flr-FY24-10-K.html'}]",11218575,USD,SMART,STK,True,MI3
WOR,materials and mining,mining_services,AU000000WOR2,WORLEY LTD,6,"Proporciona servicios esenciales de gestión de ingeniería, adquisición y construcción para la industria minera mundial, apoyando proyectos críticos desde el concepto inicial hasta la operación.",,,28109231,AUD,SMART,STK,False,MI3
KBR,materials and mining,mining_services,US48242W1062,KBR INC,7,"Ofrece soluciones críticas de ingeniería, adquisición y construcción que apoyan el desarrollo, la expansión y la optimización de operaciones mineras en todo el mundo.",,,41552939,USD,SMART,STK,True,MI3
CMI,materials and mining,mining_services,US2310211063,CUMMINS INC,8,"Proporciona soluciones de energía, motores y componentes relacionados esenciales para equipos pesados e infraestructura dentro de la industria de servicios mineros.","Cummins participa en el tema de Servicios para la Minería a través de su segmento de Sistemas de Potencia, que proporciona motores y generadores de energía para aplicaciones industriales, incluida la minería. El aumento de las ventas industriales se atribuye a una mayor demanda en los mercados mineros globales, incluidas las mayores ventas de posventa. La empresa diseña, fabrica y vende motores para diversas aplicaciones industriales como la minería, el petróleo, el gas, la marina y el ferrocarril.","[{'name': 'cmi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmi-Q324-10-Q.html'}]",6207,USD,SMART,STK,True,MI3
TEX,materials and mining,mining_services,US8807791038,TEREX CORP,9,Contribuye al sector de Servicios de Minería proporcionando equipos y soluciones esenciales para diversas operaciones mineras.,,,12732,USD,SMART,STK,True,MI3
DOW,materials and mining,mining_services,AU000000DOW2,DOWNER EDI LTD,10,Proporciona servicios y soporte integrales esenciales para las operaciones y el desarrollo del sector minero.,,,12888945,AUD,SMART,STK,False,MI3
PRN,materials and mining,mining_services,AU0000061897,PERENTI LTD,11,Proporciona servicios integrales de perforación esenciales para diversas operaciones mineras a nivel mundial.,,,389038703,AUD,SMART,STK,False,MI3
TRMB,materials and mining,mining_services,US8962391004,TRIMBLE INC,12,"Ofrece tecnologías avanzadas de posicionamiento, topografía y gestión de flotas para mejorar la eficiencia y la productividad dentro del sector minero.",,,275294,USD,SMART,STK,True,MI3
