symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
ADM,PLA,consumer and retail,plantbased_alternatives,US0394831020,ARCHER-DANIELS-MIDLAND CO,1,"Sirve como un proveedor global líder de ingredientes y soluciones de origen vegetal, impulsando la innovación y el suministro para el creciente mercado de productos alternativos de alimentos y bebidas.","La participación de ADM en el tema de las alternativas de origen vegetal es evidente a través de la fabricación, venta y distribución de proteínas de origen vegetal como parte de su cartera más amplia de ingredientes y soluciones. La empresa reconoce el impacto de la inflación en la demanda y el volumen de proteínas alternativas dentro de su segmento de Nutrición Humana, al tiempo que reconoce la creciente expectativa del consumidor de ingredientes sostenibles. ADM continúa satisfaciendo las necesidades de los consumidores a través de sus acciones de cartera, siendo la sostenibilidad un impulsor clave en su creciente gama de productos derivados de plantas.","[{'name': 'adm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adm-FY24-10-K.html'}, {'name': 'adm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adm-Q324-10-Q.html'}]",4165,USD,SMART,STK
BG,PLA,consumer and retail,plantbased_alternatives,CH1300646267,BUNGE GLOBAL SA,2,"Juega un papel fundamental en la cadena de suministro de alternativas de origen vegetal, procesando y proporcionando ingredientes esenciales a la industria.","El compromiso de la empresa con las alternativas de origen vegetal es evidente en sus prioridades estratégicas para 2025, que incluyen aumentar la participación en proteínas de origen vegetal junto con el fortalecimiento de la plataforma de semillas oleaginosas y el crecimiento del negocio de aceites de valor agregado. Esta estrategia está respaldada por gastos de capital planificados, financiados principalmente a través de flujos de efectivo de las operaciones, para facilitar proyectos de crecimiento y productividad. Esto indica un compromiso de expandir su presencia en el sector de proteínas de origen vegetal como parte de una visión estratégica más amplia.","[{'name': 'bg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bg-FY24-10-K.html'}]",663174498,USD,SMART,STK
IFF,PLA,consumer and retail,plantbased_alternatives,US4595061015,INTL FLAVORS & FRAGRANCES,3,"Desempeña un papel fundamental en el mercado de alternativas de origen vegetal mediante el desarrollo de sabores e ingredientes innovadores que mejoran el sabor, la textura y el atractivo general para el consumidor de productos de alimentos y bebidas de origen vegetal.","La participación de IFF en alternativas de origen vegetal es evidente a través de su segmento de Ingredientes Alimentarios, que presenta una diversa gama de ingredientes especiales naturales y de origen vegetal diseñados para proporcionar texturización y protección de alimentos. Este segmento también incluye soluciones de proteína de soja y guisante, emulsionantes y edulcorantes, y ofrece especias y condimentos de valor agregado para productos de proteínas alternativas y culinarios. El papel de IFF como fabricante de estos ingredientes, junto con sus inversiones en I + D en el desarrollo de nuevos productos, subraya su participación en el sector de origen vegetal. El enfoque de la empresa en ingredientes de origen vegetal y proteínas alternativas resalta la importancia estratégica de esta área para sus operaciones.","[{'name': 'iff-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iff-Q125-10-Q.html'}, {'name': 'iff-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/iff-Q225-10-Q.html'}]",8385,USD,SMART,STK
INGR,PLA,consumer and retail,plantbased_alternatives,US4571871023,INGREDION INC,4,Proporciona una amplia gama de ingredientes y soluciones de origen vegetal que permiten el desarrollo y la producción de diversas alternativas de alimentos y bebidas de origen vegetal.,"El compromiso de Ingredion con las alternativas de origen vegetal es evidente a través de su negocio de proteínas de origen vegetal, que es un componente del segmento 'Todos los demás'. Este negocio ha contribuido a un aumento de las ventas netas y ha impulsado mejoras en la pérdida operativa. La empresa transforma granos, frutas, verduras y otros materiales de origen vegetal en soluciones de ingredientes de valor agregado, y las mejoras en el negocio de proteínas de origen vegetal han impactado positivamente el ingreso operativo del segmento 'Todos los demás'.","[{'name': 'ingr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ingr-Q225-10-Q.html'}, {'name': 'ingr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ingr-Q125-10-Q.html'}]",107051249,USD,SMART,STK
K,PLA,consumer and retail,plantbased_alternatives,US4878361082,KELLANOVA,5,Contribuye activamente al sector de alternativas de origen vegetal mediante el desarrollo y la comercialización de una cartera diversa de alternativas a la carne y los lácteos bajo su marca MorningStar Farms.,,,8758,USD,VALUE,STK
MFI,PLA,consumer and retail,plantbased_alternatives,CA5649051078,MAPLE LEAF FOODS INC,6,Contribuye al sector de alternativas de origen vegetal a través de su producción y distribución de diversas ofertas de proteínas de origen vegetal.,,,14892170,CAD,SMART,STK
SFM,PLA,consumer and retail,plantbased_alternatives,US85208M1027,SPROUTS FARMERS MARKET INC,7,"Ofrece una diversa selección de productos alternativos de origen vegetal, alineándose con las preferencias de los consumidores por opciones alimentarias más saludables y sostenibles.","La participación de Sprouts Farmers Market en alternativas de origen vegetal es evidente en su estrategia para atender a clientes entusiastas de la salud. La empresa continúa ofreciendo productos innovadores y saludables elaborados con ingredientes amigables con el estilo de vida, mencionando explícitamente opciones de origen vegetal junto con artículos orgánicos y sin gluten. Sprouts reconoce que los atributos veganos y vegetarianos resuenan con su clientela centrada en la salud, incorporando estas opciones en su surtido curado de productos ""better-for-you"".","[{'name': 'sfm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sfm-Q125-10-Q.html'}, {'name': 'sfm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sfm-Q225-10-Q.html'}, {'name': 'sfm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sfm-FY24-10-K.html'}]",132310192,USD,SMART,STK
SMPL,PLA,consumer and retail,plantbased_alternatives,US82900L1026,SIMPLY GOOD FOODS CO/THE,8,Desarrolla y comercializa productos alimenticios que sirven como alternativas de origen vegetal.,"La empresa demuestra un notable compromiso con el tema de las alternativas de origen vegetal a través de la adquisición de Only What You Need, Inc. (OWYN), una empresa de alimentos proteicos de origen vegetal, por aproximadamente 280 millones de dólares. Esta adquisición forma parte de la visión de la empresa de liderar el movimiento de aperitivos nutritivos al ofrecer productos de origen vegetal a un mercado de consumidores más amplio y expandir su plataforma de bienestar. La empresa afirma explícitamente que OWYN se ha convertido en un líder claro en el sector de origen vegetal, atrayendo a consumidores convencionales con su perfil de sabor superior y sus batidos listos para beber.","[{'name': 'smpl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smpl-Q225-10-Q.html'}, {'name': 'smpl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smpl-Q125-10-Q.html'}, {'name': 'smpl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/smpl-FY24-10-K.html'}, {'name': 'smpl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smpl-Q325-10-Q.html'}]",281858134,USD,SMART,STK
COCO,PLA,consumer and retail,plantbased_alternatives,US92846Q1076,VITA COCO CO INC/THE,9,Contribuye al mercado de alternativas de origen vegetal ofreciendo bebidas de agua de coco.,"The Vita Coco Company demuestra su compromiso con el tema de Alternativas de Origen Vegetal a través de su papel pionero en el agua de coco envasada y su posición como una de las marcas más grandes a nivel mundial en la categoría de aguas de coco y vegetales. Esto se ve respaldado aún más por su cartera de marcas que incluye ofertas de aceite de coco, jugos y leche. Si bien anteriormente ofrecieron Runa, una bebida energética de origen vegetal, la empresa continúa centrándose en ofrecer productos naturales y nutritivos, incluida la introducción de Vita Coco Treats, una bebida a base de leche de coco.","[{'name': 'coco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/coco-FY24-10-K.html'}]",522320539,USD,SMART,STK
KHC,PLA,consumer and retail,plantbased_alternatives,US5007541064,KRAFT HEINZ CO/THE,10,Incluye alternativas de origen vegetal dentro de su cartera de productos.,,,199169586,USD,SMART,STK
