type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
health,biopharma_royalties,GB00BMVP7Y09,ROYALTY PHARMA PLC- CL A,1,"Sirve como un importante adquirente de regalías biofarmacéuticas y un proveedor significativo de capital para la industria de las ciencias de la vida, dando forma fundamental al panorama de las regalías biofarmacéuticas.","El negocio principal de Royalty Pharma se centra en el tema de las regalías biofarmacéuticas, ya que se identifican como el mayor comprador de regalías biofarmacéuticas y un financiador líder de la innovación en la industria. Sus ingresos se derivan sustancialmente de los ingresos por regalías, como lo demuestra el crecimiento significativo en los recibos de regalías y los recibos de cartera. La empresa gestiona activamente una cartera diversa de regalías, que incluye más de 35 productos comerciales y múltiples candidatos a productos en etapa de desarrollo, lo que demuestra su compromiso con el mercado de regalías biofarmacéuticas.","[{'name': 'rprx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rprx-Q225-10-Q.html'}, {'name': 'rprx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rprx-FY24-10-K.html'}, {'name': 'rprx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rprx-Q125-10-Q.html'}]",427387265,USD,RPRX,SMART,STK,False
health,biopharma_royalties,US53220K5048,LIGAND PHARMACEUTICALS,2,"Opera un modelo de negocio centrado en la adquisición y gestión de una cartera diversa de regalías biofarmacéuticas, contribuyendo significativamente a la monetización de la propiedad intelectual farmacéutica.","La estrategia comercial de Ligand depende en gran medida de las regalías de biofarma, ya que los ingresos se generan principalmente a partir de las regalías sobre las ventas de productos comercializados por sus socios. El crecimiento de los ingresos por regalías está impulsado por activos clave como Capvaxive de Merck, Ohtuvayre de Verona y Filspari de Travere, con un aumento significativo de los ingresos por regalías en el primer trimestre. La empresa invierte activamente en derechos de regalías y programas de desarrollo de fármacos en etapa tardía, adquiriendo intereses de regalías en activos con un perfil de riesgo/recompensa superior, como lo demuestran los 250 millones de dólares invertidos en 10 inversiones en los últimos 15 meses.","[{'name': 'lgnd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lgnd-Q125-10-Q.html'}, {'name': 'lgnd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lgnd-Q225-10-Q.html'}, {'name': 'lgnd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lgnd-FY24-10-K.html'}]",81026179,USD,LGND,SMART,STK,True
health,biopharma_royalties,US75886F1075,REGENERON PHARMACEUTICALS,3,"Genera ingresos mediante la concesión de licencias de sus productos biofarmacéuticos patentados y propiedad intelectual, contribuyendo al panorama más amplio de las regalías biofarmacéuticas.",,,273733,USD,REGN,SMART,STK,True
health,biopharma_royalties,FR0000120578,SANOFI,4,Incorpora aspectos de Regalías Biofarmacéuticas dentro de su modelo de negocio.,,,29612249,EUR,SAN1,SMART,STK,False
health,biopharma_royalties,US40637H1095,HALOZYME THERAPEUTICS INC,5,"Genera ingresos sustanciales a través de regalías derivadas de su tecnología patentada de administración de fármacos, licenciada a empresas biofarmacéuticas líderes para diversos productos terapéuticos.","El negocio de Halozyme se centra en generar ingresos por regalías de productos biofarmacéuticos desarrollados por socios que utilizan su tecnología ENHANZE, con proyecciones que superan los mil millones de dólares en ingresos por regalías para 2027. Estos ingresos están impulsados significativamente por medicamentos oncológicos como DARZALEX FASPRO, Phesgo y VYVGART Hytrulo, que han mostrado un crecimiento sustancial de las ventas. El enfoque de la empresa en expandir los flujos de regalías es evidente en su búsqueda de plataformas de administración de fármacos con potencial de ingresos a largo plazo, lo que convierte a las regalías biofarmacéuticas en un aspecto crítico de su desempeño financiero y dirección estratégica.",,30212431,USD,HALO,SMART,STK,True
health,biopharma_royalties,US45781M1018,INNOVIVA INC,6,"Genera ingresos a través de flujos de regalías de productos biofarmacéuticos comercializados, lo que indica un modelo de negocio central centrado en la propiedad intelectual biofarmacéutica.","La participación de Innoviva en el tema de las regalías biofarmacéuticas es significativa, principalmente debido a su cartera principal de regalías. La empresa recibe regalías de GSK sobre las ventas de RELVAR/BREO ELLIPTA y ANORO ELLIPTA, con tasas de regalías escalonadas definidas en virtud del Acuerdo de Colaboración de Agonistas Beta2 de Acción Prolongada. Los ingresos por regalías constituyen una parte sustancial de los ingresos totales de Innoviva, como lo demuestran los 67,3 millones de dólares en ingresos brutos por regalías de GSK en el segundo trimestre de 2025 y 57,807 millones de dólares para los tres meses finalizados el 31 de marzo de 2025.","[{'name': 'inva-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/inva-Q225-10-Q.html'}, {'name': 'inva-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/inva-Q324-10-Q.html'}, {'name': 'inva-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/inva-Q125-10-Q.html'}, {'name': 'inva-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/inva-FY24-10-K.html'}]",218462822,USD,INVA,SMART,STK,True
health,biopharma_royalties,US92532F1003,VERTEX PHARMACEUTICALS INC,7,Genera ingresos a través de acuerdos de regalías derivados de sus innovadores productos biofarmacéuticos y propiedad intelectual.,,,275850,USD,VRTX,SMART,STK,True
health,biopharma_royalties,US69366J2006,PTC THERAPEUTICS INC,8,Participa en el mercado de regalías biofarmacéuticas generando ingresos por la concesión de licencias de sus terapias y tecnologías propietarias.,,,129374415,USD,PTCT,SMART,STK,False
health,biopharma_royalties,US8684591089,SUPERNUS PHARMACEUTICALS INC,9,Participa en actividades dentro de la industria biofarmacéutica que implican el pago o la recepción de regalías por propiedad intelectual.,,,106853221,USD,SUPN,SMART,STK,True
health,biopharma_royalties,US8036071004,SAREPTA THERAPEUTICS INC,10,Participa en acuerdos financieros asociados con regalías biofarmacéuticas.,,,110434131,USD,SRPT,SMART,STK,True
