symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
HAL,OIL,energy and utilities,oil_and_gas_services,US4062161017,HALLIBURTON CO,1,"Proporciona una cartera integral de servicios y productos para la industria del petróleo y gas upstream, permitiendo operaciones de exploración, perforación, completación y producción a nivel mundial.","El negocio de Halliburton está profundamente entrelazado con la industria de Servicios de Petróleo y Gas, ya que son un importante proveedor de productos y servicios para empresas de energía en todo el mundo. Ofrecen un conjunto integral de servicios, que incluyen perforación, evaluación de formaciones, construcción de pozos, completación, cementación, estimulación, intervención y levantamiento artificial, todos los cuales son centrales para su estrategia de negocio y crecimiento. Las operaciones de Halliburton están significativamente influenciadas por los programas de exploración, desarrollo y producción upstream que llevan a cabo las empresas de petróleo y gas natural, y persiguen activamente oportunidades de crecimiento a través del desarrollo tecnológico y la calidad del servicio.","[{'name': 'hal-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hal-Q125-10-Q.html'}, {'name': 'hal-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hal-Q324-10-Q.html'}, {'name': 'hal-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hal-FY24-10-K.html'}, {'name': 'hal-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hal-Q225-10-Q.html'}]",7890,USD,SMART,STK
SLB,OIL,energy and utilities,oil_and_gas_services,AN8068571086,SLB LTD,2,"Proporciona tecnología avanzada y servicios integrales para la caracterización de yacimientos, perforación, producción y procesamiento, esenciales para las operaciones globales de exploración y producción de petróleo y gas.","La participación de SLB en el tema de Servicios de Petróleo y Gas es evidente a través de sus operaciones comerciales principales, ya que la empresa ofrece un rendimiento financiero constante al ofrecer servicios en rendimiento de yacimientos, construcción de pozos y sistemas de producción. El compromiso de SLB con el sector del petróleo y el gas se demuestra aún más por su 'enfoque adaptado a la cuenca' y sus capacidades de integración, posicionando a la empresa como un socio clave para abordar los desafíos operativos a lo largo del ciclo de vida de los activos de los clientes. Esto se ve reforzado por las perspectivas positivas de la empresa sobre los fundamentos a largo plazo del petróleo y el gas, con un enfoque en la profundización de las asociaciones y un énfasis creciente en los mercados de producción y recuperación, así como en la integración de ChampionX, que proporciona equipos y tecnologías esenciales para la perforación y producción de petróleo y gas.","[{'name': 'slb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slb-Q324-10-Q.html'}, {'name': 'slb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slb-Q225-10-Q.html'}, {'name': 'slb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/slb-FY24-10-K.html'}]",12200,USD,SMART,STK
BKR,OIL,energy and utilities,oil_and_gas_services,US05722G1004,BAKER HUGHES CO,3,"Proporciona una cartera integral de productos, servicios y soluciones digitales críticas para las operaciones de exploración, perforación, producción y procesamiento dentro de la industria del petróleo y gas.","El compromiso de Baker Hughes con el tema de Servicios de Petróleo y Gas es evidente a través de su operación del segmento de Servicios y Equipos para Campos Petroleros (OFSE) y su enfoque principal en la venta de productos y servicios dentro de los segmentos de exploración y producción (upstream), transporte (midstream) y refinación (downstream) de los mercados globales de petróleo y gas. Esto se ve respaldado además por importantes acuerdos contractuales, incluido un acuerdo maestro de servicios con Aramco para la instalación y mantenimiento de bombas eléctricas sumergibles, y contratos plurianuales para optimizar la producción para operadores en el Golfo de Angola y la Costa del Golfo de EE. UU. Estas actividades demuestran la dedicación de Baker Hughes a proporcionar una gama de servicios de petróleo y gas, como instalación, mantenimiento y optimización, consolidando su posición dentro de la industria.","[{'name': 'bkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q324-10-Q.html'}, {'name': 'bkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q125-10-Q.html'}, {'name': 'bkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bkr-Q225-10-Q.html'}, {'name': 'bkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bkr-FY24-10-K.html'}]",281316445,USD,SMART,STK
ET,OIL,energy and utilities,oil_and_gas_services,US29273V1008,ENERGY TRANSFER LP,4,"Proporciona infraestructura y servicios de transporte esenciales de la fase intermedia, incluidas tuberías e instalaciones de procesamiento, cruciales para el movimiento y la entrega de petróleo crudo, gas natural y líquidos de gas natural dentro del sector más amplio del petróleo y el gas.","La participación de Energy Transfer en la industria de Servicios de Petróleo y Gas es evidente a través de sus extensas operaciones de midstream. Los servicios de la compañía abarcan el transporte, almacenamiento, recolección, procesamiento y tratamiento de gas natural, líquidos de gas natural (NGL) y petróleo crudo, así como servicios de compresión proporcionados por USAC. Las tuberías de recolección de midstream, recolección de crudo, interestatales de gas natural y de NGL de Energy Transfer contribuyen a volúmenes sólidos y a un EBITDA ajustado. La compañía también se enfoca en mantener y hacer crecer sus activos, incluidos los de USA Compression.","[{'name': 'et-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/et-Q225-10-Q.html'}, {'name': 'et-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/et-Q125-10-Q.html'}]",37830920,USD,SMART,STK
NOV,OIL,energy and utilities,oil_and_gas_services,US62955J1034,NOV INC,5,"Proporciona equipos, tecnología y servicios esenciales, críticos para las operaciones de perforación, completamiento y producción en la industria global del petróleo y gas.","La participación de NOV en Servicios de Petróleo y Gas es evidente a través de su papel como proveedor independiente líder de equipos y tecnología para la industria energética global. La larga trayectoria de la empresa, de más de 160 años, se ha dedicado a transformar el desarrollo de petróleo y gas, centrándose en mejorar la rentabilidad, la eficiencia, la seguridad y el impacto ambiental. El extenso portafolio de tecnología de NOV apoya las necesidades de perforación, completamiento y producción de la industria, con servicios que se extienden a las principales empresas de servicios diversificadas, nacionales e independientes en 57 países. Esto se demuestra además por el segmento de Productos y Servicios Energéticos de la empresa, que diseña, fabrica, alquila y vende productos y equipos utilizados en actividades de perforación, intervención, completamiento y producción.","[{'name': 'nov-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nov-FY24-10-K.html'}, {'name': 'nov-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q324-10-Q.html'}, {'name': 'nov-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q125-10-Q.html'}, {'name': 'nov-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q225-10-Q.html'}]",462100032,USD,SMART,STK
FTI,OIL,energy and utilities,oil_and_gas_services,GB00BDSFG982,TECHNIPFMC PLC,6,"Proporciona proyectos, productos, tecnologías y servicios integrados a la industria energética, especializándose en soluciones de infraestructura submarina, de superficie y energética que respaldan la exploración y producción de petróleo y gas.","La participación de TechnipFMC en el tema de Servicios de Petróleo y Gas es evidente a través de sus segmentos de Tecnologías Submarinas y de Superficie, con un enfoque en los recursos convencionales de petróleo y gas natural. Los servicios submarinos de la compañía han sido particularmente sólidos, logrando altos niveles trimestrales de ingresos, y esperan un crecimiento continuo impulsado por una base instalada en expansión y las necesidades de reparación de infraestructura envejecida. Los premios directos iEPCI y los servicios submarinos han constituido una parte significativa de sus pedidos entrantes, y la compañía se enfoca en proyectos de gas, especialmente en África Oriental, el Mediterráneo y Asia. Además, el segmento de Tecnologías de Superficie de la compañía se beneficia de la exposición a regiones clave como el Mar del Norte, Asia Pacífico y Oriente Medio.","[{'name': 'fti-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fti-Q225-10-Q.html'}, {'name': 'fti-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fti-FY24-10-K.html'}, {'name': 'fti-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fti-Q125-10-Q.html'}]",262072228,USD,SMART,STK
SPM,OIL,energy and utilities,oil_and_gas_services,IT0005495657,SAIPEM SPA,7,"Ofrece servicios integrales de ingeniería, adquisición, construcción e instalación que son fundamentales para el desarrollo y la operación de infraestructura dentro de la industria global del petróleo y el gas.",,,566597407,EUR,SMART,STK
MPLX,OIL,energy and utilities,oil_and_gas_services,US55336V1008,MPLX LP,8,"Proporciona servicios esenciales de midstream para la recolección, procesamiento y transporte de gas natural y petróleo crudo, apoyando la cadena de suministro de energía en general.","La participación de MPLX en la industria de Servicios de Petróleo y Gas es evidente a través de la propiedad y operación de infraestructura y activos logísticos de energía de transmisión. Los servicios de la empresa se brindan a través de dos segmentos: Logística de Crudo y Productos, y Servicios de Gas Natural y Líquidos del Gas Natural (LGN), que abarcan la recolección, transporte, almacenamiento, procesamiento, fraccionamiento y comercialización de crudo, gas natural y LGN. MPLX amplió su oferta de servicios mediante la adquisición de Northwind Midstream, especializada en servicios de recolección, tratamiento y procesamiento de gas ácido, y amplió aún más su cadena de valor del crudo al adquirir negocios de recolección de Whiptail Midstream, LLC.","[{'name': 'mplx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mplx-Q125-10-Q.html'}, {'name': 'mplx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mplx-Q225-10-Q.html'}, {'name': 'mplx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mplx-FY24-10-K.html'}]",116339790,USD,SMART,STK
KBR,OIL,energy and utilities,oil_and_gas_services,US48242W1062,KBR INC,9,"Proporciona amplios servicios de ingeniería, adquisición y construcción al sector del petróleo y gas, apoyando el desarrollo de infraestructuras críticas y la eficiencia operativa en toda la cadena de valor.","La participación de KBR en la industria de Servicios de Petróleo y Gas se demuestra a través de su selección por parte de BP para servicios de ingeniería de detalle y adquisición para una importante terminal de petróleo y gas en Azerbaiyán, así como el proyecto de gas Shah Deniz. La empresa apoya la dirección estratégica de Irak, que incluye el aumento de la producción de petróleo y la inversión en proyectos de captura de gas, expansiones petroquímicas e iniciativas de economía de hidrógeno limpio. Además, KBR obtuvo un gran premio para un complejo de amoníaco y urea a gran escala y un contrato FEED para la producción de energía eléctrica KAR en Irak, mostrando su tecnología patentada de amoníaco y su compromiso con el sector del petróleo y el gas.",,41552939,USD,SMART,STK
TRGP,OIL,energy and utilities,oil_and_gas_services,US87612G1013,TARGA RESOURCES CORP,10,"Proporciona infraestructura y servicios intermedios esenciales, incluida la recolección, el procesamiento y el transporte, críticos para la operación eficiente de la industria del petróleo y el gas.","Targa Resources Corp. desempeña un papel importante en la industria de Servicios de Petróleo y Gas, principalmente a través de sus extensas operaciones de midstream. El negocio principal de la empresa implica una gama de servicios esenciales, que incluyen la recolección, compresión, tratamiento, procesamiento, transporte, almacenamiento y terminalización de gas natural, líquidos de gas natural (NGL) y petróleo crudo. Estos servicios son cruciales para operaciones eficientes y sostenibles dentro del sector del petróleo y el gas, y las operaciones de la empresa se ven directamente afectadas por los precios y los niveles de actividad dentro de la industria. Como proveedor líder de estos servicios de midstream, Targa apoya a la industria del petróleo y el gas facilitando el movimiento y procesamiento de recursos.","[{'name': 'trgp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trgp-FY24-10-K.html'}, {'name': 'trgp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q324-10-Q.html'}, {'name': 'trgp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trgp-Q125-10-Q.html'}]",81671838,USD,SMART,STK
