type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
financials,banking_technology,US31620M1062,FIDELITY NATIONAL INFO SERV,1,"Ofrece plataformas y servicios tecnológicos esenciales que permiten a las instituciones financieras a nivel mundial gestionar operaciones centrales, procesar transacciones y mejorar la experiencia del cliente.","FIS es una empresa de tecnología financiera que ofrece soluciones a instituciones financieras, empresas y desarrolladores, con un enfoque en el desbloqueo de la tecnología financiera a lo largo del ciclo de vida del dinero. La dedicación de la empresa a la tecnología bancaria es evidente a través de su asistencia a las instituciones financieras en la migración a soluciones tecnológicas integradas externalizadas, inversiones en modernización, innovación y soluciones integradas como la plataforma Digital One, que ayuda a los clientes a ofrecer soluciones digitales modernas a través de varios canales. FIS también aseguró acuerdos importantes con instituciones financieras que la seleccionaron como su proveedor principal y adoptaron su oferta Digital One, lo que demuestra aún más su compromiso con la tecnología bancaria.","[{'name': 'fis-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q125-10-Q.html'}, {'name': 'fis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q225-10-Q.html'}, {'name': 'fis-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fis-Q324-10-Q.html'}, {'name': 'fis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fis-FY24-10-K.html'}]",37866641,USD,FIS,SMART,STK,True
financials,banking_technology,US92826C8394,VISA INC-CLASS A SHARES,2,"Proporciona infraestructura de pagos digitales y tecnologías de procesamiento esenciales que conectan instituciones financieras y consumidores a nivel mundial, permitiendo transacciones electrónicas seguras y eficientes.","El enfoque de Visa en la tecnología bancaria se ve subrayado por la provisión de servicios de procesamiento de transacciones a instituciones financieras a través de VisaNet, su avanzada red de procesamiento de transacciones. Reforzando este enfoque, Visa adquirió Pismo Holdings, una plataforma de procesamiento de emisores nativa de la nube y de banca central, por $929 millones. Esta adquisición señala un énfasis estratégico en la tecnología bancaria, lo que refleja la dedicación de Visa al sector.","[{'name': 'v-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/v-FY24-10-K.html'}]",49462172,USD,V,SMART,STK,True
financials,banking_technology,US57636Q1040,MASTERCARD INC - A,3,Proporciona infraestructura esencial de procesamiento de pagos y soluciones digitales innovadoras que sustentan y avanzan el panorama tecnológico de la banca global para las instituciones financieras.,,,38685693,USD,MA,SMART,STK,True
financials,banking_technology,US4262811015,JACK HENRY & ASSOCIATES INC,4,"Desarrolla y proporciona soluciones tecnológicas integrales esenciales para las operaciones bancarias modernas, incluyendo procesamiento central, pagos y servicios de banca digital para instituciones financieras.","Jack Henry & Associates está profundamente involucrada en la tecnología bancaria, como lo demuestra su negocio principal de proporcionar soluciones tecnológicas y servicios de procesamiento de pagos principalmente a instituciones financieras comunitarias y regionales. La empresa se identifica como un proveedor líder de estas soluciones, con un enfoque en la innovación y modernización tecnológica, ejemplificado por su plataforma nativa en la nube Jack Henry. Esta plataforma incluye varios componentes utilizados por los clientes, y la empresa está innovando activamente con soluciones como la Plataforma Banno y Financial Crimes Defender, impulsada por el creciente gasto en tecnología de sus clientes bancarios y cooperativas de crédito.","[{'name': 'jkhy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jkhy-Q125-10-Q.html'}, {'name': 'jkhy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jkhy-Q225-10-Q.html'}, {'name': 'jkhy-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jkhy-Q325-10-Q.html'}, {'name': 'jkhy-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jkhy-FY25-10-K.html'}]",270869,USD,JKHY,SMART,STK,True
financials,banking_technology,US68389X1054,ORACLE CORP,5,"Proporciona soluciones esenciales de bases de datos, software empresarial e infraestructura en la nube que sustentan operaciones críticas e impulsan la transformación digital dentro del sector de servicios financieros.","El compromiso de Oracle con la Tecnología Bancaria es evidente a través de su desarrollo de suites de aplicaciones integradas basadas en agentes de IA adaptadas al sector bancario. Estas aplicaciones forman parte de una suite más amplia que incluye soluciones para la atención médica, los servicios públicos, el comercio minorista y la hostelería, lo que indica una inversión significativa en aplicaciones bancarias en la nube impulsadas por IA. El énfasis de Larry Ellison en la posición única de Oracle en la construcción de una suite integrada de aplicaciones en la nube de IA de base amplia, incluidas las bancarias, subraya aún más el enfoque de la empresa en esta área.",,272800,USD,ORCL,SMART,STK,True
financials,banking_technology,US3032501047,FAIR ISAAC CORP,6,"Desarrolla y proporciona software y análisis de gestión de decisiones cruciales, incluida la calificación crediticia, que son fundamentales para la tecnología operativa de bancos e instituciones financieras.",,,269280,USD,FICO,SMART,STK,True
financials,banking_technology,CH0012453913,TEMENOS AG - REG,7,Desarrolla y proporciona software bancario central avanzado y soluciones digitales que permiten a las instituciones financieras modernizar sus operaciones y mejorar las experiencias de los clientes.,,,13832147,CHF,TEMN,SMART,STK,False
financials,banking_technology,US11133T1034,BROADRIDGE FINANCIAL SOLUTIO,8,"Proporciona soluciones tecnológicas e de infraestructura críticas que agilizan y mejoran las operaciones de las instituciones financieras, incluidos los bancos, en diversos aspectos de su negocio.","La conexión de Broadridge con el tema de Tecnología Bancaria se deriva de su papel como líder mundial en tecnología financiera que proporciona soluciones impulsadas por la tecnología a los bancos. Estas soluciones permiten una mejor vida financiera al potenciar la inversión, la gobernanza y las comunicaciones, y ayudan a reducir la necesidad de que los clientes realicen importantes inversiones de capital en infraestructura operativa, lo que les permite aumentar su enfoque en las actividades comerciales principales. Si bien Broadridge ofrece una escalabilidad perfecta e interoperabilidad global, impulsando la demanda de sus soluciones globales post-negociación, las soluciones impulsadas por la tecnología de la empresa para los bancos forman parte de un conjunto más amplio de servicios ofrecidos a diversas entidades financieras.","[{'name': 'br-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/br-Q225-10-Q.html'}, {'name': 'br-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/br-Q125-10-Q.html'}]",43523793,USD,BR,SMART,STK,True
financials,banking_technology,US46625H1005,JPMORGAN CHASE & CO,9,"Aprovecha soluciones tecnológicas avanzadas para impulsar la innovación en servicios financieros, mejorar la eficiencia operativa y ofrecer productos y plataformas bancarias de vanguardia a su clientela global.",,,1520593,USD,JPM,SMART,STK,True
financials,banking_technology,US58733R1023,MERCADOLIBRE INC,10,"Proporciona un conjunto integral de servicios de tecnología financiera, que incluyen pagos digitales, soluciones de crédito y herramientas de inversión, que respaldan el comercio electrónico y fomentan la inclusión financiera en América Latina.","MercadoLibre está muy involucrado en la tecnología bancaria, y la empresa se identifica como un negocio fintech que experimenta un crecimiento sustancial. La estrategia de MercadoLibre incluye ofrecer una remuneración atractiva por depósitos para atraer y retener usuarios, con el objetivo general de transformar la relación de las personas con los servicios financieros. La empresa pretende revolucionar los mercados y convertirse en la cuenta digital más grande y mejor de América Latina, lo que se refleja en sus esfuerzos por ampliar la oferta de productos financieros y crear un ecosistema financiero integral.",,45602025,USD,MELI,SMART,STK,False
