industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
defense and aerospace,defense_electronics,US6668071029,NORTHROP GRUMMAN CORP,1,"Desarrolla e integra sistemas electrónicos avanzados, sensores y capacidades críticas para la seguridad nacional y las operaciones militares en los dominios aéreo, terrestre, marítimo, espacial y cibernético.","La participación de Northrop Grumman en Electrónica de Defensa es evidente a través de su papel como proveedor líder de una amplia gama de productos, servicios y soluciones para el Departamento de Defensa de EE. UU. y la comunidad de inteligencia. El segmento de Sistemas de Misión de la compañía es un actor clave, que ofrece soluciones de misión avanzadas y sistemas multifunción, incluidos sistemas C4ISR, radar, sensores EO/IR, sistemas de guerra electrónica, comunicaciones avanzadas y sistemas de red, y microelectrónica avanzada. Northrop Grumman también enfatiza su posición como proveedor líder de sistemas de misión, redes y comunicaciones, y tecnologías innovadoras como la microelectrónica y la ciberseguridad, todo lo cual es integral para la electrónica de defensa, solidificando aún más su importancia para este tema.","[{'name': 'noc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q324-10-Q.html'}, {'name': 'noc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q125-10-Q.html'}, {'name': 'noc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/noc-Q225-10-Q.html'}, {'name': 'noc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/noc-FY24-10-K.html'}]",10376,USD,NOC,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US5024311095,L3HARRIS TECHNOLOGIES INC,2,"Desarrolla e integra sistemas avanzados de electrónica de defensa, proporcionando soluciones críticas para las operaciones de comunicaciones militares, inteligencia, vigilancia y reconocimiento.","L3Harris demuestra una fuerte conexión con el tema de Electrónica de Defensa a través de su participación en diversas áreas críticas. La empresa se enfoca en ofrecer soluciones tecnológicas de extremo a extremo que conectan los dominios espacial, aéreo, terrestre, marítimo y cibernético en interés de la seguridad nacional, y participa en programas de misiles ofensivos y defensivos, proporcionando propulsión y control de actitud para interceptores. L3Harris obtuvo importantes pedidos, incluido un acuerdo de $200 millones para entregar sistemas de comunicación interoperables y definidos por software a Alemania, enfatizando comunicaciones seguras y resilientes para los aliados de la OTAN. Además, el segmento IMS ha experimentado aumentos de ingresos debido a una mayor demanda de electrónica avanzada en aplicaciones de defensa, particularmente para programas espaciales y de municiones.","[{'name': 'lhx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q125-10-Q.html'}, {'name': 'lhx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lhx-FY24-10-K.html'}, {'name': 'lhx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lhx-Q324-10-Q.html'}]",371886040,USD,LHX,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US5398301094,LOCKHEED MARTIN CORP,3,"Desarrolla e integra sistemas electrónicos avanzados para una amplia gama de aplicaciones de defensa, incluyendo radar, guerra electrónica y tecnologías de comunicación, mejorando las capacidades militares a nivel mundial.","El compromiso de Lockheed Martin con el tema de Electrónica de Defensa es evidente a través de sus diversos segmentos de negocio e iniciativas estratégicas. La empresa integra satélites, aviones, barcos, lanzadores de misiles y sistemas de comando y control existentes y nuevos con tecnologías digitales constantemente actualizables, y su segmento de negocio Rotary and Mission Systems (RMS) diseña, fabrica y da soporte a sistemas de radar, sistemas láser, sistemas de misión y combate basados en mar y aire, y soluciones cibernéticas. Lockheed Martin también está desarrollando activamente contramedidas rentables contra la guerra de drones utilizando sofisticadas técnicas de guerra electrónica e integrando sensores infrarrojos de próxima generación en plataformas como el F-22 Raptor para mejorar la supervivencia y la letalidad.","[{'name': 'lmt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q324-10-Q.html'}, {'name': 'lmt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lmt-Q125-10-Q.html'}, {'name': 'lmt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lmt-FY24-10-K.html'}]",611191,USD,LMT,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US75513E1010,RTX CORP,4,"Desarrolla y suministra sistemas y soluciones electrónicas avanzadas para aplicaciones de defensa, mejorando las capacidades militares y la seguridad nacional a través de tecnologías críticas.","La participación de RTX en electrónica de defensa es evidente a través de su desarrollo e integración de sistemas electrónicos para aplicaciones militares, incluidos sistemas de radar como GhostEye y AN/SPY-6(V). Estos sistemas están diseñados para funciones críticas como el rastreo de drones, misiles de crucero y amenazas aéreas. El compromiso de RTX se demuestra aún más por su colaboración con Kongsberg para codesarrollar subconjuntos para el radar GhostEye, adaptando la tecnología LTAMDS a una solución más pequeña y de 360 grados. Esto se ve reforzado por importantes pedidos, que incluyen $1.9 mil millones para la producción inicial de baja tasa de LTAMDS para el Ejército de EE. UU. y Polonia, y $639 millones para producir radares AN/SPY-6(V) para la Armada de EE. UU.","[{'name': 'rtx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rtx-Q324-10-Q.html'}, {'name': 'rtx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rtx-FY24-10-K.html'}]",415342104,USD,RTX,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US8793601050,TELEDYNE TECHNOLOGIES INC,5,Proporciona tecnologías y soluciones críticas para el sector de la electrónica de defensa.,"Teledyne enfatiza el crecimiento en el segmento de Electrónica Aeroespacial y de Defensa, que incluye productos como electrónica de defensa y subsistemas de comunicación por satélite. El crecimiento de este segmento está impulsado por el aumento de las ventas en electrónica de defensa, con un aumento también en las ventas orgánicas. La participación de Teledyne en la defensa europea, con importantes ventas de productos, demuestra aún más su compromiso en esta área, y la estrategia de la empresa incluye la integración de aplicaciones militares para mejorar sus ofertas.","[{'name': 'tdy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdy-Q125-10-Q.html'}, {'name': 'tdy-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdy-Q324-10-Q.html'}, {'name': 'tdy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdy-Q225-10-Q.html'}, {'name': 'tdy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tdy-FY24-10-K.html'}]",6340773,USD,TDY,SMART,STK,True,DE2
defense and aerospace,defense_electronics,FR0000121329,THALES SA,6,"Desarrolla e integra sistemas electrónicos avanzados para aplicaciones de defensa, abarcando soluciones de radar, guerra electrónica y comunicaciones.",,,917799,EUR,HO,SMART,STK,False,DE2
defense and aerospace,defense_electronics,IT0003856405,LEONARDO SPA,7,"Desarrolla y suministra sistemas electrónicos avanzados para aplicaciones de defensa, que abarcan radar, aviónica y capacidades de guerra electrónica cruciales para la seguridad nacional y las operaciones militares.",,,35162453,EUR,LDO,SMART,STK,False,DE2
defense and aerospace,defense_electronics,US50077B2079,KRATOS DEFENSE & SECURITY,8,Se especializa en proporcionar soluciones avanzadas de electrónica de defensa y sistemas de seguridad para aplicaciones militares y gubernamentales.,"La participación de Kratos en la industria de la electrónica de defensa es evidente a través de su enfoque en productos de C5ISR y electrónica de microondas. Estos productos se dirigen a una variedad de aplicaciones de defensa, incluidos misiles, radares, sistemas de defensa aérea y tecnologías anti-UAS. El liderazgo de la empresa en defensa aérea y antimisiles integrada, junto con su creciente negocio de electrónica de microondas, particularmente la instalación con sede en Israel, subraya su compromiso. Kratos enfatiza que su negocio de C5ISR apoya prácticamente todos los sistemas de defensa aérea en los Estados Unidos, y que la defensa aérea y antimisiles integrada y el contra-UAS son áreas en las que Kratos es un líder reconocido en la industria.","[{'name': 'ktos-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q324-10-Q.html'}, {'name': 'ktos-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q125-10-Q.html'}, {'name': 'ktos-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ktos-Q225-10-Q.html'}, {'name': 'ktos-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ktos-FY24-10-K.html'}]",68492173,USD,KTOS,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US3695501086,GENERAL DYNAMICS CORP,9,"Desarrolla e integra sistemas y tecnologías electrónicas avanzadas críticas para aplicaciones militares, mejorando las capacidades en áreas como mando, control, comunicaciones, computadoras, inteligencia, vigilancia y reconocimiento.","General Dynamics demuestra su participación en la industria de la electrónica de defensa a través de su segmento de Tecnologías, que se enfoca en soluciones C5ISR (comando, control, comunicaciones, computadoras, ciberseguridad, inteligencia, vigilancia y reconocimiento). La empresa se identifica como una empresa aeroespacial y de defensa global y reconoce el aumento de los ingresos debido a las soluciones C5ISR. Además, el grupo de Tecnologías se enfoca en tecnología avanzada que permite plataformas autónomas, municiones inteligentes, guerra submarina y disuasión estratégica.","[{'name': 'gd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gd-Q125-10-Q.html'}, {'name': 'gd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gd-Q225-10-Q.html'}, {'name': 'gd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gd-Q324-10-Q.html'}, {'name': 'gd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gd-FY24-10-K.html'}]",7496,USD,GD,SMART,STK,True,DE2
defense and aerospace,defense_electronics,US5893781089,MERCURY SYSTEMS INC,10,"Desarrolla y proporciona soluciones y subsistemas electrónicos avanzados cruciales para una amplia gama de aplicaciones de defensa, mejorando las capacidades en áreas como radar, guerra electrónica y computación de misión.","La participación de Mercury Systems en el tema de la electrónica de defensa es evidente en su entrega de potencia de procesamiento crítica para misiones en desafíos aeroespaciales y de defensa. Los productos y soluciones de la compañía se utilizan en más de 300 programas en 35 países, incluyendo procesamiento de sensores y radar, guerra electrónica, aviónica, armamento y aplicaciones C4I. Como fabricante de componentes, productos, módulos y subsistemas esenciales, Mercury vende a los principales contratistas de defensa, al gobierno de EE. UU. y a los OEM, enfatizando su papel en la provisión de soluciones para sistemas de radar, guerra electrónica y programas espaciales militares.","[{'name': 'mrcy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrcy-Q225-10-Q.html'}, {'name': 'mrcy-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mrcy-FY25-10-K.html'}, {'name': 'mrcy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrcy-Q125-10-Q.html'}, {'name': 'mrcy-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrcy-Q325-10-Q.html'}]",4815101,USD,MRCY,SMART,STK,True,DE2
