symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
META,TE,VIR,technology,virtual_reality,US30303M1027,META PLATFORMS INC-CLASS A,1,"Se enfoca en el desarrollo y avance de tecnologías de realidad virtual, incluyendo plataformas de hardware como Quest, ecosistemas de software y experiencias de metaverso, para impulsar la adopción y evolución de entornos digitales inmersivos.","El compromiso de Meta con el tema de la Realidad Virtual es evidente a través de su segmento Reality Labs (RL), que abarca hardware, software y contenido de consumo relacionados con la realidad virtual, aumentada y mixta. La empresa está invirtiendo activamente en el desarrollo de dispositivos de realidad virtual, software y tecnologías fundamentales para el metaverso. Los ingresos de RL se generan a partir de productos de hardware de consumo como Meta Quest y las gafas Ray-Ban Meta AI, junto con el software y contenido relacionados, lo que demuestra el compromiso y la generación de ingresos de la empresa a partir de la realidad virtual.","[{'name': 'meta-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meta-Q324-10-Q.html'}, {'name': 'meta-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meta-Q125-10-Q.html'}, {'name': 'meta-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/meta-Q225-10-Q.html'}, {'name': 'meta-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/meta-FY24-10-K.html'}]",107113386,USD,SMART,STK
AAPL,TE,VIR,technology,virtual_reality,US0378331005,APPLE INC,2,"Desarrolla y ofrece una plataforma de computación espacial a través de su dispositivo Vision Pro, integrando contenido digital con el mundo físico.",,,265598,USD,SMART,STK
NVDA,TE,VIR,technology,virtual_reality,US67066G1040,NVIDIA CORP,3,Proporciona unidades de procesamiento gráfico de alto rendimiento y plataformas de software que son esenciales para potenciar y renderizar experiencias y aplicaciones de realidad virtual inmersiva.,,,4815747,USD,SMART,STK
U,TE,VIR,technology,virtual_reality,US91332U1016,UNITY SOFTWARE INC,4,Proporciona una plataforma líder de desarrollo 3D en tiempo real ampliamente utilizada para crear experiencias y aplicaciones de realidad virtual en diversas industrias.,"La participación de Unity con la Realidad Virtual es evidente a través de la provisión de herramientas diseñadas para crear, comercializar y expandir juegos y experiencias interactivas en diversas plataformas, incluida la realidad extendida (XR). Si bien la XR, que abarca la realidad virtual, se menciona junto con otras plataformas como móvil, PC y consola, sugiere que la realidad virtual no es el enfoque principal, pero aún recibe inversión. Las herramientas de la empresa apoyan la creación de experiencias en XR, lo que indica una relevancia para la realidad virtual, a pesar de la falta de detalles específicos sobre tecnología VR propietaria o contenido exclusivo.","[{'name': 'u-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/u-FY24-10-K.html'}, {'name': 'u-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/u-Q125-10-Q.html'}]",445423543,USD,SMART,STK
QCOM,TE,VIR,technology,virtual_reality,US7475251036,QUALCOMM INC,5,"Desarrolla y suministra procesadores y plataformas avanzadas que potencian una amplia gama de dispositivos de realidad virtual, permitiendo experiencias inmersivas e impulsando la innovación en el ecosistema de RV.",,,273544,USD,SMART,STK
MSFT,TE,VIR,technology,virtual_reality,US5949181045,MICROSOFT CORP,6,"Desarrolla y ofrece hardware de realidad mixta como HoloLens, junto con plataformas y servicios que permiten experiencias inmersivas para aplicaciones empresariales e industriales.",,,272093,USD,SMART,STK
6758,TE,VIR,technology,virtual_reality,JP3435000009,SONY GROUP CORP,7,"Desarrolla y ofrece hardware y software de realidad virtual, contribuyendo significativamente a los sectores de juegos y entretenimiento del mercado de la Realidad Virtual.",,,13905705,JPY,SMART,STK
GOOGL,TE,VIR,technology,virtual_reality,US02079K3059,ALPHABET INC-CL A,8,"Contribuye al desarrollo de la realidad virtual a través de sus plataformas, aplicaciones de contenido inmersivo e investigación fundamental, impulsando avances en experiencias digitales accesibles e interactivas.",,,208813719,USD,SMART,STK
005930,TE,VIR,technology,virtual_reality,KR7005930003,SAMSUNG ELECTRONICS CO LTD,9,"Desarrolla y fabrica dispositivos de realidad virtual, incluyendo cascos y pantallas, y contribuye al ecosistema de RV en general a través de iniciativas de hardware y contenido.",,,17382528,KRW,KSE,STK
OLED,TE,VIR,technology,virtual_reality,US91347P1057,UNIVERSAL DISPLAY CORP,10,Desarrolla y suministra tecnologías avanzadas de pantallas OLED esenciales para experiencias visuales de alta fidelidad en aplicaciones de realidad virtual.,"Las pantallas OLED están ganando terreno en el mercado de la realidad virtual (RV), ya que la empresa reconoce constantemente la RV como un área donde sus pantallas están capturando una cuota creciente. Si bien la empresa destaca la creciente adopción de pantallas OLED en RV, no hay información específica disponible sobre equipos dedicados, aplicaciones únicas o tecnología patentada en este sector. Además, la empresa no proporciona contribuciones de ingresos específicas ni porcentajes asociados con la realidad virtual.","[{'name': 'oled-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q125-10-Q.html'}, {'name': 'oled-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q225-10-Q.html'}]",4816201,USD,SMART,STK
