industry,theme,isin_code,name,rank,description,evidence,ib_conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
technology,electronic_innovation,KR7005930003,SAMSUNG ELECTRONICS CO LTD,1,"Impulsa avances en un amplio espectro de productos y componentes electrónicos, incluidos semiconductores, pantallas, dispositivos móviles y electrodomésticos, a través de la investigación y el desarrollo continuos.",,17382528,KRW,005930,KSE,STK,False,,EL3
technology,electronic_innovation,US67066G1040,NVIDIA CORP,2,"Impulsa avances en unidades de procesamiento gráfico y plataformas de computación acelerada, permitiendo avances en inteligencia artificial, computación de alto rendimiento y diversos sistemas electrónicos.",,4815747,USD,NVDA,SMART,STK,True,,EL3
technology,electronic_innovation,US0378331005,APPLE INC,3,"Impulsa avances en la electrónica de consumo a través de la integración de hardware de vanguardia, software intuitivo y un amplio ecosistema de servicios, estableciendo continuamente nuevos estándares en la industria.",,265598,USD,AAPL,SMART,STK,True,,EL3
technology,electronic_innovation,US4581401001,INTEL CORP,4,"Desarrolla y fabrica tecnologías avanzadas de semiconductores, incluidos microprocesadores y circuitos integrados, que son fundamentales para impulsar el progreso y la innovación en toda la industria electrónica.",,270639,USD,INTC,SMART,STK,True,,EL3
technology,electronic_innovation,US8825081040,TEXAS INSTRUMENTS INC,5,Desarrolla y fabrica una amplia cartera de semiconductores analógicos y de procesamiento embebido que son fundamentales para impulsar la innovación en diversos sistemas y aplicaciones electrónicas.,,13096,USD,TXN,SMART,STK,True,,EL3
technology,electronic_innovation,US11135F1012,BROADCOM INC,6,Impulsa la innovación en electrónica a través de su diseño y desarrollo de tecnologías de semiconductores y circuitos integrados.,,313130367,USD,AVGO,SMART,STK,True,,EL3
technology,electronic_innovation,US7475251036,QUALCOMM INC,7,Pionero en soluciones avanzadas de semiconductores y tecnologías inalámbricas que impulsan la innovación en diversos dispositivos electrónicos y redes de comunicación.,,273544,USD,QCOM,SMART,STK,True,,EL3
technology,electronic_innovation,US0079031078,ADVANCED MICRO DEVICES,8,Diseña y desarrolla soluciones de computación de alto rendimiento y gráficos que son fundamentales para impulsar avances e innovación en toda la industria electrónica.,,4391,USD,AMD,SMART,STK,True,,EL3
technology,electronic_innovation,US5951121038,MICRON TECHNOLOGY INC,9,Impulsa la Innovación Electrónica al suministrar tecnologías de memoria y almacenamiento fundamentales que permiten el desarrollo de productos y sistemas electrónicos avanzados.,,9939,USD,MU,SMART,STK,True,,EL3
technology,electronic_innovation,US91347P1057,UNIVERSAL DISPLAY CORP,10,"Desarrolla y comercializa tecnologías de diodos orgánicos emisores de luz (OLED), que son fundamentales para los avances en la innovación de pantallas en diversos dispositivos electrónicos.","Universal Display Corporation está profundamente involucrada en el tema de la Innovación Electrónica, principalmente a través de su enfoque en tecnologías y materiales de diodos orgánicos emisores de luz (OLED). La compañía se identifica como líder en la investigación, desarrollo y comercialización de tecnologías OLED, que se utilizan en diversas aplicaciones de visualización, como teléfonos móviles, televisores, dispositivos portátiles y aplicaciones automotrices, así como en iluminación de estado sólido. Esta posición de liderazgo está respaldada por una sólida cartera de tecnologías OLED patentadas, que incluyen más de 6.500 patentes emitidas y pendientes en todo el mundo, lo que refleja una inversión significativa en el avance de la tecnología OLED.",4816201,USD,OLED,SMART,STK,True,"[{'name': 'oled-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q125-10-Q.html'}, {'name': 'oled-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q225-10-Q.html'}, {'name': 'oled-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/oled-Q324-10-Q.html'}, {'name': 'oled-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/oled-FY24-10-K.html'}]",EL3
