symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
AXP,consumer and retail,credit_and_loans,US0258161092,AMERICAN EXPRESS CO,1,"Opera una red global de pagos y ofrece una amplia gama de productos de tarjetas de crédito y cargo, así como soluciones de préstamo, a consumidores y empresas de todo el mundo.","El compromiso de American Express con el tema de la industria de Crédito y Préstamos es significativo, como lo demuestran sus funciones comerciales principales. La empresa ofrece una gama de servicios de crédito y préstamos a individuos y empresas a través de tarjetas de crédito, tarjetas de cargo y préstamos. Esto se ve reforzado por el hecho de que American Express gestiona el riesgo crediticio, personaliza los productos de préstamo y tiene un volumen sustancial de préstamos y cuentas por cobrar de titulares de tarjetas. El enfoque de la empresa en productos premium y clientes con buena solvencia crediticia, junto con su sólido desempeño crediticio y bajas pérdidas proyectadas en tarjetas de crédito, subraya la importancia de este tema para su estrategia comercial general.","[{'name': 'axp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q324-10-Q.html'}, {'name': 'axp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q125-10-Q.html'}, {'name': 'axp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axp-FY24-10-K.html'}, {'name': 'axp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q225-10-Q.html'}]",4721,USD,SMART,STK,True,CLO
BAC,consumer and retail,credit_and_loans,US0605051046,BANK OF AMERICA CORP,2,"Proporciona una amplia gama de productos y servicios de crédito y préstamos a consumidores, empresas e instituciones, facilitando la actividad y el crecimiento económico.","El compromiso de Bank of America con el tema de Crédito y Préstamos es evidente a través de su extensa discusión sobre productos de préstamos, gestión de riesgos crediticios y carteras de préstamos, incluidos préstamos con tarjeta de crédito, hipotecas residenciales y préstamos comerciales. La empresa asigna capital para hacer crecer préstamos tanto para consumidores como para empresas en diversas líneas de negocio, además de ofrecer una gama diversificada de productos de crédito como tarjetas de débito y crédito, hipotecas y préstamos sobre el valor líquido de la vivienda a consumidores y pequeñas empresas. Además, el segmento de Banca Global del banco ofrece una amplia gama de productos y servicios relacionados con préstamos, gestión integrada del capital de trabajo y soluciones de tesorería.","[{'name': 'bac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q125-10-Q.html'}, {'name': 'bac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q225-10-Q.html'}, {'name': 'bac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bac-FY24-10-K.html'}]",10098,USD,SMART,STK,True,CLO
FICO,consumer and retail,credit_and_loans,US3032501047,FAIR ISAAC CORP,3,"Proporciona soluciones estándar de la industria para la calificación crediticia y la gestión de decisiones, esenciales para que los prestamistas evalúen el riesgo, prevengan el fraude y optimicen las decisiones de préstamo a nivel mundial.","El compromiso de FICO con la industria del Crédito y Préstamos es evidente a través de su FICO® Score, ampliamente utilizado, que sirve como la medida estándar del riesgo crediticio del consumidor en los EE. UU. La mayoría de los principales bancos y emisores de tarjetas de crédito confían en las soluciones de calificación B2B de FICO, que proporcionan puntajes de crédito predictivos fácilmente integrables en sus flujos de transacciones y procesos de toma de decisiones. Además, FICO se compromete a expandir la inclusión financiera a través de iniciativas como el FICO® Educational Analytics Challenge y el desarrollo de puntajes de datos alternativos, demostrando el enfoque de la compañía en proporcionar soluciones para prestamistas y mejorar la experiencia de préstamo.","[{'name': 'fico-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fico-Q225-10-Q.html'}, {'name': 'fico-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fico-Q125-10-Q.html'}, {'name': 'fico-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fico-FY24-10-K.html'}, {'name': 'fico-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fico-Q325-10-Q.html'}]",269280,USD,SMART,STK,True,CLO
GS,consumer and retail,credit_and_loans,US38141G1040,GOLDMAN SACHS GROUP INC,4,"Proporciona amplios servicios de crédito y préstamos, incluida financiación corporativa e institucional, para facilitar la actividad económica en diversos sectores.","Goldman Sachs demuestra una presencia significativa en crédito y préstamos a través de una variedad de servicios. La firma otorga préstamos a clientes corporativos a través de préstamos relacionales, financiación de adquisiciones, crédito estructurado y préstamos respaldados por activos, además de financiación de materias primas. Goldman Sachs emite préstamos a clientes de gestión patrimonial y capta depósitos a través de Marcus, su plataforma digital de banca de consumo, y su banca privada. Esto se ve respaldado aún más por el crecimiento de los ingresos de banca privada y préstamos, particularmente con clientes de muy alto patrimonio neto, y una cartera de préstamos total sustancial.","[{'name': 'gs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q125-10-Q.html'}, {'name': 'gs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q225-10-Q.html'}, {'name': 'gs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q324-10-Q.html'}]",4627828,USD,SMART,STK,True,CLO
JPM,consumer and retail,credit_and_loans,US46625H1005,JPMORGAN CHASE & CO,5,"Gestiona y proporciona un conjunto completo de soluciones de crédito y préstamos, que incluyen financiación bancaria de consumo, comercial y de inversión, fundamental para facilitar la formación de capital y la actividad económica a nivel mundial.","La participación de JPMorgan Chase en Crédito y Préstamos es evidente a través de varias actividades clave. La compañía experimentó un crecimiento en Servicios de Tarjetas y Automotriz, impulsado por un mayor NII de tarjetas debido a saldos rotatorios más altos y mayores ingresos por arrendamiento operativo en Automotriz, junto con un aumento en las originaciones de automóviles. La firma proporciona activamente crédito nuevo y renovado a clientes mayoristas y minoristas, lo que se refleja en el sustancial crédito total proporcionado y el capital recaudado. Esto está respaldado además por una nueva actividad de préstamos, particularmente en préstamos mayoristas en los mercados y la banca de CIB, así como un aumento en los préstamos de tarjetas.","[{'name': 'jpm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jpm-Q125-10-Q.html'}]",1520593,USD,SMART,STK,True,CLO
EFX,consumer and retail,credit_and_loans,US2944291051,EQUIFAX INC,6,"Proporciona servicios críticos de informes de crédito, datos y análisis que sustentan las decisiones de préstamo y la gestión de riesgos dentro de la industria crediticia y de préstamos.","El compromiso de Equifax con el tema de Crédito y Préstamos es sustancial, impulsado por su negocio principal de proporcionar soluciones de información a instituciones financieras, empresas, gobiernos y consumidores. La empresa aprovecha amplias bases de datos de información de consumidores y empresas, incluidos datos de crédito, para ofrecer servicios como informes de crédito, puntuación y software de toma de decisiones. Equifax está lanzando soluciones innovadoras que combinan datos de empleo e ingresos de The Work Number (TWN) con datos de crédito, inicialmente para solicitudes de hipotecas y con planes de expandirse a préstamos para automóviles y personales, lo que demuestra un compromiso para mejorar los procesos de suscripción de crédito. Este enfoque estratégico está respaldado aún más por el sólido desempeño del segmento de Préstamos al Consumidor de Equifax, particularmente en préstamos personales y servicios de tarjetas, y el énfasis de la empresa en integrar sus activos de datos y tecnología únicos para ofrecer soluciones diferenciadas.","[{'name': 'efx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/efx-Q125-10-Q.html'}, {'name': 'efx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/efx-Q225-10-Q.html'}, {'name': 'efx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/efx-FY24-10-K.html'}]",6735,USD,SMART,STK,True,CLO
COF,consumer and retail,credit_and_loans,US14040H1059,CAPITAL ONE FINANCIAL CORP,7,"Proporciona una amplia gama de productos de tarjetas de crédito, préstamos para automóviles y otras soluciones de crédito a consumidores y empresas, estableciéndose como un actor importante en el sector de servicios financieros.","La participación de Capital One en el tema de la industria de Crédito y Préstamos es significativa, como lo demuestra el hecho de que los ingresos totales netos consolidados de la empresa se derivan principalmente de préstamos a clientes minoristas y comerciales. Esto se ve respaldado aún más por la organización de sus operaciones principales en tres segmentos comerciales importantes: Tarjetas de Crédito, Banca Minorista y Banca Comercial, todos los cuales participan en actividades de préstamos. La adquisición de Discover, que incluyó $ 98.3 mil millones en préstamos de tarjetas nacionales y $ 9.9 mil millones en préstamos personales, subraya aún más el enfoque de la empresa en el crédito y los préstamos.","[{'name': 'cof-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cof-Q125-10-Q.html'}, {'name': 'cof-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cof-Q324-10-Q.html'}, {'name': 'cof-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cof-Q225-10-Q.html'}, {'name': 'cof-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cof-FY24-10-K.html'}]",5941,USD,SMART,STK,True,CLO
BX,consumer and retail,credit_and_loans,US09260D1072,BLACKSTONE INC,8,"Gestiona un capital sustancial dedicado a estrategias de crédito, proporcionando diversas soluciones de préstamos y financiación en varios mercados y clases de activos.","El compromiso de Blackstone con el tema de Crédito y Préstamos es significativo, como lo demuestra su posición como el mayor negocio de crédito externo del mundo, administrando activos sustanciales en crédito corporativo y de bienes raíces. El segmento de Crédito y Seguros (BXCI) de la compañía proporciona soluciones integrales para varios tipos de crédito, incluidas opciones de grado de inversión y no de grado de inversión. El crecimiento de este segmento se ve aún más impulsado por las entradas de préstamos directos, infraestructura y estrategias de crédito basadas en activos, lo que destaca el enfoque de la compañía en el crédito privado como un área clave que se beneficia de megatendencias seculares a largo plazo.","[{'name': 'bx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bx-Q125-10-Q.html'}, {'name': 'bx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bx-Q324-10-Q.html'}, {'name': 'bx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bx-FY24-10-K.html'}]",372834689,USD,SMART,STK,True,CLO
SPGI,consumer and retail,credit_and_loans,US78409V1044,S&P GLOBAL INC,9,"Proporciona calificaciones crediticias, puntos de referencia y análisis esenciales que son fundamentales para los mercados crediticios globales y las actividades de préstamo.","El compromiso de S&P Global con el tema de Crédito y Préstamos es evidente a través de su segmento de Calificaciones, un proveedor importante de calificaciones crediticias, investigación y análisis, que son esenciales para los mercados de crédito y préstamos. La empresa ofrece una variedad de productos en mercados privados, que incluyen calificaciones de CLO del mercado medio, calificaciones de fondos, calificaciones de crédito estructurado, calificaciones de entidades, estimaciones de crédito y análisis de crédito privado. El segmento Market Intelligence de la empresa proporciona información relacionada con las calificaciones crediticias a través de canales de alimentación y basados en la web, mientras que su segmento Mobility incluye informes y fuentes de datos para apoyar a prestamistas y compañías de seguros. Además, la empresa ha experimentado un crecimiento en las calificaciones de deuda y préstamos bancarios, así como una fortaleza continua en iLEVEL y otras Soluciones de Mercado Privado dentro de Market Intelligence, siendo el crédito privado un impulsor significativo del crecimiento.","[{'name': 'spgi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/spgi-Q225-10-Q.html'}, {'name': 'spgi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/spgi-Q324-10-Q.html'}, {'name': 'spgi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/spgi-Q125-10-Q.html'}, {'name': 'spgi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/spgi-FY24-10-K.html'}]",229629397,USD,SMART,STK,True,CLO
WFC,consumer and retail,credit_and_loans,US9497461015,WELLS FARGO & CO,10,"Proporciona amplios servicios de crédito y préstamos a consumidores, empresas e instituciones, abarcando una amplia gama de productos y soluciones financieras.","La participación de Wells Fargo en el crédito y los préstamos es evidente en varios aspectos de sus operaciones. La empresa enfatiza el mantenimiento de una sólida disciplina crediticia, como se refleja en un rendimiento crediticio mejorado con menores cargos netos por préstamos incobrables. Wells Fargo también está invirtiendo en su negocio de tarjetas de crédito lanzando nuevos productos y mejorando la experiencia del cliente, impulsando el crecimiento de nuevas cuentas y saldos más altos. Además, la empresa aumenta selectivamente los préstamos, manteniéndose cautelosa durante períodos de incertidumbre económica y se enfoca en expandir su negocio de Banca Comercial a través de inversiones en gerentes de relaciones y oficiales de desarrollo de negocios.",,10375,USD,SMART,STK,True,CLO
