industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
financials,mobile_payments,US92826C8394,VISA INC-CLASS A SHARES,1,Proporciona la red y la tecnología fundamentales que permiten transacciones de pago móvil seguras y eficientes a nivel mundial.,"La participación de Visa en los pagos móviles es evidente a través de sus esfuerzos para impulsar la digitalización del efectivo a través de casos de uso de 'Tap to Everything'. La solución Tap to Pay de la empresa ahora representa una parte sustancial de las transacciones cara a cara a nivel mundial. Además, el servicio Tap to Phone de Visa ha experimentado una expansión considerable, con un número récord de dispositivos transaccionales añadidos este trimestre, y Tap to Add Card continúa creciendo con una creciente participación de los emisores en todo el mundo. Visa facilita el movimiento de dinero a través de tecnologías innovadoras, incluida la provisión de billeteras digitales y pagos sin contacto para la gestión de flotas.","[{'name': 'v-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/v-Q325-10-Q.html'}, {'name': 'v-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/v-FY24-10-K.html'}]",49462172,USD,V,SMART,STK,True,MOB
financials,mobile_payments,US70450Y1038,PAYPAL HOLDINGS INC,2,"Facilita transacciones digitales seguras y procesamiento de pagos a través de sus aplicaciones y plataformas móviles, lo que permite a los consumidores y comerciantes enviar y recibir dinero a nivel mundial.","El compromiso de PayPal con el tema de los Pagos Móviles es evidente en su misión de revolucionar el comercio a nivel mundial, permitiendo pagos digitales y simplificando las experiencias comerciales para consumidores y comerciantes, incluidas las transacciones móviles. Este compromiso se refleja en el lanzamiento de la billetera móvil NFC sin contacto de PayPal en iOS y Android, con el objetivo de proporcionar una experiencia de pago sin fricciones. Además, los productos de PayPal están diseñados para facilitar soluciones de pago seguras en línea y fuera de línea, siendo los pagos móviles un componente clave de su plataforma, permitiendo a los usuarios escanear códigos QR y realizar compras con sus billeteras preferidas.","[{'name': 'pypl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q324-10-Q.html'}, {'name': 'pypl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q225-10-Q.html'}, {'name': 'pypl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pypl-Q125-10-Q.html'}, {'name': 'pypl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pypl-FY24-10-K.html'}]",199169591,USD,PYPL,SMART,STK,True,MOB
financials,mobile_payments,US57636Q1040,MASTERCARD INC - A,3,"Proporciona tecnología e infraestructura fundamentales que permiten transacciones de pago móvil seguras y generalizadas a nivel mundial, impulsando la adopción de soluciones de pago digital en diversas plataformas y dispositivos.","La participación de Mastercard en el tema de Pagos Móviles es evidente a través de su papel como empresa de tecnología en la industria global de pagos, permitiendo los pagos electrónicos y haciendo accesibles las transacciones. Esto está respaldado por innovaciones como las capacidades sin contacto y la tokenización, que se han convertido en la base de los pagos digitales. Las asociaciones con empresas como MTN Mobile Money y Samsung para facilitar las opciones de pago móvil demuestran aún más la participación de Mastercard. La red de pagos y los servicios de valor agregado de la empresa contribuyen al crecimiento de los ingresos, lo que destaca la importancia de los pagos electrónicos, incluidos los móviles, para su negocio en general.","[{'name': 'ma-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ma-Q225-10-Q.html'}, {'name': 'ma-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ma-Q324-10-Q.html'}, {'name': 'ma-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ma-FY24-10-K.html'}]",38685693,USD,MA,SMART,STK,True,MOB
financials,mobile_payments,ZAE000325783,Naspers,4,"Desempeña un papel fundamental en el ecosistema de pagos móviles, impulsando la innovación y la adopción de soluciones de transacciones digitales en diversos mercados.",,,0,,,,,False,MOB
financials,mobile_payments,US0378331005,APPLE INC,5,"Facilita transacciones digitales seguras a través de su plataforma de pago integrada, impulsando la adopción generalizada de compras sin contacto y dentro de la aplicación en todo su ecosistema de dispositivos.","El compromiso de Apple con los Pagos Móviles es evidente a través de la creciente adopción e integración de Apple Pay dentro de su ecosistema. Apple Pay ofrece a los clientes una solución de pago segura, experimentando un crecimiento de dos dígitos año tras año en usuarios activos y alcanzando un récord histórico. Apple Pay está integrado en varios aspectos de la vida diaria de los usuarios, desde la compra de café hasta el acceso a otros servicios de Apple. El enfoque de la empresa en mejorar la experiencia del usuario a través de Apple Pay subraya su papel en el panorama de los pagos móviles.",,265598,USD,AAPL,SMART,STK,True,MOB
financials,mobile_payments,US02079K3059,ALPHABET INC-CL A,6,Proporciona una plataforma de pago móvil que facilita transacciones seguras sin contacto y funcionalidades de billetera digital en su extenso ecosistema tecnológico.,,,208813719,USD,GOOGL,SMART,STK,True,MOB
financials,mobile_payments,KYG6683N1034,NU HOLDINGS LTD/CAYMAN ISL-A,7,"Proporciona amplios servicios de banca digital que dependen en gran medida de plataformas móviles, impulsando la adopción y accesibilidad de los pagos móviles en su base de clientes.",,,531212348,USD,NU,SMART,STK,False,MOB
financials,mobile_payments,US8522341036,BLOCK INC,8,"Proporciona amplias soluciones de procesamiento de pagos móviles para empresas y servicios de pago móvil de igual a igual para consumidores, impulsando significativamente la adopción y accesibilidad de las transacciones digitales.","La aplicación Cash App de Block es una solución de pago móvil significativa, que permite a los usuarios administrar fondos y comprar Bitcoin, contribuyendo a un beneficio bruto de $5.2 mil millones en 2024, un aumento interanual del 21%. El crecimiento de los ingresos basados en transacciones, impulsado por los productos relacionados con servicios financieros de Cash App como Cash App Card, Instant Deposit y Pay, resalta el enfoque de la empresa en soluciones de pago móvil. Esto se ve respaldado además por el aumento de los ingresos basados en suscripciones y servicios, que incluyen tarifas de transacción de Cash App Instant Deposit y Card, junto con tarifas de retiro de Bitcoin.","[{'name': 'xyz-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/xyz-FY24-10-K.html'}]",212671971,USD,XYZ,SMART,STK,True,MOB
financials,mobile_payments,US57142B1044,MARQETA INC-A,9,"Facilita la emisión y gestión de tarjetas de pago, permitiendo soluciones de pago móvil modernas para empresas y sus clientes.",,,495763817,USD,MQ,SMART,STK,False,MOB
financials,mobile_payments,US0231351067,AMAZON.COM INC,10,"Proporciona una solución de pago móvil segura y conveniente a través de Amazon Pay, integrando varias opciones de pago dentro de su vasto ecosistema de comercio electrónico y permitiendo transacciones digitales para millones de clientes.",,,3691937,USD,AMZN,SMART,STK,True,MOB
