symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
DIS,entertainment and media,sports_entertainment,US2546871060,WALT DISNEY CO/THE,1,"Distribuye una amplia gama de programación deportiva, incluyendo eventos en vivo, noticias y análisis, a través de sus extensas plataformas de medios, desempeñando un papel central en la industria global del entretenimiento deportivo.","La participación de Disney en el entretenimiento deportivo es evidente a través de su segmento de Deportes, particularmente ESPN, que genera ingresos de diversas fuentes, incluidas tarifas de afiliación, publicidad y suscripciones. La empresa se centra en convertir ESPN en una plataforma deportiva digital preeminente, destacada por su oferta deportiva directa al consumidor y sus asociaciones con la NFL y la WWE. Estas asociaciones incluyen la adquisición de activos de NFL Network, la oferta a la NFL de una participación accionaria en ESPN y la obtención de derechos exclusivos para los Eventos Premium en Vivo de la WWE, lo que representa importantes inversiones de capital. Además, la empresa enfatiza el papel de ESPN como plataforma líder con contenido exclusivo y ofertas ampliadas, lo que contribuye a tendencias saludables de audiencia y al crecimiento de los ingresos por publicidad.","[{'name': 'dis-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dis-Q325-10-Q.html'}, {'name': 'dis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dis-FY24-10-K.html'}, {'name': 'dis-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dis-Q125-10-Q.html'}, {'name': 'dis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dis-Q225-10-Q.html'}]",6459,USD,SMART,STK,True,SPO
TKO,entertainment and media,sports_entertainment,US87256C1018,TKO GROUP HOLDINGS INC,2,Moldea el panorama global del entretenimiento deportivo a través de su papel fundamental en la producción y distribución de eventos y contenidos importantes.,"TKO Group Holdings está profundamente arraigada en la industria del entretenimiento deportivo, principalmente a través de la operación de marcas líderes de deportes de combate y entretenimiento como UFC y WWE. La compañía capitaliza la demanda sostenida de contenido premium y eventos en vivo, impulsando el crecimiento y la rentabilidad a través de derechos de medios, venta de entradas, patrocinios y licencias de productos de consumo. TKO se enfoca en mejorar las experiencias de los espectadores y aprovechar los patrocinios de atletas, con eventos en vivo y asociaciones globales que ofrecen un sólido desempeño. Esto se demuestra aún más por su asociación multianual con Meta para dar vida al contenido de UFC de maneras nuevas e inmersivas.","[{'name': 'tko-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q324-10-Q.html'}, {'name': 'tko-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q225-10-Q.html'}, {'name': 'tko-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q125-10-Q.html'}, {'name': 'tko-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tko-FY24-10-K.html'}]",652841542,USD,SMART,STK,True,SPO
NKE,entertainment and media,sports_entertainment,US6541061031,NIKE INC -CL B,3,"Integral para el entretenimiento deportivo, suministrando a los atletas calzado y ropa de rendimiento y atrayendo audiencias a nivel mundial a través de amplios patrocinios de atletas y campañas de marketing en los principales eventos deportivos.","La participación de Nike en el Entretenimiento Deportivo es evidente a través de su énfasis estratégico en atletas y actividades relacionadas con el deporte. La empresa se enfoca en cultivar relaciones más profundas con los atletas para obtener información e impulsar la innovación específica del deporte, así como en contar historias inspiradoras. Nike aprovecha los principales eventos deportivos como los majors de golf, la WNBA, la final de la Liga de Campeones, el Campeonato de la NBA y Roland Garros para la promoción de la marca, y apoya a los atletas, utilizando estos momentos deportivos para NIKE Direct tanto digital como físicamente. Esto se apoya aún más en el aumento de la inversión en la creación de demanda, incluido el marketing de marca y deportivo para respaldar lanzamientos clave de productos y momentos deportivos.","[{'name': 'nke-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nke-FY25-10-K.html'}, {'name': 'nke-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nke-Q225-10-Q.html'}]",10291,USD,SMART,STK,True,SPO
FOXA,entertainment and media,sports_entertainment,US35137L1052,FOX CORP - CLASS A,4,"Participa en la transmisión y producción de una amplia gama de contenidos de entretenimiento deportivo, desempeñando un papel importante en la entrega de eventos deportivos importantes a las audiencias.","Fox Corporation se identifica como una empresa de noticias, deportes y entretenimiento, siendo FOX Sports un componente clave de sus ofertas de entretenimiento. La participación de la empresa en el entretenimiento deportivo es evidente a través de su cartera de importantes eventos deportivos, incluyendo la Super Bowl, las Grandes Ligas de Béisbol y el fútbol universitario. FOX Sports terminó el año como la primera entre todas las cadenas en deportes en vivo, con una transmisión récord de la Super Bowl LIX que generó ingresos publicitarios y audiencia significativos en las plataformas de FOX. Este énfasis en los deportes en vivo y los grandes eventos subraya la importancia del entretenimiento deportivo para la estrategia general y la generación de ingresos de la empresa.","[{'name': 'foxa-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q325-10-Q.html'}, {'name': 'foxa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q125-10-Q.html'}, {'name': 'foxa-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/foxa-Q225-10-Q.html'}, {'name': 'foxa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/foxa-FY24-10-K.html'}]",356858008,USD,SMART,STK,True,SPO
EA,entertainment and media,sports_entertainment,US2855121099,ELECTRONIC ARTS INC,5,"Desarrolla y publica una cartera líder de franquicias de videojuegos deportivos, incluidos títulos basados en las principales ligas profesionales y competiciones atléticas, proporcionando experiencias inmersivas e interactivas que definen un segmento significativo del mercado global de entretenimiento deportivo.","La conexión de EA con la industria del entretenimiento deportivo es evidente a través de sus asociaciones a largo plazo con las principales ligas deportivas, incluyendo la NFL, la FC, la UFC y la NHL. Estas asociaciones se consideran de gran valor y se aprovechan continuamente para mejorar la participación de los aficionados a través de nuevas formas de jugar, crear, ver y conectar. Una parte significativa de los ingresos de EA se deriva de juegos basados en estos títulos deportivos, como EA SPORTS FC y EA SPORTS Madden NFL, siendo el modo Ultimate Team un servicio en vivo particularmente popular. Este énfasis en el entretenimiento deportivo se ve aún más subrayado por la concesión de licencias de propiedad intelectual de organizaciones deportivas profesionales y asociaciones de jugadores.","[{'name': 'ea-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q325-10-Q.html'}, {'name': 'ea-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q225-10-Q.html'}, {'name': 'ea-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ea-FY25-10-K.html'}]",268995,USD,SMART,STK,True,SPO
CMCSA,entertainment and media,sports_entertainment,US20030N1019,COMCAST CORP-CLASS A,6,"Ofrece una amplia gama de entretenimiento deportivo a través de sus redes de transmisión, producción de contenido y plataformas de distribución, abarcando importantes eventos atléticos y programación relacionada.","La participación de Comcast en el entretenimiento deportivo es evidente a través de la transmisión de eventos deportivos en vivo en NBC y Peacock, incluidos los Juegos Olímpicos y el Super Bowl. El compromiso de la empresa se demuestra aún más por sus acuerdos de derechos deportivos, incluidos los de la NBA, la NFL y la Premier League inglesa, y su propiedad de Comcast Spectacor, que posee los Philadelphia Flyers y el estadio Wells Fargo Center. Esto se ve reforzado por la distribución de redes deportivas a nivel internacional y el impacto de eventos como los Juegos Olímpicos en los ingresos, así como por los nuevos acuerdos de derechos con la NBA y la WNBA para derechos de televisión y transmisión.","[{'name': 'cmcsa-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmcsa-Q324-10-Q.html'}, {'name': 'cmcsa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmcsa-FY24-10-K.html'}, {'name': 'cmcsa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmcsa-Q125-10-Q.html'}]",267748,USD,SMART,STK,True,SPO
DKNG,entertainment and media,sports_entertainment,US26142V1052,DRAFTKINGS INC-CL A,7,Opera plataformas interactivas que involucran directamente a los consumidores con los deportes a través de diversos formatos de entretenimiento.,"DraftKings se identifica como una empresa de entretenimiento y juegos deportivos digitales, con su negocio principal girando en torno al entretenimiento deportivo, específicamente su producto Sportsbook. El enfoque de la empresa en el entretenimiento deportivo es evidente en su análisis continuo de datos, mejoras de productos e iniciativas estratégicas relacionadas con las apuestas deportivas. Sportsbook es el producto estrella de DraftKings, y la empresa se centra en gran medida en innovar y hacer crecer sus ofertas de entretenimiento deportivo, lo que la convierte en un importante motor de ingresos; por ejemplo, las apuestas en vivo en el primer trimestre representaron hasta más del 50% de su volumen total.","[{'name': 'dkng-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dkng-FY24-10-K.html'}, {'name': 'dkng-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dkng-Q125-10-Q.html'}]",560105364,USD,SMART,STK,False,SPO
FLUT,entertainment and media,sports_entertainment,IE00BWT6H894,FLUTTER ENTERTAINMENT PLC-DI,8,"Proporciona una amplia gama de servicios de apuestas deportivas y juegos, contribuyendo significativamente a los aspectos interactivos y competitivos del entretenimiento deportivo.","La conexión de Flutter Entertainment con la industria del entretenimiento deportivo es evidente a través de su posición como un operador líder de apuestas deportivas en línea y iGaming, que obtiene una parte significativa de sus ingresos de las actividades de apuestas deportivas. La estrategia de la empresa implica expandir su base de jugadores y aumentar el valor de los jugadores a través de la innovación de productos, con un enfoque en el mercado de EE. UU. a medida que más estados legalizan las apuestas deportivas y el iGaming. Flutter ofrece productos de apuestas deportivas a través de marcas como FanDuel y Sportsbet, brindando una amplia gama de opciones de apuestas en varios deportes, carreras de caballos, entretenimiento y eventos importantes en mercados como Australia y Serbia.","[{'name': 'flut-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flut-FY24-10-K.html'}]",680895249,USD,SMART,STK,False,SPO
FWONK,entertainment and media,sports_entertainment,US5312297550,LIBERTY MEDIA CORP-FORMULA-C,9,"Es un actor clave en el entretenimiento deportivo a través de la propiedad y gestión del Grupo Fórmula Uno, una serie de carreras de motor global de primer nivel.","Formula 1, una subsidiaria operativa propia y la más importante, posiciona a la compañía dentro del panorama del entretenimiento deportivo. La compañía obtiene sus ingresos principales de la explotación comercial y el desarrollo del Campeonato Mundial a través de la promoción de carreras, derechos de medios y acuerdos de patrocinio, ya que Formula 1 ostenta los derechos comerciales exclusivos con respecto al Campeonato Mundial. Como negocio global de deportes de motor, Formula 1 organiza una competición anual de aproximadamente nueve meses de duración basada en carreras de motor.","[{'name': 'fwonk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fwonk-Q125-10-Q.html'}]",646549324,USD,SMART,STK,False,SPO
ENT,entertainment and media,sports_entertainment,IM00B5VQMV65,ENTAIN PLC,10,"Opera como un importante actor global en apuestas deportivas y juegos, contribuyendo significativamente a la industria del entretenimiento deportivo en general.",,,125005888,GBP,SMART,STK,False,SPO
