symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType,navigable,theme_id
C,financials,banking_services,US1729674242,CITIGROUP INC,1,"Opera como una sociedad de cartera global de servicios financieros, que ofrece una amplia gama de servicios bancarios que incluyen banca de consumo, banca corporativa y de inversión, y gestión de patrimonios en numerosos países.","El compromiso de Citigroup con los Servicios Bancarios es evidente a través de sus diversas ofertas, incluyendo préstamos, depósitos y gestión de patrimonio, que son parte integral de sus operaciones. La división de Servicios, particularmente Treasury and Trade Solutions (TTS), impulsa el crecimiento de los ingresos y se considera una 'joya de la corona' dentro de Citigroup, lo que demuestra su importancia estratégica. Esta división ha mostrado un impulso constante, con un aumento de los ingresos, crecimiento en los impulsores subyacentes clave como la compensación en dólares estadounidenses y la actividad transfronteriza, y sustanciales activos bajo custodia y administración. La dedicación de Citigroup se ve aún más subrayada por su enfoque en los riesgos financieros materiales y su compromiso de contribuir al crecimiento económico y mejorar el servicio al cliente dentro del sector bancario.","[{'name': 'c-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/c-Q125-10-Q.html'}, {'name': 'c-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/c-Q324-10-Q.html'}, {'name': 'c-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/c-FY24-10-K.html'}]",87335484,USD,SMART,STK,True,BAN
GS,financials,banking_services,US38141G1040,GOLDMAN SACHS GROUP INC,2,"Opera como una institución financiera global preeminente, brindando un conjunto integral de servicios de banca de inversión, valores y gestión de activos que impulsan y dan forma significativamente a la industria de servicios bancarios en general.","El compromiso de Goldman Sachs con los Servicios Bancarios es evidente a través de varias facetas de sus operaciones. La firma brinda servicios bancarios de transacciones y otros servicios como captación de depósitos, soluciones de pago y gestión de tesorería a clientes corporativos e institucionales, y también emite tarjetas de crédito a través de acuerdos de asociación, incluida la captación de depósitos de clientes de Apple Card. Estos servicios se extienden a los clientes de gestión de patrimonios a través de préstamos y captación de depósitos a través de su plataforma digital, Marcus by Goldman Sachs, y su banco privado, lo que contribuye significativamente a los ingresos de la firma, con ingresos de banca privada y préstamos un 12% más altos año tras año debido a mayores resultados de préstamos y depósitos relacionados con clientes de muy alto patrimonio neto. Además, la firma aprovecha su plataforma de inversión, red global y capacidades bancarias para ofrecer soluciones personalizadas, lo que resalta la integración de los servicios bancarios dentro de sus ofertas financieras más amplias.","[{'name': 'gs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q125-10-Q.html'}, {'name': 'gs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gs-Q324-10-Q.html'}]",4627828,USD,SMART,STK,True,BAN
AXP,financials,banking_services,US0258161092,AMERICAN EXPRESS CO,3,"Ofrece un conjunto completo de productos y servicios financieros, que incluyen procesamiento de pagos, tarjetas de crédito y soluciones de préstamos, al servicio de consumidores individuales y empresas de todo el mundo.","La participación de American Express en Servicios Bancarios es significativa, como lo demuestra su estatus como compañía tenedora de bancos sujeta a las regulaciones de la Reserva Federal. La compañía ofrece una gama de productos bancarios, incluidas tarjetas de crédito, tarjetas de cargo y cuentas de depósito a través de su subsidiaria AENB. Los productos bancarios y de financiación se enumeran explícitamente como parte de sus ofertas, y también se mencionan los depósitos de clientes, lo que indica la presencia de actividades relacionadas con la banca. Estos servicios se prestan a través de varios segmentos, incluidos Servicios al Consumidor de EE. UU. (USCS) y Servicios Comerciales (CS).","[{'name': 'axp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q324-10-Q.html'}, {'name': 'axp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q125-10-Q.html'}, {'name': 'axp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axp-FY24-10-K.html'}, {'name': 'axp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axp-Q225-10-Q.html'}]",4721,USD,SMART,STK,True,BAN
BAC,financials,banking_services,US0605051046,BANK OF AMERICA CORP,4,"Ofrece una suite integral de servicios bancarios, que abarca la banca de consumo, la gestión global de patrimonio e inversiones, y la banca y mercados globales, atendiendo a una clientela diversa.","La participación de Bank of America en Servicios Bancarios es significativa, como lo demuestra la provisión de una gama diversificada de servicios y productos financieros bancarios y no bancarios a través de sus diversas subsidiarias tanto en los EE. UU. como a nivel internacional. Estos servicios se prestan a través de cuatro segmentos de negocio: Banca de Consumo, Gestión Patrimonial y de Inversiones Global (GWIM), Banca Global y Mercados Globales. Las actividades bancarias de la empresa operan principalmente bajo la carta de Bank of America, National Association (BANA), lo que pone de relieve la centralidad de los servicios bancarios en sus operaciones generales.","[{'name': 'bac-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q125-10-Q.html'}, {'name': 'bac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bac-Q225-10-Q.html'}, {'name': 'bac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bac-FY24-10-K.html'}]",10098,USD,SMART,STK,True,BAN
XYZ,financials,banking_services,US8522341036,BLOCK INC,5,Contribuye significativamente al panorama de los servicios bancarios al proporcionar infraestructura financiera central y capacidades de procesamiento de pagos.,"La aplicación Cash App de Block ofrece soluciones bancarias a millones de usuarios, incluyendo depósito de nómina y Préstamo, y Préstamo ha alcanzado importantes originaciones anualizadas. Los productos bancarios de la empresa son un motor de beneficio bruto para Square, y se centran en expandir la red de Cash App y aumentar la participación en estos servicios. Block tiene como objetivo profundizar la participación del cliente a través de servicios bancarios, incluyendo líneas de crédito como BNPL, y está probando límites de Préstamo más altos para los activos de depósito de nómina, lo que indica la importancia estratégica de estos servicios.","[{'name': 'xyz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/xyz-Q225-10-Q.html'}]",212671971,USD,SMART,STK,True,BAN
TFC,financials,banking_services,US89832Q1094,TRUIST FINANCIAL CORP,6,"Opera como una importante institución financiera que brinda una amplia gama de servicios bancarios a individuos, empresas y corporaciones, que incluyen préstamos, depósitos, gestión de patrimonio y soluciones de mercados de capitales.","El enfoque de Truist en los servicios bancarios es evidente a través de su completa gama de ofertas, que incluyen cuentas de depósito, préstamos, líneas de crédito, pagos y gestión de patrimonios, dirigidas tanto a clientes individuales como empresariales. La dirección estratégica de la empresa implica la construcción de un banco superregional de primer nivel, con inversiones en su negocio bancario principal. Este compromiso se refleja en los resultados financieros positivos de la empresa, como un beneficio neto atribuible a los accionistas comunes de 1.200 millones de dólares y un aumento de los saldos de préstamos, así como en su éxito en atraer clientes más jóvenes y en el crecimiento de la producción de cuentas digitales.","[{'name': 'tfc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tfc-FY24-10-K.html'}, {'name': 'tfc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tfc-Q225-10-Q.html'}]",393460310,USD,SMART,STK,True,BAN
JPM,financials,banking_services,US46625H1005,JPMORGAN CHASE & CO,7,"Sirve como líder mundial en la prestación de una amplia gama de servicios bancarios a individuos, corporaciones e instituciones en todo el mundo.","La participación de JPM en los Servicios Bancarios es evidente en su desempeño financiero en varias divisiones, incluyendo CCB, CIB y AWM, que ofrecen una amplia gama de servicios bancarios. La compañía considera el sistema bancario como una fuente de fortaleza, enfatizando el papel de los bancos en el apoyo a la economía a través de su solidez financiera y su capacidad para respaldar a los clientes. Si bien los ingresos en Banca y Gestión Patrimonial experimentaron una ligera disminución, el desempeño general de la compañía refleja su participación activa y contribución a los servicios bancarios.",,1520593,USD,SMART,STK,True,BAN
WFC,financials,banking_services,US9497461015,WELLS FARGO & CO,8,"Sirve como un proveedor destacado de servicios bancarios integrales, ofreciendo una amplia gama de productos y soluciones financieras a individuos, empresas e instituciones.","La franquicia de Wells Fargo está profundamente arraigada en los servicios bancarios, con un compromiso de servir a los clientes, apoyar a las empresas y contribuir al crecimiento económico. Tras la terminación de una orden de consentimiento sobre prácticas de venta, la compañía ha estado implementando estrategias en la banca de consumo, para pequeñas empresas y de negocios destinadas a generar crecimiento en diversas métricas, incluido el crecimiento neto de cuentas corrientes y las originaciones de tarjetas de crédito. Este enfoque se refleja en el aumento de los ingresos de la banca de consumo, para pequeñas empresas y de negocios, impulsado por menores costos de depósitos y mayores saldos de depósitos, así como por los esfuerzos de la compañía para producir resultados financieros más sólidos y servir a los consumidores y comunidades.",,10375,USD,SMART,STK,True,BAN
V,financials,banking_services,US92826C8394,VISA INC-CLASS A SHARES,9,"Proporciona infraestructura esencial para pagos electrónicos, conectando consumidores, empresas e instituciones financieras a nivel mundial para facilitar transacciones seguras y eficientes.",,,49462172,USD,SMART,STK,True,BAN
MA,financials,banking_services,US57636Q1040,MASTERCARD INC - A,10,"Proporciona infraestructura crítica de redes de pago y tecnologías innovadoras que permiten a los bancos ofrecer servicios financieros seguros, fluidos y escalables a sus clientes en todo el mundo.",,,38685693,USD,SMART,STK,True,BAN
