type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
health,telehealth,US87918A1051,TELADOC HEALTH INC,1,"Proporciona amplios servicios de atención médica virtual y soluciones de salud digital en numerosas especialidades médicas, lo que permite el acceso remoto a la atención para una amplia base de pacientes.","La sólida asociación de Teladoc Health con el tema de la Telesalud se deriva de su posición como líder mundial en atención virtual, con una visión declarada de hacer de la atención virtual el primer paso en cualquier viaje de atención médica. La empresa ofrece una gama de servicios de atención virtual, que incluyen atención primaria, salud mental y manejo de enfermedades crónicas. Este compromiso se evidencia aún más en su enfoque en el crecimiento de clientes, miembros y uso de servicios a través de la telesalud, y sus inversiones en tecnología y capacidades para apoyar la atención al paciente a través de la plataforma Teladoc Health Prism.","[{'name': 'tdoc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdoc-Q225-10-Q.html'}, {'name': 'tdoc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdoc-Q125-10-Q.html'}, {'name': 'tdoc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tdoc-FY24-10-K.html'}]",198563873,USD,TDOC,SMART,STK,False
health,telehealth,US1266501006,CVS HEALTH CORP,2,"Desempeña un papel importante en la ampliación del acceso a los servicios de atención virtual, integrando soluciones de telesalud en sus ofertas integrales de atención médica para satisfacer las necesidades cambiantes de los pacientes.","El segmento de Servicios de Salud de CVS participa en la telesalud, ya que ofrece servicios de atención médica de forma virtual, en clínicas médicas y en el hogar. Esta prestación de servicios virtual es parte de una oferta más amplia que incluye la gestión de beneficios farmacéuticos y soluciones de habilitación para proveedores. Si bien la empresa ofrece servicios de atención médica de forma virtual, no se destaca explícitamente como una oferta principal o única.","[{'name': 'cvs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cvs-FY24-10-K.html'}, {'name': 'cvs-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvs-Q324-10-Q.html'}, {'name': 'cvs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvs-Q225-10-Q.html'}, {'name': 'cvs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cvs-Q125-10-Q.html'}]",2585769,USD,CVS,SMART,STK,True
health,telehealth,US4330001060,HIMS & HERS HEALTH INC,3,"Ofrece una plataforma integral que proporciona consultas virtuales, recetas y atención continua para una variedad de necesidades de salud y bienestar, aprovechando la telesalud para ofrecer servicios de atención médica accesibles.","Hims & Hers se enfoca en transformar la atención médica liderando la migración de las visitas rutinarias a la oficina a un formato digital, utilizando su plataforma técnica, red de proveedores distribuida y capacidades clínicas. La compañía está construyendo una plataforma de atención médica de próxima generación que aprovecha la personalización y la tecnología para brindar atención asequible, bajo demanda y de alta calidad. La plataforma Hims & Hers incluye acceso a una red de proveedores, un sistema de registros médicos electrónicos, recetas digitales y cumplimiento de farmacia habilitado en la nube. Además, los requisitos de capital futuros de la compañía están vinculados a la aceptación del mercado de la telesalud, lo que demuestra el compromiso y la dependencia de la compañía de la industria de la telesalud.","[{'name': 'hims-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q225-10-Q.html'}, {'name': 'hims-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q125-10-Q.html'}, {'name': 'hims-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hims-Q324-10-Q.html'}, {'name': 'hims-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hims-FY24-10-K.html'}]",466188387,USD,HIMS,SMART,STK,True
health,telehealth,US91324P1021,UNITEDHEALTH GROUP INC,4,"Aprovecha las soluciones de telesalud para ampliar el acceso a la atención, mejorar la participación del paciente y optimizar la prestación de servicios de atención médica en su extensa red de servicios de salud y planes de seguro.",,,13272,USD,UNH,SMART,STK,True
health,telehealth,US26622P1075,DOXIMITY INC-CLASS A,5,"Participa en actividades que son integrales para el sector de la Telesalud, promoviendo la expansión de la atención remota al paciente y las soluciones de salud digital.","Doximity integra capacidades de telesalud en su plataforma, especialmente a través de Doximity Dialer, que es utilizado por un número considerable de médicos estadounidenses. La nube para médicos de la empresa permite a los miembros realizar visitas virtuales a pacientes y ofrece a los clientes de Workflow Solutions acceso a herramientas de telesalud. Además, Doximity está integrando activamente su producto AI Scribe con sus herramientas de telesalud para optimizar las visitas virtuales, demostrando una inversión continua en la mejora de sus ofertas de telesalud.","[{'name': 'docs-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/docs-Q325-10-Q.html'}, {'name': 'docs-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/docs-Q126-10-Q.html'}, {'name': 'docs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/docs-Q225-10-Q.html'}, {'name': 'docs-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/docs-FY25-10-K.html'}]",498661844,USD,DOCS,SMART,STK,True
health,telehealth,US1255231003,THE CIGNA GROUP,6,Integra la atención virtual y las soluciones de salud digital para brindar servicios de atención médica convenientes y accesibles a sus miembros.,"El compromiso de la empresa con el tema de la telesalud es evidente a través de sus negocios de Servicios de Atención y Soluciones de Prestación y Gestión de Atención, que incluyen ofertas de atención virtual. El movimiento de los clientes en la atención virtual se identifica como un factor clave que impacta en los Servicios Especializados y de Atención, contribuyendo a los ingresos y beneficios operativos. La empresa también integra la atención virtual junto con la atención domiciliaria, la atención primaria física, la gestión de beneficios y los servicios de salud conductual, lo que indica su papel en la expansión del negocio y el aprovechamiento de las capacidades interempresariales. La empresa ofrece servicios de atención virtual como parte de sus ofertas.","[{'name': 'ci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q125-10-Q.html'}, {'name': 'ci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q225-10-Q.html'}, {'name': 'ci-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ci-Q324-10-Q.html'}, {'name': 'ci-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ci-FY24-10-K.html'}]",346403540,USD,CI,SMART,STK,True
health,telehealth,US90138F1021,TWILIO INC - A,7,"Ocupa una posición destacada dentro de la industria de la Telesalud, lo que refleja su importante participación y contribución al sector.",,,237794430,USD,TWLO,SMART,STK,True
health,telehealth,US7611521078,RESMED INC,8,"Proporciona soluciones de salud digital y dispositivos conectados para la monitorización remota de pacientes y la gestión de afecciones respiratorias, integrando capacidades de telesalud en la atención del sueño y respiratoria.","El enfoque de ResMed en la prestación de atención médica en el hogar está respaldado por su extenso ecosistema de software de salud digital, que incluye dispositivos y plataformas conectadas a la nube diseñados para mejorar la atención médica remota. Este ecosistema está reforzado por productos como NightOwl, una prueba de apnea del sueño en el hogar, y VPAP Tx, una plataforma de laboratorio del sueño, junto con inversiones en capacidades de conserjería digital para la salud del sueño. Además, ResMed aprovecha sus datos médicos respiratorios y su conocimiento de la ciencia del sueño para facilitar tratamientos personalizados y conocimientos a través de datos portátiles, datos de salud y atención virtual, reforzando su compromiso con la atención conectada y el monitoreo remoto.","[{'name': 'rmd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rmd-FY24-10-K.html'}]",4817352,USD,RMD,SMART,STK,True
health,telehealth,US0367521038,ELEVANCE HEALTH INC,9,Contribuye a la expansión y accesibilidad de los servicios de salud virtual mediante la integración de opciones de telesalud en sus planes de atención médica y ofertas para miembros.,"La participación de Elv en la telesalud se refleja en sus servicios de farmacia a través de CarelonRx, que incluyen entrega a domicilio y servicios para miembros. Además, los ingresos operativos de la compañía aumentaron debido a la expansión de las capacidades basadas en el riesgo en soluciones de atención especializada y servicios de salud conductual, que pueden incorporar la telesalud. Elv también reconoce las modificaciones de la OBBBA a las reglas sobre planes elegibles para HSA, lo que hace permanente la protección de puerto seguro que permite la cobertura previa a la deducción de servicios de telesalud para planes de salud de alto deducible elegibles para HSA.","[{'name': 'elv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/elv-Q125-10-Q.html'}, {'name': 'elv-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/elv-Q225-10-Q.html'}]",173962302,USD,ELV,SMART,STK,True
health,telehealth,US4448591028,HUMANA INC,10,"Proporciona planes de seguro de salud que cubren servicios de telesalud, facilitando el acceso a la atención virtual para sus miembros e integrando estos servicios en sus ofertas de atención médica.","El compromiso de Humana con la telemedicina es evidente a través de su estrategia de combinar visitas a domicilio con salud virtual para mejorar la participación de los miembros, especialmente para aquellos que carecen de un proveedor de atención primaria, y para cerrar las brechas en la atención. Este enfoque está respaldado por inversiones incrementales centradas en áreas que demuestran fuertes rendimientos. Al integrar la salud virtual con las visitas en persona, Humana tiene como objetivo mejorar el acceso a la atención médica y los resultados para sus miembros.",,8251,USD,HUM,SMART,STK,True
