industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
financials,insurance_services,US0846707026,BERKSHIRE HATHAWAY INC-CL B,1,"Opera una cartera amplia y diversificada de negocios de seguros y reaseguros, sirviendo como pilar fundamental en la industria global de servicios de seguros.","La participación de Berkshire Hathaway en Servicios de Seguros es significativa, principalmente a través de sus filiales GEICO, Berkshire Hathaway Primary Group (BH Primary) y Berkshire Hathaway Reinsurance Group (BHRG), que ofrecen una gama de pólizas de seguro primario y de reaseguro que cubren riesgos de propiedad, accidentes, vida y salud. La dirección de la empresa considera que el negocio de seguros posee dos actividades distintas: suscripción e inversión. La extensa discusión sobre las operaciones de seguros de Berkshire, incluidos los resultados de suscripción, primas, pérdidas e ingresos por inversiones, resalta aún más la importancia de este sector para la empresa.","[{'name': 'brkb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q324-10-Q.html'}, {'name': 'brk.b-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brk.b-Q225-10-Q.html'}, {'name': 'brkb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q125-10-Q.html'}, {'name': 'brkb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/brkb-FY24-10-K.html'}]",72063691,USD,BRK B,SMART,STK,True,IN1
financials,insurance_services,US5717481023,MARSH & MCLENNAN COS,2,"Ofrece amplias soluciones de corretaje de seguros, gestión de riesgos y consultoría, generando valor y experiencia dentro de la industria de servicios de seguros.","El compromiso de Marsh & McLennan Companies con el tema de Servicios de Seguros es sustancial, como lo demuestra su negocio principal. El segmento de Servicios de Riesgos y Seguros (RIS) de la compañía, que abarca Marsh y Guy Carpenter, se centra en la intermediación y los servicios de seguros y reaseguros, lo que contribuye significativamente a los ingresos generales de la compañía. Marsh proporciona servicios de asesoramiento de riesgos basados en datos y soluciones de seguros a clientes comerciales y de consumo, mientras que la compañía también enfatiza el papel crítico de los seguros en la resiliencia y la preparación para desastres naturales, demostrando un compromiso con la mitigación de riesgos y el apoyo al cliente ante el aumento de la exposición a catástrofes.","[{'name': 'mmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmc-Q225-10-Q.html'}, {'name': 'mmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmc-Q324-10-Q.html'}, {'name': 'mmc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mmc-Q125-10-Q.html'}, {'name': 'mmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mmc-FY24-10-K.html'}]",9705,USD,MMC,SMART,STK,True,IN1
financials,insurance_services,IE00BLP1HW54,AON PLC-CLASS A,3,"Proporciona soluciones integrales de corretaje de seguros, gestión de riesgos y capital humano a nivel mundial, sirviendo como un elemento fundamental dentro del sector de servicios de seguros.","La participación de Aon en Servicios de Seguros es evidente a través de su provisión de soluciones de Capital de Riesgo y Capital Humano. Las Soluciones de Riesgo Comercial, Soluciones de Reaseguro y Soluciones de Salud de la compañía experimentaron aumentos de ingresos, con la adquisición de NFP solidificando aún más su presencia en la intermediación de propiedad y accidentes. Aon también está adaptando soluciones de crédito como seguros de riesgo político, fianzas y seguros de crédito comercial para ayudar a los clientes a mitigar el riesgo.","[{'name': 'aon-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q324-10-Q.html'}, {'name': 'aon-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q225-10-Q.html'}, {'name': 'aon-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aon-FY24-10-K.html'}, {'name': 'aon-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aon-Q125-10-Q.html'}]",414366114,USD,AON,SMART,STK,True,IN1
financials,insurance_services,US7433151039,PROGRESSIVE CORP,4,"Es un proveedor líder de servicios integrales de seguros, fundamental para las operaciones y el desarrollo del sector.","El negocio principal de Progressive gira en torno a la prestación de servicios de seguros, que abarcan la suscripción, el procesamiento de reclamaciones y la gestión de pólizas en líneas personales y comerciales. La empresa tiene como objetivo ser un proveedor de seguros líder, enfatizando el crecimiento de las primas y las pólizas mientras mantiene la rentabilidad de la suscripción. Progressive gestiona activamente el riesgo a través de la suscripción y el procesamiento de reclamaciones, desplegando representantes de reclamaciones y peritos independientes para ayudar a los clientes, especialmente durante eventos catastróficos. Esta dedicación a la prestación de servicios integrales de seguros subraya el enfoque de la empresa en ser un destino principal para consumidores, agentes y propietarios de negocios que buscan soluciones de seguros y financieras.","[{'name': 'pgr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgr-Q324-10-Q.html'}, {'name': 'pgr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgr-Q225-10-Q.html'}, {'name': 'pgr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pgr-Q125-10-Q.html'}]",11080,USD,PGR,SMART,STK,True,IN1
financials,insurance_services,US0200021014,ALLSTATE CORP,5,"Sirve como un proveedor destacado de una cartera diversa de productos y servicios de seguros, desempeñando un papel importante en la industria de servicios de seguros.","El negocio principal de Allstate gira en torno a los servicios de seguros, como lo demuestran sus extensas operaciones en suscripción, procesamiento de reclamaciones y emisión/renovación de pólizas en varios segmentos, que incluyen propiedad-responsabilidad, salud y servicios de protección. La estrategia de la empresa se centra en expandir las ofertas de protección y aumentar su cuota de mercado de propiedad-responsabilidad personal, sirviendo a una base de clientes sustancial con amplia protección. Esto está respaldado además por los ingresos significativos generados por las primas de seguros de propiedad y accidentes. Allstate se dedica a mejorar las interacciones con los clientes y a garantizar que los clientes tengan la protección adecuada, lo que indica una inversión sustancial en sus servicios de seguros.","[{'name': 'all-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/all-Q324-10-Q.html'}, {'name': 'all-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/all-Q125-10-Q.html'}, {'name': 'all-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/all-Q225-10-Q.html'}, {'name': 'ALL-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ALL-FY24-10-K.html'}]",4357,USD,ALL,SMART,STK,True,IN1
financials,insurance_services,CH0044328745,CHUBB LTD,6,"Opera como un proveedor global líder de una amplia gama de servicios de seguros, abordando diversas necesidades de los clientes en varios segmentos y geografías.","Chubb es una organización global de seguros y reaseguros, que ofrece servicios a una clientela diversa a través de sus diversos segmentos de negocio, que incluyen seguros de propiedad y accidentes comerciales en América del Norte, seguros de propiedad y accidentes personales en América del Norte y reaseguros globales. La empresa se enfoca en generar ganancias de suscripción al emitir pólizas que compensan adecuadamente el riesgo asumido. La experiencia de Chubb se extiende a industrias con un enfoque en Climate+, lo que demuestra una alineación estratégica con las necesidades cambiantes de seguros relacionadas con el cambio climático.","[{'name': 'cb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cb-FY24-10-K.html'}, {'name': 'cb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cb-Q324-10-Q.html'}]",83007963,EUR,AEX,SMART,STK,True,IN1
financials,insurance_services,US92345Y1064,VERISK ANALYTICS INC,7,"Proporciona análisis de datos críticos, evaluación de riesgos y soluciones de apoyo a la toma de decisiones esenciales para las operaciones y la planificación estratégica de la industria de servicios de seguros.","La participación de Verisk en el tema de Servicios de Seguros es evidente a través de su papel como proveedor líder de análisis de datos para el mercado de seguros, ofreciendo soluciones en áreas como tarificación, suscripción, siniestros, riesgo de catástrofes y meteorología, y análisis de riesgos globales. La empresa proporciona datos, análisis y perspectivas para ayudar a los clientes de seguros a comprender el riesgo, y se ha convertido en una red tecnológica integrada al servicio de la industria mundial de seguros. El enfoque de Verisk en la innovación y las tecnologías avanzadas, junto con adquisiciones como SuranceBay y AccuLynx, solidifica aún más su compromiso de servir a la industria mundial de seguros y mejorar los flujos de trabajo entre aseguradoras, agencias, agentes y consumidores.","[{'name': 'vrsk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q125-10-Q.html'}, {'name': 'vrsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q225-10-Q.html'}, {'name': 'vrsk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vrsk-FY24-10-K.html'}, {'name': 'vrsk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrsk-Q324-10-Q.html'}]",69293559,USD,VRSK,SMART,STK,True,IN1
financials,insurance_services,US6153691059,MOODY'S CORP,8,"Proporciona calificaciones crediticias, investigaciones y soluciones analíticas que evalúan la solidez financiera y los perfiles de riesgo de las compañías de seguros, facilitando las decisiones de inversión y capital dentro del sector de servicios de seguros.","La exposición de Moody's Analytics al tema de Servicios de Seguros es evidente a través de sus Soluciones de Decisión basadas en la nube, que atienden los flujos de trabajo de seguros y contribuyen a los ingresos de la empresa. La participación de la empresa se demuestra aún más por su conferencia de seguros, que presenta lanzamientos de nuevos modelos, capacidades de suscripción mejoradas e integraciones con CAPE Analytics, junto con la adopción de la plataforma unificada de riesgo y KYC Maxsight por parte de varios clientes de seguros. Además, el crecimiento de los ingresos de seguros y el ARR, impulsado por la demanda de modelos de catástrofes y actuariales basados en suscripción, subraya el enfoque e inversión de la empresa en la provisión de soluciones de seguros.","[{'name': 'mco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mco-FY24-10-K.html'}, {'name': 'mco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mco-Q125-10-Q.html'}, {'name': 'mco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mco-Q324-10-Q.html'}, {'name': 'mco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mco-Q225-10-Q.html'}]",6497,USD,MCO,SMART,STK,True,IN1
financials,insurance_services,US89417E1091,TRAVELERS COS INC/THE,9,"Proporciona un conjunto completo de servicios de seguros, actuando como un proveedor importante dentro de la industria.","La participación de Travelers en Servicios de Seguros es evidente en sus operaciones comerciales centrales, que giran ampliamente en torno a la suscripción de pólizas de seguro y la gestión de reclamaciones. El desempeño financiero de la empresa está estrechamente ligado a sus actividades de suscripción, como lo demuestra su enfoque en los ingresos por suscripción, las relaciones combinadas y las primas netas devengadas en sus segmentos de Seguros para Empresas, Seguros de Bonos y Especialidades, y Seguros Personales. Además, Travelers ofrece una gama de servicios de seguros, que incluyen gestión de riesgos, administración de reclamaciones y control de pérdidas, lo que solidifica aún más su posición dentro de la industria de Servicios de Seguros.","[{'name': 'trv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trv-Q125-10-Q.html'}, {'name': 'trv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trv-Q324-10-Q.html'}, {'name': 'trv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trv-FY24-10-K.html'}]",43150617,USD,TRV,SMART,STK,True,IN1
financials,insurance_services,US0268747849,AMERICAN INTERNATIONAL GROUP,10,"Proporciona una amplia gama de productos y servicios de seguros a nivel mundial, atendiendo a las diversas necesidades de los clientes en varios sectores.","El enfoque de AIG en Servicios de Seguros es evidente a través de sus extensas operaciones, destacadas a lo largo del documento, como un proveedor líder de productos y servicios de seguros para clientes comerciales y personales. El segmento de Seguros Generales de la compañía ofrece una amplia gama de productos a través de una red de distribución diversificada y multicanal, y los clientes valoran su sólida posición de capital, gestión de riesgos y experiencia en reclamaciones. La dedicación de AIG a los servicios de seguros se demuestra aún más por su participación en la suscripción de riesgos, el procesamiento de reclamaciones y la gestión de pólizas, que son integrales para sus ofertas.","[{'name': 'aig-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aig-Q324-10-Q.html'}, {'name': 'aig-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aig-FY24-10-K.html'}]",61319701,USD,AIG,SMART,STK,True,IN1
