symbol,industry_id,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
IP,IN,PAP,industrial,paper_products,US4601461035,INTERNATIONAL PAPER CO,1,"Fabrica una amplia gama de productos de papel, sirviendo como un productor e innovador global principal dentro de la industria.","La empresa demuestra una fuerte conexión con la industria de productos de papel a través de su enfoque en embalajes a base de fibra, que protegen y promocionan bienes. Esto es evidente en las operaciones de la empresa en Packaging Solutions North America y EMEA, así como en su negocio Global Cellulose Fibers. La adquisición de DS Smith, un actor importante en papel y embalaje, enfatiza aún más este enfoque, aunque la empresa también está optimizando su huella de fábricas y plantas de cajas, y se ha desprendido de plantas europeas de cajas corrugadas y ha cerrado una planta de pulpa y papel en Carolina del Sur.","[{'name': 'ip-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q324-10-Q.html'}, {'name': 'ip-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q225-10-Q.html'}, {'name': 'ip-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ip-FY24-10-K.html'}, {'name': 'ip-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ip-Q125-10-Q.html'}]",8511,USD,SMART,STK
GPK,IN,PAP,industrial,paper_products,US3886891015,GRAPHIC PACKAGING HOLDING CO,2,"Opera como un proveedor líder de soluciones de embalaje a base de papel, contribuyendo significativamente a la fabricación y suministro de diversos productos de papel para aplicaciones de consumo e industriales.","Graphic Packaging es un líder mundial en envases sostenibles para el consumidor, que diseña y fabrica soluciones como cartones, vasos y cuencos principalmente de cartón. La empresa enfatiza el cartón reciclado debido a su menor huella ambiental y su rentabilidad, incluso invirtiendo en una planta de cartón reciclado en Waco. Como el mayor productor de vasos de papel en América del Norte, el compromiso de Graphic Packaging con las soluciones a base de papel es fundamental para su estrategia, con un enfoque en reemplazar el cartón blanqueado y expandir su presencia en los sectores del hogar y de salud y belleza.","[{'name': 'gpk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q125-10-Q.html'}, {'name': 'gpk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gpk-FY24-10-K.html'}, {'name': 'gpk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q324-10-Q.html'}, {'name': 'gpk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpk-Q225-10-Q.html'}]",49476732,USD,SMART,STK
SW,IN,PAP,industrial,paper_products,IE00028FXN24,SMURFIT WESTROCK PLC,3,"Fabrica y suministra productos de embalaje a base de papel, incluyendo cartón para embalaje, embalaje corrugado y papeles especiales, sirviendo a diversas industrias a nivel mundial.","La conexión de Smurfit Westrock con el tema de Productos de Papel es evidente, ya que la empresa se identifica como uno de los mayores fabricantes integrados de productos de embalaje a base de papel del mundo, operando a nivel mundial. Las ventas netas de la empresa se derivan principalmente de la venta de cartón para embalajes, contenedores corrugados, cartón, envases para el consumidor y otros productos de embalaje a base de papel. Además, la demanda de contenedores corrugados y envases para el consumidor está estrechamente correlacionada con el crecimiento y la actividad económica general, lo que resalta la importancia de estos productos para el desempeño de la empresa.","[{'name': 'sw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sw-Q125-10-Q.html'}, {'name': 'sw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sw-Q225-10-Q.html'}, {'name': 'sw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sw-FY24-10-K.html'}]",713434903,USD,SMART,STK
UPM,IN,PAP,industrial,paper_products,FI0009005987,UPM-KYMMENE OYJ,4,Desempeña un papel de liderazgo en la producción y suministro de diversos productos de papel dentro de la industria.,,,29816600,EUR,HEX,STK
PKG,IN,PAP,industrial,paper_products,US6951561090,PACKAGING CORP OF AMERICA,5,"Fabrica y suministra una amplia gama de productos de papel, que incluyen cartón para contenedores y embalajes corrugados, al servicio de diversos mercados industriales y de consumo.","La participación de PCA en la industria de productos de papel es evidente a través de su posición como importante productor de cartón para envases y papel no estucado en Norteamérica. La empresa opera múltiples fábricas y plantas de fabricación de productos corrugados, produciendo una amplia gama de productos de embalaje corrugado, incluidos contenedores de envío convencionales, cajas multicolores y embalajes protectores de panal de abeja. PCA también fabrica y vende papeles UFS, incluidos papeles básicos y especiales con características personalizadas como colores, recubrimientos y contenido reciclado, y se enfoca en operaciones eficientes y rentables dentro de su segmento de Papel, incluida la implementación de aumentos de precios para grados de impresión y conversión de oficinas.","[{'name': 'pkg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pkg-FY24-10-K.html'}, {'name': 'pkg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pkg-Q324-10-Q.html'}]",7740411,USD,SMART,STK
SON,IN,PAP,industrial,paper_products,US8354951027,SONOCO PRODUCTS CO,6,Contribuye significativamente a la industria del papel mediante el suministro global de diversas soluciones de embalaje a base de papel y productos de papel industrial.,"La participación de Sonoco en el tema de Productos de Papel es evidente a través de su segmento de Empaques Industriales de Papel, dedicado a la producción de bienes a partir de fibra reciclada, incluyendo tubos, conos, mandriles de cartón y empaques protectores a base de papel. Los negocios principales de la empresa incluyen Contenedores Rígidos de Papel y Empaques Industriales de Papel, con esfuerzos continuos para lanzar nuevas latas completamente de papel y con base de papel como alternativas sostenibles. Además, Sonoco fabrica cartón reciclado sin recubrimiento tanto para uso interno como para venta en mercado abierto, demostrando una inversión constante en productos y soluciones relacionados con el papel.","[{'name': 'son-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q125-10-Q.html'}, {'name': 'son-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q324-10-Q.html'}, {'name': 'son-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/son-Q225-10-Q.html'}, {'name': 'son-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/son-FY24-10-K.html'}]",611273,USD,SMART,STK
STERV,IN,PAP,industrial,paper_products,FI0009005961,STORA ENSO OYJ-R SHS,7,"Fabrica y suministra una diversa gama de productos de papel, sirviendo a diversas aplicaciones industriales y de consumo a nivel mundial.",,,29816588,EUR,HEX,STK
MNDI,IN,PAP,industrial,paper_products,GB00BMWC6P49,MONDI PLC,8,"Produce una amplia gama de productos de papel, sirviendo a diversos mercados y contribuyendo significativamente a la cadena de suministro global de materiales a base de papel.",,,680537912,GBP,SMART,STK
SLVM,IN,PAP,industrial,paper_products,US8713321029,SYLVAMO CORP,9,"Se enfoca en la producción y distribución de productos de papel estucado sin recubrimiento, sirviendo a una base de clientes global en diversas aplicaciones finales.","El negocio de Sylvamo está significativamente ligado a la industria de productos de papel, como lo demuestra su fabricación y venta de una variedad de productos de papel y pulpa en diferentes segmentos, incluyendo papeles no estucados de hoja suelta, papeles de imagen y papeles de impresión comercial. La estrategia de la empresa se centra en gran medida en el papel no estucado de hoja suelta, con inversiones destinadas a aumentar la producción y la eficiencia, incluyendo proyectos para optimizar las máquinas de papel y reemplazar las hojas de tamaño cortado. Además, Sylvamo aspira a ser el proveedor preferido por los clientes en el mercado de papel no estucado de hoja suelta y está invirtiendo en proyectos para mejorar la eficiencia y la mezcla, lo que resulta en una capacidad incremental de papel no estucado de hoja suelta.","[{'name': 'slvm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slvm-Q324-10-Q.html'}, {'name': 'slvm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slvm-Q225-10-Q.html'}, {'name': 'slvm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/slvm-Q125-10-Q.html'}, {'name': 'slvm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/slvm-FY24-10-K.html'}]",512958006,USD,SMART,STK
PG,IN,PAP,industrial,paper_products,US7427181091,PROCTER & GAMBLE CO/THE,10,"Opera como un importante productor y distribuidor dentro de la industria de productos de papel, suministrando una gama de bienes de consumo a base de papel.","La participación de Procter & Gamble en la industria de productos de papel es evidente a través de su segmento Family Care, que incluye toallas de papel, pañuelos de papel y papel higiénico. Este segmento cuenta con marcas destacadas como Bounty, Charmin y Puffs. La compañía mantiene una cuota de mercado significativa en América del Norte para estas marcas, con Bounty superando el 40% y Charmin más del 25%. El segmento Family Care es una parte notable del negocio de P&G, contribuyendo una porción significativa a las ventas netas de la compañía.","[{'name': 'pg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pg-Q225-10-Q.html'}, {'name': 'pg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pg-Q125-10-Q.html'}, {'name': 'pg-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pg-FY25-10-K.html'}]",11054,USD,SMART,STK
